Serial,Date,Message,serial,date,message
,,,1605931.0,2024-01-10 16:00:00,continue Position state pandl:9.042367894022863
,,,1605939.0,2024-01-10 17:00:00,go to IdleState
,,,1605940.0,2024-01-10 17:00:00,アイドル状態に遷移します。
,,,1605941.0,2024-01-10 18:00:00,
,,,1605942.0,2024-01-10 19:00:00,
,,,1605943.0,2024-01-10 20:00:00,
,,,1605944.0,2024-01-10 21:00:00,
,,,1605945.0,2024-01-10 22:00:00,go to EntryPreparationState
,,,1605946.0,2024-01-10 22:00:00,エントリー準備状態に遷移します。
,,,1605947.0,2024-01-10 23:00:00,Prediction: 0
,,,1605949.0,2024-01-10 23:00:00,go to PositionState
,,,1605950.0,2024-01-10 23:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1605951.0,2024-01-11 00:00:00,continue Position state pandl:-4.720799999999873
,,,1605952.0,2024-01-11 01:00:00,continue Position state pandl:6.287199999999938
,,,1605953.0,2024-01-11 02:00:00,continue Position state pandl:2.3639999999997596
,,,1605954.0,2024-01-11 03:00:00,continue Position state pandl:6.370399999999972
,,,1605955.0,2024-01-11 04:00:00,continue Position state pandl:12.271199999999862
,,,1605956.0,2024-01-11 05:00:00,continue Position state pandl:33.80719999999992
,,,1605957.0,2024-01-11 06:00:00,continue Position state pandl:45.21199999999972
,,,1605958.0,2024-01-11 07:00:00,continue Position state pandl:31.688800000000082
,,,1605959.0,2024-01-11 08:00:00,continue Position state pandl:20.603999999999996
,,,1605960.0,2024-01-11 09:00:00,continue Position state pandl:24.62320000000018
,,,1605961.0,2024-01-11 10:00:00,continue Position state pandl:-17.392799999999898
,,,1605962.0,2024-01-11 11:00:00,continue Position state pandl:-29.360799999999745
,,,1605963.0,2024-01-11 12:00:00,continue Position state pandl:-54.45519999999969
,,,1605964.0,2024-01-11 13:00:00,continue Position state pandl:-46.372000000000114
,,,1605965.0,2024-01-11 14:00:00,losscut price: 47593.098
,,,1605973.0,2024-01-11 14:00:00,go to IdleState
,,,1605974.0,2024-01-11 14:00:00,アイドル状態に遷移します。
,,,1605975.0,2024-01-11 15:00:00,
,,,1605976.0,2024-01-11 16:00:00,
,,,1605977.0,2024-01-11 17:00:00,
,,,1605978.0,2024-01-11 18:00:00,
,,,1605979.0,2024-01-11 19:00:00,
,,,1605980.0,2024-01-11 20:00:00,
,,,1605981.0,2024-01-11 21:00:00,
,,,1605982.0,2024-01-11 22:00:00,
,,,1605983.0,2024-01-11 23:00:00,
,,,1605984.0,2024-01-12 00:00:00,
,,,1605985.0,2024-01-12 01:00:00,
,,,1605986.0,2024-01-12 02:00:00,
,,,1605987.0,2024-01-12 03:00:00,
,,,1605988.0,2024-01-12 04:00:00,
,,,1605989.0,2024-01-12 05:00:00,
,,,1605990.0,2024-01-12 06:00:00,
,,,1605991.0,2024-01-12 07:00:00,
,,,1605992.0,2024-01-12 08:00:00,
,,,1605993.0,2024-01-12 09:00:00,
,,,1605994.0,2024-01-12 10:00:00,
,,,1605995.0,2024-01-12 11:00:00,
,,,1605996.0,2024-01-12 12:00:00,
,,,1605997.0,2024-01-12 13:00:00,
,,,1605998.0,2024-01-12 14:00:00,go to EntryPreparationState
,,,1605999.0,2024-01-12 14:00:00,エントリー準備状態に遷移します。
,,,1606000.0,2024-01-12 15:00:00,Prediction: 1
,,,1606002.0,2024-01-12 15:00:00,go to PositionState
,,,1606003.0,2024-01-12 15:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1606004.0,2024-01-12 16:00:00,losscut price: 43611.47
,,,1606012.0,2024-01-12 16:00:00,go to IdleState
,,,1606013.0,2024-01-12 16:00:00,アイドル状態に遷移します。
,,,1606014.0,2024-01-12 17:00:00,go to EntryPreparationState
,,,1606015.0,2024-01-12 17:00:00,エントリー準備状態に遷移します。
,,,1606016.0,2024-01-12 18:00:00,Prediction: 0
,,,1606017.0,2024-01-12 18:00:00,go to IdleState
,,,1606018.0,2024-01-12 18:00:00,アイドル状態に遷移します。
,,,1606019.0,2024-01-12 19:00:00,
,,,1606020.0,2024-01-12 20:00:00,
,,,1606021.0,2024-01-12 21:00:00,
,,,1606022.0,2024-01-12 22:00:00,
,,,1606023.0,2024-01-12 23:00:00,
,,,1606024.0,2024-01-13 00:00:00,
,,,1606025.0,2024-01-13 01:00:00,
,,,1606026.0,2024-01-13 02:00:00,
,,,1606027.0,2024-01-13 03:00:00,
,,,1606028.0,2024-01-13 04:00:00,
,,,1606029.0,2024-01-13 05:00:00,
,,,1606030.0,2024-01-13 06:00:00,
,,,1606031.0,2024-01-13 07:00:00,
,,,1606032.0,2024-01-13 08:00:00,
,,,1606033.0,2024-01-13 09:00:00,
,,,1606034.0,2024-01-13 10:00:00,
,,,1606035.0,2024-01-13 11:00:00,
,,,1606036.0,2024-01-13 12:00:00,
,,,1606037.0,2024-01-13 13:00:00,
,,,1606038.0,2024-01-13 14:00:00,
,,,1606039.0,2024-01-13 15:00:00,
,,,1606040.0,2024-01-13 16:00:00,
,,,1606041.0,2024-01-13 17:00:00,
,,,1606042.0,2024-01-13 18:00:00,
,,,1606043.0,2024-01-13 19:00:00,
,,,1606044.0,2024-01-13 20:00:00,
,,,1606045.0,2024-01-13 21:00:00,
,,,1606046.0,2024-01-13 22:00:00,
,,,1606047.0,2024-01-13 23:00:00,
,,,1606048.0,2024-01-14 00:00:00,
,,,1606049.0,2024-01-14 01:00:00,
,,,1606050.0,2024-01-14 02:00:00,
,,,1606051.0,2024-01-14 03:00:00,
,,,1606052.0,2024-01-14 04:00:00,go to EntryPreparationState
,,,1606053.0,2024-01-14 04:00:00,エントリー準備状態に遷移します。
,,,1606054.0,2024-01-14 05:00:00,Prediction: 1
,,,1606056.0,2024-01-14 05:00:00,go to PositionState
,,,1606057.0,2024-01-14 05:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1606058.0,2024-01-14 06:00:00,continue Position state pandl:12.570708082807053
,,,1606066.0,2024-01-14 07:00:00,go to IdleState
,,,1606067.0,2024-01-14 07:00:00,アイドル状態に遷移します。
,,,1606068.0,2024-01-14 08:00:00,
,,,1606069.0,2024-01-14 09:00:00,
,,,1606070.0,2024-01-14 10:00:00,
,,,1606071.0,2024-01-14 11:00:00,
,,,1606072.0,2024-01-14 12:00:00,
,,,1606073.0,2024-01-14 13:00:00,
,,,1606074.0,2024-01-14 14:00:00,
,,,1606075.0,2024-01-14 15:00:00,
,,,1606076.0,2024-01-14 16:00:00,
,,,1606077.0,2024-01-14 17:00:00,
,,,1606078.0,2024-01-14 18:00:00,
,,,1606079.0,2024-01-14 19:00:00,go to EntryPreparationState
,,,1606080.0,2024-01-14 19:00:00,エントリー準備状態に遷移します。
,,,1606081.0,2024-01-14 20:00:00,Prediction: 1
,,,1606083.0,2024-01-14 20:00:00,go to PositionState
,,,1606084.0,2024-01-14 20:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1606085.0,2024-01-14 21:00:00,continue Position state pandl:0.2533657061334509
,,,1606086.0,2024-01-14 22:00:00,continue Position state pandl:-18.362634293866535
,,,1606087.0,2024-01-14 23:00:00,continue Position state pandl:-53.74863429386696
,,,1606088.0,2024-01-15 00:00:00,continue Position state pandl:-18.063634293866556
,,,1606089.0,2024-01-15 01:00:00,continue Position state pandl:-17.920634293866982
,,,1606090.0,2024-01-15 02:00:00,continue Position state pandl:-9.815134293866862
,,,1606091.0,2024-01-15 03:00:00,continue Position state pandl:1.20236570613352
,,,1606092.0,2024-01-15 04:00:00,continue Position state pandl:2.9768657061330543
,,,1606093.0,2024-01-15 05:00:00,continue Position state pandl:12.642365706133575
,,,1606094.0,2024-01-15 06:00:00,continue Position state pandl:6.9418657061332
,,,1606095.0,2024-01-15 07:00:00,continue Position state pandl:11.257865706133003
,,,1606096.0,2024-01-15 08:00:00,continue Position state pandl:8.982865706133367
,,,1606097.0,2024-01-15 09:00:00,continue Position state pandl:13.961865706133182
,,,1606098.0,2024-01-15 10:00:00,continue Position state pandl:0.5523657061334291
,,,1606099.0,2024-01-15 11:00:00,continue Position state pandl:9.879865706133302
,,,1606100.0,2024-01-15 12:00:00,continue Position state pandl:7.286365706133353
,,,1606101.0,2024-01-15 13:00:00,continue Position state pandl:20.04586570613347
,,,1606102.0,2024-01-15 14:00:00,continue Position state pandl:-22.96463429386685
,,,1606103.0,2024-01-15 15:00:00,continue Position state pandl:-17.972634293866662
,,,1606104.0,2024-01-15 16:00:00,continue Position state pandl:-2.1126342938665346
