,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
14722,14722,14854,1694440800000.0,25601.9,25621.1,24952.6,25138.2,61696.991,1558577172.1121,2023-09-11 14:00:00,2.295e-05,59627.868,23.62,25838.5,25525.18,25681.84,25995.16,25368.52,26151.82,25211.86,-81.35,-34.82,-46.53,8.63,46.95,37.12,39.7,7426.408785714288,3998.35,-57.22,303.35,-25.74,25652.76,25390.26,PositionState,lower,25138.2,25785.6,0.0,-647.3999999999978,130.40000000000146,-647.3999999999978,-47.74285714285673,-88.77000000000044
14815,14815,14947,1694775600000.0,26630.7,26632.1,26350.3,26415.5,9862.373,261191748.0004,2023-09-15 11:00:00,1.452e-05,63921.081,44.3,26598.99,26477.42,26538.21,26659.78,26416.64,26720.57,26355.85,44.47,66.36,-21.89,23.2,21.73,43.83,47.4,2574.205714285717,444.41,-12.92,21.81,-17.25,26578.06,26515.31,PositionState,lower,26415.5,26449.9,0.0,-34.400000000001455,193.09999999999852,-34.400000000001455,61.05454545454499,101.44000000000231
14958,14958,15090,1695290400000.0,26736.1,26787.4,26621.0,26633.0,15162.259,404964201.3121,2023-09-21 10:00:00,5.862e-05,60709.595,29.5,27115.49,26843.53,26979.51,27251.47,26707.55,27387.45,26571.57,-72.75,-31.72,-41.03,12.11,33.68,19.86,16.8,5433.848642857144,668.14,-36.48,150.47,-2.42,26938.1,26741.75,PositionState,lower,26633.0,26656.2,0.0,-23.200000000000728,225.40000000000143,-84.29999999999927,33.91363636363663,103.36999999999898
14991,14991,15123,1695409200000.0,26579.6,26624.8,26515.9,26524.0,1712.865,45517576.2194,2023-09-22 19:00:00,2.708e-05,60017.649,40.24,26646.59,26572.95,26609.77,26683.41,26536.13,26720.24,26499.31,-38.5,-41.06,2.56,13.0,22.12,32.49,34.36,2626.20242857143,24.88,-9.02,7.56,2.57,26593.36,26552.99,PositionState,lower,26524.0,26592.4,0.0,-68.40000000000146,0.0,-68.40000000000146,-31.25,-24.2599999999984
15044,15044,15176,1695600000000.0,26232.9,26236.1,25971.3,26236.1,15552.937,406055378.2657,2023-09-25 00:00:00,1.607e-05,56954.884,25.73,26595.19,26382.51,26488.85,26701.53,26276.17,26807.87,26169.83,-57.67,-22.7,-34.97,8.59,43.39,24.41,20.03,4502.03892857143,1079.72,-26.61,135.76,-5.52,26463.67,26299.1,PositionState,lower,26236.1,26227.5,0.0,8.599999999998545,186.09999999999852,0.0,100.31874999999808,125.45999999999913
15083,15083,15215,1695740400000.0,26183.0,26191.9,26075.6,26113.8,3563.637,93100724.4647,2023-09-26 15:00:00,1.948e-05,62379.754,33.17,26291.65,26180.34,26236.0,26347.31,26124.69,26402.96,26069.03,-28.27,-13.15,-15.11,15.08,20.95,15.44,19.09,2868.0780000000013,150.01,-12.86,39.47,-3.14,26216.92,26152.73,PositionState,lower,26113.8,26234.5,0.0,-120.70000000000071,0.0,-120.70000000000071,-62.94000000000087,-49.42000000000189
15251,15251,15383,1696345200000.0,27337.7,27405.0,27217.0,27330.4,9645.223,263485687.6575,2023-10-03 15:00:00,0.0001,62255.576,38.22,27676.35,27465.93,27571.14,27781.56,27360.71,27886.77,27255.5,-95.4,-72.54,-22.85,9.25,25.48,32.91,34.24,4292.03342857143,429.89,-25.34,-118.8,-1.6,27496.38,27380.39,PositionState,lower,27330.4,27442.9,0.0,-112.5,71.90000000000146,-112.5,-40.8941176470578,-39.26000000000204
15320,15320,15452,1696593600000.0,27748.0,27755.0,27165.4,27231.4,25134.244,689444505.8771,2023-10-06 12:00:00,5.197e-05,64482.006,35.71,27659.21,27437.86,27548.54,27769.89,27327.19,27880.56,27216.51,-10.46,-9.19,-1.26,18.87,34.04,16.75,18.81,4570.103785714287,1583.11,-33.37,121.47,-25.43,27557.65,27463.21,PositionState,lower,27231.4,27655.5,0.0,-424.09999999999854,0.0,-424.09999999999854,-234.53333333333285,-108.06000000000132
15388,15388,15520,1696838400000.0,27802.1,27828.3,27690.3,27732.3,6969.704,193484680.3724,2023-10-09 08:00:00,-1.491e-05,65077.204,37.13,27915.92,27818.98,27867.45,27964.39,27770.51,28012.86,27722.04,-17.87,-4.67,-13.19,13.64,30.55,13.75,14.09,2204.3407857142874,263.98,-14.22,24.59,-9.07,27863.13,27787.78,PositionState,lower,27732.3,27664.1,0.0,68.20000000000073,341.3999999999978,0.0,189.79999999999907,171.09999999999854
15416,15416,15548,1696939200000.0,27494.7,27518.6,27392.1,27411.0,5899.723,162043621.0251,2023-10-10 12:00:00,2.403e-05,65705.92,34.47,27646.18,27529.72,27587.95,27704.4,27471.5,27762.63,27413.27,-34.76,-28.66,-6.1,16.17,31.95,21.53,26.36,2409.6585000000014,318.37,-18.63,-36.63,-7.26,27587.27,27485.19,PositionState,lower,27411.0,27273.7,0.0,137.29999999999927,415.5,-42.900000000001455,121.1363636363638,312.0799999999981
15444,15444,15576,1697040000000.0,26770.9,26782.3,26588.0,26675.4,18533.158,494675259.9669,2023-10-11 16:00:00,0.0001,69870.306,25.46,27334.65,26925.14,27129.9,27539.41,26720.39,27744.16,26515.64,-139.51,-106.55,-32.95,10.92,39.56,29.75,24.05,7875.809500000001,-0.64,-47.84,110.59,-5.89,27071.92,26810.6,PositionState,lower,26675.4,26818.5,0.0,-143.09999999999854,52.60000000000218,-214.39999999999785,-79.17272727272587,31.46999999999753
15804,15804,15936,1698336000000.0,34053.7,34095.5,33751.0,33786.2,7240.351,245589343.1496,2023-10-26 16:00:00,0.0001,60740.735,33.75,34596.14,34059.4,34327.77,34864.5,33791.03,35132.87,33522.66,-89.05,9.97,-99.02,11.29,26.15,24.91,27.61,6543.625785714287,384.57,-57.01,176.4,-2.82,34209.66,33960.29,PositionState,lower,33786.2,34251.7,0.0,-465.5,0.0,-465.5,-269.07142857143066,-226.76000000000204
15829,15829,15961,1698426000000.0,33875.9,33901.4,33350.0,33613.6,15575.168,523736772.576,2023-10-27 17:00:00,0.0001,59725.24,35.85,34188.94,33890.2,34039.57,34338.32,33740.82,34487.69,33591.45,-90.91,-59.22,-31.68,10.2,33.17,24.18,24.06,5114.644000000002,1001.45,-44.84,151.41,-13.03,34008.81,33781.21,PositionState,lower,33613.6,33943.5,0.0,-329.90000000000146,0.9000000000014552,-329.90000000000146,-190.4111111111124,-134.95000000000437
16240,16240,16558,1700575200000.0,37031.6,37039.5,36424.0,36653.9,22769.256,836711182.2297,2023-11-21 14:00:00,0.0001,58194.24,29.42,37468.16,37044.63,37256.4,37679.92,36832.87,37891.69,36621.11,-65.35,20.93,-86.28,8.53,39.08,28.86,27.21,4313.596714285717,1362.12,-63.41,300.04,-15.56,37211.53,36895.28,PositionState,lower,36653.9,36702.3,0.0,-48.400000000001455,912.8000000000028,-546.0,75.70000000000145,287.33000000000175
16359,16359,16677,1701003600000.0,37649.6,37650.0,37331.0,37536.0,6288.602,235741851.9138,2023-11-26 13:00:00,0.0001,58424.812,32.27,37791.08,37657.59,37724.34,37857.83,37590.84,37924.58,37524.09,-22.13,1.46,-23.59,9.25,32.86,17.65,19.11,1999.6245000000029,413.93,-19.82,90.46,1.53,37724.03,37610.36,PositionState,lower,37536.0,37611.7,0.0,-75.69999999999709,294.0,-75.69999999999709,140.33750000000057,132.3000000000029
16381,16381,16699,1701082800000.0,37112.5,37153.9,36865.0,37035.3,9220.193,341572721.4704,2023-11-27 11:00:00,0.0001,58799.374,31.19,37519.86,37207.13,37363.49,37676.22,37050.76,37832.59,36894.4,-112.38,-88.25,-24.13,11.53,39.17,35.11,31.94,3948.4232142857168,467.87,-34.55,75.18,-3.0,37272.88,37133.13,PositionState,lower,37035.3,37091.5,0.0,-56.19999999999709,274.5,-56.19999999999709,87.20000000000255,110.77999999999884
16619,16619,16937,1701939600000.0,43617.0,43665.9,42833.4,43392.0,30428.949,1316871738.5909,2023-12-07 09:00:00,0.00010721,63244.46,37.98,43970.34,43656.93,43813.64,44127.05,43500.23,44283.75,43343.52,35.54,117.81,-82.26,14.42,35.43,24.44,29.48,4973.953785714288,1971.25,-44.37,153.06,-18.11,43863.32,43583.48,PositionState,lower,43392.0,43706.6,0.0,-314.59999999999854,222.0,-314.59999999999854,-3.042857142856519,15.10000000000582
16691,16691,17009,1702198800000.0,43817.9,43868.1,43637.0,43637.6,3950.78,172784715.309,2023-12-10 09:00:00,0.0003097,59415.521,38.28,44011.74,43790.17,43900.95,44122.52,43679.39,44233.3,43568.61,-38.14,-18.68,-19.46,15.07,27.75,22.12,20.02,2512.4345714285746,190.04,-27.73,67.16,-6.57,43869.91,43765.19,PositionState,lower,43637.6,43924.8,0.0,-287.2000000000044,0.0,-287.2000000000044,-130.95000000000073,-78.41999999999825
16707,16707,17025,1702256400000.0,43667.0,43675.9,43235.2,43264.4,13619.15,591259220.1924,2023-12-11 01:00:00,0.00033285,59700.405,29.0,43956.11,43639.94,43798.03,44114.2,43481.85,44272.29,43323.77,-73.24,-29.76,-43.47,14.65,32.77,15.52,18.67,3314.9730714285747,879.64,-56.16,244.97,-14.86,43777.36,43509.21,PositionState,lower,43264.4,41892.2,0.0,1372.2000000000044,2461.2000000000044,0.0,1386.6884615384636,1759.5699999999997
16815,16815,17133,1702645200000.0,42635.6,42649.2,42138.3,42307.6,10420.598,441929029.9849,2023-12-15 13:00:00,0.00015354,57015.406,37.9,42957.63,42577.51,42767.57,43147.68,42387.45,43337.74,42197.4,-24.64,39.19,-63.83,17.71,35.29,18.14,20.43,3688.238428571432,543.21,-48.41,81.12,-12.23,42710.77,42522.56,PositionState,lower,42307.6,42360.0,0.0,-52.400000000001455,489.59999999999854,-52.400000000001455,205.5599999999996,283.6999999999971
16873,16873,17191,1702854000000.0,41735.2,41768.0,41255.5,41395.2,9462.225,392520998.3161,2023-12-17 23:00:00,0.0001,56053.806,30.87,42154.16,41781.06,41967.61,42340.72,41594.5,42527.27,41407.95,-100.69,-70.26,-30.42,13.22,37.74,27.21,26.81,4444.6362857142885,538.39,-60.25,190.83,-9.38,41968.88,41646.18,PositionState,lower,41395.2,41386.4,0.0,8.799999999995634,549.2999999999956,0.0,257.70666666666415,450.5699999999997
16915,16915,17233,1703005200000.0,42366.2,42393.6,41836.4,41880.6,15434.016,649021166.4694,2023-12-19 17:00:00,0.00013946,59277.658,37.41,42913.37,42227.07,42570.22,43256.52,41883.92,43599.67,41540.77,87.25,246.1,-158.85,16.55,27.06,31.9,34.01,6138.944000000003,899.2,-72.58,181.9,-11.27,42696.48,42180.51,PositionState,lower,41880.6,42549.1,0.0,-668.5,0.0,-668.5,-381.9000000000015,-232.11000000000055
17041,17041,17359,1703458800000.0,43003.4,43235.0,42913.0,43022.3,6304.326,271664734.8977,2023-12-24 23:00:00,0.0001,54953.184,24.58,43759.64,43338.5,43549.07,43970.21,43127.94,44180.78,42917.37,-120.68,-49.69,-70.98,9.26,42.21,18.33,14.51,3525.1066428571457,378.77,-55.44,228.4,-1.72,43493.83,43150.94,PositionState,lower,43022.3,43684.5,0.0,-662.1999999999971,65.40000000000146,-662.1999999999971,-165.77857142856894,-289.2099999999991
17072,17072,17390,1703570400000.0,42807.5,42856.7,42570.8,42721.5,6835.126,291997726.6031,2023-12-26 06:00:00,0.0003048,56135.606,28.2,43627.33,43098.93,43363.13,43891.54,42834.73,44155.74,42570.52,-89.66,-7.78,-81.87,10.77,37.31,23.67,25.46,3648.9782142857175,155.39,-67.54,245.69,-3.75,43367.28,42934.23,PositionState,lower,42721.5,42506.0,0.0,215.5,667.4000000000015,-84.5,245.215384615384,461.06000000000495
17154,17154,17472,1703865600000.0,42293.9,42384.8,41844.7,42003.1,16018.24,675476932.9675,2023-12-29 16:00:00,0.000435,57330.675,35.04,42878.21,42397.76,42637.98,43118.43,42157.54,43358.66,41917.31,-75.0,-48.48,-26.51,16.21,32.09,20.61,23.19,5203.067285714288,914.94,-66.82,166.02,-10.02,42661.02,42314.08,PositionState,lower,42003.1,42063.3,0.0,-60.200000000004366,389.2999999999956,-200.90000000000143,9.886363636362312,309.3000000000029
17270,17270,17588,1704283200000.0,43736.2,43749.9,40210.0,42797.1,117274.089,4924818214.3729,2024-01-03 12:00:00,0.00035429,60012.081,24.97,45433.54,44217.77,44825.66,46041.43,43609.88,46649.32,43001.99,-171.63,83.07,-254.7,9.37,57.9,30.02,32.33,13956.594142857144,8000.09,-213.52,1295.08,-32.16,44797.38,43642.39,PositionState,lower,42797.1,43214.4,0.0,-417.3000000000029,591.1999999999971,-417.3000000000029,-48.45238095238303,471.5500000000029
