start_at,open,high,low,close,volume,turnover,date,upper,midle,lower,macd,macdsignal,macdhist,bb_diff,bb_flag,prev_macd,prev_macdsignal,macdhist_positive,macd_rising,macdsignal_rising,macd_positive,macdsignal_positive
1685588400000.0,26711.6,26827.3,26584.6,26765.8,8228.188,219876145.538,2023-06-01 03:00:00,27315.68,27075.44,26835.19,-135.99,-130.86,-5.13,-29.159999999999854,lower,-123.4,-129.58,False,False,False,False,False
1685592000000.0,26765.8,26820.6,26746.0,26798.2,2564.41,68679964.3605,2023-06-01 04:00:00,27305.49,27049.03,26792.58,-141.72,-133.03,-8.68,0.0,,-135.99,-130.86,False,False,False,False,False
1685595600000.0,26798.2,26864.7,26779.0,26843.2,2339.349,62759287.2239,2023-06-01 05:00:00,27290.91,27029.43,26767.95,-141.01,-134.63,-6.37,0.0,,-141.72,-133.03,False,True,False,False,False
1685599200000.0,26843.2,26872.9,26768.1,26776.5,3211.728,86165663.2017,2023-06-01 06:00:00,27283.37,27005.34,26727.32,-144.16,-136.53,-7.62,0.0,,-141.01,-134.63,False,False,False,False,False
1685602800000.0,26776.5,26853.9,26752.1,26791.1,2994.823,80259057.90829998,2023-06-01 07:00:00,27271.68,26984.94,26698.19,-143.82,-137.99,-5.83,0.0,,-144.16,-136.53,False,True,False,False,False
1685606400000.0,26791.1,26912.6,26777.0,26900.2,3110.386,83519296.03939998,2023-06-01 08:00:00,27262.44,26976.87,26691.3,-133.22,-137.04,3.81,0.0,,-143.82,-137.99,True,True,True,False,False
1685610000000.0,26900.2,26943.1,26884.0,26897.0,3341.388,89929123.22759998,2023-06-01 09:00:00,27248.97,26969.26,26689.55,-123.64,-134.36,10.71,0.0,,-133.22,-137.04,True,True,True,False,False
1685613600000.0,26897.0,26921.8,26849.1,26850.3,2344.169,63007717.9103,2023-06-01 10:00:00,27239.16,26957.93,26676.7,-118.46,-131.18,12.71,0.0,,-123.64,-134.36,True,True,True,False,False
1685617200000.0,26850.3,26898.0,26827.0,26885.0,1975.793,53068264.1411,2023-06-01 11:00:00,27232.77,26950.98,26669.19,-110.28,-127.0,16.71,0.0,,-118.46,-131.18,True,True,True,False,False
1685620800000.0,26885.0,26960.9,26781.3,26932.1,5351.785,143864167.0194,2023-06-01 12:00:00,27230.9,26949.18,26667.47,-98.86,-121.37,22.51,0.0,,-110.28,-127.0,True,True,True,False,False
1685624400000.0,26932.1,26957.4,26853.8,26880.0,3312.388,89087760.514,2023-06-01 13:00:00,27221.23,26942.6,26663.96,-92.94,-115.69,22.74,0.0,,-98.86,-121.37,True,True,True,False,False
1685628000000.0,26880.0,26974.8,26816.1,26887.5,4312.463,115953865.2506,2023-06-01 14:00:00,27213.58,26937.35,26661.11,-86.64,-109.88,23.23,0.0,,-92.94,-115.69,True,True,True,False,False
1685631600000.0,26887.5,26938.1,26846.2,26888.3,2428.729,65320236.7951,2023-06-01 15:00:00,27207.75,26932.68,26657.6,-80.66,-104.03,23.37,0.0,,-86.64,-109.88,True,True,True,False,False
1685635200000.0,26888.3,27173.9,26789.0,27087.0,11414.941,308054597.9746,2023-06-01 16:00:00,27220.44,26947.37,26674.3,-59.2,-95.07,35.86,0.0,,-80.66,-104.03,True,True,True,False,False
1685638800000.0,27087.0,27133.8,26907.2,26947.9,8422.958,227357823.9243,2023-06-01 17:00:00,27210.8,26947.42,26684.05,-52.81,-86.62,33.8,0.0,,-59.2,-95.07,True,True,True,False,False
1685642400000.0,26947.9,27041.0,26928.0,26958.6,2525.951,68160486.0487,2023-06-01 18:00:00,27186.07,26948.49,26710.9,-46.35,-78.56,32.21,0.0,,-52.81,-86.62,True,True,True,False,False
1685646000000.0,26958.6,26977.5,26639.0,26850.8,9899.431,265080719.2445,2023-06-01 19:00:00,27135.99,26939.18,26742.37,-49.36,-72.72,23.36,0.0,,-46.35,-78.56,True,False,True,False,False
1685649600000.0,26850.8,26917.9,26818.7,26849.4,3124.69,83929575.0496,2023-06-01 20:00:00,27111.58,26930.63,26749.68,-51.26,-68.43,17.16,0.0,,-49.36,-72.72,True,False,True,False,False
1685653200000.0,26849.4,26946.3,26843.7,26877.5,2736.508,73622086.2132,2023-06-01 21:00:00,27083.98,26925.57,26767.16,-49.93,-64.73,14.79,0.0,,-51.26,-68.43,True,True,True,False,False
1685656800000.0,26877.5,26891.2,26834.6,26872.7,1270.417,34123920.0286,2023-06-01 22:00:00,27061.56,26920.54,26779.51,-48.7,-61.53,12.82,0.0,,-49.93,-64.73,True,True,True,False,False
1685660400000.0,26872.7,26872.8,26698.9,26809.5,3192.004,85504045.08679998,2023-06-01 23:00:00,27045.27,26909.96,26774.65,-52.22,-59.67,7.44,0.0,,-48.7,-61.53,True,False,True,False,False
1685664000000.0,26809.5,26818.0,26480.7,26778.2,11910.244,317332747.4132,2023-06-02 00:00:00,27035.37,26897.41,26759.45,-56.89,-59.11,2.22,0.0,,-52.22,-59.67,True,False,True,False,False
1685667600000.0,26778.2,26846.2,26710.0,26805.6,3495.893,93665462.1854,2023-06-02 01:00:00,27029.47,26888.67,26747.86,-57.7,-58.83,1.12,0.0,,-56.89,-59.11,True,False,True,False,False
1685671200000.0,26805.6,26981.0,26804.5,26949.1,3935.761,105939211.1812,2023-06-02 02:00:00,27030.8,26894.42,26758.04,-46.24,-56.31,10.07,0.0,,-57.7,-58.83,True,True,True,False,False
1685674800000.0,26949.1,27013.4,26923.2,26992.6,2156.624,58143402.1252,2023-06-02 03:00:00,27040.72,26903.77,26766.82,-33.26,-51.7,18.43,0.0,,-46.24,-56.31,True,True,True,False,False
1685678400000.0,26992.6,27112.0,26945.3,27056.9,5707.758,154338852.3501,2023-06-02 04:00:00,27072.46,26918.35,26764.25,-17.58,-44.88,27.29,0.0,,-33.26,-51.7,True,True,True,False,False
1685682000000.0,27056.9,27216.0,27053.2,27140.0,5635.465,152918942.7327,2023-06-02 05:00:00,27124.95,26939.46,26753.98,1.52,-35.6,37.12,-48.38000000000102,upper,-17.58,-44.88,True,True,True,True,False
1685685600000.0,27140.0,27153.7,27055.4,27060.1,2484.132,67348078.7876,2023-06-02 06:00:00,27144.19,26950.95,26757.71,10.1,-26.46,36.56,0.0,,1.52,-35.6,True,True,True,True,False
1685689200000.0,27060.1,27107.1,27028.1,27031.8,2300.852,62272965.7593,2023-06-02 07:00:00,27156.29,26958.65,26761.01,14.45,-18.27,32.73,0.0,,10.1,-26.46,True,True,True,True,False
1685692800000.0,27031.8,27171.4,27031.7,27153.8,2426.793,65802015.8488,2023-06-02 08:00:00,27197.1,26977.24,26757.37,27.43,-9.13,36.56,0.0,,14.45,-18.27,True,True,True,True,False
1685696400000.0,27153.8,27173.7,27059.2,27072.4,1984.199,53788622.5471,2023-06-02 09:00:00,27210.93,26986.3,26761.67,30.79,-1.14,31.94,0.0,,27.43,-9.13,True,True,True,True,False
1685700000000.0,27072.4,27090.0,27051.8,27085.7,1266.701,34292115.2706,2023-06-02 10:00:00,27225.31,26995.77,26766.22,34.13,5.9,28.22,0.0,,30.79,-1.14,True,True,True,True,True
1685703600000.0,27085.7,27159.4,27061.5,27118.7,1821.332,49361382.1299,2023-06-02 11:00:00,27243.81,27007.47,26771.13,39.0,12.52,26.47,0.0,,34.13,5.9,True,True,True,True,True
1685707200000.0,27118.7,27265.0,26938.4,27086.5,13724.436,371846013.995,2023-06-02 12:00:00,27251.29,27015.0,26778.71,39.79,17.98,21.81,0.0,,39.0,12.52,True,True,True,True,True
1685710800000.0,27086.5,27126.8,26828.5,26897.2,10399.469,280468389.4337,2023-06-02 13:00:00,27242.25,27003.78,26765.31,24.86,19.35,5.5,0.0,,39.79,17.98,True,False,True,True,True
1685714400000.0,26897.2,26980.0,26875.5,26954.1,4462.252,120182013.0809,2023-06-02 14:00:00,27237.58,26999.05,26760.52,17.42,18.97,-1.54,0.0,,24.86,19.35,False,False,False,True,True
1685718000000.0,26954.1,27107.7,26954.1,27088.0,4794.87,129570674.6405,2023-06-02 15:00:00,27244.32,27007.52,26770.72,22.07,19.59,2.48,0.0,,17.42,18.97,True,True,True,True,True
1685721600000.0,27088.0,27120.3,27025.0,27042.9,3567.936,96563705.7757,2023-06-02 16:00:00,27240.61,27010.89,26781.16,21.87,20.04,1.82,0.0,,22.07,19.59,True,False,True,True,True
1685725200000.0,27042.9,27090.8,27010.1,27055.0,1528.399,41357332.8945,2023-06-02 17:00:00,27239.84,27015.09,26790.34,22.42,20.52,1.9,0.0,,21.87,20.04,True,True,True,True,True
1685728800000.0,27055.0,27189.7,26998.0,27186.0,4657.405,126200379.9841,2023-06-02 18:00:00,27261.34,27031.37,26801.39,33.05,23.03,10.02,0.0,,22.42,20.52,True,True,True,True,True
1685732400000.0,27186.0,27293.4,27124.3,27236.0,4960.787,135066959.4595,2023-06-02 19:00:00,27278.55,27050.85,26823.16,45.0,27.42,17.57,0.0,,33.05,23.03,True,True,True,True,True
1685736000000.0,27236.0,27273.8,27156.4,27160.4,2497.825,67948113.615,2023-06-02 20:00:00,27260.41,27061.29,26862.17,47.81,31.5,16.3,0.0,,45.0,27.42,True,True,True,True,True
1685739600000.0,27160.4,27242.7,27123.2,27200.0,2136.606,58065650.7501,2023-06-02 21:00:00,27245.62,27074.5,26903.37,52.62,35.72,16.9,0.0,,47.81,31.5,True,True,True,True,True
1685743200000.0,27200.0,27291.9,27190.4,27251.3,1649.976,44966407.1043,2023-06-02 22:00:00,27267.43,27091.33,26915.24,59.89,40.56,19.33,0.0,,52.62,35.72,True,True,True,True,True
1685746800000.0,27251.3,27262.0,27221.2,27238.1,1059.092,28853095.7651,2023-06-02 23:00:00,27285.75,27105.31,26924.88,63.85,45.21,18.63,0.0,,59.89,40.56,True,True,True,True,True
1685750400000.0,27238.1,27238.3,27140.7,27159.0,1769.268,48096278.0045,2023-06-03 00:00:00,27290.82,27110.42,26930.03,59.91,48.15,11.75,0.0,,63.85,45.21,True,False,True,True,True
1685754000000.0,27159.0,27178.5,27083.7,27120.0,2429.77,65909322.6794,2023-06-03 01:00:00,27291.29,27111.34,26931.38,53.03,49.13,3.9,0.0,,59.91,48.15,True,False,True,True,True
1685757600000.0,27120.0,27157.0,27115.9,27144.7,888.485,24109051.3209,2023-06-03 02:00:00,27293.57,27114.51,26935.46,49.01,49.11,-0.09,0.0,,53.03,49.13,False,False,False,True,True
1685761200000.0,27144.7,27162.8,27117.3,27130.4,727.648,19744652.4193,2023-06-03 03:00:00,27291.13,27116.03,26940.92,44.16,48.12,-3.95,0.0,,49.01,49.11,False,False,False,True,True
1685764800000.0,27130.4,27152.1,27096.9,27148.0,1064.525,28868321.0724,2023-06-03 04:00:00,27293.97,27119.07,26944.17,41.26,46.74,-5.48,0.0,,44.16,48.12,False,False,False,True,True
1685768400000.0,27148.0,27159.9,27129.0,27152.0,816.025,22153250.3806,2023-06-03 05:00:00,27296.33,27122.21,26948.09,38.83,45.16,-6.32,0.0,,41.26,46.74,False,False,False,True,True
1685772000000.0,27152.0,27209.3,27151.9,27167.2,1367.486,37168748.707,2023-06-03 06:00:00,27300.77,27126.49,26952.21,37.7,43.67,-5.96,0.0,,38.83,45.16,False,False,False,True,True
1685775600000.0,27167.2,27191.7,27159.8,27159.9,1000.901,27199970.6122,2023-06-03 07:00:00,27304.5,27129.67,26954.85,35.81,42.1,-6.28,0.0,,37.7,43.67,False,False,False,True,True
1685779200000.0,27159.9,27169.6,27132.5,27136.5,948.167,25743697.6685,2023-06-03 08:00:00,27304.08,27130.32,26956.56,32.05,40.09,-8.04,0.0,,35.81,42.1,False,False,False,True,True
1685782800000.0,27136.5,27147.8,27120.0,27147.7,1023.252,27761142.6156,2023-06-03 09:00:00,27268.55,27131.98,26995.4,29.63,38.0,-8.36,0.0,,32.05,40.09,False,False,False,True,True
1685786400000.0,27147.7,27172.8,27108.6,27130.8,1243.01,33732181.7305,2023-06-03 10:00:00,27237.57,27131.86,27026.16,26.05,35.61,-9.55,0.0,,29.63,38.0,False,False,False,True,True
1685790000000.0,27130.8,27164.3,27119.5,27126.0,947.115,25701864.4977,2023-06-03 11:00:00,27233.6,27131.3,27029.01,22.56,33.0,-10.43,0.0,,26.05,35.61,False,False,False,True,True
