start_at,open,high,low,close,volume,turnover,date
1684972800000.0,26311,26627.4,25851,26456.6,109571.79,2879447652.5232000351,2023-05-25
1685059200000.0,26456.6,26929.9,26306.8,26695,93122.758,2477370418.4352002144,2023-05-26
1685145600000.0,26695,26897.6,26530,26838.5,41300.823,1103041088.5725998878,2023-05-27
1685232000000.0,26838.5,28280,26751.7,28049.9,130592.359,3587769686.2769999504,2023-05-28
1685318400000.0,28049.9,28449,27510,27722,113056.196,3153252830.0947999954,2023-05-29
1685404800000.0,27722,28036.7,27529,27681.2,97040.171,2696239442.6669001579,2023-05-30
1685491200000.0,27681.2,27824,26817,27199,125541.458,3408513089.6845998764,2023-05-31
1685577600000.0,27199,27343.4,26584.6,26809.5,115697.383,3111011541.6128001213,2023-06-01
1685664000000.0,26809.5,27293.4,26480.7,27238.1,100564.807,2716292534.8295001984,2023-06-02
1685750400000.0,27238.1,27324.9,26905.9,27059.1,40069.811,1087258326.9110000134,2023-06-03
1685836800000.0,27059.1,27450,26946.4,27105.5,53020.356,1441799409.6391999722,2023-06-04
1685923200000.0,27105.5,27116.5,25361.5,25717.2,210223.933,5505168363.7159004211,2023-06-05
1686009600000.0,25717.2,27356.7,25324.2,27216.9,214006.233,5624667974.1600999832,2023-06-06
1686096000000.0,27216.9,27397,26115.4,26323.4,168132.234,4475077748.5896997452,2023-06-07
1686182400000.0,26323.4,26810.5,26190.3,26485.1,89449.588,2368531561.0617,2023-06-08
1686268800000.0,26485.1,26770,26260,26466.9,74833.089,1984628404.0527,2023-06-09
1686355200000.0,26466.9,26527.7,25334,25826.1,172772.677,4455332791.3724,2023-06-10
1686441600000.0,25826.1,26196.8,25615.9,25915.1,68127.773,1762498864.1689,2023-06-11
1686528000000.0,25915.1,26095,25603.8,25895.3,82674.703,2137309689.4964,2023-06-12
1686614400000.0,25895.3,26420,25708.1,25920.5,123173.171,3207407989.7528,2023-06-13
1686700800000.0,25920.5,26098.4,24779.5,25113.9,141042.411,3599141653.5987,2023-06-14
1686787200000.0,25113.9,25750,24780,25585.9,125901.969,3173525288.6446,2023-06-15
1686873600000.0,25585.9,26500,25155,26325.2,165069.685,4268827209.0739,2023-06-16
1686960000000.0,26325.2,26886.8,26164.6,26505,90080.151,2389027318.7239,2023-06-17
1687046400000.0,26505,26698,26232,26333.5,63645.199,1685831377.1065,2023-06-18
1687132800000.0,26333.5,27063.8,26250,26827.4,123894.548,3295780518.1955,2023-06-19
1687219200000.0,26827.4,28390.8,26642.1,28286,236691.39,6497321290.16,2023-06-20
1687305600000.0,28286,30800,28240,29985.7,345871.952,10209360803.4571,2023-06-21
1687392000000.0,29985.7,30497.6,29503.4,29876.4,163751.947,4917856484.9114,2023-06-22
1687478400000.0,29876.4,31444,29785.3,30674.1,236934.44,7268742842.724,2023-06-23
1687564800000.0,30674.1,30797.9,30248.1,30528,82158.401,2511592258.6334,2023-06-24
1687651200000.0,30528,31042.1,30260,30460.1,88353.341,2706715219.6808,2023-06-25
1687737600000.0,30460.1,30649.6,29917,30262.2,123800.395,3745593356.01,2023-06-26
1687824000000.0,30262.2,30997,30217.1,30680.7,127463.236,3900764900.1707,2023-06-27
1687910400000.0,30680.7,30694.7,29817,30057.9,132003.222,3989396164.3963,2023-06-28
1687996800000.0,30057.9,30830,30027.8,30433.7,110257.392,3360895348.1473,2023-06-29
1688083200000.0,30433.7,31291.9,29412.8,30465.5,291232.745,8868350353.128,2023-06-30
1688169600000.0,30465.5,30650,30312,30577,36817.47,1123203899.9337,2023-07-01
1688256000000.0,30577,30790,30138.4,30601.9,70308.258,2145330670.8718,2023-07-02
1688342400000.0,30601.9,31399.4,30541.6,31149.1,113015.607,3497305916.2646,2023-07-03
1688428800000.0,31149.1,31319.2,30602.8,30754.1,87302.891,2702764473.1486,2023-07-04
1688515200000.0,30754.1,30869.1,30176.6,30485.3,97126.987,2960374631.6854,2023-07-05
1688601600000.0,30485.3,31543.1,29810.1,29875.1,220337.957,6741087062.6485,2023-07-06
1688688000000.0,29875.1,30445.6,29675.1,30331.5,96393.334,2905840190.9896,2023-07-07
1688774400000.0,30331.5,30377.1,30025,30271.3,33141.839,1001097146.0501,2023-07-08
1688860800000.0,30271.3,30451,30052,30150,41440.397,1253744513.3903,2023-07-09
1688947200000.0,30150,31035.5,29927.5,30399.1,127048.465,3861196943.7386,2023-07-10
1689033600000.0,30399.1,30811.2,30251.5,30602.9,90087.889,2749091027.7292,2023-07-11
1689120000000.0,30602.9,30962.2,30185,30367.8,127328.391,3898662201.2371,2023-07-12
1689206400000.0,30367.8,31843.9,30236.9,31437.3,202379.301,6275580830.3145,2023-07-13
1689292800000.0,31437.3,31635.1,29873,30294.8,153945.22,4732575969.565,2023-07-14
1689379200000.0,30294.8,30384,30221.3,30268.6,22549.744,683139643.731,2023-07-15
1689465600000.0,30268.6,30445.4,30038.2,30221.4,43918.438,1328749649.3135,2023-07-16
1689552000000.0,30221.4,30318.8,29610,30120,98500.359,2960409996.3955,2023-07-17
1689638400000.0,30120,30224.6,29362,29851,99281.505,2963548152.0689,2023-07-18
1689724800000.0,29851,30189.9,29734.6,29888.8,81094.954,2429854456.578,2023-07-19
1689811200000.0,29888.8,30407,29488.1,29792.9,122604.403,3672003277.7865,2023-07-20
1689897600000.0,29792.9,30050,29710.9,29888.4,51522.658,1538148862.9397,2023-07-21
1689984000000.0,29888.4,29992.3,29608.6,29774,30845.81,920133596.0501,2023-07-22
1690070400000.0,29774,30330,29717,30071.1,56514.794,1696034369.1711,2023-07-23
1690156800000.0,30071.1,30084,28851,29158.9,122850.688,3600900051.1665,2023-07-24
1690243200000.0,29158.9,29367,29026.7,29217.2,49872.827,1455633825.0969,2023-07-25
1690329600000.0,29217.2,29665.1,29076,29336.7,93748.884,2751060596.6898,2023-07-26
1690416000000.0,29336.7,29552.6,29069.4,29209.6,61428.23,1800756371.6629,2023-07-27
1690502400000.0,29209.6,29545.8,29111.2,29299.8,68921.424,2019546148.2378,2023-07-28
1690588800000.0,29299.8,29396.9,29242.4,29340.3,20478.286,600270114.8896,2023-07-29
1690675200000.0,29340.3,29444.9,29000.4,29273.1,52491.289,1535754099.9567,2023-07-30
1690761600000.0,29273.1,29520,29100,29224.4,71733.419,2102614135.8723,2023-07-31
1690848000000.0,29224.4,29727.6,28555.6,29700.1,153844.83,4467206955.1598,2023-08-01
1690934400000.0,29700.1,30040,28901.6,29169.8,152586.221,4489297997.4171,2023-08-02
1691020800000.0,29169.8,29433,28951,29177.6,83576.214,2440332342.3272,2023-08-03
1691107200000.0,29177.6,29320,28788,29102.5,71456.175,2080074294.8689,2023-08-04
1691193600000.0,29102.5,29140.7,28970.3,29055.9,21049.336,611459150.0923,2023-08-05
1691280000000.0,29055.9,29195,28980,29075.7,24619.687,715862422.666,2023-08-06
1691366400000.0,29075.7,29290,28677.1,29200,89115.397,2584623443.3063,2023-08-07
1691452800000.0,29200,30265.8,29126.4,29755.1,161151.519,4774212379.7127,2023-08-08
1691539200000.0,29755.1,30129,29364.6,29565.8,125656.267,3734447979.2159,2023-08-09
1691625600000.0,29565.8,29732.3,29308.8,29441.4,75390.971,2224975076.9196,2023-08-10
1691712000000.0,29441.4,29573,29215.1,29413.9,59907.295,1762088712.0247,2023-08-11
1691798400000.0,29413.9,29469,29371.2,29417.8,14803.515,435437192.5482,2023-08-12
1691884800000.0,29417.8,29463.8,29266.6,29301.3,24728.64,726325450.52,2023-08-13
1691971200000.0,29301.3,29680,29080,29422.6,91780.557,2699607516.2391,2023-08-14
1692057600000.0,29422.6,29496.1,29049.7,29194.4,58347.303,1708911478.6371,2023-08-15
1692144000000.0,29194.4,29258.7,28714.1,28727.8,98336.234,2856313972.6675,2023-08-16
1692230400000.0,28727.8,28780,24200.9,26610.1,358194.266,9796808419.3312,2023-08-17
1692316800000.0,26610.1,26820,25572.9,26040.5,183621.321,4809396819.7104,2023-08-18
1692403200000.0,26040.5,26263.3,25785.7,26088.8,64301.32,1672687739.8096,2023-08-19
1692489600000.0,26088.8,26307,25940.2,26176.5,50738.24,1325109502.0931,2023-08-20
1692576000000.0,26176.5,26279.7,25794.2,26112.9,82183.661,2138719355.8967,2023-08-21
1692662400000.0,26112.9,26127.4,25267.3,26044,118180.893,3054563472.8489,2023-08-22
