,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi
2071,1670788800000.0,17163.5,17163.5,17060,17078,11716.843,200409454.5929999948,2022-12-11 20:00:00,-0.00007369,61654.90700000
2072,1670803200000.0,17078,17078,16870,16910,27965.208,474007258.940500021,2022-12-12 00:00:00,0.00001826,61274.49300000
2073,1670817600000.0,16910,16940,16901,16920,6019.353,101860905.5805000067,2022-12-12 04:00:00,0.00001826,60438.11200000
2074,1670832000000.0,16920,16998,16900,16977.5,9545.599,161883684.6144999862,2022-12-12 08:00:00,0.00007832,60732.66500000
2075,1670846400000.0,16977.5,17049,16911.5,16998,18893.316,320889116.6940000057,2022-12-12 12:00:00,0.00007832,58936.36700000
2076,1670860800000.0,16998,17035.5,16973.5,17035,6612.733,112410868.2444999963,2022-12-12 16:00:00,-0.0000578,59390.84800000
2077,1670875200000.0,17035,17234.5,17035,17194,29657.061,508341318.4265000224,2022-12-12 20:00:00,-0.0000578,60805.58400000
2078,1670889600000.0,17194,17225,17112.5,17141,9550.996,163791436.77700001,2022-12-13 00:00:00,-0.0002016,62834.63600000
2079,1670904000000.0,17141,17193.5,17060,17146.5,15697.95,268997255.2509999871,2022-12-13 04:00:00,-0.0002016,62779.09700000
2080,1670918400000.0,17146.5,17514,17135.5,17429.5,39184.081,679897446.0970000029,2022-12-13 08:00:00,-0.00022398,62248.46200000
2081,1670932800000.0,17429.5,18000,17386.5,17744,92997.75,1651732217.263999939,2022-12-13 12:00:00,-0.00022398,63374.47700000
2082,1670947200000.0,17744,17827.5,17606,17728,23963.565,424478099.7369999886,2022-12-13 16:00:00,-0.00038555,64779.52400000
2083,1670961600000.0,17728,17797,17693,17764.5,8556.796,151803988.1285000145,2022-12-13 20:00:00,-0.00038555,63824.17700000
2084,1670976000000.0,17764.5,17828.5,17735,17775.5,8227.113,146323130.711499989,2022-12-14 00:00:00,-0.00032917,63528.52800000
2085,1670990400000.0,17775.5,17808,17727.5,17801.5,5378.903,95594489.449000001,2022-12-14 04:00:00,-0.00032917,63239.10200000
2086,1671004800000.0,17801.5,17878,17776.5,17816.5,10678.187,190267533.9869999886,2022-12-14 08:00:00,0.00003926,63440.94600000
2087,1671019200000.0,17816.5,18098,17811.5,18038,41669.621,748332299.9630000591,2022-12-14 12:00:00,0.00003926,64532.16400000
2088,1671033600000.0,18038,18379,17514,17768.5,118769.461,2140037986.301500082,2022-12-14 16:00:00,-0.00023733,67243.76200000
2089,1671048000000.0,17768.5,17934,17582.5,17790,29469.397,524073530.1359999776,2022-12-14 20:00:00,-0.00023733,66659.45600000
2090,1671062400000.0,17790,17830.5,17556.5,17715.5,18810.652,332767594.121999979,2022-12-15 00:00:00,-0.0006066,66127.96500000
2091,1671076800000.0,17715.5,17735,17677,17685,7415.392,131292016.0719999969,2022-12-15 04:00:00,-0.0006066,66052.58800000
2092,1671091200000.0,17685,17716,17604.5,17712.5,13526.04,238894745.3619999886,2022-12-15 08:00:00,-0.00014548,67039.65600000
2093,1671105600000.0,17712.5,17714.5,17355,17419.5,45555.801,797365877.0620000362,2022-12-15 12:00:00,-0.00014548,67663.12600000
2094,1671120000000.0,17419.5,17467.5,17300,17438,22868.825,397685846.4620000124,2022-12-15 16:00:00,-0.00006123,67753.89500000
2095,1671134400000.0,17438,17449.5,17262,17353.5,18052.128,313302036.2710000277,2022-12-15 20:00:00,-0.00006123,66560.73000000
2096,1671148800000.0,17353.5,17418,17343,17410,8808.488,153141775.3084999919,2022-12-16 00:00:00,0.0001,66306.01800000
2097,1671163200000.0,17410,17530,17359.5,17496.5,13276.292,231603957.0640000105,2022-12-16 04:00:00,0.0001,66793.30000000
2098,1671177600000.0,17496.5,17508.5,16912,17019,66858.75,1143593391.9755001068,2022-12-16 08:00:00,-0.00019453,66714.87000000
2099,1671192000000.0,17019,17078,16870,16959.5,31541.58,535400600.6669999957,2022-12-16 12:00:00,-0.00019453,65576.30300000
2100,1671206400000.0,16959.5,16962.5,16719,16864.5,36837.595,619877448.8339999914,2022-12-16 16:00:00,-0.00007165,66384.26400000
2101,1671220800000.0,16864.5,16954,16532.5,16634,41077.093,686483680.9349999428,2022-12-16 20:00:00,-0.00007165,63809.77300000
2102,1671235200000.0,16634,16722.5,16574.5,16669,16124.921,268673395.6725000143,2022-12-17 00:00:00,0.0001,61354.55200000
2103,1671249600000.0,16669,16763,16646.5,16740,10758.066,179671569.6954999864,2022-12-17 04:00:00,0.0001,60989.31300000
2104,1671264000000.0,16740,16745,16652.5,16700,9664.256,161407624.7105000019,2022-12-17 08:00:00,0.0001,61570.11800000
2105,1671278400000.0,16700,16717.5,16638,16695.5,12606.496,210209289.7969999909,2022-12-17 12:00:00,0.0001,62753.49800000
2106,1671292800000.0,16695.5,16708,16645,16683.5,4546.163,75848479.4009999931,2022-12-17 16:00:00,0.00009731,63283.87900000
2107,1671307200000.0,16683.5,16792.5,16680.5,16770.5,7979.466,133539295.8795000017,2022-12-17 20:00:00,0.00009731,63933.32700000
2108,1671321600000.0,16770.5,16770.5,16697,16733.5,4950.084,82793743.7555000037,2022-12-18 00:00:00,0.00009656,63075.87900000
2109,1671336000000.0,16733.5,16788,16711,16737.5,6701.453,112231524.4730000049,2022-12-18 04:00:00,0.00009656,63583.35700000
2110,1671350400000.0,16737.5,16755,16656,16699,10000.09,167000814.1789999902,2022-12-18 08:00:00,0.0000552,63778.30100000
2111,1671364800000.0,16699,16728,16667,16674.5,5406.593,90262682.5160000026,2022-12-18 12:00:00,0.0000552,63955.29200000
2112,1671379200000.0,16674.5,16786,16674.5,16741,10698.991,179053191.4444999993,2022-12-18 16:00:00,0.00000537,64166.70600000
2113,1671393600000.0,16741,16900,16711.5,16729.5,14807.835,248552567.5724999905,2022-12-18 20:00:00,0.00000537,64786.39000000
2114,1671408000000.0,16729.5,16805,16613,16673,13852.574,231380793.2520000041,2022-12-19 00:00:00,0.00007116,63355.62000000
2115,1671422400000.0,16673,16742,16664.5,16716,8434.98,140939109.1940000057,2022-12-19 04:00:00,0.00007116,63195.73800000
2116,1671436800000.0,16716,16775,16707,16720.5,8006.767,134049625.201000005,2022-12-19 08:00:00,-0.00004437,63600.28800000
2117,1671451200000.0,16720.5,16760,16657,16662.5,15607.452,260756879.0954999924,2022-12-19 12:00:00,-0.00004437,63722.15800000
2118,1671465600000.0,16662.5,16694.5,16513,16553,29142.986,483474707.9060000181,2022-12-19 16:00:00,0.00003085,63882.16800000
2119,1671480000000.0,16553,16644.5,16203,16432.5,31785.82,522345696.6019999981,2022-12-19 20:00:00,0.00003085,65466.82800000
2120,1671494400000.0,16432.5,16990,16388,16720,40600.38,677013023.6964999437,2022-12-20 00:00:00,0.0001,64767.68400000
2121,1671508800000.0,16720,16868,16685.5,16794,16870.698,283207211.3805000186,2022-12-20 04:00:00,0.0001,62891.66500000
2122,1671523200000.0,16794,16856,16752.5,16801.5,12869.861,216255087.1105000079,2022-12-20 08:00:00,0.0001,63551.39300000
2123,1671537600000.0,16801.5,17054,16692,16906,38349.271,647751050.6404999495,2022-12-20 12:00:00,0.0001,63173.77700000
2124,1671552000000.0,16906,16923.5,16755,16895,22247.265,374468380.9049999714,2022-12-20 16:00:00,0.00006004,62189.20500000
2125,1671566400000.0,16895,16922.5,16822.5,16890,11878.901,200449771.4639999866,2022-12-20 20:00:00,0.00006004,60982.66100000
2126,1671580800000.0,16890,16917.5,16780,16827.5,8769.924,147708612.6125000119,2022-12-21 00:00:00,0.00006598,61048.81400000
2127,1671595200000.0,16827.5,16848,16760,16807,8000.539,134507438.7734999955,2022-12-21 04:00:00,0.00006598,61881.38900000
2128,1671609600000.0,16807,16894,16791.5,16880,9373.475,157985685.1100000143,2022-12-21 08:00:00,0.0001,61666.16000000
2129,1671624000000.0,16880,16918.5,16710,16856.5,21445.098,360805589.0124999881,2022-12-21 12:00:00,0.0001,63135.68000000
2130,1671638400000.0,16856.5,16856.5,16717.5,16746,10321.19,173303672.1094999909,2022-12-21 16:00:00,0.0001,63308.94700000
2131,1671652800000.0,16746,16831,16725,16822,8571.229,143768277.787499994,2022-12-21 20:00:00,0.0001,63850.32200000
2132,1671667200000.0,16822,16855,16805,16841.5,5020.999,84503032.6044999957,2022-12-22 00:00:00,0.0001,63172.80400000
2133,1671681600000.0,16841.5,16850,16778,16821,4551.972,76538289.2915000021,2022-12-22 04:00:00,0.0001,63775.93300000
2134,1671696000000.0,16821,16862.5,16797.5,16826.5,6776.176,114052080.0269999951,2022-12-22 08:00:00,0.00007265,64030.51400000
2135,1671710400000.0,16826.5,16836,16609,16635.5,28226.647,471460724.6585000157,2022-12-22 12:00:00,0.00007265,64374.37200000
2136,1671724800000.0,16635.5,16671,16560.5,16664.5,19228.04,319512526.1669999957,2022-12-22 16:00:00,0.0001,65927.00599999
2137,1671739200000.0,16664.5,16890,16651,16832.5,25943.508,435584316.0130000114,2022-12-22 20:00:00,0.0001,68275.23000000
2138,1671753600000.0,16832.5,16903.5,16780.5,16835,10454.815,176058500.0730000138,2022-12-23 00:00:00,0.0001,67194.17900000
2139,1671768000000.0,16835,16853.5,16809.5,16845,5475.309,92182691.5600000024,2022-12-23 04:00:00,0.0001,67275.34500000
2140,1671782400000.0,16845,16888.5,16810,16841.5,6156.703,103727700.700000003,2022-12-23 08:00:00,0.0001,68300.86800000
2141,1671796800000.0,16841.5,16990,16705,16833.5,38432.266,647065400.878000021,2022-12-23 12:00:00,0.0001,68590.28000000
2142,1671811200000.0,16833.5,16862,16816,16847,4587.7,77251923.9899999946,2022-12-23 16:00:00,0.0001,65915.09800000
2143,1671825600000.0,16847,16851,16764,16785,6646.181,111657698.2600000054,2022-12-23 20:00:00,0.0001,66327.50100000
2144,1671840000000.0,16785,16839,16785,16839,3008.685,50599586.873499997,2022-12-24 00:00:00,0.0001,66077.78599999
2145,1671854400000.0,16839,16852,16802,16839,4798.273,80736178.7909999937,2022-12-24 04:00:00,0.0001,66058.61300000
2146,1671868800000.0,16839,16840.5,16818,16823.5,2669.23,44917563.5954999998,2022-12-24 08:00:00,0.0001,66097.51100000
2147,1671883200000.0,16823.5,16834,16813,16834,2683.805,45144190.5724999979,2022-12-24 12:00:00,0.0001,66273.09600000
2148,1671897600000.0,16834,16859,16819,16834.5,2642.329,44486621.6220000014,2022-12-24 16:00:00,0.0001,65948.13000000
2149,1671912000000.0,16834.5,16845,16803.5,16828.5,2961.528,49827960.0050000027,2022-12-24 20:00:00,0.0001,66120.32700000
2150,1671926400000.0,16828.5,16843,16822.5,16830.5,1804.017,30368918.386500001,2022-12-25 00:00:00,0.0001,65504.36500000
2151,1671940800000.0,16830.5,16834.5,16804.5,16821.5,2632.644,44279859.0600000024,2022-12-25 04:00:00,0.0001,65805.09699999
2152,1671955200000.0,16821.5,16835,16818,16820.5,1741.597,29303976.6240000017,2022-12-25 08:00:00,0.0001,65870.91200000
2153,1671969600000.0,16820.5,16853.5,16713.5,16788.5,15972.905,268241786.8140000105,2022-12-25 12:00:00,0.0001,65949.53000000
2154,1671984000000.0,16788.5,16819.5,16730,16789.5,7623.49,127894819.5984999985,2022-12-25 16:00:00,0.0001,65758.77099999
2155,1671998400000.0,16789.5,16844.5,16756,16825,7111.927,119545883.047999993,2022-12-25 20:00:00,0.0001,66129.18300000
2156,1672012800000.0,16825,16897,16815,16884.5,8304.519,140018808.8765000105,2022-12-26 00:00:00,0.0001,66220.59800000
2157,1672027200000.0,16884.5,16912,16830,16837.5,7471.741,126019462.6089999974,2022-12-26 04:00:00,0.0001,66169.46400000
2158,1672041600000.0,16837.5,16860,16814.5,16852,4722.862,79525413.6909999996,2022-12-26 08:00:00,0.00004361,66533.93399999
2159,1672056000000.0,16852,16856.5,16783,16806,6266.04,105404926.8264999986,2022-12-26 12:00:00,0.00004361,67056.97900000
2160,1672070400000.0,16806,16854.5,16795.5,16834.5,4718.701,79393779.2454999983,2022-12-26 16:00:00,0.00009139,66536.25800000
2161,1672084800000.0,16834.5,16937.5,16814,16911,7205.062,121583071.3715000004,2022-12-26 20:00:00,0.00009139,66321.53200000
2162,1672099200000.0,16911,16961,16834.5,16870,12612.956,213113564.9334999919,2022-12-27 00:00:00,0.0001,65951.22100000
2163,1672113600000.0,16870,16888.5,16847.5,16861.5,3339.055,56322380.0974999964,2022-12-27 04:00:00,0.0001,65900.48100000
2164,1672128000000.0,16861.5,16871.5,16801,16824,7469.83,125772625.0925000012,2022-12-27 08:00:00,0.00008357,66448.01800000
2165,1672142400000.0,16824,16839.5,16728,16792,17885.496,300310363.1629999876,2022-12-27 12:00:00,0.00008357,66661.70699999
2166,1672156800000.0,16792,16795,16587,16689.5,24815.462,413974040.1800000072,2022-12-27 16:00:00,0.0001,67413.83600000
2167,1672171200000.0,16689.5,16724.5,16652.5,16709,8887.639,148333310.1640000045,2022-12-27 20:00:00,0.0001,67923.97199999
2168,1672185600000.0,16709,16749.5,16555,16647.5,16823.323,280102805.2164999843,2022-12-28 00:00:00,0.0001,67676.69400000
2169,1672200000000.0,16647.5,16670,16583,16647,9955.463,165496636.2649999857,2022-12-28 04:00:00,0.0001,67030.22199999
2170,1672214400000.0,16647,16680.5,16627,16674,7304.433,121668108.3994999975,2022-12-28 08:00:00,0.0001,68853.28900000
2171,1672228800000.0,16674,16778,16570,16577,30740.201,512820781.9940000176,2022-12-28 12:00:00,0.0001,69861.58900000
2172,1672243200000.0,16577,16663,16566,16592.5,13521.799,224616269.0555000007,2022-12-28 16:00:00,0.0001,68904.35700000
2173,1672257600000.0,16592.5,16613,16469.5,16546.5,21988.074,363357702.3840000033,2022-12-28 20:00:00,0.0001,70482.88000000
2174,1672272000000.0,16546.5,16591.5,16490,16562.5,11148.947,184425228.1035000086,2022-12-29 00:00:00,0.0001,71590.90600000
2175,1672286400000.0,16562.5,16584,16539.5,16558,5352.396,88663357.2820000052,2022-12-29 04:00:00,0.0001,72792.51800000
2176,1672300800000.0,16558,16636,16525.5,16600.5,10750.443,178305831.7290000021,2022-12-29 08:00:00,0.0001,73506.33300000
2177,1672315200000.0,16600.5,16665,16593.5,16615,14814.42,246344431.9939999878,2022-12-29 12:00:00,0.0001,73771.33900000
2178,1672329600000.0,16615,16654.5,16584,16607,9713.509,161449609.9569999874,2022-12-29 16:00:00,0.0001,74046.40399999
2179,1672344000000.0,16607,16653.5,16551.5,16642,8690.035,144322278.3600000143,2022-12-29 20:00:00,0.0001,73579.48800000
2180,1672358400000.0,16642,16649,16584.5,16605,4657.435,77391266.7884999961,2022-12-30 00:00:00,0.0001,72568.54700000
2181,1672372800000.0,16605,16619.5,16428,16486,21411.167,353701335.2720000148,2022-12-30 04:00:00,0.0001,72764.54700000
2182,1672387200000.0,16486,16538,16470,16503,10439.662,172334931.9264999926,2022-12-30 08:00:00,0.0001,71814.92300000
2183,1672401600000.0,16503,16585,16353,16563.5,28794.068,474460293.4700000286,2022-12-30 12:00:00,0.0001,72826.04900000
2184,1672416000000.0,16563.5,16584,16524.5,16531,8756.919,144924090.4575000107,2022-12-30 16:00:00,0.0001,73216.19700000
2185,1672430400000.0,16531,16725,16530.5,16620.5,13955.349,231999065.6649999917,2022-12-30 20:00:00,0.0001,73913.02800000
2186,1672444800000.0,16620.5,16627,16572.5,16573,5160.943,85634125.8034999967,2022-12-31 00:00:00,0.00014457,72744.25500000
2187,1672459200000.0,16573,16580,16553.5,16573,3765.202,62371571.8859999999,2022-12-31 04:00:00,0.00014457,73305.69600000
2188,1672473600000.0,16573,16595,16558.5,16588,4970.853,82418864.9329999983,2022-12-31 08:00:00,0.0003689,73640.38000000
2189,1672488000000.0,16588,16650.5,16563.5,16595.5,11894.523,197564457.6999999881,2022-12-31 12:00:00,0.0003689,73442.88300000
2190,1672502400000.0,16595.5,16618,16583.5,16583.5,3741.147,62093635.5104999989,2022-12-31 16:00:00,0.00035736,73015.10200000
2191,1672516800000.0,16583.5,16585.5,16480.5,16549.5,9751.247,161319528.5609999895,2022-12-31 20:00:00,0.00035736,72730.36100000
2192,1672531200000.0,16549.5,16577.5,16524,16553,3395.495,56201500.9640000015,2023-01-01 00:00:00,0.00024639,71621.18799999
2193,1672545600000.0,16553,16560,16511,16537.5,3838.745,63479197.7004999965,2023-01-01 04:00:00,0.00024639,71760.69100000
2194,1672560000000.0,16537.5,16569,16519,16568.5,3559.729,58892494.4965000004,2023-01-01 08:00:00,0.0003643,72006.81299999
2195,1672574400000.0,16568.5,16582,16550.5,16574,3960.76,65616962.1040000021,2023-01-01 12:00:00,0.0003643,72522.48000000
2196,1672588800000.0,16574,16631,16569.5,16608,6533.613,108447405.9409999996,2023-01-01 16:00:00,0.00019145,72530.27600000
2197,1672603200000.0,16608,16630.5,16587,16622.5,3654.674,60706480.688500002,2023-01-01 20:00:00,0.00019145,72939.98000000
2198,1672617600000.0,16622.5,16709.5,16552,16664.5,11394.485,189390364.7159999907,2023-01-02 00:00:00,0.0001,73182.09600000
2199,1672632000000.0,16664.5,16774,16623,16717.5,14688.795,245262495.5715000033,2023-01-02 04:00:00,0.0001,71650.83700000
2200,1672646400000.0,16717.5,16768.5,16702,16731,10569.497,176829293.2994999886,2023-01-02 08:00:00,0.0001,72774.84299999
2201,1672660800000.0,16731,16749.5,16666,16731.5,10661.942,178162443.5029999912,2023-01-02 12:00:00,0.0001,75234.08000000
2202,1672675200000.0,16731.5,16736.5,16700.5,16734.5,4891.669,81791815.7129999995,2023-01-02 16:00:00,0.0001,75192.81299999
2203,1672689600000.0,16734.5,16799,16651,16668,12638.519,211324615.2175000012,2023-01-02 20:00:00,0.0001,75626.89800000
2204,1672704000000.0,16668,16703.5,16644.5,16691,8022.639,133769449.3795000017,2023-01-03 00:00:00,0.0001,73959.34200000
2205,1672718400000.0,16691,16774,16684,16726,11144.22,186392663.1105000079,2023-01-03 04:00:00,0.0001,74207.14599999
2206,1672732800000.0,16726,16750,16693,16715.5,6898.938,115360502.8704999983,2023-01-03 08:00:00,0.0001,74769.31700000
2207,1672747200000.0,16715.5,16770,16616,16679.5,21845.285,364497138.3594999909,2023-01-03 12:00:00,0.0001,76056.51600000
2208,1672761600000.0,16679.5,16686,16605,16645,11299.306,188005369.6144999862,2023-01-03 16:00:00,0.0001,75206.38200000
2209,1672776000000.0,16645,16693.5,16642,16670,6104.55,101726603.7680000067,2023-01-03 20:00:00,0.0001,75347.56100000
2210,1672790400000.0,16670,16869.5,16652,16853.5,22299.042,374044081.8234999776,2023-01-04 00:00:00,0.0001,74399.28200000
2211,1672804800000.0,16853.5,16898.5,16832.5,16864.5,12985.067,218969329.2515000105,2023-01-04 04:00:00,0.0001,72330.86900000
2212,1672819200000.0,16864.5,16903,16826.5,16832,10546.052,177751879.7389999926,2023-01-04 08:00:00,0.0001,71816.36700000
2213,1672833600000.0,16832,16850,16760.5,16850,18329.372,308224775.9254999757,2023-01-04 12:00:00,0.0001,71035.65200000
2214,1672848000000.0,16850,16988,16776.5,16835,33778.57,570310512.2185000181,2023-01-04 16:00:00,0.0001,71208.81500000
2215,1672862400000.0,16835,16861.5,16767.5,16847.5,9118.481,153358370.0909999907,2023-01-04 20:00:00,0.0001,70411.80000000
2216,1672876800000.0,16847.5,16873.5,16801.5,16815,4922.097,82848050.7409999967,2023-01-05 00:00:00,0.00006612,69771.80300000
2217,1672891200000.0,16815,16841.5,16785,16814,4257.934,71588201.9280000031,2023-01-05 04:00:00,0.00006612,70642.85900000
2218,1672905600000.0,16814,16832.5,16778,16828.5,6329.508,106382258.7584999949,2023-01-05 08:00:00,0.00003569,70509.75400000
2219,1672920000000.0,16828.5,16870,16747,16839.5,20988.707,352820203.7950000167,2023-01-05 12:00:00,0.00003569,70737.40900000
2220,1672934400000.0,16839.5,16864,16793,16854.5,8130.148,136797242.1270000041,2023-01-05 16:00:00,0.0001,72830.06299999
2221,1672948800000.0,16854.5,16859,16812,16826,4746.18,79911544.1079999954,2023-01-05 20:00:00,0.0001,72584.79700000
2222,1672963200000.0,16826,16860,16797,16824,5436.714,91499005.3710000068,2023-01-06 00:00:00,-0.00003394,71720.66000000
2223,1672977600000.0,16824,16825,16773,16781.5,6479.363,108810806.1309999973,2023-01-06 04:00:00,-0.00003394,71589.31299999
2224,1672992000000.0,16781.5,16802.5,16704,16738,13713.494,229741422.3470000029,2023-01-06 08:00:00,0.00008281,71113.47199999
2225,1673006400000.0,16738,16842.5,16675,16839,31198.982,522833794.9670000076,2023-01-06 12:00:00,0.00008281,70310.67100000
2226,1673020800000.0,16839,16958,16805,16930.5,17225.598,290626664.4580000043,2023-01-06 16:00:00,0.0001,70189.92100000
2227,1673035200000.0,16930.5,17031.5,16876.5,16940,21085.237,357340514.8840000033,2023-01-06 20:00:00,0.0001,69452.85000000
2228,1673049600000.0,16940,16974,16923,16945,4241.071,71860661.673999995,2023-01-07 00:00:00,0.00000582,67884.10099999
2229,1673064000000.0,16945,16945,16916,16935.5,2595.28,43935859.0520000011,2023-01-07 04:00:00,0.00000582,68094.73400000
2230,1673078400000.0,16935.5,16941.5,16905.5,16914,3229.073,54635413.4715000018,2023-01-07 08:00:00,0.00002609,68271.05700000
2231,1673092800000.0,16914,16937.5,16904,16928,3388.292,57329933.0155000016,2023-01-07 12:00:00,0.00002609,68461.66200000
2232,1673107200000.0,16928,16939.5,16909,16939.5,2281.132,38609442.6024999991,2023-01-07 16:00:00,0.0001,69124.77499999
2233,1673121600000.0,16939.5,16949,16920.5,16938,3155.882,53449657.6805000007,2023-01-07 20:00:00,0.0001,69418.25599999
2234,1673136000000.0,16938,16946,16907,16936.5,3326.767,56299397.2775000036,2023-01-08 00:00:00,0.0001,69342.39300000
2235,1673150400000.0,16936.5,16943.5,16932.5,16943,1749.366,29631118.7280000001,2023-01-08 04:00:00,0.0001,69112.27499999
2236,1673164800000.0,16943,16962,16920.5,16921,4354.471,73756035.6535000056,2023-01-08 08:00:00,0.0001,69131.39000000
2237,1673179200000.0,16921,17010.5,16915,16990,8121.541,137711355.3714999855,2023-01-08 12:00:00,0.0001,69259.95200000
2238,1673193600000.0,16990,17010,16915,16925,8119.357,137562763.5,2023-01-08 16:00:00,0.0001,68901.85500000
2239,1673208000000.0,16925,17190,16922,17119.5,23219.12,395845631.3985000253,2023-01-08 20:00:00,0.0001,69533.02899999
2240,1673222400000.0,17119.5,17236.5,17094,17187,24713.256,424327289.5870000124,2023-01-09 00:00:00,0.0001,65432.63800000
2241,1673236800000.0,17187,17249,17171,17190.5,8816.672,151702817.3215000033,2023-01-09 04:00:00,0.0001,67063.41300000
2242,1673251200000.0,17190.5,17271,17180.5,17224,13069.769,225201399.1064999998,2023-01-09 08:00:00,-0.00011396,66506.51300000
2243,1673265600000.0,17224,17320,17183,17259.5,21437.02,369840049.4704999924,2023-01-09 12:00:00,-0.00011396,68309.94500000
2244,1673280000000.0,17259.5,17385,17254.5,17279,21503.201,372537322.8899999857,2023-01-09 16:00:00,-0.00021,68919.02099999
2245,1673294400000.0,17279,17293,17120,17173.5,18558.81,319156976.2394999862,2023-01-09 20:00:00,-0.00021,69039.11500000
2246,1673308800000.0,17173.5,17230,17138.5,17196.5,6738.366,115798496.3320000023,2023-01-10 00:00:00,-0.00015672,65232.23900000
2247,1673323200000.0,17196.5,17228,17179.5,17192,5063.199,87093734.6324999928,2023-01-10 04:00:00,-0.00015672,65387.39900000
2248,1673337600000.0,17192,17274,17184,17241.5,9171.273,158161760.5164999962,2023-01-10 08:00:00,0.00001103,65907.76800000
2249,1673352000000.0,17241.5,17362.5,17195,17308.5,25563.6,441536638.8905000091,2023-01-10 12:00:00,0.00001103,66887.49300000
2250,1673366400000.0,17308.5,17444,17265,17410.5,23276.692,404391558.8289999962,2023-01-10 16:00:00,-0.00017739,68207.04100000
2251,1673380800000.0,17410.5,17480.5,17384,17430.5,15836.681,276180682.3849999905,2023-01-10 20:00:00,-0.00017739,70748.82900000
2252,1673395200000.0,17430.5,17495,17361,17409,11315.775,197225138.538500011,2023-01-11 00:00:00,-0.0004199,71088.15300000
2253,1673409600000.0,17409,17450,17381.5,17439,6388.074,111239187.650000006,2023-01-11 04:00:00,-0.0004199,72047.66899999
2254,1673424000000.0,17439,17461.5,17398.5,17427,5686.147,99139590.7430000007,2023-01-11 08:00:00,-0.00016625,72658.80300000
2255,1673438400000.0,17427,17431,17309.5,17328.5,17169.239,298390671.0375000238,2023-01-11 12:00:00,-0.00016625,72925.12100000
2256,1673452800000.0,17328.5,17548,17316.5,17536,25201.05,439833316.3920000196,2023-01-11 16:00:00,0.00001701,71019.76900000
2257,1673467200000.0,17536,18031,17495,17929,45818.945,812629399.8404999971,2023-01-11 20:00:00,0.00001701,70200.57300000
2258,1673481600000.0,17929,18377,17896,18206.5,49298.976,895075143.5490000248,2023-01-12 00:00:00,-0.00025655,65987.33600000
2259,1673496000000.0,18206.5,18224.5,18060,18128,13359.167,242323397.0640000105,2023-01-12 04:00:00,-0.00025655,64006.91700000
2260,1673510400000.0,18128,18212,18060,18193.5,12061.949,218911894.7044999897,2023-01-12 08:00:00,-0.00019061,64396.63400000
2261,1673524800000.0,18193.5,18350,17910.5,18078,88009.913,1596571478.8864998817,2023-01-12 12:00:00,-0.00019061,64461.29600000
2262,1673539200000.0,18078,19099,18046,18874.5,92111.648,1720206932.6010000706,2023-01-12 16:00:00,-0.00001809,63865.53100000
2263,1673553600000.0,18874.5,19133.5,18668,18820,41343.207,779892364.5579999685,2023-01-12 20:00:00,-0.00001809,59565.78300000
2264,1673568000000.0,18820,18865.5,18692,18861,12437.16,233696409.337500006,2023-01-13 00:00:00,-0.00035608,62674.27000000
2265,1673582400000.0,18861,18861,18766,18815,8646.156,162638483.7150000036,2023-01-13 04:00:00,-0.00035608,62637.28800000
2266,1673596800000.0,18815,19036,18796.5,18909.5,23341.317,441767206.4624999762,2023-01-13 08:00:00,-0.00042722,62366.38500000
2267,1673611200000.0,18909.5,19288,18787,19237,57645.476,1098708479.864000082,2023-01-13 12:00:00,-0.00042722,64577.34500000
2268,1673625600000.0,19237,19398,19030.5,19345,48007.524,923594787.4774999619,2023-01-13 16:00:00,-0.00029924,68459.33600000
2269,1673640000000.0,19345,20013.5,19293.5,19909,85447.531,1682514539.5525000095,2023-01-13 20:00:00,-0.00029924,69059.26900000
2270,1673654400000.0,19909,21550,19869.5,20979,144432.012,3002723358.5824999809,2023-01-14 00:00:00,-0.00045309,66091.20800000
2271,1673668800000.0,20979,21047.5,20792,20909,20952.911,438296031.6085000038,2023-01-14 04:00:00,-0.00045309,50673.17400000
2272,1673683200000.0,20909,21039,20240.5,20729,68172.871,1402855830.8334999084,2023-01-14 08:00:00,0.0001,51521.37500000
2273,1673697600000.0,20729,21243.5,20502,20785.5,57062.311,1189843235.6414999962,2023-01-14 12:00:00,0.0001,50477.24300000
2274,1673712000000.0,20785.5,20934.5,20654,20789.5,20097.206,417878357.2810000181,2023-01-14 16:00:00,0.0001,49009.54300000
2275,1673726400000.0,20789.5,21093,20766.5,20952.5,16149.673,338297132.5554999709,2023-01-14 20:00:00,0.0001,48938.23100000
2276,1673740800000.0,20952.5,21002.5,20555,20726.5,27083.22,561648462.4839999676,2023-01-15 00:00:00,0.0001,48592.79000000
2277,1673755200000.0,20726.5,20795.5,20668.5,20748.5,9121.189,189136177.9844999909,2023-01-15 04:00:00,0.0001,48697.03700000
2278,1673769600000.0,20748.5,20773,20573,20735.5,16100.189,332945621.4534999728,2023-01-15 08:00:00,0.0001,49901.26900000
2279,1673784000000.0,20735.5,21000,20658.5,20920.5,22642.925,471484138.7839999795,2023-01-15 12:00:00,0.0001,51326.23700000
2280,1673798400000.0,20920.5,21066,20642.5,20866.5,30665.496,639596293.0815000534,2023-01-15 16:00:00,0.0001,51189.20800000
2281,1673812800000.0,20866.5,20959,20730,20878,12928.165,269736374.3939999938,2023-01-15 20:00:00,0.0001,50689.45400000
