,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi
502,1616659200000.0,52277,53123.5,52145,52208,3704.76,193418110.0800000131,2021-03-25 08:00:00,0.00020051,5912.38000000
503,1616673600000.0,52208,52373.5,50504,50977,9716.347,495310221.0189999938,2021-03-25 12:00:00,0.00020051,6167.20800000
504,1616688000000.0,50977,52537.5,50571.5,52190.5,6291.301,328346144.8404999971,2021-03-25 16:00:00,0.00011529,6165.87600000
505,1616702400000.0,52190.5,52673.5,51264,51370,3503.353,179967243.6100000143,2021-03-25 20:00:00,0.00011529,5810.00800000
506,1616716800000.0,51370,52704.5,51294.5,52412.5,4120.455,215963347.6875,2021-03-26 00:00:00,0.0001,5862.21400000
507,1616731200000.0,52412.5,53495,52190.5,53491.5,3214.511,171949015.1565000117,2021-03-26 04:00:00,0.0001,5871.91400000
508,1616745600000.0,53491.5,53760,52656.5,52773,3491.956,184280993.9880000055,2021-03-26 08:00:00,0.0001,6077.38400000
509,1616760000000.0,52773,53516,52586,53310,2614.106,139357990.8600000143,2021-03-26 12:00:00,0.0001,6341.97600000
510,1616774400000.0,53310,54000,52927,53749,3243.517,174335795.2330000103,2021-03-26 16:00:00,0.0001,6438.42200000
511,1616788800000.0,53749,55042.5,53733.5,55000,3060.186,168310230,2021-03-26 20:00:00,0.0001,6366.60800000
512,1616803200000.0,55000,55500,54538,54734.5,3122.607,170914332.8415000141,2021-03-27 00:00:00,0.0001,6141.17600000
513,1616817600000.0,54734.5,55300,54662.5,54930.5,2433.644,133681281.7419999987,2021-03-27 04:00:00,0.0001,6305.88800000
514,1616832000000.0,54930,55110,54313,54435.5,2973.981,161890142.7254999876,2021-03-27 08:00:00,0.00008931,6383.71000000
515,1616846400000.0,54435.5,55002.5,54018.5,54930.5,3918.919,215268180.1295000017,2021-03-27 12:00:00,0.00008931,6479.71600000
516,1616860800000.0,54930.5,56244.5,54930,55827.5,4702.027,262502412.3425000012,2021-03-27 16:00:00,0.0001,6441.36200000
517,1616875200000.0,55827.5,56665.5,55745.5,55859.5,2553.792,142653544.2240000069,2021-03-27 20:00:00,0.0001,6190.36400000
518,1616889600000.0,55859.5,56180.5,55613.5,56062.5,1886.863,105782256.9375,2021-03-28 00:00:00,0.0001,6311.60000000
519,1616904000000.0,56062.5,56440,55862.5,56182,2437.302,136932500.9639999866,2021-03-28 04:00:00,0.0001,6496.54200000
520,1616918400000.0,56182,56511,55751,55844.5,2493.4,139242676.3000000119,2021-03-28 08:00:00,0.0001,6569.90000000
521,1616932800000.0,55844.5,56395,55361,56371.5,3744.954,211108674.4110000134,2021-03-28 12:00:00,0.0001,6663.72200000
522,1616947200000.0,56371.5,56494.5,54741.5,55239,3756.318,207495250.0020000041,2021-03-28 16:00:00,0.0001,6609.36700000
523,1616961600000.0,55239,55842.5,54840,55760,2397.98,133711364.799999997,2021-03-28 20:00:00,0.0001,6569.81400000
524,1616976000000.0,55760,55882,55051,55409.5,2190.906,121397006.0069999993,2021-03-29 00:00:00,0.0001,6425.77400000
525,1616990400000.0,55409.5,56130,55006,55939.5,2839.53,158841888.4350000024,2021-03-29 04:00:00,0.0001,6512.50600000
526,1617004800000.0,55939.5,58294,55939,57829.5,6733.84,389414600.2799999714,2021-03-29 08:00:00,0.0001,6211.02200000
527,1617019200000.0,57829.5,58450,57268,57700,4944.567,285301515.8999999762,2021-03-29 12:00:00,0.0001,6029.50800000
528,1617033600000.0,57700,58360.5,57220,57744.5,3466.584,200176159.7879999876,2021-03-29 16:00:00,0.00012422,6211.00000000
529,1617048000000.0,57744.5,57958.5,57200,57709.5,1628.325,93969821.587500006,2021-03-29 20:00:00,0.00012422,6249.71600000
530,1617062400000.0,57709.5,57807,57260,57290,1629.731,93367288.9899999946,2021-03-30 00:00:00,0.0001,6270.90200000
531,1617076800000.0,57290,58350,57201,58180,2600.592,151302442.5600000024,2021-03-30 04:00:00,0.0001,6524.16400000
532,1617091200000.0,58180,59442,57851,59294.5,4575.804,271320010.2779999971,2021-03-30 08:00:00,0.00076013,6411.67400000
533,1617105600000.0,59294.5,59422,58569,58582.5,3795.703,222361770.9975000024,2021-03-30 12:00:00,0.00076013,6139.77000000
534,1617120000000.0,58582,59183.5,58563.5,59109,1832.423,108312691.1069999933,2021-03-30 16:00:00,0.00145824,6788.72300000
535,1617134400000.0,59109,59126.5,58452,58742,1645.548,96662780.6159999967,2021-03-30 20:00:00,0.00145824,6526.20400000
536,1617148800000.0,58742,59050,58470,58650.5,2222.873,130372612.886500001,2021-03-31 00:00:00,0.0013266,6648.96900000
537,1617163200000.0,58650.5,59855,57591.5,58236.5,5791.205,337259509.9825000167,2021-03-31 04:00:00,0.0013266,6666.79500000
538,1617177600000.0,58263,58381,57000,58045,5349.728,310524961.7599999905,2021-03-31 08:00:00,0.00129068,6743.43700000
539,1617192000000.0,58045,59450,57730,59274,5237.781,310464230.9940000176,2021-03-31 12:00:00,0.00129068,6528.00900000
540,1617206400000.0,59274,59667,58557,58669.5,3534.797,207384772.5915000141,2021-03-31 16:00:00,0.00113188,6164.01700000
541,1617220800000.0,58656,59393.5,58426,58859.5,1691.546,99563551.7870000005,2021-03-31 20:00:00,0.00113188,5998.94900000
542,1617235200000.0,58859.5,59356,58849.5,59173,1402.835,83009955.4549999982,2021-04-01 00:00:00,0.00085359,6087.63500000
543,1617249600000.0,59173,59276.5,58611,58880.5,1635.854,96319901.4469999969,2021-04-01 04:00:00,0.00085359,6093.81900000
544,1617264000000.0,58880,59496,58200,58648,4375.195,256596436.3600000143,2021-04-01 08:00:00,0.00134013,6217.67700000
545,1617278400000.0,58649.5,59229,58465,58964.5,2566.408,151326964.5160000026,2021-04-01 12:00:00,0.00134013,6502.13500000
546,1617292800000.0,58964.5,59123,58044,58983.5,2954.152,174246224.4920000136,2021-04-01 16:00:00,0.00151269,6369.32500000
547,1617307200000.0,58983.5,59075,58600,58753,1380.601,81114450.5530000031,2021-04-01 20:00:00,0.00151269,6119.38300000
548,1617321600000.0,58753,60300,58570,59945.5,4351.465,260850745.1574999988,2021-04-02 00:00:00,0.00101484,6270.39100000
549,1617336000000.0,59945.5,60075.5,59464.5,59582,1687.299,100532649.0180000067,2021-04-02 04:00:00,0.00101484,6166.09100000
550,1617350400000.0,59582,59767,59340,59649.5,1170.558,69823199.4210000038,2021-04-02 08:00:00,0.00058291,6310.32000000
551,1617364800000.0,59649.5,59700,59136,59541,2232.002,132895631.0820000023,2021-04-02 12:00:00,0.00058291,6422.81700000
552,1617379200000.0,59541,59666,58650,58950.5,2300.596,135621284.4979999959,2021-04-02 16:00:00,0.00122281,6595.37900000
553,1617393600000.0,58950.5,59244.5,58565,59020,1533.759,90522456.1800000072,2021-04-02 20:00:00,0.00122281,6845.63300000
554,1617408000000.0,59020,59461.5,59020,59255.5,1704.323,100990511.5265000015,2021-04-03 00:00:00,0.00220331,6772.36100000
555,1617422400000.0,59255.5,59548,59255,59284.5,1398.898,82932968.4810000062,2021-04-03 04:00:00,0.00220331,6774.06500000
556,1617436800000.0,59284.5,59863,58825.5,59367,3243.516,192557814.3720000088,2021-04-03 08:00:00,0.00231996,6801.10900000
557,1617451200000.0,59367,59522.5,58900,58900,1835.053,108084621.700000003,2021-04-03 12:00:00,0.00231996,6343.77900000
558,1617465600000.0,58900,59195,57874.5,58625.5,4095.264,240086899.6319999993,2021-04-03 16:00:00,0.00110637,6397.58500000
559,1617480000000.0,58625.5,58626,56950,57135,3610.533,206287802.9550000131,2021-04-03 20:00:00,0.00110637,6356.46500000
560,1617494400000.0,57135,57622.5,56580.5,57574,3203.883,184460359.8420000076,2021-04-04 00:00:00,0.00118324,6391.98900000
561,1617508800000.0,57574,57728,57235,57585,2001.452,115253613.4200000018,2021-04-04 04:00:00,0.00118324,6414.06300000
562,1617523200000.0,57585,57772.5,57211.5,57300,1739.909,99696785.700000003,2021-04-04 08:00:00,0.00130809,6695.10300000
563,1617537600000.0,57300,58428,57060,57877.5,3606.731,208748573.4524999857,2021-04-04 12:00:00,0.00130809,6726.36900000
564,1617552000000.0,57877.5,58275,57670.5,57985.5,1482.397,85957531.2434999943,2021-04-04 16:00:00,0.00125808,6588.99500000
565,1617566400000.0,57985.5,58288.5,57894.5,58208,1296.706,75478662.8480000049,2021-04-04 20:00:00,0.00125808,6434.18700000
566,1617580800000.0,58208,58398,57460,57588,1745.862,100540700.8560000062,2021-04-05 00:00:00,0.0001,6216.78900000
567,1617595200000.0,57588,57694.5,56937,57350.5,2131.112,122220338.7559999973,2021-04-05 04:00:00,0.0001,6380.81500000
568,1617609600000.0,57350.5,57769,56902,57769,1772.372,102388158.0680000037,2021-04-05 08:00:00,0.0001,6453.55400000
569,1617624000000.0,57769,59252.5,57769,58965.5,3786.885,223295567.4675000012,2021-04-05 12:00:00,0.0001,6055.31900000
570,1617638400000.0,58965.5,59200,58677,59059,2264.926,133764264.6340000033,2021-04-05 16:00:00,0.00121909,6404.62500000
571,1617652800000.0,59059,59179.5,58527,59179.5,1616.161,95643599.8994999975,2021-04-05 20:00:00,0.00121909,6191.31300000
572,1617667200000.0,59179.5,59552,58709,58713,1957.319,114920070.4469999969,2021-04-06 00:00:00,0.00060209,6117.64100000
573,1617681600000.0,58713,59047.5,58463,58671,1236.104,72523457.7839999944,2021-04-06 04:00:00,0.00060209,6176.70300000
574,1617696000000.0,58671,59000,58414,58660.5,1698.821,99653689.2705000043,2021-04-06 08:00:00,0.00035352,6385.26500000
575,1617710400000.0,58660.5,59136,57580,57919.5,3742.747,216778034.8664999902,2021-04-06 12:00:00,0.00035352,6482.65500000
576,1617724800000.0,57919.5,58287,57850,58258.5,986.709,57484186.2765000015,2021-04-06 16:00:00,0.00098493,6608.55700000
577,1617739200000.0,58258.5,58321.5,57687,58026.5,1251.023,72592486.1095000058,2021-04-06 20:00:00,0.00098493,6485.43900000
578,1617753600000.0,58026.5,58221,57259.5,57929.5,2013.574,116645335.0330000073,2021-04-07 00:00:00,0.00190543,6524.15300000
579,1617768000000.0,57929.5,58620,57375,57834.5,2976.637,172152312.5764999986,2021-04-07 04:00:00,0.00190543,6520.56600000
580,1617782400000.0,57834.5,57931.5,55904.5,56399.5,5048.746,284746750.02700001,2021-04-07 08:00:00,0.00132814,6579.42600000
581,1617796800000.0,56399.5,56899,55750,56450,3391.312,191439562.400000006,2021-04-07 12:00:00,0.00132814,7068.07800000
582,1617811200000.0,56450,56809,55535,56149,3327.745,186849554.0049999952,2021-04-07 16:00:00,0.00088002,7103.39200000
583,1617825600000.0,56150,56525,55769.5,55957,1200.194,67159255.6580000073,2021-04-07 20:00:00,0.00088002,7127.67200000
584,1617840000000.0,55957,56666.5,55750.5,56550,1866.229,105535249.950000003,2021-04-08 00:00:00,0.00094684,6984.68600000
585,1617854400000.0,56550,57291,56533,57026,1833.219,104541146.6940000057,2021-04-08 04:00:00,0.00094684,6966.10400000
586,1617868800000.0,57026,57197,56435,56513.5,2127.543,120234901.3305000067,2021-04-08 08:00:00,0.000244,6755.33400000
587,1617883200000.0,56513.5,57870,56438,57703.5,2977.895,171834964.1324999928,2021-04-08 12:00:00,0.000244,6721.49600000
588,1617897600000.0,57703.5,58108.5,57562,57720.5,1530.485,88340359.4424999952,2021-04-08 16:00:00,0.0001,6713.17200000
589,1617912000000.0,57720.5,58050,57474.5,58048.5,1116.492,64810685.8620000035,2021-04-08 20:00:00,0.0001,6600.67800000
590,1617926400000.0,58048.5,58352,57845.5,57990.5,1548.85,89818585.924999997,2021-04-09 00:00:00,0.0001,6525.01000000
591,1617940800000.0,57990.5,58259,57686.5,58045,1269.105,73665199.724999994,2021-04-09 04:00:00,0.0001,6529.79800000
592,1617955200000.0,58045,58861,57708,58484.5,2063.02,120654693.1899999976,2021-04-09 08:00:00,0.0001,6487.92200000
593,1617969600000.0,58484.5,58725,58050,58260,2160.417,125865894.4200000018,2021-04-09 12:00:00,0.0001,6356.33200000
594,1617984000000.0,58260,58485,57902.5,58350,1299.543,75828334.049999997,2021-04-09 16:00:00,0.0001,6310.97800000
595,1617998400000.0,58350,58590.5,57928,58128,1234.785,71775582.4800000042,2021-04-09 20:00:00,0.0001,6298.30400000
596,1618012800000.0,58128,59198,57940,59198,1881.194,111362922.4120000005,2021-04-10 00:00:00,0.0001,6212.96800000
597,1618027200000.0,59198,61671.5,59198,60609.5,4985.71,302181390.2450000048,2021-04-10 04:00:00,0.0001,6313.84200000
598,1618041600000.0,60620.5,61076.5,60590,60664,1084.673,65800602.8720000014,2021-04-10 08:00:00,0.0001,6051.59400000
599,1618056000000.0,60664,60867,60050,60368.5,1607.886,97065665.9909999967,2021-04-10 12:00:00,0.0001,6203.85400000
600,1618070400000.0,60368.5,60661,59642,59670,1875.017,111882264.3900000006,2021-04-10 16:00:00,0.00024632,6421.44200000
601,1618084800000.0,59670,59859.5,58452,59790,3683.586,220241606.9399999976,2021-04-10 20:00:00,0.00024632,6552.18400000
602,1618099200000.0,59790,60719.5,59668,60301,1894.023,114211480.922999993,2021-04-11 00:00:00,0.00130924,6384.78600000
603,1618113600000.0,60301,60358,59450,59693,1874.437,111890767.8410000056,2021-04-11 04:00:00,0.00130924,6358.03200000
604,1618128000000.0,59693,60200,59567,59815,1426.732,85339974.5799999982,2021-04-11 08:00:00,0.0015018,6532.88000000
605,1618142400000.0,59815,59899,59333,59748,1419.722,84825550.0559999943,2021-04-11 12:00:00,0.0015018,6346.97200000
606,1618156800000.0,59748,60272.5,59534,59780.5,1532.997,91643327.1585000008,2021-04-11 16:00:00,0.00082597,6413.19600000
607,1618171200000.0,59780.5,60159,59573,60033.5,1097.391,65880222.5984999985,2021-04-11 20:00:00,0.00082597,6420.73800000
608,1618185600000.0,60033.5,60448,59655,60321,1610.113,97123626.2730000019,2021-04-12 00:00:00,0.00121195,6392.15400000
609,1618200000000.0,60321,61324,60094.5,60772,2462.248,149635735.4560000002,2021-04-12 04:00:00,0.00121195,6442.65400000
610,1618214400000.0,60772,60900,59528.5,60348,3575.956,215801792.6879999936,2021-04-12 08:00:00,0.00138785,6604.29500000
611,1618228800000.0,60348,60610,59748.5,60077,1926.802,115756483.7539999932,2021-04-12 12:00:00,0.00138785,6771.98400000
612,1618243200000.0,60077,60274.5,59771,60135,882.687,53080382.7449999973,2021-04-12 16:00:00,0.00075963,6623.19200000
613,1618257600000.0,60135,60271.5,59860,59930,715.776,42896455.6799999997,2021-04-12 20:00:00,0.00075963,6596.53800000
614,1618272000000.0,59930,61090,59912,60556,2237.537,135496290.5719999969,2021-04-13 00:00:00,0.00133181,6596.78000000
615,1618286400000.0,60556,61427.5,60418.5,61033,2644.061,161374975.0130000114,2021-04-13 04:00:00,0.00133181,6604.80200000
616,1618300800000.0,61033,63378,61032.5,63017,5834.507,367673127.6190000176,2021-04-13 08:00:00,0.00129501,6697.76600000
617,1618315200000.0,63017,63739.5,62605,63388,2960.763,187676845.0439999998,2021-04-13 12:00:00,0.00129501,6936.81800000
618,1618329600000.0,63388,63761.5,62647,63080,1953.34,123216687.200000003,2021-04-13 16:00:00,0.00070132,6654.39000000
619,1618344000000.0,63080,63691,62947.5,63587.5,1173.078,74593097.325000003,2021-04-13 20:00:00,0.00070132,6735.45900000
620,1618358400000.0,63587.5,63934.5,63175,63785.5,1815.142,115779740.0409999937,2021-04-14 00:00:00,0.00084073,6772.47700000
621,1618372800000.0,63785.5,64943.5,63695.5,64423.5,3219.693,207423891.9855000079,2021-04-14 04:00:00,0.00084073,6521.56900000
622,1618387200000.0,64423.5,64900,63228,64659.5,2781.022,179819492.0090000033,2021-04-14 08:00:00,0.00092534,6244.89700000
623,1618401600000.0,64659.5,64750,62556,63179.5,4667.665,294900740.8675000072,2021-04-14 12:00:00,0.00092534,6329.51900000
624,1618416000000.0,63179.5,63860.5,61509,62275.5,4806.306,299315109.3029999733,2021-04-14 16:00:00,0.00130419,6803.08300000
625,1618430400000.0,62275.5,62999,62020,62921,1796.996,113068785.3159999996,2021-04-14 20:00:00,0.00130419,7162.35100000
626,1618444800000.0,62921,63379,62400,63071.5,2255.911,142283690.636500001,2021-04-15 00:00:00,0.00240831,7117.68700000
627,1618459200000.0,63071.5,63437,62750,62847,1495.021,93957584.7870000005,2021-04-15 04:00:00,0.00240831,7129.55700000
628,1618473600000.0,62847,63155,62180,62479.5,2846.583,177853082.5485000014,2021-04-15 08:00:00,0.00215008,7023.63500000
629,1618488000000.0,62479.5,63104.5,62449.5,62793.5,1915.431,120276616.4985000044,2021-04-15 12:00:00,0.00215008,6902.54300000
630,1618502400000.0,62793.5,63600,62437,63440.5,1873.845,118877663.7224999964,2021-04-15 16:00:00,0.00086139,6671.10900000
631,1618516800000.0,63440.5,63846,63105,63258.5,1353.357,85611333.7845000029,2021-04-15 20:00:00,0.00086139,6572.06300000
632,1618531200000.0,63258.5,63565,62850,63034.5,1865.94,117618594.9300000072,2021-04-16 00:00:00,0.00104972,6275.67900000
633,1618545600000.0,63034.5,63057,61244,61547,3519.054,216587216.5379999876,2021-04-16 04:00:00,0.00104972,6241.75900000
634,1618560000000.0,61547,61793.5,60242.5,60989.5,2949.529,179890298.9454999864,2021-04-16 08:00:00,0.00130503,6524.19100000
635,1618574400000.0,60989.5,61602.5,60410.5,61551,2399.05,147663926.5500000119,2021-04-16 12:00:00,0.00130503,6858.50600000
636,1618588800000.0,61551,61870,61161,61699.5,1338.097,82559915.8515000045,2021-04-16 16:00:00,0.00229683,6802.12900000
637,1618603200000.0,61699.5,62000,61312.5,61313,923.435,56618570.1550000012,2021-04-16 20:00:00,0.00229683,6681.07100000
638,1618617600000.0,61313,62492,61167,62362.5,1759.68,109738044,2021-04-17 00:00:00,0.00316833,6860.52900000
639,1618632000000.0,62362.5,62412,61972.5,62127.5,1322.907,82188904.6424999982,2021-04-17 04:00:00,0.00316833,6135.59100000
640,1618646400000.0,62127.5,62490,60869,61046,2000.189,122103537.6940000057,2021-04-17 08:00:00,0.00094958,5787.91300000
641,1618660800000.0,61046,61330,60275,60431,2522.16,152416650.9600000083,2021-04-17 12:00:00,0.00094958,5921.32500000
642,1618675200000.0,60431,60875,59750,60799.5,2103.959,127919655.2205000073,2021-04-17 16:00:00,0.00024824,6195.85200000
643,1618689600000.0,60799.5,61022.5,60060,60065.5,1027.612,61724028.5860000029,2021-04-17 20:00:00,0.00024824,6189.52500000
644,1618704000000.0,60065.5,60415.5,50500,54771,41148.879,2253765251.7090001106,2021-04-18 00:00:00,0.00148701,6289.36100000
645,1618718400000.0,54771,56428.5,53863.5,56097.5,12070.401,677119320.0974999666,2021-04-18 04:00:00,0.00148701,8758.20400000
646,1618732800000.0,56097.5,56442,53116.5,53320,7864.146,419316264.7200000286,2021-04-18 08:00:00,0.00212858,9325.24300000
647,1618747200000.0,53320,55660,53285.5,55402.5,4061.953,225042351.0825000107,2021-04-18 12:00:00,0.00212858,9166.68900000
648,1618761600000.0,55402.5,55947,54911,55704.5,2412.098,134364713.0410000086,2021-04-18 16:00:00,0.00134703,9043.85100000
649,1618776000000.0,55704.5,56659,55557.5,56100,1903.583,106791006.299999997,2021-04-18 20:00:00,0.00134703,8689.69500000
650,1618790400000.0,56100,57221,55674.5,57013.5,2313.456,131898223.6560000032,2021-04-19 00:00:00,0.0001,8307.21300000
651,1618804800000.0,57013.5,57419.5,56422,57255.5,1856.329,106285045.0594999939,2021-04-19 04:00:00,0.0001,8346.86199999
652,1618819200000.0,57255.5,57436,56245.5,57081,2937,167646897,2021-04-19 08:00:00,0.0001,8432.28700000
653,1618833600000.0,57081,57122,54279,54618.5,4801.347,262242371.1195000112,2021-04-19 12:00:00,0.0001,8509.38500000
654,1618848000000.0,54618.5,56000,54423.5,55870,3631.244,202877602.2800000012,2021-04-19 16:00:00,0.0000412,8283.31699999
655,1618862400000.0,55870,56539,55562.5,55626,2457.987,136727984.8619999886,2021-04-19 20:00:00,0.0000412,8069.65500000
656,1618876800000.0,55626,55770.5,53656,54521,4090.41,223013243.6100000143,2021-04-20 00:00:00,0.0001,8117.23100000
657,1618891200000.0,54521,55412,53382.5,54398,3790.674,206205084.2520000041,2021-04-20 04:00:00,0.0001,7839.45700000
658,1618905600000.0,54398,56377.5,54273,56247.5,3782.382,212749531.5449999869,2021-04-20 08:00:00,0.0001,7918.83500000
659,1618920000000.0,56247.5,56428.5,54701,55361.5,3038.297,168204679.3655000031,2021-04-20 12:00:00,0.0001,7640.58900000
660,1618934400000.0,55361.5,56724,55144,56578.5,2220.5,125632559.25,2021-04-20 16:00:00,0.0001,7668.13500000
661,1618948800000.0,56578.5,57005.5,56123,56411.5,2135.533,120468619.8295000046,2021-04-20 20:00:00,0.0001,7379.28300000
662,1618963200000.0,56411.5,56712,55227,55245,2745.907,151697632.2150000036,2021-04-21 00:00:00,0.0001,7480.61700000
663,1618977600000.0,55245,55837,55033,55313,2179.863,120574762.1190000027,2021-04-21 04:00:00,0.0001,7485.82700000
664,1618992000000.0,55313,55746.5,54363,54642.5,3120.594,170517057.6450000107,2021-04-21 08:00:00,0.0001,7418.56100000
665,1619006400000.0,54642.5,56316,54401,56098,3357.995,188376803.5099999905,2021-04-21 12:00:00,0.0001,7611.71300000
666,1619020800000.0,56098,56286,55206,55462.5,1952.619,108297131.287499994,2021-04-21 16:00:00,0.0001,7298.08700000
667,1619035200000.0,55462.5,55462.5,53673.5,53821.5,3645.109,196185234.0435000062,2021-04-21 20:00:00,0.0001,7359.09500000
668,1619049600000.0,53821.5,54632,52618.5,53546.5,5640.275,302016985.2875000238,2021-04-22 00:00:00,0.0001,7523.08900000
669,1619064000000.0,53546.5,54823,53518,54136,2620.867,141883255.9120000005,2021-04-22 04:00:00,0.0001,7057.47500000
670,1619078400000.0,54136,55221,53183.5,54845.5,3941.495,216173264.0225000083,2021-04-22 08:00:00,0.0001,7106.24000000
671,1619092800000.0,54845.5,55444,54340.5,54649.5,3046.349,166481449.6755000055,2021-04-22 12:00:00,0.0001,6714.38400000
672,1619107200000.0,54649.5,55147.5,52311.5,53004.5,4888.49,259111968.2050000131,2021-04-22 16:00:00,0.0001,6608.75800000
673,1619121600000.0,53004.5,53005,50580,51785,6789.903,351615126.8550000191,2021-04-22 20:00:00,0.0001,6784.29000000
674,1619136000000.0,51785,52159,48666.5,50307.5,10260.609,516185587.2674999833,2021-04-23 00:00:00,0.0001,6696.91200000
675,1619150400000.0,50307.5,50581,47749,48041,8768.502,421247604.5820000172,2021-04-23 04:00:00,0.0001,6889.40000000
676,1619164800000.0,48041,50202,47581,50010,6670.362,333584803.6200000048,2021-04-23 08:00:00,0.00042056,7375.26100000
677,1619179200000.0,50010,50240.5,48539,49800,5524.152,275102769.6000000238,2021-04-23 12:00:00,0.00042056,6892.18800000
678,1619193600000.0,49800,50880,49480,50858.5,3347.761,170262102.8185000122,2021-04-23 16:00:00,0.00071194,6986.09200000
679,1619208000000.0,50858.5,51225.5,50195,51100.5,2882.361,147290088.2804999948,2021-04-23 20:00:00,0.00071194,6494.25500000
680,1619222400000.0,51100.5,51138,49373.5,50133.5,4592.062,230216140.27700001,2021-04-24 00:00:00,0.0001,6419.14800000
681,1619236800000.0,50133.5,50597,49711,49861.5,3099.995,154570400.6924999952,2021-04-24 04:00:00,0.0001,6602.36000000
682,1619251200000.0,49861.5,50204,48742.5,49119,4234.329,207986006.1509999931,2021-04-24 08:00:00,0.0001,6655.27800000
683,1619265600000.0,49119,50320.5,48960,50173.5,3907.24,196039906.1399999857,2021-04-24 12:00:00,0.0001,6746.48600000
684,1619280000000.0,50173.5,50850,49674,50643.5,3014.321,152655765.5634999871,2021-04-24 16:00:00,0.0001,6472.80800000
685,1619294400000.0,50643.5,50970,49937,50055.5,1863.454,93276121.6969999969,2021-04-24 20:00:00,0.0001,6439.53000000
686,1619308800000.0,50055.5,50457.5,49645,49699,2498.493,124172603.6069999933,2021-04-25 00:00:00,0.0001,6258.89600000
687,1619323200000.0,49699,49875.5,49156.5,49685.5,2300.188,114285990.873999998,2021-04-25 04:00:00,0.0001,6192.51000000
688,1619337600000.0,49685.5,50269,49270,49593.5,3812.367,189068622.8145000041,2021-04-25 08:00:00,0.0001,6340.01400000
689,1619352000000.0,49593.5,50505,49500,50239,2917.786,146586650.8540000021,2021-04-25 12:00:00,0.0001,6528.38600000
690,1619366400000.0,50239,50406.5,49350,49395,1948.776,96259790.5199999958,2021-04-25 16:00:00,0.00026759,6556.36000000
691,1619380800000.0,49395,49617.5,47019,49022.5,7737.704,379321594.3399999738,2021-04-25 20:00:00,0.00026759,6411.30200000
692,1619395200000.0,49022.5,52468,48723,52338,7387.121,386627138.8980000019,2021-04-26 00:00:00,0.0001,6472.92200000
693,1619409600000.0,52338,52999,52045,52786.5,3363.716,177558794.6340000033,2021-04-26 04:00:00,0.0001,6236.49800000
694,1619424000000.0,52786.5,53629,52257,53560.5,3252.359,174197974.2195000052,2021-04-26 08:00:00,0.0001,6249.64800000
695,1619438400000.0,53560.5,53849,53236,53561.5,3632.447,194559309.9905000031,2021-04-26 12:00:00,0.0001,6425.04200000
696,1619452800000.0,53561.5,54327.5,52885.5,53999,3720.165,200885189.8350000083,2021-04-26 16:00:00,-0.00001175,6040.93400000
697,1619467200000.0,53999,54246,52632,54017,3607.982,194892363.6940000057,2021-04-26 20:00:00,-0.00001175,5873.22000000
698,1619481600000.0,54017,54150,53326,53489.5,2146.836,114833184.2220000029,2021-04-27 00:00:00,-0.00016641,5790.85800000
699,1619496000000.0,53489.5,54824.5,53275,54511.5,3038.794,165649219.1310000122,2021-04-27 04:00:00,-0.00016641,5958.73400000
700,1619510400000.0,54511.5,55184,54370.5,55060,2902.401,159806199.0600000024,2021-04-27 08:00:00,0.0001,5890.60400000
701,1619524800000.0,55060,55279,54370,54959,3102.571,170514199.5889999866,2021-04-27 12:00:00,0.0001,6115.60000000
702,1619539200000.0,54959,55025,54278.5,54736,1524.077,83421878.6720000058,2021-04-27 16:00:00,0.0001,6150.19000000
703,1619553600000.0,54736,55400,54725,54993.5,1329.208,73097800.1480000019,2021-04-27 20:00:00,0.0001,6048.77400000
704,1619568000000.0,54993.5,55677,54834,54836.5,2873.569,157576466.4684999883,2021-04-28 00:00:00,0.0001,5967.95000000
705,1619582400000.0,54836.5,55010,53888,54293,3373.295,183146305.4350000024,2021-04-28 04:00:00,0.0001,6112.76400000
706,1619596800000.0,54293,55030.5,53972,54812,2839.582,155643168.5839999914,2021-04-28 08:00:00,0.00007971,6097.78600000
707,1619611200000.0,54812,55255,54132,54328,2194.243,119208833.7039999962,2021-04-28 12:00:00,0.00007971,6025.77000000
708,1619625600000.0,54328,55421,54264,55381.5,2087.874,115629593.9309999943,2021-04-28 16:00:00,0.0001,6103.91000000
709,1619640000000.0,55381.5,56457,54000,54827,4247.12,232856848.2400000095,2021-04-28 20:00:00,0.0001,5836.95800000
710,1619654400000.0,54827,55178,54129,54289,2345.069,127311450.9409999996,2021-04-29 00:00:00,0.0001,5589.17000000
711,1619668800000.0,54289,54487.5,53551,54455,2304.788,125507230.5400000066,2021-04-29 04:00:00,0.0001,5578.04000000
712,1619683200000.0,54455,54727.5,53825,54354.5,2485.489,135097511.8504999876,2021-04-29 08:00:00,0.0001,5473.21800000
713,1619697600000.0,54354.5,54540,53400,53816.5,2988.218,160815433.9970000088,2021-04-29 12:00:00,0.0001,5526.72600000
714,1619712000000.0,53816.5,53873,52567.5,52907.5,3197.6,169177022,2021-04-29 16:00:00,0.0001,5991.82000000
715,1619726400000.0,52907.5,53622,52387,53508,2080.565,111326872.0199999958,2021-04-29 20:00:00,0.0001,5729.94000000
716,1619740800000.0,53508,53790,53050,53676,1637.514,87895201.4640000015,2021-04-30 00:00:00,0.00045221,5397.58800000
717,1619755200000.0,53676,54491.5,53676,54279.5,1839.725,99859353.137500003,2021-04-30 04:00:00,0.00045221,5433.55199999
