,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
1202,8982,9114,1688905800000.0,30271.5,30337.0,30271.4,30319.8,1277.058,38705370.06,2023-07-09 12:30:00,0.0001,-0.000474,60122.27,64.43,30283.75,30249.27,30266.51,30300.99,30232.03,30318.22,30214.79,10.8,9.77,1.02,31.19,18.22,15.72,16.68,397.9175714285714,58.15,5.6,13.45,10.0,30273.47,30292.73,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,8983,9115,1688907600000.0,30319.8,30341.1,30289.0,30300.9,956.465,28998626.0865,2023-07-09 13:00:00,0.0001,-0.000281,60470.129,58.94,30288.51,30251.06,30269.78,30307.23,30232.33,30325.95,30213.61,12.24,10.27,1.97,29.08,16.57,16.55,16.87,435.9078571428572,37.99,3.27,19.13,8.57,30274.55,30296.81,PositionState,upper,30300.9,30251.3,0.0,-49.60000000000218,0.0,-49.60000000000218,-24.80000000000109,-22.76000000000204
1204,8984,9116,1688909400000.0,30300.9,30301.0,30243.3,30251.3,815.339,24682395.4872,2023-07-09 13:30:00,0.0001,-0.00044,60876.242,47.5,30287.07,30248.97,30268.02,30306.12,30229.93,30325.16,30210.88,9.28,10.07,-0.79,26.24,22.67,15.89,16.51,468.9125,33.0,-1.75,7.52,-11.05,30271.32,30274.05,IdleState,upper,30300.9,30251.3,-49.60000000000218,0.0,0.0,0.0,0.0,0.0
1205,8985,9117,1688911200000.0,30251.3,30252.0,30170.0,30225.1,3019.032,91202010.8644,2023-07-09 14:00:00,0.0001,-0.000347,60828.09,42.77,30284.84,30243.03,30263.93,30305.75,30222.12,30326.65,30201.22,4.76,9.01,-4.24,22.84,31.33,15.87,16.47,651.5179285714286,182.6,-4.09,6.33,-14.89,30266.58,30249.57,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,8986,9118,1688913000000.0,30225.1,30451.0,30225.1,30327.1,5298.002,160811872.6662,2023-07-09 14:30:00,0.0001,-0.000454,61091.935,59.61,30294.85,30245.05,30269.95,30319.75,30220.15,30344.65,30195.25,9.3,9.07,0.23,40.98,22.62,16.8,17.2,1010.2985714285714,358.78,6.02,15.59,23.44,30274.4,30288.33,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,8987,9119,1688914800000.0,30327.1,30374.1,30257.7,30336.0,2050.011,62162259.4951,2023-07-09 15:00:00,0.0001,-0.000322,60552.152,60.7,30305.25,30247.23,30276.24,30334.26,30218.22,30363.27,30189.21,13.47,9.95,3.52,35.5,19.6,17.66,18.03,1131.4455,121.14,6.29,30.43,15.68,30283.51,30312.16,PositionState,upper,30336.0,30278.8,0.0,-57.20000000000073,0.0,-57.20000000000073,-19.366666666667395,-10.950000000000728
1208,9036,9168,1689003000000.0,30254.9,30307.4,30250.0,30300.1,1552.431,47014140.7466,2023-07-10 15:30:00,0.0001,-0.000462,64017.405,63.37,30267.52,30124.43,30195.97,30339.06,30052.89,30410.6,29981.35,33.27,16.06,17.21,27.33,14.55,18.86,19.93,1832.8047857142856,41.94,10.96,27.44,-1.9,30230.44,30278.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,9037,9169,1689004800000.0,30300.1,30309.4,30230.0,30267.3,1502.708,45481920.9381,2023-07-10 16:00:00,7.674e-05,-0.000271,64043.67,58.82,30274.0,30131.54,30202.77,30345.23,30060.31,30416.46,29989.08,34.53,19.75,14.77,25.46,15.28,19.3,19.74,1776.4822857142856,-56.32,6.79,16.95,-3.35,30234.8,30272.84,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,9038,9170,1689006600000.0,30267.3,30371.6,30263.5,30339.8,1490.833,45207076.2634,2023-07-10 16:30:00,7.674e-05,-0.000345,64129.275,64.83,30291.43,30140.2,30215.82,30367.04,30064.59,30442.66,29988.98,40.9,23.98,16.91,28.39,13.88,20.37,19.91,1767.8952857142856,-8.58,13.04,23.7,2.46,30247.03,30306.32,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,9039,9171,1689008400000.0,30339.8,30354.4,30296.2,30316.9,1167.916,35413718.8522,2023-07-10 17:00:00,7.674e-05,-0.000448,64049.657,61.76,30301.03,30149.85,30225.44,30376.62,30074.27,30452.21,29998.68,43.6,27.91,15.68,26.96,13.18,21.37,19.84,1806.559571428572,38.66,9.61,21.7,2.2,30266.18,30311.61,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,9040,9172,1689010200000.0,30316.9,30316.9,30251.0,30266.4,845.018,25590611.4957,2023-07-10 17:30:00,7.674e-05,-0.000376,64199.106,55.53,30302.26,30156.43,30229.34,30375.18,30083.51,30448.09,30010.59,41.18,30.56,10.62,25.4,16.39,21.38,19.32,1706.5969285714284,-99.96,3.9,-1.09,-6.2,30277.01,30289.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,9041,9173,1689012000000.0,30266.4,30338.6,30253.8,30331.8,569.45,17249999.1051,2023-07-10 18:00:00,7.674e-05,-0.000438,64206.601,61.02,30311.2,30167.0,30239.1,30383.3,30094.9,30455.4,30022.8,44.04,33.26,10.78,25.41,15.17,21.66,19.3,1705.6486428571427,-0.94,9.75,-4.71,-0.33,30292.88,30310.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,9042,9174,1689013800000.0,30331.8,30555.0,30331.8,30514.7,7737.713,235624519.4042,2023-07-10 18:30:00,7.674e-05,-0.000966,64255.256,71.57,30354.75,30175.94,30265.35,30444.16,30086.54,30533.56,29997.13,60.37,38.68,21.69,37.85,12.53,23.7,20.4,2167.7004285714283,462.05,26.25,77.34,15.09,30320.6,30412.55,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,9043,9175,1689015600000.0,30514.7,30616.6,30474.3,30567.1,4417.134,134957812.2205,2023-07-10 19:00:00,7.674e-05,-0.000452,62918.501,73.77,30405.62,30182.56,30294.09,30517.14,30071.03,30628.67,29959.5,76.66,46.27,30.38,38.43,11.19,25.93,21.01,2354.904857142857,187.2,28.74,149.35,14.36,30351.0,30489.82,PositionState,upper,30567.1,30288.1,0.0,-279.0,315.40000000000146,-279.0,99.40000000000084,16.040000000000873
1216,9107,9239,1689130800000.0,30592.1,30617.0,30565.7,30610.6,443.789,13572287.5722,2023-07-12 03:00:00,8.964e-05,-0.000548,63032.58,57.48,30591.98,30508.65,30550.32,30633.64,30466.99,30675.31,30425.32,18.69,18.06,0.63,25.99,19.04,10.03,11.75,823.9615714285713,-44.19,6.34,-9.44,6.77,30563.87,30588.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,9108,9240,1689132600000.0,30610.6,30610.7,30576.9,30576.9,239.343,7322253.724499999,2023-07-12 03:30:00,8.964e-05,-0.000435,63030.965,53.61,30594.8,30510.89,30552.85,30636.76,30468.93,30678.72,30426.97,18.6,18.17,0.42,25.19,18.45,10.41,11.54,771.1707142857142,-52.79,2.52,3.02,-1.42,30557.87,30582.75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,9109,9241,1689134400000.0,30576.9,30600.0,30555.1,30600.0,446.442,13652664.9017,2023-07-12 04:00:00,8.964e-05,-0.000241,63086.26,55.81,30597.06,30517.62,30557.34,30636.78,30477.9,30676.5,30438.18,20.15,18.56,1.58,24.12,19.72,10.38,11.24,742.2132857142857,-28.95,4.49,-5.83,-3.13,30557.55,30591.37,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,9110,9242,1689136200000.0,30600.0,30621.5,30585.0,30621.5,439.897,13461807.37,2023-07-12 04:30:00,8.964e-05,-0.000387,63050.016,57.81,30599.65,30527.25,30563.45,30635.85,30491.05,30672.05,30454.85,22.85,19.42,3.43,25.36,19.02,10.66,11.2,731.4637857142858,-10.74,6.11,-14.05,0.86,30566.62,30606.43,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,9111,9243,1689138000000.0,30621.5,30661.2,30598.9,30616.1,946.32,28986169.4921,2023-07-12 05:00:00,8.964e-05,-0.0004,62991.473,57.11,30606.11,30530.81,30568.46,30643.76,30493.17,30681.4,30455.52,24.28,20.39,3.88,27.73,17.85,11.45,11.21,726.6651428571429,-4.79,5.0,4.86,4.77,30579.16,30611.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,9112,9244,1689139800000.0,30616.1,30687.0,30598.9,30633.5,984.766,30176717.9807,2023-07-12 05:30:00,8.964e-05,-0.000681,63383.888,58.84,30614.92,30534.39,30574.65,30655.18,30494.13,30695.45,30453.86,26.51,21.62,4.89,27.86,16.32,12.5,11.75,749.4517857142856,22.78,6.19,18.36,4.03,30592.8,30622.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,9113,9245,1689141600000.0,30633.5,30770.0,30603.6,30722.9,2213.818,67965936.9185,2023-07-12 06:00:00,8.964e-05,-0.000696,63309.426,66.34,30640.88,30536.66,30588.77,30692.99,30484.55,30745.11,30432.44,35.08,24.31,10.77,31.13,13.9,14.34,12.68,822.4252857142856,72.97,14.11,58.81,5.81,30614.46,30672.64,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,9114,9246,1689143400000.0,30722.9,30787.4,30686.2,30706.3,1773.19,54483072.328,2023-07-12 06:30:00,8.964e-05,-0.000384,62929.882,64.0,30658.68,30541.25,30599.97,30717.4,30482.53,30776.11,30423.82,40.08,27.46,12.61,29.89,12.66,16.2,13.27,911.2615,88.83,11.2,64.24,3.27,30631.1,30689.47,PositionState,upper,30706.3,30636.7,0.0,-69.59999999999854,71.79999999999927,-69.59999999999854,5.914285714286701,-5.819999999999709
1224,9162,9294,1689229800000.0,30351.4,30396.3,30329.8,30372.1,1225.349,37196496.5463,2023-07-13 06:30:00,4.083e-05,-0.000292,68847.698,50.33,30382.33,30312.15,30347.24,30417.42,30277.06,30452.51,30241.97,-38.41,-52.46,14.05,17.72,22.02,30.18,28.69,797.2524285714286,22.97,2.62,3.66,8.21,30306.35,30348.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,9163,9295,1689231600000.0,30372.1,30413.2,30365.7,30394.7,1272.799,38679796.8679,2023-07-13 07:00:00,4.083e-05,-0.00051,68735.391,53.22,30389.48,30314.04,30351.76,30427.19,30276.33,30464.91,30238.61,-30.24,-48.02,17.77,18.57,20.98,28.46,27.67,843.8680714285714,46.61,4.51,15.66,5.32,30313.82,30371.48,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,9164,9296,1689233400000.0,30394.7,30394.8,30340.0,30342.4,688.19,20893823.0881,2023-07-13 07:30:00,4.083e-05,-0.000751,68955.27,46.49,30388.62,30313.12,30350.87,30426.37,30275.36,30464.13,30237.61,-27.67,-43.95,16.27,17.53,22.42,27.3,27.08,840.5045,-3.36,-0.88,9.92,-1.62,30322.61,30356.94,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,9165,9297,1689235200000.0,30342.4,30410.0,30331.5,30392.0,675.176,20499308.2825,2023-07-13 08:00:00,6.11e-05,-0.000652,69053.095,52.61,30394.52,30315.05,30354.79,30434.26,30275.31,30474.0,30235.57,-21.39,-39.44,18.05,17.68,20.64,25.9,26.48,838.2239285714286,-2.28,3.92,7.11,0.89,30334.46,30374.47,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,9166,9298,1689237000000.0,30392.0,30402.5,30363.9,30400.0,498.113,15135862.0994,2023-07-13 08:30:00,6.11e-05,-0.000389,69203.998,53.53,30401.07,30317.11,30359.09,30443.06,30275.12,30485.04,30233.14,-15.58,-34.67,19.08,16.96,19.81,24.61,25.93,801.6059285714285,-36.61,4.29,16.88,0.26,30348.54,30387.23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,9167,9299,1689238800000.0,30400.0,30522.5,30400.0,30470.8,3885.168,118364766.7198,2023-07-13 09:00:00,6.11e-05,-0.000666,69348.931,60.81,30420.4,30319.06,30369.73,30471.08,30268.38,30521.75,30217.71,-5.21,-28.77,23.56,26.77,17.41,24.36,26.0,1057.5499285714286,255.94,10.63,43.56,11.48,30369.63,30429.01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,9168,9300,1689240600000.0,30470.8,30593.2,30470.7,30561.4,3841.839,117361498.318,2023-07-13 09:30:00,6.11e-05,-0.000438,69677.98699999,67.76,30457.2,30318.76,30387.98,30526.42,30249.54,30595.64,30180.32,10.2,-20.98,31.18,30.34,15.4,24.95,26.71,1297.5382857142856,239.98,18.25,102.19,15.38,30398.8,30495.2,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,9169,9301,1689242400000.0,30561.4,30570.0,30514.5,30548.1,1527.613,46656121.7746,2023-07-13 10:00:00,6.11e-05,-0.000365,69328.778,65.91,30484.22,30322.24,30403.23,30565.21,30241.26,30646.2,30160.27,21.1,-12.56,33.66,28.72,14.58,25.5,27.38,1345.966285714286,48.42,15.25,102.4,2.76,30425.87,30521.65,PositionState,upper,30548.1,31325.0,0.0,776.9000000000015,1133.800000000003,-44.09999999999855,561.3731707317087,826.25
1232,9315,9447,1689505200000.0,30277.6,30300.9,30267.7,30290.0,341.804,10351786.9522,2023-07-16 11:00:00,0.0001,-0.000435,63297.489,54.73,30318.15,30206.85,30262.5,30373.79,30151.21,30429.44,30095.56,8.41,-1.26,9.68,23.66,16.33,19.13,24.31,539.4035,-32.18,2.88,-1.79,-2.05,30282.47,30287.77,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,9316,9448,1689507000000.0,30290.0,30308.2,30282.8,30293.6,212.357,6434045.1248,2023-07-16 11:30:00,0.0001,-0.000438,63378.749,55.29,30322.43,30208.5,30265.46,30379.39,30151.53,30436.36,30094.57,9.62,0.91,8.71,23.85,15.71,19.23,24.25,505.99507142857146,-33.4,2.95,6.57,-0.38,30285.66,30290.68,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,9317,9449,1689508800000.0,30293.6,30325.0,30277.0,30279.2,404.578,12259611.6113,2023-07-16 12:00:00,0.0001,-0.000461,63436.899,52.51,30314.83,30218.71,30266.77,30362.89,30170.65,30410.95,30122.59,9.3,2.59,6.71,24.65,14.58,19.69,24.29,491.1838571428571,-14.81,1.31,-30.02,2.11,30288.66,30284.94,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,9318,9450,1689510600000.0,30279.2,30289.8,30275.0,30278.1,266.476,8069547.031499999,2023-07-16 12:30:00,0.0001,-0.000419,63422.952,52.3,30316.38,30219.32,30267.85,30364.9,30170.79,30413.43,30122.26,8.87,3.84,5.02,24.08,14.56,20.04,24.2,491.2603571428572,0.07,1.07,-14.62,0.24,30287.77,30281.52,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,9319,9451,1689512400000.0,30278.1,30286.9,30250.2,30272.0,353.208,10690320.3226,2023-07-16 13:00:00,0.0001,-0.000504,63487.811,51.04,30314.82,30221.67,30268.24,30361.39,30175.1,30407.96,30128.53,7.94,4.66,3.27,22.66,17.67,19.5,23.03,494.1110714285714,2.85,0.39,-5.8,-5.09,30286.81,30276.76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,9320,9452,1689514200000.0,30272.0,30296.0,30270.0,30284.3,529.763,16045941.7474,2023-07-16 13:30:00,0.0001,-0.000504,63517.157,53.46,30313.58,30225.96,30269.77,30357.39,30182.15,30401.21,30138.34,8.1,5.35,2.74,23.19,16.91,19.22,22.06,459.84242857142857,-34.26,1.52,-14.56,-0.12,30285.07,30280.53,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,9321,9453,1689516000000.0,30284.3,30445.4,30284.2,30387.8,3066.118,93116779.3706,2023-07-16 14:00:00,0.0001,-0.00064,63203.892,67.88,30326.98,30235.05,30281.01,30372.94,30189.09,30418.9,30143.12,16.39,7.56,8.83,38.64,13.15,21.36,22.35,645.4195,185.57,11.23,4.61,19.74,30295.4,30334.16,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,9322,9454,1689517800000.0,30387.8,30417.0,30324.1,30387.8,2143.349,65115549.2164,2023-07-16 14:30:00,0.0001,-0.000364,62601.757,67.88,30334.8,30247.56,30291.18,30378.43,30203.94,30422.05,30160.31,22.7,10.58,12.11,33.96,11.55,23.35,22.65,784.3612857142858,138.94,10.17,6.19,12.37,30305.6,30360.98,PositionState,upper,30387.8,30317.2,0.0,-70.59999999999854,5.200000000000728,-70.59999999999854,-24.574999999999363,-19.63000000000102
1240,9432,9564,1689715800000.0,29816.4,29816.5,29760.0,29785.6,447.443,13327930.4493,2023-07-18 21:30:00,6.215e-05,-0.000393,68119.444,45.61,29900.62,29748.83,29824.72,29976.51,29672.93,30052.41,29597.04,-51.56,-56.25,4.69,15.25,30.92,31.61,28.38,2651.4617857142853,-241.84,-4.11,-27.65,1.14,29794.0,29783.81,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,9433,9565,1689717600000.0,29785.6,29806.6,29750.0,29773.6,564.726,16818422.736,2023-07-18 22:00:00,6.215e-05,-0.000371,68019.96799999,44.89,29895.94,29743.76,29819.85,29972.03,29667.68,30048.12,29591.59,-49.49,-54.9,5.4,14.74,30.47,31.84,28.21,2581.968857142857,-69.49,-4.87,-4.85,-0.55,29790.09,29778.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,9434,9566,1689719400000.0,29773.6,29813.3,29743.4,29807.5,687.316,20473883.1027,2023-07-18 22:30:00,6.215e-05,-0.000412,68242.117,47.43,29894.26,29743.09,29818.68,29969.85,29667.5,30045.43,29591.92,-44.61,-52.84,8.22,14.52,29.18,31.96,27.76,2537.2887142857144,-44.68,-1.16,-6.47,0.55,29777.94,29793.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,9435,9567,1689721200000.0,29807.5,29824.2,29772.4,29824.1,644.226,19196138.5609,2023-07-18 23:00:00,6.215e-05,-0.000438,68161.80499999,48.67,29894.22,29744.16,29819.19,29969.25,29669.13,30044.28,29594.11,-38.95,-50.06,11.11,14.73,28.23,31.92,28.74,2481.330142857143,-55.95,0.5,-4.4,0.93,29770.0,29808.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,9436,9568,1689723000000.0,29824.1,29851.2,29780.4,29851.0,821.996,24510306.058,2023-07-18 23:30:00,6.215e-05,-0.000475,67915.16899999,50.71,29897.73,29746.72,29822.22,29973.23,29671.21,30048.74,29595.71,-31.93,-46.43,14.5,15.81,26.93,31.5,29.45,1451.8027857142858,-1029.52,3.03,1.3,2.59,29781.25,29829.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,9437,9569,1689724800000.0,29851.0,29918.0,29833.5,29909.9,1398.219,41771964.1554,2023-07-19 00:00:00,7.668e-05,-0.000437,67726.826,54.93,29905.04,29756.1,29830.57,29979.51,29681.64,30053.97,29607.17,-21.36,-41.42,20.05,19.33,25.43,30.22,29.31,1299.4647142857143,-152.33,8.34,-0.17,6.09,29804.58,29869.85,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,9438,9570,1689726600000.0,29909.9,30063.4,29907.6,30041.9,4171.521,125154562.8516,2023-07-19 00:30:00,7.668e-05,-0.000367,67580.344,62.65,29938.07,29763.32,29850.7,30025.45,29675.94,30112.83,29588.56,-2.31,-33.6,31.28,26.7,22.9,28.61,28.52,1475.8219285714283,176.35,20.13,57.92,13.42,29841.35,29955.87,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,9439,9571,1689728400000.0,30041.9,30060.9,29936.6,29978.0,1792.428,53757272.5352,2023-07-19 01:00:00,7.668e-05,-0.000408,66585.882,57.52,29956.76,29768.88,29862.82,30050.7,29674.94,30144.65,29581.0,7.53,-25.37,32.91,24.6,21.09,27.11,27.78,1399.520071428571,-76.3,12.11,72.19,7.08,29865.33,29966.93,PositionState,upper,29978.0,29983.0,0.0,5.0,148.29999999999927,-17.0,56.24285714285725,42.52999999999884
1248,9490,9622,1689820200000.0,30018.9,30024.9,29961.0,29971.0,552.761,16575821.4405,2023-07-20 02:30:00,6.37e-06,-0.000353,67680.43799999,52.29,30007.47,29897.0,29952.24,30062.7,29841.77,30117.94,29786.53,5.88,-1.88,7.76,21.36,19.34,11.63,13.85,937.5463571428572,-32.65,1.98,-1.03,0.16,29940.81,29982.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,9491,9623,1689822000000.0,29971.0,29981.4,29915.0,29917.9,703.317,21063003.1815,2023-07-20 03:00:00,6.37e-06,-0.000489,67681.5,46.61,30004.85,29893.08,29948.97,30060.73,29837.2,30116.62,29781.31,2.32,-1.04,3.36,20.11,22.24,11.16,13.35,888.8055,-48.74,-3.27,0.7,-5.39,29947.6,29950.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,9492,9624,1689823800000.0,29917.9,29939.8,29902.5,29934.6,444.585,13302228.9653,2023-07-20 03:30:00,6.37e-06,-0.000566,67778.508,48.5,30003.5,29891.69,29947.6,30059.41,29835.78,30115.32,29779.88,0.84,-0.66,1.5,19.43,22.63,10.91,12.97,836.934,-51.87,-1.37,-1.86,-2.32,29952.0,29942.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,9493,9625,1689825600000.0,29934.6,29953.0,29912.6,29919.3,356.869,10683816.2716,2023-07-20 04:00:00,6.37e-06,-0.000448,67633.925,46.86,30000.29,29889.51,29944.9,30055.69,29834.12,30111.08,29778.72,-1.54,-0.83,-0.7,19.94,21.76,10.44,12.43,699.3350714285715,-137.59,-2.69,-3.38,0.69,29955.38,29930.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,9494,9626,1689827400000.0,29919.3,29969.3,29919.2,29950.0,306.464,9177537.2519,2023-07-20 04:30:00,6.37e-06,-0.000454,67761.985,50.48,29994.38,29896.39,29945.39,30043.38,29847.39,30092.38,29798.39,-0.95,-0.86,-0.08,20.55,20.71,9.72,12.0,644.5435714285715,-54.79,0.48,-29.29,2.17,29961.44,29940.41,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,9495,9627,1689829200000.0,29950.0,30073.4,29934.1,30026.7,2420.346,72644243.37459998,2023-07-20 05:00:00,6.37e-06,-0.00027,67804.038,58.15,30000.34,29905.92,29953.13,30047.54,29858.72,30094.75,29811.51,5.64,0.43,5.2,27.42,18.08,10.49,12.5,770.1797857142857,125.63,7.74,-19.47,10.11,29966.22,29983.55,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,9496,9628,1689831000000.0,30026.7,30177.8,30021.9,30120.4,4352.768,131091412.6561,2023-07-20 05:30:00,6.37e-06,-0.000281,67443.714,65.24,30027.58,29910.54,29969.06,30086.11,29852.01,30144.63,29793.49,18.22,3.99,14.22,32.66,15.68,12.25,13.6,1015.5672142857142,245.38,15.93,49.44,14.5,29981.81,30051.97,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,9497,9629,1689832800000.0,30120.4,30199.8,30075.0,30183.0,2419.635,72906604.2147,2023-07-20 06:00:00,6.37e-06,-0.0002,66396.00199999,69.01,30066.96,29911.91,29989.43,30144.48,29834.39,30222.0,29756.86,32.86,9.76,23.09,31.12,14.07,14.07,14.52,1111.350642857143,95.78,20.36,114.55,5.3,30004.64,30117.48,PositionState,upper,30183.0,30110.0,0.0,-73.0,171.40000000000146,-76.29999999999927,45.06470588235307,48.11000000000058
1256,9563,9695,1689951600000.0,29862.8,29894.7,29843.2,29855.6,1194.458,35674704.3032,2023-07-21 15:00:00,3.805e-05,-0.000506,65176.829,54.2,29852.36,29776.4,29814.38,29890.34,29738.42,29928.33,29700.44,0.2,-9.81,10.01,18.63,17.72,15.98,19.11,1096.4593571428572,44.01,4.33,15.49,2.28,29813.26,29843.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,9564,9696,1689953400000.0,29855.6,29870.5,29834.0,29847.0,539.315,16100700.7473,2023-07-21 15:30:00,3.805e-05,-0.000549,65315.017,53.17,29856.75,29778.23,29817.49,29896.01,29738.97,29935.27,29699.71,2.54,-7.34,9.88,17.92,18.0,14.85,18.3,1095.933071428571,-0.52,3.11,13.53,0.81,29825.47,29845.36,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,9565,9697,1689955200000.0,29847.0,29857.9,29796.1,29820.3,792.851,23641459.6501,2023-07-21 16:00:00,-9.73e-06,-0.000589,65340.938,50.02,29856.41,29779.11,29817.76,29895.05,29740.46,29933.7,29701.81,2.22,-5.42,7.65,16.76,20.81,14.56,18.14,1089.2902142857142,-6.64,0.26,3.22,-4.67,29831.39,29832.83,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,9566,9698,1689957000000.0,29820.3,29830.0,29790.6,29807.9,728.722,21722728.9076,2023-07-21 16:30:00,-9.73e-06,-0.000599,65542.22599999,48.58,29854.64,29778.99,29816.82,29892.47,29741.17,29930.29,29703.34,0.95,-4.15,5.1,16.04,20.52,14.4,18.04,1053.4260714285715,-35.86,-0.93,-4.24,-1.59,29830.48,29820.36,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,9567,9699,1689958800000.0,29807.9,29897.5,29804.1,29883.5,1059.415,31630828.9876,2023-07-21 17:00:00,-9.73e-06,-0.000467,65663.315,56.76,29864.91,29781.43,29823.17,29906.64,29739.69,29948.38,29697.95,5.98,-2.12,8.1,21.56,18.5,13.91,17.74,1083.3917142857142,29.96,6.34,13.06,6.81,29834.11,29851.93,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,9568,9700,1689960600000.0,29883.5,29929.9,29856.8,29907.6,1866.574,55805830.6791,2023-07-21 17:30:00,-9.73e-06,-0.000539,65526.529,58.99,29876.35,29786.07,29831.21,29921.48,29740.93,29966.62,29695.8,11.77,0.65,11.12,23.3,17.09,14.02,18.15,1169.4167142857143,86.02,8.04,27.76,8.67,29840.94,29879.76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,9569,9701,1689962400000.0,29907.6,30039.1,29907.6,29983.9,3998.551,119888514.5784,2023-07-21 18:00:00,-9.73e-06,-0.000513,65349.675,65.14,29903.79,29787.71,29845.75,29961.83,29729.67,30019.87,29671.63,22.27,4.97,17.29,31.0,14.89,15.52,19.24,1375.438642857143,206.02,14.54,66.45,11.64,29861.69,29931.83,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,9570,9702,1689964200000.0,29983.9,30050.0,29963.0,29964.9,1806.712,54211776.849,2023-07-21 18:30:00,-9.73e-06,-0.000442,64608.43,62.62,29921.45,29792.75,29857.1,29985.8,29728.39,30050.15,29664.04,28.72,9.72,18.99,29.45,13.63,17.03,19.42,1464.1018571428572,88.66,11.34,65.59,7.4,29881.49,29948.36,PositionState,upper,29964.9,29890.2,0.0,-74.70000000000073,7.599999999998545,-103.80000000000292,-58.93157894737018,-40.5
