,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type
2633,2021-11-05 12:00:00,61320.0,61961.0,60800.0,60844.5,5832.924,357779610.8935,2021-11-05 12:00:00,0.00071158,0.001541,17842.255,41.44,62794.9,60970.9,61882.9,63706.89,60058.91,64618.89,59146.91,-146.01,32.79,-178.81,13.93,29.17,27.08,20.28,6202.6650714285715,114.87,1038.4000000000015,95.25,-2.64,61525.16,61346.49,2862.3899999999994,-785.5899999999965,501.98999999999796,680.6600000000035,-28.560000000000002,11.439999999999998,-15.240000000000002,-178.79999999999998,3647.979999999996,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2634,2021-11-05 16:00:00,60844.5,61468.5,60764.0,61157.0,2718.157,166094577.9435,2021-11-05 16:00:00,0.00028537,0.001344,17992.936,44.28,62753.19,60874.34,61813.77,63692.61,59934.92,64632.04,58995.49,-182.53,-10.26,-172.26,13.28,28.06,27.7,20.61,6060.855285714286,-141.8,656.7699999999968,96.34,-0.64,61446.44,61270.69,2535.6100000000006,-1222.0800000000017,113.69000000000233,289.4400000000023,-25.72,14.280000000000001,-14.78,-172.27,3757.6900000000023,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2635,2021-11-05 20:00:00,61157.0,61400.0,60813.0,61045.0,1719.068,105003476.265,2021-11-05 20:00:00,0.00028537,0.001906,18074.01099999,43.47,62636.07,60845.03,61740.55,63531.58,59949.51,64427.1,59054.0,-217.99,-51.81,-166.18,12.75,26.94,28.27,21.51,5366.846214285714,-694.0,695.5500000000029,-189.9,-0.06,61394.33,61180.41,2486.5800000000017,-1095.489999999998,135.4100000000035,349.33000000000175,-26.53,13.469999999999999,-14.190000000000001,-166.18,3582.0699999999997,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2636,2021-11-06 00:00:00,61045.0,61344.5,60900.0,61175.0,1809.56,110619268.9265,2021-11-06 00:00:00,0.00038392,0.00155,18293.878,44.73,62537.88,60835.49,61686.69,63389.08,59984.29,64240.28,59133.1,-232.92,-88.03,-144.88,12.35,26.09,28.8,22.35,4519.359642857143,-847.48,511.6900000000023,-338.3,-0.07,61401.44,61178.25,2214.0800000000017,-1190.7099999999991,3.25,226.44000000000233,-25.270000000000003,14.729999999999997,-13.74,-144.89,3404.790000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2637,2021-11-06 04:00:00,61175.0,61600.0,60415.0,60811.0,4248.806,259390844.169,2021-11-06 04:00:00,0.00038392,0.001473,18430.449,41.9,62445.74,60760.84,61603.29,63288.18,59918.39,64130.63,59075.94,-271.0,-124.62,-146.37,11.33,27.32,29.7,23.5,4578.247214285714,58.88,792.2900000000009,-177.5,-2.65,61350.77,61031.35,2477.1800000000003,-892.6100000000006,220.34999999999854,539.7699999999968,-28.1,11.899999999999999,-15.99,-146.38,3369.790000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2638,2021-11-06 08:00:00,60811.0,61375.0,60188.0,60412.0,5437.893,330406005.5595,2021-11-06 08:00:00,0.00095084,0.001774,18697.715,38.99,62334.14,60645.52,61489.83,63178.46,59801.2,64022.77,58956.89,-329.57,-165.61,-163.95,10.4,26.65,30.71,24.8,4712.148785714286,133.9,1077.8300000000017,-93.43,-1.27,61236.5,60783.61,2766.459999999999,-610.8000000000029,371.6100000000006,824.5,-31.009999999999998,8.990000000000002,-16.25,-163.95999999999998,3377.260000000002,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2639,2021-11-06 12:00:00,60412.0,60761.5,60150.0,60669.0,3543.47,214431308.014,2021-11-06 12:00:00,0.00095084,0.001462,18725.072,41.79,62198.27,60625.04,61411.66,62984.89,59838.42,63771.51,59051.8,-351.21,-202.73,-148.47,9.95,25.76,31.68,26.18,4602.043357142857,-110.1,742.6600000000035,-340.51,-0.49,61063.22,60737.76,2315.8899999999994,-830.5800000000017,68.76000000000204,394.22000000000116,-28.21,11.79,-15.810000000000002,-148.48,3146.470000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2640,2021-11-06 16:00:00,60669.0,61200.0,60448.5,61198.0,2375.246,144443068.3505,2021-11-06 16:00:00,0.00103039,0.001039,18571.917,47.18,62099.09,60683.53,61391.31,62806.87,59975.75,63514.65,59267.97,-321.95,-226.58,-95.37,12.58,24.36,31.69,27.15,4241.6266428571425,-360.41,193.30999999999767,-508.91,3.58,60959.05,60921.85,1608.8700000000026,-1222.25,-276.15000000000146,-238.9499999999971,-22.82,17.18,-11.78,-95.36999999999998,2831.1200000000026,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2641,2021-11-06 20:00:00,61198.0,61475.0,61150.0,61440.0,1903.563,116763960.891,2021-11-06 20:00:00,0.00103039,0.000755,18578.951,49.48,62087.48,60704.4,61395.94,62779.02,60012.86,63470.56,59321.32,-276.06,-236.47,-39.58,14.36,23.76,31.18,27.86,3820.152928571428,-421.47,-44.05999999999767,-242.98,5.0,60972.38,61129.11,1339.0199999999968,-1427.1399999999994,-310.8899999999994,-467.6200000000026,-20.520000000000003,19.479999999999997,-9.400000000000002,-39.59,2766.159999999996,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2642,2021-11-07 00:00:00,61440.0,62343.5,61378.0,62145.5,4766.221,295236012.517,2021-11-07 00:00:00,0.0008972,0.000449,18605.42099999,55.57,62105.77,60828.89,61467.33,62744.21,60190.45,63382.65,59552.01,-180.68,-225.31,44.63,19.9,22.02,29.32,27.67,3763.3404285714287,-56.81,-678.1699999999983,-240.25,9.06,61116.94,61535.66,598.7099999999991,-1955.050000000003,-609.8399999999965,-1028.5599999999977,-14.43,25.57,-2.120000000000001,44.629999999999995,2553.760000000002,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2643,2021-11-07 04:00:00,62145.5,62299.5,61721.0,61764.0,2544.174,157784005.1065,2021-11-07 04:00:00,0.0008972,0.000528,18556.984,51.92,62039.83,60951.34,61495.58,62584.07,60407.1,63128.31,59862.85,-134.33,-207.12,72.78,19.0,21.02,27.58,26.93,3719.4929285714284,-43.84,-268.41999999999825,-411.59,5.64,61184.38,61627.0,820.0699999999997,-1356.9000000000015,-137.0,-579.6200000000026,-18.08,21.92,-2.0199999999999996,72.78999999999999,2176.970000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2644,2021-11-07 08:00:00,61764.0,62370.5,61502.0,61958.0,4006.153,247894139.113,2021-11-07 08:00:00,0.00044871,0.000708,18581.72399999,53.59,62039.5,61039.74,61539.62,62539.38,60539.86,63039.26,60039.98,-81.0,-181.89,100.89,17.71,21.31,26.27,26.17,3607.7332857142856,-111.75,-418.3799999999974,-337.59,-2.47,61285.83,61759.4,581.3799999999974,-1418.1399999999994,-198.59999999999854,-672.1699999999983,-16.409999999999997,23.590000000000003,-3.599999999999998,100.88999999999999,1999.5199999999968,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2645,2021-11-07 12:00:00,61958.0,62200.0,61792.5,61986.0,2514.537,155795560.3625,2021-11-07 12:00:00,0.00044871,0.000789,18194.29599999,53.84,62088.57,61075.7,61582.13,62595.01,60569.26,63101.45,60062.82,-36.07,-152.73,116.66,17.12,20.6,25.05,25.75,3478.156785714285,-129.57,-403.8700000000026,-18.45,-1.17,61375.94,61850.04,609.010000000002,-1416.739999999998,-135.95999999999913,-610.0599999999977,-16.159999999999997,23.840000000000003,-3.4800000000000004,116.66,2025.75,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2646,2021-11-07 16:00:00,61986.0,62611.5,61985.5,62312.5,3429.763,213640341.903,2021-11-07 16:00:00,0.0001,0.000779,18150.728,56.75,62197.02,61106.37,61651.69,62742.34,60561.04,63287.67,60015.72,25.58,-117.06,142.65,19.65,19.52,23.29,25.18,3346.395357142857,-131.76,-660.8099999999977,211.18,3.01,61542.77,62035.02,429.8399999999965,-1751.4599999999991,-277.4800000000032,-769.7300000000032,-13.25,26.75,0.129999999999999,142.64,2181.2999999999956,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2647,2021-11-07 20:00:00,62312.5,63300.0,62225.0,63264.0,4143.218,260495913.92,2021-11-07 20:00:00,0.0001,0.000132,17957.423,63.89,62476.68,61133.82,61805.25,63148.11,60462.38,63819.54,59790.95,149.51,-63.75,213.26,23.56,17.81,22.61,25.16,3225.7020714285713,-120.69,-1458.75,651.76,8.14,61859.66,62526.61,-115.88999999999942,-2801.6200000000026,-737.3899999999994,-1404.3399999999965,-6.109999999999999,33.89,5.75,213.26,2685.730000000003,EntryPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2648,2021-11-08 00:00:00,63264.0,65690.5,63263.5,65195.5,11774.652,761472414.409,2021-11-08 00:00:00,0.00013249,0.000336,18404.486,73.46,63167.89,61088.37,62128.13,64207.65,60048.6,65247.41,59008.84,398.97,28.79,370.18,36.75,14.67,24.07,26.17,3872.5945714285713,646.89,-3067.3700000000026,1879.09,20.23,62362.61,63594.16,-987.8499999999985,-5146.9000000000015,-1601.3399999999965,-2832.8899999999994,3.4599999999999937,43.459999999999994,22.08,370.18,4159.050000000003,PositionState,upper,65195.5,64893.5,0.0,-302.0,3336.5,-302.0,1551.75,0,2613.5099999999948,None
2649,2021-11-08 04:00:00,65195.5,66434.5,65050.0,65958.5,7032.551,462176963.5385,2021-11-08 04:00:00,0.00013249,0.000376,18462.293,76.15,63879.33,61106.52,62492.92,65265.73,59720.11,66652.14,58333.71,650.74,153.18,497.56,38.41,13.24,25.83,27.31,4252.1290714285715,379.53,-3465.5800000000017,2446.11,16.27,62891.55,64539.9,-692.7699999999968,-6238.389999999999,-1418.5999999999985,-3066.949999999997,6.150000000000006,46.150000000000006,25.169999999999995,497.56,5545.620000000003,PositionState,upper,65195.5,64893.5,763.0,0.0,0.0,0.0,0.0,0,0.0,None
2650,2021-11-08 08:00:00,65958.5,66400.0,65658.0,66037.0,4301.479,283949704.9255,2021-11-08 08:00:00,0.0001,0.000193,18701.077,76.42,64478.72,61182.19,62830.45,66126.99,59533.92,67775.25,57885.65,846.84,291.91,554.93,36.36,12.53,27.46,28.58,4430.123285714285,177.99,-3206.550000000003,2105.53,0.32,63402.33,65138.74,89.99000000000524,-6503.080000000002,-898.260000000002,-2634.6699999999983,6.420000000000002,46.42,23.83,554.9300000000001,6593.070000000007,PositionState,upper,65195.5,64893.5,841.5,0.0,0.0,0.0,0.0,0,0.0,None
2651,2021-11-08 12:00:00,66037.0,66700.0,65238.5,66428.5,7626.297,501772331.986,2021-11-08 12:00:00,0.0001,0.000612,18949.59,77.75,65067.77,61278.48,63173.12,66962.41,59383.84,68857.05,57489.2,1022.06,437.94,584.12,32.66,14.18,28.32,29.51,4671.372642857143,241.24,-3255.3799999999974,1846.76,-7.39,63878.22,65654.64,533.9100000000035,-7044.6600000000035,-773.8600000000006,-2550.279999999999,7.75,47.75,18.479999999999997,584.1199999999999,7578.570000000007,PositionState,upper,65195.5,64893.5,1233.0,0.0,0.0,0.0,0.0,0,0.0,None
2652,2021-11-08 16:00:00,66428.5,66568.5,65750.0,65841.0,3363.519,222321656.2865,2021-11-08 16:00:00,0.0001,0.000128,18770.2,71.26,65450.11,61404.3,63427.21,67473.02,59381.4,69495.92,57358.49,1100.83,570.52,530.31,30.78,13.36,29.11,30.39,4523.203071428571,-148.16,-2413.790000000001,1348.46,-4.75,64331.22,65729.18,1632.020000000004,-6459.5999999999985,-111.82000000000698,-1509.7799999999988,1.2600000000000051,41.260000000000005,17.42,530.31,8091.620000000003,PositionState,upper,65195.5,64893.5,645.5,0.0,0.0,0.0,0.0,0,0.0,None
2653,2021-11-08 20:00:00,65841.0,68000.0,65439.0,67603.5,7175.241,480055107.0315,2021-11-08 20:00:00,0.0001,0.001587,18517.02,77.36,66080.54,61569.36,63824.95,68336.13,59313.77,70591.72,57058.17,1290.6,714.54,576.06,34.87,11.18,30.71,31.2,4782.615285714286,259.41,-3778.550000000003,1441.35,4.39,64958.5,66478.91,732.6300000000047,-8289.730000000003,-1124.5899999999965,-2645.0,7.359999999999999,47.36,23.689999999999998,576.06,9022.360000000008,PositionState,upper,65195.5,64893.5,2408.0,0.0,0.0,0.0,0.0,0,0.0,None
2654,2021-11-09 00:00:00,67603.5,68600.0,67150.0,68532.0,6720.825,455836699.9435,2021-11-09 00:00:00,0.0001,0.000614,18411.483,79.79,66797.32,61749.16,64273.24,69321.41,59225.07,71845.49,56700.99,1498.64,871.36,627.28,35.46,10.17,32.47,31.83,5093.013785714285,310.39,-4258.760000000002,1937.08,5.68,65685.83,67300.14,789.4100000000035,-9306.93,-1231.8600000000006,-2846.1699999999983,9.790000000000006,49.790000000000006,25.29,627.2800000000001,10096.340000000004,PositionState,upper,65195.5,64893.5,3336.5,0.0,0.0,0.0,0.0,0,0.0,None
2655,2021-11-09 04:00:00,68532.0,68532.0,67655.0,67891.0,4520.318,307767149.0005,2021-11-09 04:00:00,0.0001,0.00066,18371.239,73.89,67275.06,61960.51,64617.79,69932.34,59303.24,72589.61,56645.96,1593.42,1015.77,577.64,33.49,9.6,34.11,31.71,5279.924857142857,186.91,-3273.209999999999,1518.03,-0.8,66305.66,67536.48,2041.3399999999965,-8587.760000000002,-354.5200000000041,-1585.3399999999965,3.8900000000000006,43.89,23.89,577.6500000000001,10629.099999999999,PositionState,upper,65195.5,64893.5,2695.5,0.0,0.0,0.0,0.0,0,0.0,None
2656,2021-11-09 08:00:00,67891.0,68250.0,67400.0,67646.5,4047.899,274699469.096,2021-11-09 08:00:00,0.0001,0.001006,18344.072,71.71,67637.71,62174.76,64906.24,70369.19,59443.28,73100.66,56711.81,1630.01,1138.62,491.39,31.65,10.72,35.2,31.39,5228.616142857142,-51.3,-2740.260000000002,907.73,-4.93,66792.61,67580.49,2722.6900000000023,-8203.220000000001,-66.00999999999476,-853.8899999999994,1.7099999999999937,41.709999999999994,20.93,491.3900000000001,10925.910000000003,PositionState,upper,65195.5,64893.5,2451.0,0.0,0.0,0.0,0.0,0,0.0,None
2657,2021-11-09 12:00:00,67646.5,68165.5,66500.0,66830.5,8853.912,596410999.998,2021-11-09 12:00:00,0.0001,0.001352,18418.329,64.83,67789.45,62389.54,65089.5,70489.41,59689.59,73189.36,56989.63,1575.01,1225.9,349.11,28.37,15.21,34.84,30.56,5679.3117142857145,450.69,-1741.0,310.76,-9.61,66974.27,67280.49,3658.9100000000035,-7140.9100000000035,449.99000000000524,143.77000000000407,-5.170000000000002,34.83,13.16,349.1099999999999,10799.820000000007,PositionState,upper,65195.5,64893.5,1635.0,0.0,0.0,0.0,0.0,0,0.0,None
2658,2021-11-09 16:00:00,66830.5,67300.0,66250.0,66856.0,4979.053,332307589.4925,2021-11-09 16:00:00,0.00024803,0.000982,17743.823,64.95,67862.61,62652.87,65257.74,70467.48,60047.99,73072.35,57443.12,1516.01,1283.92,232.08,26.5,15.78,34.16,29.61,5748.804571428572,69.49,-1598.260000000002,-260.11,-5.71,67074.0,67110.69,3611.479999999996,-6808.010000000002,254.69000000000233,218.0,-5.049999999999997,34.95,10.72,232.08999999999992,10419.489999999998,PositionState,upper,65195.5,64893.5,1660.5,0.0,0.0,0.0,0.0,0,0.0,None
2659,2021-11-09 20:00:00,66856.0,67822.0,66715.5,66976.5,4124.126,277580520.3805,2021-11-09 20:00:00,0.00024803,0.00071,17745.64,65.51,67913.34,62929.52,65421.43,70405.25,60437.61,72897.16,57945.7,1462.12,1319.56,142.55,27.94,14.68,33.94,28.61,5863.775214285713,114.97,-1555.0699999999997,-473.78,0.67,67178.38,67057.01,3428.75,-6538.889999999999,80.50999999999476,201.88000000000466,-4.489999999999995,35.510000000000005,13.260000000000002,142.55999999999995,9967.64,PositionState,upper,65195.5,64893.5,1781.0,0.0,0.0,0.0,0.0,0,0.0,None
2660,2021-11-10 00:00:00,66976.5,67390.0,66449.5,66590.0,3498.009,234009381.1335,2021-11-10 00:00:00,0.00043182,0.001671,17606.596,62.06,67898.76,63166.68,65532.72,70264.8,60800.64,72630.84,58434.6,1372.4,1330.13,42.27,26.27,15.5,33.36,27.99,5868.649928571429,4.87,-1057.2799999999988,-565.7,-1.05,67196.33,66870.21,3674.800000000003,-5789.360000000001,280.2100000000064,606.3300000000017,-7.939999999999998,32.06,10.77,42.26999999999998,9464.160000000003,PositionState,upper,65195.5,64893.5,1394.5,0.0,0.0,0.0,0.0,0,0.0,None
2661,2021-11-10 04:00:00,66590.0,66813.0,66337.0,66509.5,3203.346,213162152.6635,2021-11-10 04:00:00,0.00043182,0.001493,17528.232,61.33,67846.47,63405.02,65625.75,70067.19,61184.3,72287.91,58963.58,1280.04,1320.11,-40.06,25.44,15.75,32.66,28.36,5801.516214285714,-67.13,-883.75,-721.72,-2.75,67270.61,66725.92,3557.6900000000023,-5325.199999999997,216.41999999999825,761.1100000000006,-8.670000000000002,31.33,9.690000000000001,-40.069999999999936,8882.89,PositionState,upper,65195.5,64893.5,1314.0,0.0,0.0,0.0,0.0,0,0.0,None
2662,2021-11-10 08:00:00,66509.5,67180.5,66437.0,66623.0,3289.383,219805352.2445,2021-11-10 08:00:00,0.00048949,0.001305,17718.359,62.01,67822.95,63618.49,65720.72,69925.19,61516.26,72027.42,59414.02,1202.15,1296.52,-94.36,26.65,14.96,32.33,29.08,5195.425571428573,-606.09,-902.2799999999988,-671.56,1.16,67161.66,66684.75,3302.1900000000023,-5106.739999999998,61.75,538.6600000000035,-7.990000000000002,32.01,11.689999999999998,-94.36999999999989,8408.93,PositionState,upper,65195.5,64893.5,1427.5,0.0,0.0,0.0,0.0,0,0.0,None
2663,2021-11-10 12:00:00,66623.0,69138.5,65600.0,68362.0,14741.507,998043979.102,2021-11-10 12:00:00,0.00048949,0.000649,17807.415,70.49,67954.63,63989.92,65972.27,69936.98,62007.56,71919.33,60025.21,1266.15,1290.45,-24.29,32.53,11.89,33.34,30.4,5746.065285714286,550.63,-2389.729999999996,-621.51,10.16,67142.77,67355.65,1574.979999999996,-6354.440000000002,-1006.3500000000058,-1219.229999999996,0.4899999999999949,40.489999999999995,20.64,-24.299999999999955,7929.419999999998,PositionState,upper,65195.5,64893.5,3166.5,0.0,0.0,0.0,0.0,0,0.0,None
2664,2021-11-10 16:00:00,68362.0,68780.0,66622.0,66676.0,7352.672,499360592.478,2021-11-10 16:00:00,0.00064863,0.00103,17738.541,57.16,67798.32,64280.27,66039.29,69557.34,62521.25,71316.36,60762.23,1167.37,1265.83,-98.46,28.67,10.47,34.28,31.3,5964.007642857142,217.94,-636.7100000000064,-881.54,3.44,67007.77,67083.79,2881.3399999999965,-4154.75,407.7899999999936,331.7700000000041,-12.840000000000003,27.159999999999997,18.200000000000003,-98.46000000000004,7036.0899999999965,PositionState,upper,65195.5,64893.5,1480.5,0.0,0.0,0.0,0.0,0,0.0,None
2665,2021-11-10 20:00:00,66676.0,67032.0,62512.5,64893.5,22838.76,1485343272.7885,2021-11-10 20:00:00,0.00064863,0.000689,17326.037,47.04,67436.4,64423.93,65930.17,68942.64,62917.7,70448.88,61411.46,934.48,1199.56,-265.08,22.61,27.48,32.52,30.82,7050.612142857143,1086.6,1036.6699999999983,-1390.78,-26.93,66701.88,66207.67,4049.1399999999994,-1975.800000000003,1314.1699999999983,1808.3800000000047,-22.96,17.04,-4.870000000000001,-265.0799999999999,6024.940000000002,None,upper,65195.5,64893.5,-302.0,0.0,0.0,0.0,0.0,0,0.0,None
2666,2021-11-11 00:00:00,64893.5,65085.0,64127.0,64776.5,6598.529,426248054.7465,2021-11-11 00:00:00,0.00068919,0.000693,16786.819,46.45,67070.08,64570.51,65820.3,68319.86,63320.73,69569.65,62070.95,732.03,1106.05,-374.02,21.57,26.21,30.89,30.8,7281.684285714286,231.07,1043.800000000003,-1640.51,-5.83,66473.66,65635.2,3543.3600000000006,-1455.7699999999968,858.6999999999971,1697.1600000000035,-23.549999999999997,16.450000000000003,-4.640000000000001,-374.02,4999.129999999997,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2667,2021-11-11 04:00:00,64776.5,65387.5,64451.0,65228.0,3173.299,205840406.189,2021-11-11 04:00:00,0.00068919,0.000682,16779.42199999,49.07,66819.65,64708.13,65763.89,67875.41,63652.37,68931.17,62596.61,601.09,1005.06,-403.96,22.06,25.0,29.13,30.8,6995.831285714286,-285.85,535.8899999999994,-1398.86,0.66,66292.77,65472.32,2647.4100000000035,-1575.6299999999974,244.3199999999997,1064.770000000004,-20.93,19.07,-2.9400000000000013,-403.9699999999999,4223.040000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2668,2021-11-11 08:00:00,65228.0,65594.0,64638.0,65268.0,4691.376,305754268.5365,2021-11-11 08:00:00,0.00027595,0.000467,16977.70699999,49.31,66767.8,64665.52,65716.66,67818.94,63614.38,68870.08,62563.24,494.85,903.02,-408.17,22.04,23.79,27.32,30.72,6850.870642857143,-144.96,448.6600000000035,-462.92,1.67,66102.94,65390.59,2550.9400000000023,-1653.6200000000026,122.58999999999651,834.9400000000023,-20.689999999999998,19.310000000000002,-1.75,-408.16999999999996,4204.560000000005,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2669,2021-11-11 12:00:00,65268.0,65495.0,64454.5,64832.0,6128.51,398028903.123,2021-11-11 12:00:00,0.00027595,0.000759,16869.015,46.76,66743.61,64521.2,65632.4,67854.81,63410.0,68966.02,62298.79,371.19,796.65,-425.46,20.86,23.46,25.79,30.5,6965.741499999999,114.87,800.3999999999942,183.77,-0.87,65907.61,65167.15,3022.8099999999977,-1422.0,335.15000000000146,1075.6100000000006,-23.240000000000002,16.759999999999998,-2.6000000000000014,-425.46,4444.809999999998,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2670,2021-11-11 16:00:00,64832.0,65255.0,64602.0,65141.5,2169.072,140879602.125,2021-11-11 16:00:00,0.00017559,0.000276,16869.733,48.78,66732.88,64438.43,65585.65,67880.1,63291.2,69027.32,62143.98,294.76,696.27,-401.51,20.13,22.64,24.37,29.6,6831.539571428571,-134.2,444.1499999999942,179.96,-1.08,65755.61,65156.89,2738.600000000006,-1850.300000000003,15.389999999999418,614.1100000000006,-21.22,18.78,-2.5100000000000016,-401.51,4588.900000000009,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2671,2021-11-11 20:00:00,65141.5,65330.5,64771.0,64831.0,2107.763,137047285.7645,2021-11-11 20:00:00,0.00017559,0.000311,16890.375,46.86,66715.78,64311.77,65513.78,67917.79,63109.77,69119.79,61907.77,206.75,598.37,-391.61,19.92,21.93,22.97,28.57,6349.671785714286,-481.86,682.7799999999988,244.4,-0.22,65556.5,65026.53,3086.7899999999936,-1721.2300000000032,195.52999999999884,725.5,-23.14,16.86,-2.009999999999998,-391.62,4808.019999999997,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2672,2021-11-12 00:00:00,64831.0,65465.0,64075.0,64894.5,5222.401,338785777.014,2021-11-12 00:00:00,0.0001,0.000697,16866.765,47.32,66695.7,64213.9,65454.8,67936.61,62972.99,69177.51,61732.09,140.51,506.8,-366.28,18.38,24.1,22.29,28.12,6367.053785714285,17.38,560.3000000000029,193.28,-3.92,65171.22,64973.72,3042.1100000000006,-1921.510000000002,79.22000000000116,276.72000000000116,-22.68,17.32,-5.720000000000002,-366.29,4963.620000000003,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2673,2021-11-12 04:00:00,64894.5,65112.0,64200.0,64509.5,2892.659,187072007.45,2021-11-12 04:00:00,0.0001,0.000765,16977.691,44.8,66632.1,64097.44,65364.77,67899.43,62830.11,69166.76,61562.78,56.3,416.7,-360.39,17.43,22.86,21.66,27.51,6279.091857142857,-87.96,855.2699999999968,124.51,-1.25,64930.5,64788.03,3389.929999999993,-1679.3899999999994,278.52999999999884,421.0,-25.200000000000003,14.799999999999997,-5.43,-360.4,5069.319999999992,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2674,2021-11-12 08:00:00,64509.5,64956.5,63538.5,63809.0,8557.528,548602865.9615,2021-11-12 08:00:00,0.0001,0.001214,17417.751,40.57,66466.07,63967.14,65216.6,67715.53,62717.67,68964.99,61468.21,-66.19,320.12,-386.31,16.04,24.75,21.64,27.15,6640.4860714285705,361.39,1407.5999999999985,-108.63,-4.23,64810.0,64396.41,3906.529999999999,-1091.3300000000017,587.4100000000035,1001.0,-29.43,10.57,-8.71,-386.31,4997.860000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2675,2021-11-12 12:00:00,63809.0,64244.0,62950.0,63242.0,10082.16,641607751.053,2021-11-12 12:00:00,0.0001,0.001545,17916.522,37.48,66328.07,63729.01,65028.54,67627.6,62429.49,68927.13,61129.96,-206.64,214.76,-421.41,14.88,26.26,22.07,27.2,7131.829928571428,491.34,1786.5400000000009,16.35,-4.06,64639.5,63934.65,4385.600000000006,-812.510000000002,692.6500000000015,1397.5,-32.52,7.479999999999997,-11.38,-421.4,5198.110000000008,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2676,2021-11-12 16:00:00,63242.0,64115.0,62350.0,63901.0,8850.968,559424304.9975,2021-11-12 16:00:00,0.00029265,0.000961,18451.47,42.91,66199.97,63642.35,64921.16,67478.78,62363.53,68757.59,61084.72,-261.76,119.46,-381.22,13.44,27.0,22.88,28.11,7529.086,397.25,1020.1600000000035,-170.79,-3.33,64492.05,63921.19,3577.779999999999,-1537.4700000000012,20.19000000000233,591.0500000000029,-27.090000000000003,12.909999999999997,-13.56,-381.21999999999997,5115.25,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2677,2021-11-12 20:00:00,63901.0,64595.5,63754.0,64141.0,3961.013,254097293.744,2021-11-12 20:00:00,0.00029265,0.000531,18280.265,44.8,66124.04,63569.67,64846.86,67401.22,62292.49,68678.4,61015.31,-282.81,39.0,-321.82,15.5,25.73,23.02,28.65,6759.050714285714,-770.03,705.8600000000006,-155.34,1.88,64366.83,64009.11,3260.220000000001,-1848.510000000002,-131.88999999999942,225.83000000000175,-25.200000000000003,14.799999999999997,-10.23,-321.81,5108.730000000003,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
2678,2021-11-13 00:00:00,64141.0,64444.5,63628.0,63807.0,2788.545,178537903.0465,2021-11-13 00:00:00,0.00039226,0.000582,18055.231,42.69,66024.44,63471.2,64747.82,67301.07,62194.58,68577.69,60917.96,-322.73,-33.34,-289.39,14.77,25.25,23.25,27.88,6433.0416428571425,-326.0,940.8199999999997,-79.79,1.81,64252.94,63928.26,3494.070000000007,-1612.4199999999983,121.26000000000204,445.9400000000023,-27.310000000000002,12.689999999999998,-10.48,-289.39,5106.490000000005,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
