,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_volume
30,271,403,1618657200000.0,61461.0,61548.0,60869.0,61046.0,700.306,42750880.076,2021-04-17 11:00:00,0.00094958,0.002442,5819.555,37.88,62179.17,61457.4,61818.28,62540.06,61096.51,62900.95,60735.62,-70.68,-32.09,-38.59,13.98,32.52,24.4,28.35,405.3915714285714,38.27,772.2799999999988,100.2,-8.28,61971.22,61400.02,1494.0599999999977,50.51000000000204,354.0199999999968,925.2200000000012,-32.12,7.880000000000003,-18.540000000000003,-38.59,1443.5499999999956,EnterPreparationState,lower,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
31,272,404,1618660800000.0,61046.0,61184.5,60666.0,61176.5,687.117,42035413.1505,2021-04-17 12:00:00,0.00094958,0.002086,5921.325,40.2,62144.01,61370.31,61757.16,62530.86,60983.46,62917.71,60596.62,-113.92,-48.46,-65.46,12.89,33.04,25.79,29.29,440.441,35.04,580.6600000000035,101.87,-3.2,61839.44,61288.26,1354.3600000000006,-193.04000000000087,111.76000000000204,662.9400000000023,-29.8,10.200000000000005,-20.15,-65.46000000000001,1547.4000000000017,PositionState,lower,61176.5,56275.0,0.0,4901.5,7856.5,0.0,3668.352941176471,0,5236.139999999999,652.637
32,316,448,1618819200000.0,57255.5,57436.0,56773.5,56774.0,639.969,36333600.006,2021-04-19 08:00:00,0.0001,-0.00038,8432.287,50.11,57343.77,55895.08,56619.43,58068.12,55170.73,58792.47,54446.39,-44.04,-285.23,241.19,14.9,25.99,46.15,55.2,505.5852142857143,17.78,-154.5699999999997,-447.22,-0.28,56896.0,56936.82,1294.1200000000026,-1603.2699999999968,162.8199999999997,122.0,-19.89,20.11,-11.089999999999998,241.19000000000003,2897.3899999999994,0,0,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
33,317,449,1618822800000.0,56774.0,57080.0,56628.0,56720.5,596.289,33821810.2245,2021-04-19 09:00:00,0.0001,0.000203,8519.393,49.56,57312.35,55945.76,56629.05,57995.65,55262.46,58678.95,54579.16,-38.41,-235.87,197.46,14.25,26.26,44.97,53.99,522.1161428571429,16.53,-91.44999999999708,-235.1,-1.91,56888.83,56828.66,1275.1500000000017,-1458.0400000000009,108.16000000000348,168.33000000000175,-20.44,19.56,-12.010000000000002,197.46,2733.1900000000023,0,0,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
34,318,450,1618826400000.0,56720.5,56784.5,56245.5,56579.0,820.357,46414978.703,2021-04-19 10:00:00,0.0001,0.001321,8486.945,48.05,57250.99,55997.58,56624.29,57877.7,55370.87,58504.41,54744.16,-44.85,-197.66,152.81,13.49,28.64,44.33,53.14,548.4804285714287,26.36,45.29000000000087,-298.83,-3.78,56868.94,56703.83,1298.699999999997,-1208.1299999999974,124.83000000000176,289.9400000000023,-21.950000000000003,18.05,-15.15,152.81,2506.8299999999945,0,0,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
35,319,451,1618830000000.0,56579.0,57310.5,56551.5,57081.0,880.385,50253256.185,2021-04-19 11:00:00,0.0001,-0.000361,8530.441,53.46,57270.36,56065.2,56667.78,57872.94,55462.63,58475.52,54860.05,-9.34,-160.0,150.66,17.66,26.5,42.59,51.5,567.76,19.27,-413.2200000000012,-214.46,5.55,56892.33,56892.41,791.9400000000023,-1618.3700000000026,-188.5899999999965,-188.66999999999825,-16.54,23.46,-8.84,150.66,2410.310000000005,0,0,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
36,320,452,1618833600000.0,57081.0,57122.0,56484.0,56533.5,589.004,33298457.634,2021-04-19 12:00:00,0.0001,0.000704,8509.385,47.63,57205.73,56104.25,56654.99,57756.47,55553.51,58307.21,55002.77,-25.08,-133.02,107.93,16.54,25.49,41.07,50.03,575.9132857142857,8.15,121.48999999999796,-212.11,4.06,56839.0,56712.95,1222.9700000000012,-979.989999999998,179.4499999999971,305.5,-22.37,17.630000000000003,-8.95,107.94,2202.959999999999,0,0,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
37,321,453,1618837200000.0,56533.5,56716.0,56050.0,56607.0,725.824,41086719.168,2021-04-19 13:00:00,0.0001,-0.000321,8495.483,48.44,57104.06,56196.79,56650.42,57557.69,55743.15,58011.33,55289.51,-31.27,-112.67,81.39,15.44,28.13,40.21,49.07,601.5437857142857,25.63,43.419999999998254,-504.88,-4.86,56803.55,56659.97,950.6900000000024,-863.8499999999985,52.97000000000117,196.5500000000029,-21.56,18.44,-12.69,81.4,1814.5400000000009,0,0,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
38,322,454,1618840800000.0,56607.0,56607.0,55110.0,55438.5,1405.68,77928790.68,2021-04-19 14:00:00,0.0001,4.1e-05,8507.723,38.26,56993.83,56076.17,56535.0,57452.67,55617.33,57911.5,55158.5,-128.97,-115.93,-13.04,13.3,32.94,40.38,48.46,645.3347857142857,43.79,1096.5,-177.98,-8.04,56686.61,56049.23,2014.1699999999985,178.83000000000175,610.7300000000032,1248.1100000000006,-31.74,8.259999999999998,-19.64,-13.039999999999992,1835.3399999999965,EnterPreparationState,lower,54618.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2265.055
39,323,455,1618844400000.0,55438.5,55438.5,54279.0,54618.5,2080.839,113652304.9215,2021-04-19 15:00:00,0.0001,0.000883,8398.047,33.02,56954.54,55750.41,56352.48,57556.6,55148.35,58158.66,54546.29,-269.47,-146.64,-122.83,11.92,36.95,41.15,48.07,749.9796428571428,104.64,1733.9800000000032,467.88,-7.53,56400.83,55333.86,2938.0999999999985,529.8499999999985,715.3600000000006,1782.3300000000015,-36.98,3.020000000000003,-25.03,-122.83000000000004,2408.25,PositionState,lower,54618.5,56074.5,0.0,-1456.0,0.0,-1456.0,-767.0,0,-518.5400000000009,2265.055
40,372,504,1619020800000.0,56098.0,56286.0,55651.5,55780.0,643.778,35909936.84,2021-04-21 16:00:00,0.0001,0.000417,7298.087,51.11,56191.56,55131.79,55661.67,56721.44,54601.91,57251.32,54072.03,-17.64,-66.27,48.62,17.07,22.83,22.54,20.28,712.2365,15.01,-118.33000000000176,-174.11,-2.38,55524.0,55854.67,941.4400000000024,-1178.0899999999965,74.66999999999825,-256.0,-18.89,21.11,-5.759999999999998,48.63,2119.529999999999,0,0,53821.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1466.745
41,373,505,1619024400000.0,55780.0,55830.5,55470.0,55570.0,418.601,23261657.57,2021-04-21 17:00:00,0.0001,0.000353,7250.691,48.86,56098.06,55207.83,55652.94,56543.18,54762.71,56988.29,54317.59,-23.32,-57.68,34.35,16.42,23.87,22.25,20.61,694.3450714285715,-17.89,82.94000000000233,-414.39,-2.85,55533.05,55712.33,973.1800000000004,-807.2900000000009,142.33000000000175,-36.94999999999709,-21.14,18.86,-7.449999999999999,34.36,1780.4700000000012,0,0,53821.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1466.745
42,374,506,1619028000000.0,55570.0,55625.0,55206.0,55358.0,374.36,20723820.88,2021-04-21 18:00:00,0.0001,0.001041,7383.643,46.62,56040.02,55209.68,55624.85,56455.19,54794.51,56870.36,54379.34,-44.41,-55.02,10.61,15.68,25.64,22.38,20.99,670.4314999999999,-23.91,266.84999999999854,-298.05,-3.16,55506.77,55535.16,1097.1900000000023,-563.489999999998,177.1600000000035,148.7699999999968,-23.380000000000003,16.619999999999997,-9.96,10.610000000000008,1660.6800000000003,0,0,53821.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1466.745
