index,start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
226,2024-01-10 10:00:00,45680.1,45757.6,45538.6,45544.4,2915.984,133131290.171,2024-01-10 10:00:00,42.09,46476.1,45522.43,45999.26,46952.94,45045.59,47429.77,44568.75,-170.58,-78.63,-91.95,7.63,27.3,45.6,38.29,10371.589357142859,-22.43,454.8600000000006,-3.45,0.66,45828.93,45628.86,1408.5400000000009,-498.81000000000495,84.45999999999913,284.52999999999884,-27.909999999999997,12.090000000000003,-19.67,-91.95000000000002,1907.3500000000058,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
227,2024-01-10 11:00:00,45544.4,45676.8,44881.0,45544.0,10413.354,472090430.9091,2024-01-10 11:00:00,42.09,46418.25,45493.56,45955.9,46880.6,45031.21,47342.94,44568.86,-183.28,-99.56,-83.72,6.74,33.76,47.11,40.04,5061.441428571432,-5310.14,411.90000000000146,-82.74,-7.14,45778.72,45594.91,1336.5999999999985,-512.7900000000009,50.91000000000349,234.72000000000116,-27.909999999999997,12.090000000000003,-27.019999999999996,-83.72,1849.3899999999994,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
228,2024-01-10 12:00:00,45544.0,45688.0,44354.5,44678.0,27359.806,1231001889.9307,2024-01-10 12:00:00,32.33,46348.37,45320.03,45834.2,46862.53,44805.86,47376.7,44291.7,-260.23,-131.7,-128.53,5.56,34.75,48.91,41.86,6107.634642857146,1046.19,1156.199999999997,134.93,-3.06,45617.48,45228.14,2184.529999999999,127.86000000000058,550.1399999999994,939.4800000000032,-37.67,2.3299999999999983,-29.19,-128.53000000000003,2056.6699999999983,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
229,2024-01-10 13:00:00,44678.0,45448.8,44301.0,45135.9,19471.604,875541083.7517,2024-01-10 13:00:00,40.22,46280.63,45254.76,45767.69,46793.56,44741.83,47306.49,44228.89,-281.02,-161.56,-119.45,4.79,30.57,50.62,43.64,7122.192357142861,1014.55,631.7900000000009,-23.01,2.22,45524.44,45191.24,1657.6599999999962,-394.0699999999997,55.33999999999651,388.5400000000009,-29.78,10.219999999999999,-25.78,-119.45999999999998,2051.729999999996,0.0,EntryPreparationState,lower,45135.9,46426.0,0.0,1290.0999999999985,0,0.0,None,0
272,2024-01-12 08:00:00,46017.3,46021.9,45629.7,45868.1,5654.146,258925613.4215,2024-01-12 08:00:00,43.18,46858.39,45660.12,46259.26,47457.52,45060.99,48056.66,44461.85,-131.87,-67.44,-64.42,17.7,22.66,10.58,14.17,4700.911357142861,-91.24,391.1600000000035,-131.06,-1.71,46088.08,45995.33,1589.4199999999983,-807.1100000000006,127.2300000000032,219.9800000000032,-26.82,13.18,-4.960000000000001,-64.43,2396.529999999999,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
273,2024-01-12 09:00:00,45868.1,46111.0,45530.2,45960.6,10820.01,496022779.1087,2024-01-12 09:00:00,44.81,46800.59,45661.04,46230.81,47370.36,45091.26,47940.14,44521.49,-137.96,-81.55,-56.41,16.33,22.23,10.92,14.03,5164.896285714289,463.98,270.2099999999991,-208.79,-1.92,46049.66,45981.44,1409.760000000002,-869.3399999999965,20.840000000003783,89.06000000000495,-25.189999999999998,14.810000000000002,-5.900000000000002,-56.41000000000001,2279.0999999999985,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
274,2024-01-12 10:00:00,45960.6,46157.0,45853.9,46077.9,3653.102,168026143.7253,2024-01-12 10:00:00,46.9,46476.18,45956.32,46216.25,46736.11,45696.39,46996.04,45436.46,-131.81,-91.6,-40.21,16.28,21.31,11.1,13.83,4507.642285714289,-657.25,138.34999999999854,-1326.53,-0.49,46041.72,46020.02,658.2099999999991,-381.51000000000204,-57.88000000000466,-36.18000000000029,-23.1,16.9,-5.029999999999998,-40.21000000000001,1039.7200000000012,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
275,2024-01-12 11:00:00,46077.9,46290.0,45956.5,45968.8,4778.556,220422228.1163,2024-01-12 11:00:00,45.19,46421.24,45964.12,46192.68,46649.8,45735.56,46878.36,45507.01,-134.19,-100.12,-34.07,17.39,20.3,10.86,13.42,4537.026142857146,29.38,223.87999999999738,-759.72,2.07,46020.04,45999.53,681.0,-233.24000000000524,30.729999999995925,51.23999999999796,-24.810000000000002,15.189999999999998,-2.91,-34.06999999999999,914.2400000000052,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
276,2024-01-12 12:00:00,45968.8,46139.0,45680.0,45887.7,4638.053,212885541.1132,2024-01-12 12:00:00,43.91,46399.64,45927.63,46163.64,46635.65,45691.62,46871.66,45455.61,-141.0,-108.29,-32.7,16.25,22.91,11.29,13.4,4668.80535714286,131.77,275.9400000000023,-56.52,-2.64,46008.1,45954.8,747.9500000000044,-196.07999999999447,67.10000000000582,120.40000000000146,-26.090000000000003,13.909999999999997,-6.66,-32.709999999999994,944.0299999999988,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
277,2024-01-12 13:00:00,45887.7,45966.1,45603.0,45794.3,5881.607,269388834.6918,2024-01-12 13:00:00,42.42,46365.61,45891.31,46128.46,46602.75,45654.17,46839.9,45417.02,-152.17,-117.07,-35.1,15.4,22.82,11.87,13.17,4932.292714285717,263.48,334.1599999999962,-9.59,-1.9,45989.35,45890.6,808.4499999999971,-140.13000000000466,96.29999999999563,195.04999999999563,-27.58,12.420000000000002,-7.42,-35.099999999999994,948.5800000000017,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
