index,start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
9648,2021-05-03 02:00:00,58037.5,58249.5,57925.5,58082.5,648.331,37656685.3075,2021-05-03 02:00:00,65.55,57552.56,56670.0,57111.28,57993.83,56228.72,58435.11,55787.45,112.4,-40.88,153.28,34.04,17.76,21.6,21.28,494.3021428571428,-7.87,-971.2200000000012,721.44,6.3,57116.55,57667.0,-88.66999999999825,-1853.7799999999988,-415.5,-965.9499999999971,-4.450000000000003,35.55,16.279999999999998,153.28,1765.1100000000006,0.0,EntryPreparationState,upper,58082.5,57792.5,0.0,-290.0,0,0.0,None,0
9709,2021-05-05 15:00:00,56899.5,57633.5,56845.5,57514.0,1732.037,99616376.018,2021-05-05 15:00:00,68.4,56490.65,54632.93,55561.79,57419.5,53704.07,58348.36,52775.22,314.89,-26.98,341.87,30.44,14.66,26.67,33.32,801.7503571428572,76.88,-1952.2099999999991,1141.59,9.97,55851.94,56723.68,-94.5,-3809.9300000000003,-790.3199999999997,-1662.0599999999977,-1.5999999999999943,38.400000000000006,15.780000000000001,341.87,3715.4300000000003,0.0,EntryPreparationState,upper,57514.0,56676.0,0.0,-838.0,0,0.0,None,0
9728,2021-05-06 10:00:00,57303.0,58396.0,57198.5,58050.5,1319.237,76582367.4685,2021-05-06 10:00:00,66.13,57228.06,56621.55,56924.81,57531.32,56318.29,57834.58,56015.04,370.51,365.21,5.3,31.56,12.37,25.09,26.14,529.1757857142858,59.4,-1125.6900000000023,217.98,10.38,57122.38,57470.0,-519.1800000000003,-1732.2099999999991,-580.5,-928.1200000000026,-3.8700000000000045,36.129999999999995,19.189999999999998,5.300000000000011,1213.0299999999988,0.0,EntryPreparationState,upper,58050.5,56805.5,0.0,-1245.0,0,0.0,None,0
9755,2021-05-07 13:00:00,57435.5,57653.0,56938.5,56990.5,747.634,42608035.477,2021-05-07 13:00:00,56.86,56879.82,56061.25,56470.54,57289.1,55651.97,57698.38,55242.69,28.96,-106.09,135.05,24.46,12.61,17.5,19.34,544.0271428571428,15.52,-519.9599999999991,303.89,6.3,56396.11,56860.74,298.59999999999854,-1338.5299999999988,-129.76000000000204,-594.3899999999994,-13.14,26.86,11.850000000000001,135.05,1637.1299999999974,0.0,EntryPreparationState,upper,56990.5,57085.0,0.0,94.5,0,0.0,None,0
9775,2021-05-08 09:00:00,58899.5,59219.5,58731.5,58864.0,677.708,39892603.712,2021-05-08 09:00:00,66.18,58376.03,57387.74,57881.89,58870.18,56893.6,59364.32,56399.45,449.21,365.74,83.47,34.52,13.36,27.51,26.3,572.8077857142856,16.99,-982.1100000000006,287.29,5.59,58240.11,58615.3,6.180000000000291,-1970.4000000000015,-248.6999999999971,-623.8899999999994,-3.819999999999993,36.18000000000001,21.160000000000004,83.46999999999997,1976.5800000000017,0.0,EntryPreparationState,upper,58864.0,57650.5,0.0,-1213.5,0,0.0,None,0
10170,2021-05-24 20:00:00,39557.0,39882.5,38749.0,38980.5,2879.608,112248559.644,2021-05-24 20:00:00,67.06,38423.65,35818.05,37120.85,39726.44,34515.25,41029.24,33212.45,898.84,655.35,243.49,28.62,10.51,29.56,30.79,2797.907,72.51,-1859.6500000000015,672.33,5.71,38040.22,38652.06,745.9400000000023,-4465.25,-328.4400000000023,-940.2799999999988,-2.9399999999999977,37.06,18.11,243.49,5211.190000000002,0.0,EntryPreparationState,upper,38980.5,37965.0,0.0,-1015.5,0,0.0,None,0
10205,2021-05-26 07:00:00,40549.0,40594.0,40300.0,40479.5,864.528,34995661.176,2021-05-26 07:00:00,68.6,39776.51,37846.25,38811.38,40741.63,36881.12,41706.76,35915.99,605.76,372.02,233.73,31.47,11.41,23.4,21.06,1195.181857142857,-10.7,-1668.1200000000026,610.82,6.84,39281.61,40038.26,262.1299999999974,-3598.3799999999974,-441.23999999999796,-1197.8899999999994,-1.4000000000000057,38.599999999999994,20.06,233.74,3860.5099999999948,0.0,EntryPreparationState,upper,40479.5,38901.5,0.0,-1578.0,0,0.0,None,0
10329,2021-05-31 11:00:00,36829.5,37135.0,36693.5,36782.0,2248.647,82709733.954,2021-05-31 11:00:00,65.24,36333.77,34946.82,35640.3,37027.25,34253.34,37720.73,33559.87,215.67,37.94,177.73,31.27,14.49,22.36,21.28,2057.3297142857145,107.45,-1141.699999999997,507.49,5.04,35544.22,36398.79,245.25,-2528.6600000000035,-383.2099999999991,-1237.7799999999988,-4.760000000000005,35.239999999999995,16.78,177.73,2773.9100000000035,0.0,EntryPreparationState,upper,36782.0,36191.5,0.0,-590.5,0,0.0,None,0
10396,2021-06-03 06:00:00,38778.5,38942.0,38600.0,38893.0,1902.456,73992221.208,2021-06-03 06:00:00,74.6,38169.39,37318.74,37744.07,38594.72,36893.42,39020.04,36468.1,343.38,264.89,78.48,35.62,10.9,24.92,24.25,1304.1379285714286,-2.87,-1148.9300000000003,556.5,9.83,37836.55,38431.66,-298.27999999999884,-1999.5800000000017,-461.3399999999965,-1056.449999999997,4.599999999999994,44.599999999999994,24.72,78.49000000000001,1701.300000000003,0.0,EntryPreparationState,upper,38893.0,37916.0,0.0,-977.0,0,0.0,None,0
10439,2021-06-05 01:00:00,37660.0,37800.0,37530.0,37651.0,1958.227,73729204.777,2021-06-05 01:00:00,56.12,37512.16,36941.56,37226.86,37797.46,36656.26,38082.76,36370.96,-103.92,-231.24,127.31,17.43,27.54,38.26,35.98,2374.9147142857146,18.8,-424.1399999999994,268.8,7.66,37158.72,37411.07,146.45999999999913,-994.739999999998,-239.9300000000003,-492.27999999999884,-13.880000000000003,26.119999999999997,-10.11,127.32000000000001,1141.199999999997,0.0,EntryPreparationState,upper,37651.0,36353.5,0.0,-1297.5,0,0.0,None,0
10485,2021-06-06 23:00:00,35575.5,35865.0,35500.5,35801.0,946.107,33871576.707,2021-06-06 23:00:00,46.22,36121.27,35750.32,35935.8,36306.75,35564.84,36492.23,35379.36,-103.06,-99.62,-3.44,10.5,32.26,35.64,36.98,1522.547642857143,-5.39,134.8000000000029,23.24,-0.1,35918.11,35792.5,505.75,-236.1600000000035,-8.5,117.11000000000058,-23.78,16.22,-21.759999999999998,-3.4399999999999977,741.9100000000035,0.0,EntryPreparationState,lower,35801.0,36273.5,0.0,472.5,0,0.0,None,0
10488,2021-06-07 02:00:00,36644.5,36722.0,36540.0,36599.5,1193.498,43681430.051,2021-06-07 02:00:00,58.9,36356.2,35816.6,36086.4,36626.01,35546.79,36895.81,35276.99,40.38,-51.74,92.12,21.47,23.85,30.55,34.28,1740.5858571428573,-32.04,-513.0999999999985,272.33,4.26,36046.94,36389.04,26.510000000002037,-1052.7099999999991,-210.45999999999913,-552.5599999999977,-11.100000000000001,28.9,-2.3800000000000026,92.12,1079.2200000000012,0.0,EntryPreparationState,upper,36599.5,36082.0,0.0,-517.5,0,0.0,None,0
10550,2021-06-09 16:00:00,36321.0,36712.5,36086.5,36518.5,5835.972,213120943.482,2021-06-09 16:00:00,75.03,35459.67,33282.93,34371.3,36548.03,32194.56,37636.4,31106.19,650.87,338.51,312.35,34.7,12.48,30.59,33.1,4768.986142857143,154.15,-2147.199999999997,1192.09,6.87,34954.38,35819.98,29.529999999998836,-4323.939999999999,-698.5199999999968,-1564.1200000000026,5.030000000000001,45.03,22.220000000000002,312.36,4353.4699999999975,0.0,EntryPreparationState,upper,36518.5,36821.0,0.0,302.5,0,0.0,None,0
10593,2021-06-11 11:00:00,37450.0,37513.5,37166.5,37366.0,2109.975,78841325.85,2021-06-11 11:00:00,58.84,37220.79,36597.17,36908.98,37532.6,36285.36,37844.41,35973.55,177.07,133.34,43.72,22.57,17.08,15.12,19.8,2713.016,15.09,-457.0199999999968,254.25,0.57,37025.61,37243.85,166.59999999999854,-1080.6399999999994,-122.15000000000146,-340.3899999999994,-11.159999999999997,28.840000000000003,5.490000000000002,43.72999999999999,1247.239999999998,0.0,EntryPreparationState,upper,37366.0,36843.0,0.0,-523.0,0,0.0,None,0
10647,2021-06-13 17:00:00,36992.5,37504.0,36852.0,37288.5,4263.497,158979407.8845,2021-06-13 17:00:00,71.44,36519.51,35395.67,35957.59,37081.44,34833.74,37643.36,34271.82,214.0,16.2,197.79,35.09,11.7,17.44,16.7,2914.0237857142856,-1.03,-1330.9100000000035,863.03,17.77,36146.05,36707.92,-207.05999999999767,-2454.760000000002,-580.5800000000017,-1142.449999999997,1.4399999999999977,41.44,23.390000000000004,197.8,2247.7000000000044,0.0,EntryPreparationState,upper,37288.5,39830.5,0.0,2542.0,0,0.0,None,0
10696,2021-06-15 18:00:00,40666.0,41300.0,40489.5,40603.0,6591.631,267639993.493,2021-06-15 18:00:00,59.77,40406.52,39926.85,40166.68,40646.35,39687.01,40886.19,39447.17,219.7,238.34,-18.64,31.83,17.83,20.69,28.46,3009.542642857143,374.57,-436.3199999999997,166.06,13.53,40217.88,40446.66,43.349999999998545,-915.989999999998,-156.3399999999965,-385.1200000000026,-10.229999999999997,29.770000000000003,14.0,-18.640000000000015,959.3399999999965,0.0,EntryPreparationState,upper,40603.0,39989.0,0.0,-614.0,0,0.0,None,0
10989,2021-06-27 23:00:00,34399.5,34755.0,34172.0,34690.5,4460.782,154746757.971,2021-06-27 23:00:00,71.84,33625.82,32585.81,33105.82,34145.82,32065.81,34665.82,31545.81,371.87,260.56,111.31,34.34,13.57,18.71,19.35,4605.637285714286,-111.79,-1584.6800000000003,1053.02,17.96,33255.38,33941.9,-544.6800000000003,-2624.6899999999987,-748.5999999999985,-1435.1200000000026,1.8400000000000034,41.84,20.770000000000003,111.31,2080.0099999999984,0.0,EntryPreparationState,upper,34690.5,34186.5,0.0,-504.0,0,0.0,None,0
11021,2021-06-29 07:00:00,35290.0,35400.0,34773.0,34866.0,4480.282,156209512.212,2021-06-29 07:00:00,55.66,34866.79,34318.08,34592.43,35141.15,34043.72,35415.5,33769.36,232.76,227.07,5.69,27.18,12.89,25.71,26.61,2977.951357142857,-13.55,-273.5699999999997,132.61,1.77,34732.0,34898.54,275.15000000000146,-822.2799999999988,32.54000000000087,-134.0,-14.340000000000003,25.659999999999997,14.29,5.689999999999998,1097.4300000000003,0.0,EntryPreparationState,upper,34866.0,35133.0,0.0,267.0,0,0.0,None,0
11118,2021-07-03 08:00:00,34449.0,34620.0,34360.0,34514.5,4006.965,138298393.4925,2021-07-03 08:00:00,68.55,34012.34,33365.43,33688.88,34335.79,33041.98,34659.24,32718.53,180.57,73.07,107.5,32.84,13.25,16.6,17.44,2661.7487857142855,178.11,-825.6200000000026,455.25,11.14,33797.11,34182.14,-178.70999999999913,-1472.5199999999968,-332.3600000000006,-717.3899999999994,-1.4500000000000028,38.55,19.590000000000003,107.5,1293.8099999999977,0.0,EntryPreparationState,upper,34514.5,35293.0,0.0,778.5,0,0.0,None,0
11211,2021-07-07 05:00:00,34671.5,34846.0,34544.5,34779.5,2838.205,98711350.7975,2021-07-07 05:00:00,63.39,34500.63,33991.35,34245.99,34755.27,33736.71,35009.91,33482.07,88.03,1.45,86.57,24.92,13.76,16.28,18.05,2648.8572142857142,-59.64,-533.510000000002,153.92,4.2,34273.5,34572.61,-24.2300000000032,-1042.7900000000009,-206.88999999999942,-506.0,-6.609999999999999,33.39,11.160000000000002,86.58,1018.5599999999977,0.0,EntryPreparationState,upper,34779.5,34537.0,0.0,-242.5,0,0.0,None,0
11268,2021-07-09 14:00:00,33385.0,33648.5,33307.5,33515.0,4302.912,144212095.68,2021-07-09 14:00:00,63.09,33219.29,32740.54,32979.91,33458.67,32501.16,33698.05,32261.78,26.46,-71.67,98.13,30.14,17.88,20.23,26.68,2978.2766428571426,46.03,-535.0899999999965,335.86,13.07,32993.55,33253.7,-56.330000000001746,-1013.8400000000001,-261.3000000000029,-521.4499999999971,-6.909999999999997,33.09,12.260000000000002,98.13,957.5099999999984,0.0,EntryPreparationState,upper,33515.0,33400.0,0.0,-115.0,0,0.0,None,0
11324,2021-07-11 22:00:00,34410.5,34540.0,34312.5,34356.5,2000.911,68744298.7715,2021-07-11 22:00:00,68.5,34129.96,33619.63,33874.79,34385.12,33364.46,34640.28,33109.3,151.19,95.66,55.52,32.41,8.38,25.78,18.68,2084.365857142857,-63.19,-481.7099999999991,294.94,11.53,33996.72,34189.51,28.62000000000262,-992.0400000000009,-166.98999999999796,-359.77999999999884,-1.5,38.5,24.029999999999994,55.53,1020.6600000000035,0.0,EntryPreparationState,upper,34356.5,34082.0,0.0,-274.5,0,0.0,None,0
11472,2021-07-18 02:00:00,32177.5,32246.5,32141.5,32186.0,1450.901,46698699.586,2021-07-18 02:00:00,64.84,31970.69,31535.66,31753.18,32188.21,31318.15,32405.72,31100.63,96.7,33.22,63.47,33.47,16.15,15.94,17.68,2004.3294999999998,-7.63,-432.8199999999997,251.89,3.57,31824.72,32027.33,2.209999999999127,-867.8499999999985,-158.66999999999825,-361.27999999999884,-5.159999999999997,34.84,17.32,63.480000000000004,870.0599999999977,0.0,EntryPreparationState,upper,32186.0,31715.5,0.0,-470.5,0,0.0,None,0
11547,2021-07-21 05:00:00,30630.0,30866.0,30534.0,30662.5,3524.85,108080713.125,2021-07-21 05:00:00,65.99,30251.61,29660.98,29956.3,30546.93,29365.66,30842.25,29070.35,-1.21,-148.9,147.68,34.56,16.48,37.87,42.68,2453.0924999999997,-44.75,-706.2000000000007,588.36,20.34,29911.16,30328.83,-115.56999999999971,-1296.8400000000001,-333.66999999999825,-751.3400000000001,-4.010000000000005,35.989999999999995,18.080000000000002,147.69,1181.2700000000004,0.0,EntryPreparationState,upper,30662.5,32313.5,0.0,1651.0,0,0.0,None,0
11613,2021-07-23 23:00:00,33099.0,33600.0,33058.0,33600.0,5433.544,182567078.4,2021-07-23 23:00:00,77.51,32861.12,32197.15,32529.14,33193.11,31865.16,33525.1,31533.17,181.83,87.97,93.85,46.2,12.52,27.99,32.33,2680.7816428571427,216.79,-1070.8600000000006,665.54,18.44,32528.05,33053.66,-406.8899999999994,-1734.8400000000001,-546.3399999999965,-1071.9500000000007,7.510000000000005,47.510000000000005,33.68000000000001,93.86000000000001,1327.9500000000007,0.0,EntryPreparationState,upper,33600.0,34180.5,0.0,580.5,0,0.0,None,0
11661,2021-07-25 23:00:00,34625.0,35366.0,34547.0,35348.5,9032.456,319283770.916,2021-07-25 23:00:00,76.26,34667.75,34149.0,34408.38,34927.12,33889.63,35186.49,33630.26,208.44,157.16,51.27,38.47,12.68,30.57,37.37,2704.9775,476.04,-940.1200000000026,460.05,18.23,34485.83,34840.37,-421.3799999999974,-1458.8700000000026,-508.1299999999974,-862.6699999999983,6.260000000000005,46.260000000000005,25.79,51.28,1037.4900000000052,0.0,EntryPreparationState,upper,35348.5,37763.5,0.0,2415.0,0,0.0,None,0
11710,2021-07-28 00:00:00,39440.5,39528.0,38901.5,39051.0,4544.859,177481288.809,2021-07-28 00:00:00,63.12,38855.31,37510.77,38183.04,39527.59,36838.5,40199.86,36166.23,375.9,237.28,138.62,28.52,12.95,22.01,22.37,4887.835,129.11,-867.9599999999991,305.19,-2.46,38333.0,38945.62,476.5899999999965,-2212.5,-105.37999999999738,-718.0,-6.880000000000003,33.12,15.57,138.61999999999998,2689.0899999999965,0.0,EntryPreparationState,upper,39051.0,38933.5,0.0,-117.5,0,0.0,None,0
11729,2021-07-28 19:00:00,40438.5,40653.0,39904.0,40341.0,4272.179,172343973.039,2021-07-28 19:00:00,57.85,40046.72,39203.54,39625.13,40468.31,38781.95,40889.91,38360.36,389.06,431.01,-41.95,17.78,14.85,21.62,25.09,4864.279,58.2,-715.8700000000026,153.46,0.54,39883.77,40055.47,127.30999999999767,-1559.050000000003,-285.52999999999884,-457.2300000000032,-12.149999999999999,27.85,2.9300000000000015,-41.94999999999999,1686.3600000000006,0.0,EntryPreparationState,upper,40341.0,39414.0,0.0,-927.0,0,0.0,None,0
11779,2021-07-30 21:00:00,40689.5,41557.0,40657.5,41197.0,6391.511,263311078.667,2021-07-30 21:00:00,73.76,40270.02,38873.37,39571.69,40968.34,38175.04,41666.67,37476.72,133.3,-100.18,233.48,43.91,10.69,23.09,17.76,3788.240357142857,364.18,-1625.3099999999977,707.53,15.36,39501.72,40405.94,-228.6600000000035,-3021.959999999999,-791.0599999999977,-1695.2799999999988,3.760000000000005,43.760000000000005,33.22,233.48000000000002,2793.2999999999956,0.0,EntryPreparationState,upper,41197.0,41161.5,0.0,-35.5,0,0.0,None,0
11804,2021-07-31 22:00:00,41972.5,41973.0,41588.0,41867.0,1597.027,66862729.409,2021-07-31 22:00:00,61.97,41626.52,41204.98,41415.75,41837.28,40994.22,42048.05,40783.45,263.98,301.79,-37.8,24.88,13.42,30.28,36.14,2070.852857142857,-9.25,-451.25,47.97,-2.9,41488.77,41723.77,-29.720000000001164,-872.7799999999988,-143.2300000000032,-378.2300000000032,-8.030000000000001,31.97,11.459999999999999,-37.81,843.0599999999977,0.0,EntryPreparationState,upper,41867.0,41505.0,0.0,-362.0,0,0.0,None,0
11891,2021-08-04 13:00:00,38820.0,39200.0,38655.5,38980.0,7205.212,280859163.76,2021-08-04 13:00:00,64.64,38576.73,37970.99,38273.86,38879.6,37668.12,39182.47,37365.25,-44.29,-177.46,133.16,28.11,22.51,38.8,41.91,2792.4911428571427,339.84,-706.1399999999994,411.18,15.31,38148.27,38596.57,-100.40000000000146,-1311.8799999999974,-383.4300000000003,-831.7300000000032,-5.359999999999999,34.64,5.599999999999998,133.17000000000002,1211.479999999996,0.0,EntryPreparationState,upper,38980.0,39103.5,0.0,123.5,0,0.0,None,0
11920,2021-08-05 18:00:00,40703.0,40949.0,40354.0,40819.5,5256.583,214571089.7685,2021-08-05 18:00:00,72.55,39991.74,38369.21,39180.48,40803.01,37557.94,41614.28,36746.67,239.2,17.57,221.62,33.49,18.1,28.03,25.6,5196.260499999999,281.27,-1639.0199999999968,683.93,9.96,39018.88,40150.91,-16.489999999997963,-3261.5599999999977,-668.5899999999965,-1800.6200000000026,2.549999999999997,42.55,15.39,221.63,3245.0699999999997,0.0,EntryPreparationState,upper,40819.5,43920.5,0.0,3101.0,0,0.0,None,0
12008,2021-08-09 10:00:00,44852.0,45700.0,44747.0,45628.0,6584.908,300456182.224,2021-08-09 10:00:00,70.08,44576.81,43467.86,44022.33,45131.28,42913.39,45685.76,42358.91,140.91,-30.0,170.92,34.88,14.49,17.33,19.51,2978.5924999999997,246.64,-1605.6699999999983,856.43,17.13,43954.61,44733.55,-496.72000000000116,-2714.6100000000006,-894.4499999999971,-1673.3899999999994,0.0799999999999983,40.08,20.39,170.91,2217.8899999999994,0.0,EntryPreparationState,upper,45628.0,45461.0,0.0,-167.0,0,0.0,None,0
12115,2021-08-13 21:00:00,47607.5,47830.0,47520.0,47550.0,1840.828,87531371.4,2021-08-13 21:00:00,77.89,46922.65,45632.28,46277.47,47567.84,44987.09,48213.02,44341.91,514.24,392.81,121.43,36.65,12.1,26.7,28.28,2388.181642857143,-163.09,-1272.5299999999988,220.38,16.72,46696.05,47164.24,17.839999999996508,-2562.9100000000035,-385.76000000000204,-853.9499999999971,7.890000000000001,47.89,24.549999999999997,121.43,2580.75,0.0,EntryPreparationState,upper,47550.0,47010.0,0.0,-540.0,0,0.0,None,0
12253,2021-08-19 15:00:00,45430.0,45780.5,45429.5,45773.0,4204.508,192452944.684,2021-08-19 15:00:00,62.55,45280.18,44493.96,44887.07,45673.3,44100.84,46066.41,43707.73,-3.31,-150.62,147.31,32.08,21.0,21.05,21.95,2816.6539285714284,191.56,-885.9300000000003,391.9,11.2,44844.88,45297.55,-99.69999999999709,-1672.1600000000035,-475.4499999999971,-928.1200000000026,-7.450000000000003,32.55,11.079999999999998,147.31,1572.4600000000064,0.0,EntryPreparationState,upper,45773.0,48510.5,0.0,2737.5,0,0.0,None,0
12303,2021-08-21 17:00:00,49440.0,49800.0,49355.0,49634.0,3030.527,150417177.118,2021-08-21 17:00:00,64.14,49202.56,48662.5,48932.53,49472.58,48392.48,49742.61,48122.45,370.54,385.96,-15.42,28.26,12.66,34.63,38.38,2678.5185714285717,122.5,-701.4700000000012,186.25,4.84,49131.72,49390.53,-161.41999999999825,-1241.5199999999968,-243.47000000000116,-502.27999999999884,-5.859999999999999,34.14,15.600000000000001,-15.419999999999959,1080.0999999999985,0.0,EntryPreparationState,upper,49634.0,48929.0,0.0,-705.0,0,0.0,None,0
12336,2021-08-23 02:00:00,49776.5,50231.0,49591.5,50019.0,4197.262,209942847.978,2021-08-23 02:00:00,66.67,49532.93,48649.28,49091.11,49974.76,48207.46,50416.58,47765.63,173.17,36.12,137.04,32.28,19.49,17.81,15.4,2755.511571428571,132.73,-927.8899999999994,448.69,10.83,49101.61,49656.67,-44.23999999999796,-1811.5400000000009,-362.33000000000175,-917.3899999999994,-3.3299999999999983,36.67,12.790000000000003,137.04999999999998,1767.300000000003,0.0,EntryPreparationState,upper,50019.0,49721.5,0.0,-297.5,0,0.0,None,0
12445,2021-08-27 15:00:00,48109.5,48411.0,48109.5,48181.0,4632.165,223182341.865,2021-08-27 15:00:00,65.13,47746.72,47086.46,47416.59,48076.85,46756.33,48406.98,46426.2,104.76,-26.8,131.57,30.81,19.31,25.93,30.82,3051.1845714285714,35.76,-764.4100000000035,516.8,12.72,47512.16,47858.58,-104.15000000000146,-1424.6699999999983,-322.41999999999825,-668.8399999999965,-4.8700000000000045,35.129999999999995,11.5,131.56,1320.5199999999968,0.0,EntryPreparationState,upper,48181.0,48661.5,0.0,480.5,0,0.0,None,0
12479,2021-08-29 01:00:00,49568.0,49629.5,49275.5,49355.0,2387.056,117813148.88,2021-08-29 01:00:00,61.54,49119.7,48687.08,48903.39,49336.01,48470.77,49552.31,48254.46,180.43,161.62,18.8,33.1,16.95,16.93,19.76,2078.959714285714,1.21,-451.6100000000006,330.6,12.27,48965.55,49216.71,-18.989999999997963,-884.2300000000032,-138.29000000000087,-389.4499999999971,-8.46,31.54,16.150000000000002,18.810000000000002,865.2400000000052,0.0,EntryPreparationState,upper,49355.0,48580.5,0.0,-774.5,0,0.0,None,0
12567,2021-09-01 17:00:00,48470.5,49096.0,48345.5,48688.0,5436.118,264673713.184,2021-09-01 17:00:00,69.36,48065.52,47158.49,47612.0,48519.04,46704.97,48972.55,46251.45,186.88,43.71,143.17,38.09,13.16,17.88,20.59,2393.550714285714,294.48,-1076.0,692.69,22.33,47774.94,48200.22,-168.95999999999913,-1983.0299999999988,-487.77999999999884,-913.0599999999977,-0.6400000000000006,39.36,24.930000000000003,143.17,1814.0699999999997,0.0,EntryPreparationState,upper,48688.0,49408.5,0.0,720.5,0,0.0,None,0
12666,2021-09-05 20:00:00,50653.5,51700.0,50612.5,51610.5,4796.435,247546408.5675,2021-09-05 20:00:00,77.2,50708.07,49932.37,50320.22,51095.92,49544.53,51483.77,49156.68,200.51,75.83,124.68,38.87,11.2,17.65,19.09,1914.9015714285717,198.3,-1290.2799999999988,841.25,24.29,50427.27,50904.35,-514.5800000000017,-2065.970000000001,-706.1500000000015,-1183.2300000000032,7.200000000000003,47.2,27.669999999999998,124.67999999999999,1551.3899999999994,0.0,EntryPreparationState,upper,51610.5,51300.0,0.0,-310.5,0,0.0,None,0
12756,2021-09-09 14:00:00,46881.5,47191.5,46879.0,46920.0,1407.989,66062843.88,2021-09-09 14:00:00,57.97,46693.66,46134.83,46414.24,46973.07,45855.41,47252.49,45576.0,-20.89,-165.26,144.37,16.1,23.88,45.12,53.36,2235.3069285714287,-68.16,-505.76000000000204,284.77,5.45,46422.0,46723.53,53.06999999999971,-1064.5899999999965,-196.47000000000116,-498.0,-12.030000000000001,27.97,-7.779999999999998,144.37,1117.6599999999962,0.0,EntryPreparationState,upper,46920.0,46284.0,0.0,-636.0,0,0.0,None,0
12823,2021-09-12 09:00:00,46088.0,46178.5,45853.0,45853.0,1658.019,76025145.207,2021-09-12 09:00:00,58.17,45737.06,45168.97,45453.01,46021.11,44884.92,46305.15,44600.88,33.88,-44.36,78.25,28.62,18.6,21.36,23.36,1405.3325,37.94,-399.98999999999796,211.73,12.73,45428.05,45713.23,168.11000000000058,-968.0800000000017,-139.7699999999968,-424.9499999999971,-11.829999999999998,28.17,10.02,78.24000000000001,1136.1900000000023,0.0,EntryPreparationState,upper,45853.0,45119.5,0.0,-733.5,0,0.0,None,0
12897,2021-09-15 11:00:00,47513.0,47559.5,47300.0,47477.5,1596.291,75787905.9525,2021-09-15 11:00:00,67.81,47181.41,46607.17,46894.29,47468.53,46320.05,47755.65,46032.94,354.38,360.11,-5.72,29.39,8.08,45.17,41.16,1541.673857142857,43.58,-583.2099999999991,209.73,3.91,47106.27,47328.84,-8.970000000001164,-1157.449999999997,-148.6600000000035,-371.2300000000032,-2.1899999999999977,37.81,21.310000000000002,-5.730000000000018,1148.479999999996,0.0,EntryPreparationState,upper,47477.5,47616.5,0.0,139.0,0,0.0,None,0
12963,2021-09-18 05:00:00,48281.5,48800.0,48250.5,48623.0,2940.349,142968589.427,2021-09-18 05:00:00,66.34,48047.81,47285.11,47666.46,48429.16,46903.76,48810.51,46522.41,112.02,-31.92,143.94,34.24,15.8,22.2,20.65,1593.7309285714286,136.84,-956.5400000000009,536.7,14.07,47650.61,48188.18,-193.8399999999965,-1719.239999999998,-434.8199999999997,-972.3899999999994,-3.6599999999999966,36.34,18.44,143.94,1525.4000000000015,0.0,EntryPreparationState,upper,48623.0,48007.0,0.0,-616.0,0,0.0,None,0
13096,2021-09-23 18:00:00,44780.0,44860.0,44420.0,44708.0,2769.09,123800475.72,2021-09-23 18:00:00,64.42,44233.99,43465.21,43849.6,44618.38,43080.82,45002.77,42696.43,335.74,300.6,35.14,27.64,14.09,22.62,26.28,2490.9435000000003,84.08,-858.4000000000015,356.82,9.76,43976.72,44398.9,-89.62000000000262,-1627.1800000000003,-309.09999999999854,-731.2799999999988,-5.579999999999998,34.42,13.55,35.139999999999986,1537.5599999999977,0.0,EntryPreparationState,upper,44708.0,44249.0,0.0,-459.0,0,0.0,None,0
13248,2021-09-30 02:00:00,42937.0,43350.0,42883.5,43349.5,2650.555,114900233.9725,2021-09-30 02:00:00,71.17,42583.74,41367.62,41975.68,43191.8,40759.56,43799.86,40151.5,109.6,-73.27,182.87,35.27,17.69,25.16,19.62,2456.1060714285713,-139.83,-1373.8199999999997,527.79,10.86,41818.5,42676.47,-157.6999999999971,-2589.9400000000023,-673.0299999999988,-1531.0,1.1700000000000017,41.17,17.580000000000002,182.87,2432.2400000000052,0.0,EntryPreparationState,upper,43349.5,47650.0,0.0,4300.5,0,0.0,None,0
13336,2021-10-03 18:00:00,48915.0,49152.5,48540.0,48839.5,2772.413,135403264.7135,2021-10-03 18:00:00,70.5,48409.54,47678.67,48044.11,48774.98,47313.24,49140.42,46947.8,222.23,146.89,75.33,37.54,11.53,20.87,23.49,1378.0205,149.78,-795.3899999999994,561.64,17.52,48137.44,48533.45,-64.5199999999968,-1526.260000000002,-306.0500000000029,-702.0599999999977,0.5,40.5,26.009999999999998,75.34,1461.7400000000052,0.0,EntryPreparationState,upper,48839.5,47790.0,0.0,-1049.5,0,0.0,None,0
