start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,entry_price,bb_profit
2021-07-19 11:00:00,31226,31463,31210,31289.5,2992.074,93620499.423,2021-07-19 11:00:00,31313,37.18,31698.61,31434.25,31566.43,31830.79,31302.07,31962.97,31169.88,1.67,-72.58,-39.88,-32.69,15.77,25.3,11.84,11.65,2064.57892857143,88.15,253.43,7.04,0.6,31547.96,31386.92,517.790000000001,-10.9300000000003,73.9199999999983,234.959999999999,-32.82,-161.040000000001,161.040000000001,0,0,7.18,-9.53,-32.7,528.720000000001,-85.71,574938.56,31289.5,-145.344455807859
2021-07-30 09:00:00,38732.5,38780,38305,38779.5,5929.918,229959255.081,2021-07-30 09:00:00,38661,29.46,39978.57,39297.13,39637.85,40319.3,38956.4,40660.02,38615.68,3.43,-131.36,-10.69,-120.66,13.76,33.51,14.53,11.25,2556.34442857143,305.09,976.849999999999,491.16,-5.39,39637.03,39132.8,1658.3,295.400000000001,471.800000000003,976.029999999999,-40.54,-504.229999999996,504.229999999996,0,504.229999999996,-0.539999999999999,-19.75,-120.67,1362.9,-71.42,605765.89,38779.5,80.3653386454186
2021-08-01 23:00:00,40283.5,40446,39389,39836.5,5820.184,231855759.916,2021-08-01 23:00:00,39877,23.4,41663.79,40660.44,41162.12,42165.47,40158.76,42667.14,39657.09,4.87,-246.9,-86.6,-160.29,8.03,38.46,27.38,24.97,3191.14835714286,311.87,1285.12,399.72,-5.52,40946.77,40473.32,2288.47,281.760000000002,596.32,1069.77,-46.6,-473.449999999997,473.449999999997,0,0,-6.6,-30.43,-160.3,2006.71,-100,620132.83,39836.5,-130.683178743113
2021-08-05 09:00:00,38496,38623,37894.5,38047.5,6717.68,255590929.8,2021-08-05 09:00:00,38153.12,29.72,39451.63,38651.82,39051.72,39851.54,38251.91,40251.44,37852.01,4.09,1.37,170.7,-169.33,12.97,36.14,24.9,29.55,2384.70964285714,349.28,898.599999999999,321.01,-9.79,39089.89,38616.83,1698.42,98.7900000000009,463.709999999999,936.769999999997,-40.28,-473.059999999998,473.059999999998,0,0,-0.280000000000001,-23.17,-169.33,1599.63,-85.71,623459.45,38047.5,74.4449241080231
2021-08-10 17:00:00,44821.5,45150,44821,45129.5,1677.682,75712949.819,2021-08-10 17:00:00,45057.5,43.4,45834.58,45113.05,45473.82,46195.35,44752.29,46556.12,44391.52,3.17,-15.74,129.16,-144.9,15.86,21.14,14.48,19.11,2750.11821428571,6.8,416.32,163.76,-1.14,45432.6,45148.65,1137.85,-305.209999999999,91.1500000000015,375.099999999999,-26.6,-283.949999999997,283.949999999997,0,0,13.4,-5.28,-144.9,1443.06,-57.14,643339.34,45129.5,21.3291228575542
2021-08-12 00:00:00,45520,45870,45400,45752,2302.938,105364019.376,2021-08-12 00:00:00,45693.5,42.41,46289.64,45773.62,46031.63,46547.65,45515.61,46805.66,45257.61,2.24,47.94,144,-96.06,16.62,19.68,22.5,20.98,2078.5215,-16.33,338.129999999997,-81.9,-3.09,46139.74,45827.31,854.150000000002,-177.889999999999,133.809999999998,446.239999999998,-27.59,-312.43,312.43,0,0,12.41,-3.06,-96.06,1032.04,-64.28,643301.88,45752,27.3543976219618
2021-08-12 00:00:00,45520,45870,45400,45752,2302.938,105364019.376,2021-08-12 00:00:00,45693.5,42.41,46289.64,45773.62,46031.63,46547.65,45515.61,46805.66,45257.61,2.24,47.94,144,-96.06,16.62,19.68,22.5,20.98,2078.5215,-16.33,338.129999999997,-81.9,-3.09,46139.74,45827.31,854.150000000002,-177.889999999999,133.809999999998,446.239999999998,-27.59,-312.43,312.43,0,0,12.41,-3.06,-96.06,1032.04,-64.28,643301.88,45752,27.3543976219618
2021-08-12 06:00:00,45200,45250,44888.5,45249.5,3275.062,148194917.969,2021-08-12 06:00:00,45159.37,34.98,46238.1,45469.77,45853.93,46622.27,45085.6,47006.43,44701.44,3.35,-106.5,18.93,-125.43,14.46,28.32,20.64,23.01,2144.8305,93.9,694.559999999998,277.18,-1.32,45702.3,45431.57,1462.89999999999,-73.7700000000041,272.199999999997,542.93,-35.02,-270.730000000003,270.730000000003,0,0,4.98,-13.86,-125.43,1536.67,-64.28,644530.9,45249.5,-31.5434060044861
2021-08-15 08:00:00,45819.5,45976,45630,45800,2384.804,109224023.2,2021-08-15 08:00:00,45801.5,29.38,47066.81,46342.77,46704.79,47428.83,45980.74,47790.86,45618.72,3.1,-148.82,-11.48,-137.33,13.38,31.86,20.22,22.4,1738.588,120.28,903.290000000001,261.43,-2.24,46689.42,46163.79,1627.33,179.239999999998,362.290000000001,887.919999999998,-40.62,-525.629999999997,525.629999999997,0,525.629999999997,-0.620000000000001,-18.48,-137.34,1448.09,-92.85,638432.41,45800,30.0733624454148
2021-08-16 15:00:00,46124,46368,45950,46368,3635.641,168577401.888,2021-08-16 15:00:00,46263.5,37.67,47407.53,46515.1,46961.31,47853.74,46068.88,48299.96,45622.67,3.8,-4.94,142.16,-147.11,19.81,29.95,24.01,24.36,2428.44921428571,183.6,697.809999999998,-66.81,-3.51,47014.19,46555.99,1590.24,-194.620000000003,292.489999999998,750.690000000002,-32.33,-458.200000000004,458.200000000004,0,0,7.67,-10.14,-147.1,1784.86,-92.85,636105.76,46368,2.0377329192549
2021-08-17 21:00:00,45031.5,45087.5,44783.5,44830.5,1639.567,73502608.3935,2021-08-17 21:00:00,44883,29.27,46462.68,45408.74,45935.71,46989.65,44881.78,47516.62,44354.81,4.58,-317.65,-187.52,-130.13,16.28,35.64,21.14,22.88,2826.90578571429,-50.85,1052.71,329.66,-1.89,45686.4,45237.61,2106.65,-1.22000000000116,354.610000000001,803.400000000002,-40.73,-448.790000000001,448.790000000001,0,0,-0.73,-19.36,-130.13,2107.87,-64.28,625900.36,44830.5,37.6542610499548
2021-08-18 16:00:00,45799.5,45996.5,45611.5,45853,2937.176,134678331.128,2021-08-18 16:00:00,45828.5,58.64,45641.67,45084.51,45363.09,45920.25,44805.93,46198.83,44527.36,2.45,-76.22,-194.16,117.94,22.19,18.96,23.48,26.2,2148.0175,43.39,-465.410000000004,260.16,6.11,45298.34,45565.83,91.75,-1022.57,-262.669999999998,-530.160000000004,-11.36,267.490000000005,-267.490000000005,0,0,28.64,3.23,117.94,1114.32,100,639381.23,45853,-32.6437724903497
2021-08-18 21:00:00,44580,44830.5,44433,44624,1661.345,74135859.28,2021-08-18 21:00:00,44627.87,36.22,45574.32,44924.64,45249.48,45899.16,44599.8,46224,44274.97,2.87,-147.03,-121.31,-25.71,15.27,30.51,22.98,26.09,2230.44921428571,-21.64,621.610000000001,43.34,-2.48,45307.29,44912.29,1271.29,-28.0699999999997,284.419999999998,679.419999999998,-33.78,-395,395,0,0,6.22,-15.24,-25.72,1299.36,-21.42,633604.6,44624,8.83472570813883
2021-08-22 15:00:00,48277.5,48550,47974.5,48550,4062.429,197230927.95,2021-08-22 15:00:00,48406.12,37.36,49146.15,48698.66,48922.41,49369.9,48474.91,49593.65,48251.17,1.82,-34.97,62.04,-97.01,14.88,32.77,15.89,19,1992.59792857143,204.25,516.290000000001,170.08,-6.15,48932.63,48627.92,963.779999999999,68.7900000000009,221.799999999996,526.509999999995,-32.64,-304.709999999999,304.709999999999,0,0,7.36,-17.89,-97.01,894.989999999998,-35.71,664719.17,48550,43.0130792996913
2021-08-24 14:00:00,48693,48759,48375,48605,3869.046,188054980.83,2021-08-24 14:00:00,48586,29.7,49657.88,49072.02,49364.95,49950.81,48779.09,50243.73,48486.16,2.37,-138.69,-48.69,-90,10.75,31.7,23.53,22.66,2594.54378571429,33.82,778.949999999997,278.81,-2.46,49366.55,48939.76,1364.81,193.089999999997,353.760000000002,780.550000000003,-40.3,-426.790000000001,426.790000000001,0,0,-0.300000000000001,-20.95,-90,1171.72,-50,674568.95,48605,-8.2994856496246
2021-08-25 09:00:00,47322,47588.5,47200,47328.5,4431.928,209756504.348,2021-08-25 09:00:00,47361.37,28.37,48522.22,47958.14,48240.18,48804.26,47676.11,49086.29,47394.07,2.33,-332.78,-306.02,-26.76,9.16,33.96,43.39,38.89,2400.00392857143,160.58,878.809999999998,-91.15,-1.71,48046.16,47726.13,1442.89,314.739999999998,364.759999999995,684.790000000001,-41.63,-320.030000000006,320.030000000006,0,0,-1.63,-24.8,-26.76,1128.15,-21.42,666150.5,47328.5,65.4429350180123
2021-08-26 06:00:00,47086,47293.5,46750,46920,5507.727,258422550.84,2021-08-26 06:00:00,46970.87,27.56,48883.3,47623.57,48253.44,49513.17,46993.7,50143.04,46363.83,5.22,-179.84,-1.77,-178.07,12.28,32.46,27.08,31.1,2998.66607142857,247.2,1282.57,94.66,-2.65,48324.38,47518.43,2542.3,22.8299999999945,547.559999999998,1353.50999999999,-42.44,-805.949999999997,805.949999999997,0,805.949999999997,-2.44,-20.18,-178.07,2519.47,-42.85,667779.89,46920,20.9647058823532
2021-08-27 04:00:00,46837,47037.5,46627.5,46949,2315.361,108703883.589,2021-08-27 04:00:00,46890.75,39.3,47334.43,47047.43,47190.93,47477.94,46903.92,47621.44,46760.42,1.21,-188.57,-233.25,44.68,12.11,31.32,36.72,36,2274.95007142857,-87.08,300.18,-25.72,-1.71,47118.05,47022.03,587.190000000002,13.1699999999983,131.279999999999,227.300000000003,-30.7,-96.0200000000041,96.0200000000041,0,0,9.3,-19.21,44.68,574.020000000004,7.14,664993.61,46949,28.8732092270336
2021-08-29 01:00:00,49568,49629.5,49275.5,49355,2387.056,117813148.88,2021-08-29 01:00:00,49403.75,67.45,49084.94,48687.27,48886.11,49283.78,48488.44,49482.61,48289.6,1.62,175.43,159.05,16.38,33.1,16.95,16.93,19.76,2078.95971428571,1.21,-517.639999999999,308.9,12.27,48949.97,49192.25,-119.970000000001,-915.309999999998,-211.5,-453.779999999999,-2.55,242.279999999999,-242.279999999999,0,0,37.45,16.15,16.38,795.339999999997,71.42,683927.71,49355,-50.3772971330157
2021-08-29 04:00:00,48262.5,48320,47789.5,48191.5,3975.111,191566561.7565,2021-08-29 04:00:00,48123.12,38.09,49036.89,48472.14,48754.51,49319.27,48189.76,49601.64,47907.38,2.31,19.35,117.04,-97.69,21.73,35.75,16.69,18.87,2333.67578571429,29.91,631.389999999999,205.66,-7.89,48802.85,48493.26,1196.14999999999,66.6399999999994,370.139999999999,679.729999999996,-31.91,-309.589999999997,309.589999999997,0,0,8.09,-14.02,-97.69,1129.50999999999,-28.57,681431.64,48191.5,26.2384040754075
2021-08-30 04:00:00,48016,48176,47805,47930,2518.871,120729487.03,2021-08-30 04:00:00,47960.25,35.57,48807.96,48262.15,48535.05,49080.86,47989.24,49353.77,47716.34,2.24,-81.48,-8.35,-73.12,16.15,33.27,15.61,16.71,1949.4795,74.58,574.800000000003,141.23,-2.03,48577.67,48214.57,1120.61,28.989999999998,254.32,617.419999999998,-34.43,-363.099999999999,363.099999999999,0,0,5.57,-17.12,-73.13,1091.62,-42.85,677863.15,47930,13.5996453160858
2021-08-30 23:00:00,47634.5,47634.5,46908,47027,5888.61,276923662.47,2021-08-30 23:00:00,47149.12,30.18,48442.51,47789.84,48116.17,48768.84,47463.5,49095.18,47137.16,2.71,-118.57,-85.05,-33.52,14.99,40.72,22.12,21.86,2416.79207142857,315.94,967.049999999996,225.73,-13.54,48163.19,47776.28,1619.71999999999,314.379999999997,627.159999999996,1014.07,-39.82,-386.910000000004,386.910000000004,0,0,0.18,-25.73,-33.52,1305.34,-21.42,682520.67,47027,42.4077848895319
2021-09-03 01:00:00,48648.5,48777.5,48400,48609,2660.72,129334938.48,2021-09-03 01:00:00,48598.87,36.41,49739.4,48976.14,49357.77,50121.02,48594.51,50502.65,48212.88,3.09,62.94,242.45,-179.51,16.5,30.33,26.91,33.98,2357.08435714286,72.15,758.899999999994,399.31,-4.23,49364.62,49002.98,1522.14999999999,-4.36000000000058,404.110000000001,765.75,-33.59,-361.639999999999,361.639999999999,0,0,6.41,-13.83,-179.51,1526.50999999999,-78.57,680800.14,48609,50.3011849657471
2021-09-05 04:00:00,49742,49937,49719.5,49888,952.298,47508242.624,2021-09-05 04:00:00,49858.12,44.65,50166.43,49883.14,50024.79,50308.08,49741.49,50449.73,49599.85,1.13,-26.07,-6.08,-19.99,15.59,27.27,18.11,14.52,1402.69664285714,-83.63,166.669999999998,-0.3,-0.94,50032.59,49935.71,449.959999999999,-116.630000000005,77.5899999999965,174.469999999994,-25.35,-96.8799999999974,96.8799999999974,0,0,14.65,-11.68,-19.99,566.590000000004,64.28,697522.24,49888,12.4252245028862
2021-09-07 10:00:00,50935,51278.5,50877.5,51150.5,2832.424,144879903.812,2021-09-07 10:00:00,51114.25,34.1,52434.72,51419.32,51927.02,52942.42,50911.61,53450.12,50403.91,3.91,30.65,225.11,-194.45,16.01,33.27,46.52,44.93,2558.63071428571,133.48,812.769999999997,136.36,-2.21,52098.05,51438.34,1828.17,-202.639999999999,324.089999999997,983.800000000003,-35.9,-659.710000000006,659.710000000006,0,659.710000000006,4.1,-17.26,-194.46,2030.81,-42.85,698973.3,51150.5,-271.039318286234
2021-09-10 15:00:00,45165.5,45641,44711.5,45445,5418.372,246237915.54,2021-09-10 15:00:00,45310.62,27.81,46553.99,45760.23,46157.11,46950.88,45363.34,47347.76,44966.46,3.43,-238.96,-119.87,-119.08,8.29,31.28,35.55,33.51,2876.16571428571,272.93,846.489999999998,328.19,-1.32,45947.87,45593.66,1640.25999999999,52.7199999999939,283.040000000001,637.25,-42.19,-354.209999999999,354.209999999999,0,0,-2.19,-22.99,-119.09,1587.54,-100,714951.1,45445,-1.51762570139708
2021-09-13 03:00:00,45001.5,45174.5,44470,44659,2969.22,132602395.98,2021-09-13 03:00:00,44740.62,34.83,45913.6,45184.17,45548.89,46278.32,44819.46,46643.03,44454.74,3.2,-80.72,26.89,-107.62,22.08,37.87,17.31,18.26,1979.16192857143,10.17,808.269999999997,223.03,-7.07,45490.01,45154.2,1537.7,78.8399999999965,413.579999999994,749.389999999999,-35.17,-335.810000000005,335.810000000005,0,0,4.83,-15.79,-107.61,1458.86,-28.57,720803.59,44659,96.1872254192883
2021-09-16 14:00:00,47481,47711.5,47250,47589.5,3518.973,167466165.5835,2021-09-16 14:00:00,47535.12,43.52,48070.16,47643.51,47856.83,48283.49,47430.18,48496.81,47216.85,1.78,89.26,196.66,-107.4,17.94,25.83,30.95,42.45,1773.10985714286,152.09,321.709999999999,122.42,-6.78,47953.05,47710.91,748.369999999995,-104.940000000002,175.790000000001,417.93,-26.48,-242.139999999999,242.139999999999,0,0,13.52,-7.89,-107.4,853.309999999998,-71.42,732170.85,47589.5,24.3426522657307
2021-09-19 12:00:00,47370,47450,47100,47295,3375.329,159636185.055,2021-09-19 12:00:00,47285,31.03,48197.91,47705.58,47951.74,48444.07,47459.42,48690.23,47213.25,2.05,-89.08,-15.85,-73.23,12.52,35.5,18.88,18.41,1577.37171428571,202.9,666.739999999998,228.72,-3.62,47914.55,47633.46,1159.07,174.419999999998,348.459999999999,629.550000000003,-38.97,-281.090000000004,281.090000000004,0,0,1.03,-22.98,-73.23,984.650000000002,-92.85,739646.26,47295,-250.080843640977
2021-09-21 18:00:00,41696,42800,41642,42205.5,6533.374,275744316.357,2021-09-21 18:00:00,42213.25,37.71,43418.24,42477.16,42947.7,43888.79,42006.62,44359.33,41536.07,4.38,-472.33,-488.75,16.41,9.3,29.81,61.35,67.55,3230.40457142857,293.16,734.449999999997,-90.91,3.8,42789.69,42340.85,1675.54,-206.629999999997,127.599999999999,576.440000000002,-32.29,-448.840000000004,448.840000000004,0,0,7.71,-20.51,16.42,1882.17,-50,735696.99,42205.5,-7.60038739026941
2021-09-24 10:00:00,42382.5,42707,41957,42190.5,6598.511,278394478.3455,2021-09-24 10:00:00,42261.25,27.67,44630.6,43359.93,43995.27,45265.94,42724.59,45901.28,42089.25,5.77,-93.12,151.26,-244.38,17.58,36.36,24.41,24.23,3130.36564285714,403.79,1734.02,870.46,-10.05,43966.34,43213.46,3004.69,463.339999999997,952.209999999999,1705.09,-42.33,-752.879999999997,752.879999999997,0,752.879999999997,-2.33,-18.78,-244.38,2541.35000000001,-21.42,725828.84,42190.5,50.1006470650979
2021-09-26 03:00:00,42068.5,42400,41958,42214.5,1731.379,73089298.7955,2021-09-26 03:00:00,42196.75,39.08,42657.27,42346.64,42501.95,42812.59,42191.32,42967.91,42036,1.46,-100.78,-75.31,-25.46,10.25,24.22,26.33,25.59,1528.67807142857,-35.31,305.199999999997,83.73,0.14,42492.55,42290.65,615.839999999997,-5.43000000000029,93.9000000000015,295.800000000003,-30.92,-201.900000000001,201.900000000001,0,0,9.08,-13.97,-25.47,621.269999999997,-57.14,735277.62,42214.5,69.2580073197598
2021-09-28 00:00:00,42170,42431,41830,42338,3125.826,132341221.188,2021-09-28 00:00:00,42234.25,31.27,43562.95,42625.84,43094.4,44031.51,42157.28,44500.06,41688.73,4.34,-199.83,-64.64,-135.19,14.17,30.14,15.04,16.95,2418.99907142857,83.85,860.150000000002,189.28,-5.93,42865.3,42569.56,1797.26,-76.9700000000012,335.309999999998,631.050000000003,-38.73,-295.740000000005,295.740000000005,0,0,1.27,-15.97,-135.19,1874.23,-71.42,735800.74,42338,-15.8773536775473
2021-10-03 01:00:00,47263,47595,47225,47522,1395.895,66335722.19,2021-10-03 01:00:00,47466,47.28,47917.84,47516.35,47717.09,48118.58,47315.61,48319.33,47114.86,1.68,175.54,306.26,-130.71,22.09,26.32,32.73,36.58,1426.78307142857,29.26,251.089999999997,59.79,-3.46,47850.13,47607.76,652.580000000002,-150.389999999999,141.760000000002,384.129999999997,-22.72,-242.369999999995,242.369999999995,0,0,17.28,-4.23,-130.72,802.970000000001,-78.57,754661.27,47522,18.9212869828709
2021-10-10 02:00:00,54455.5,54786,54135,54685.5,1650.149,90239223.1395,2021-10-10 02:00:00,54573,45.06,54970.18,54608.97,54789.57,55150.78,54428.36,55331.39,54247.76,1.31,38.38,88.17,-49.78,20.57,26.56,14.71,16.24,1121.20378571429,28.01,216.57,37.51,-7.75,54794.69,54707.32,577.779999999999,-144.639999999999,134.32,221.690000000002,-24.94,-87.3700000000026,87.3700000000026,0,0,15.06,-5.99,-49.79,722.419999999998,-92.85,784217.05,54685.5,19.4665468908576
2021-10-12 15:00:00,56440,56686.5,56100,56368.5,3606.931,203506328.8385,2021-10-12 15:00:00,56380.87,39.84,57235.46,56675.81,56955.63,57515.28,56395.98,57795.11,56116.15,1.96,34.11,160.59,-126.48,18.52,24.89,18.24,20.49,2141.31692857143,175.26,574.759999999995,131.83,-2.66,57028.3,56679.57,1134.41,15.1100000000006,298.699999999997,647.43,-30.16,-348.730000000003,348.730000000003,0,0,9.84,-6.37,-126.48,1119.3,-71.42,790935.31,56368.5,-0.346222624338043
2021-10-13 06:00:00,55040.5,55530,54800,55399.5,2698.22,149051736.9385,2021-10-13 06:00:00,55282.25,35.29,56705.96,55551.83,56128.9,57283.03,54974.77,57860.09,54397.7,4.11,-260.53,-202.4,-58.12,11.91,36.01,30.07,24.67,2057.219,-1.12,846.650000000002,-85.5,-2.37,56053.26,55629.93,2000.78,-307.480000000003,347.68,771.010000000002,-34.71,-423.330000000002,423.330000000002,0,0,5.29,-24.1,-58.13,2308.26,35.71,796941.31,55399.5,17.5756396718381
2021-10-17 08:00:00,60389,60954.5,60389,60729,1174.041,71275749.409,2021-10-17 08:00:00,60700.37,45.07,61121,60754.81,60937.9,61304.09,60571.72,61487.18,60388.63,1.2,-52.83,12.7,-65.54,19.42,22.76,17.97,26.29,984.343142857143,-14.43,237.529999999999,-121.15,0.03,60919.33,60723.86,603.719999999994,-128.650000000001,23.489999999998,218.959999999999,-24.93,-195.470000000001,195.470000000001,0,0,15.07,-3.34,-65.53,732.369999999995,-42.85,815575.27,60729,22.9312898285827
2021-10-17 21:00:00,59441,60830,59350,60678.5,2667.919,160360303.671,2021-10-17 21:00:00,60384.25,43.89,61149.01,60411.81,60780.41,61517.61,60043.21,61886.21,59674.6,2.42,-144.57,-50.09,-94.48,13.59,34.02,16.42,17.2,1700.84864285714,103.04,396.160000000004,241.77,3.83,60723.32,60361.06,1133.36,-341.040000000001,-23.1900000000023,339.07,-26.11,-362.260000000002,362.260000000002,0,0,13.89,-20.43,-94.48,1474.4,-71.42,816732.68,60678.5,29.4051591585159
2021-10-21 15:00:00,63714.5,63933.5,61880,63029.5,7933.073,499615563.5715,2021-10-21 15:00:00,62968.12,30.71,65751.66,64160.06,64955.86,66547.46,63364.26,67343.26,62568.46,4.9,-197.17,97.49,-294.67,14.12,39.59,26.55,29.02,3732.49178571429,359.47,1987.74,532.25,-6.23,64964.7,63952.93,3579.34,396.139999999999,984.809999999998,1996.57999999999,-39.29,-1011.77,1011.77,0,1011.77,0.710000000000001,-25.47,-294.66,3183.2,-42.85,846944.88,63029.5,12.4783260219421
2021-10-22 14:00:00,62471,62479,61000,61643.5,8981.611,554467650.755,2021-10-22 14:00:00,61691.5,31.11,63554.45,62719.29,63136.87,63972.03,62301.71,64389.61,61884.13,2.64,-337.13,-331.03,-6.1,12.74,36.47,30.62,33.17,2070.40185714286,468.99,1445.37,380.86,-13.83,63042.95,62554.56,2280.53,610.209999999999,863.059999999998,1351.45,-38.89,-488.389999999999,488.389999999999,0,0,1.11,-23.73,-6.10000000000002,1670.32,-35.71,840294.15,61643.5,-6.77968561162179
2021-10-24 07:00:00,60782.5,60975,60600,60780.5,989.857,60187763.826,2021-10-24 07:00:00,60784,39.06,61288.96,60944.57,61116.77,61461.16,60772.38,61633.35,60600.18,1.12,-122.14,-112.17,-9.96,11.3,26.04,27.71,29.93,665.645357142857,3.88,332.769999999997,-110.43,-2.03,61091.3,60917.7,677.160000000004,-11.6200000000026,133.699999999997,307.300000000003,-30.94,-173.600000000006,173.600000000006,0,0,9.06,-14.74,-9.97,688.780000000006,-50,844888.55,60780.5,-7.64349832594353
2021-10-26 15:00:00,62030,62808.5,61900.5,62580,2761.801,172340564.008,2021-10-26 15:00:00,62467.25,47.85,62882.11,62335.45,62608.78,63155.44,62062.12,63428.77,61788.78,1.74,-15.47,77.76,-93.23,27.04,22.91,16.84,21.7,1261.02721428571,149,141.529999999999,31.65,7.73,62586.12,62403.16,688.190000000002,-405.129999999997,-64.0899999999965,118.870000000003,-22.15,-182.959999999999,182.959999999999,0,0,17.85,4.13,-93.23,1093.32,-42.85,848791.31,62580,-100.183988494727
2021-10-31 09:00:00,60832,60904,60622,60749.5,1135.001,68953362.9955,2021-10-31 09:00:00,60756.25,34.42,61838.71,61128.75,61483.73,62193.69,60773.77,62548.67,60418.79,2.3,-135.96,-31.37,-104.59,17.38,34.56,14.53,13.35,1093.34935714286,35.19,727.480000000003,188.41,-2.13,61458.68,61046.4,1437.44,17.5199999999968,290.150000000001,702.43,-35.58,-412.279999999999,412.279999999999,0,0,4.42,-17.18,-104.59,1419.92000000001,-50,861500.25,60749.5,7.76181943884303
2021-11-01 04:00:00,59921.5,60711.5,59444,60513.5,3084.568,185459050.4475,2021-11-01 04:00:00,60295.62,37.87,61329.31,60500.86,60915.08,61743.53,60086.64,62157.75,59672.41,2.71,-162.71,-118.01,-44.7,10.63,29.67,23.32,23.6,1476.5575,101.92,619.459999999999,12.93,-0.69,60996.24,60510.17,1447.91,-208.980000000003,214.549999999996,700.619999999995,-32.13,-486.07,486.07,0,0,7.87,-19.04,-44.7,1656.89,-21.42,862626.14,60513.5,79.1444132301055
2021-11-03 13:00:00,62496.5,62668.5,61673,61859,4279.256,265843010.004,2021-11-03 13:00:00,62014.87,36.1,63257.52,62613.51,62935.52,63579.52,62291.51,63901.52,61969.51,2.04,33.67,190.59,-156.91,14.01,28.91,23.49,28.72,1539.529,166.26,920.649999999994,376.34,-9.47,62962.76,62576.14,1564.64999999999,276.639999999999,561.269999999997,947.889999999999,-33.9,-386.620000000003,386.620000000003,0,0,6.1,-14.9,-156.92,1288.00999999999,-92.85,858327.77,61859,62.4382110929698
2021-11-04 08:00:00,61865.5,62345,61600,61655.5,2490.578,154188499.2985,2021-11-04 08:00:00,61814,34.57,62928.46,62174.92,62551.69,63305.22,61798.15,63681.99,61421.38,2.4,-145.92,-61.43,-84.48,9.13,31.28,39.28,33.34,1174.83642857143,-411.46,737.690000000002,70.19,-2.39,62457.15,62144.18,1491.22,-15.8499999999985,330.18,643.150000000002,-35.43,-312.970000000001,312.970000000001,0,0,4.57,-22.15,-84.49,1507.07,7.14,858887.28,61655.5,4.70415210321853
2021-11-05 16:00:00,60844.5,61089.5,60764,60955,854.669,52096897.0435,2021-11-05 16:00:00,60940.87,36.59,62012.93,61172.57,61592.75,62433.11,60752.39,62853.29,60332.21,2.72,-166.74,-90.92,-75.81,15.87,28.41,23.44,29.55,1287.34,-17.21,651.879999999997,57.09,-1.36,61515.91,61175.87,1492.24,-188.480000000003,235,575.040000000001,-33.41,-340.040000000001,340.040000000001,0,0,6.59,-12.54,-75.82,1680.72,-71.42,856312.8,60955,22.3910835862523
2021-11-06 08:00:00,60811,61375,60743,61048,1565.834,95731781.347,2021-11-06 08:00:00,61053.5,44.63,61440.23,61029.56,61234.9,61645.57,60824.22,61850.91,60618.88,1.34,-129.03,-141.88,12.85,17.64,25.79,15.22,18.69,699.756285714286,53.68,181.400000000001,-57.18,-1.25,61168.8,61091.17,592.07,-229.279999999999,37.6699999999983,115.300000000003,-25.37,-77.6300000000047,77.6300000000047,0,0,14.63,-8.15,12.85,821.349999999999,-7.14,857016.63,61048,4.07124885336107
2021-11-10 22:00:00,64275,65310,63888,65137,3306.712,213853258.156,2021-11-10 22:00:00,64868,33.84,67917.28,65697.14,66807.21,69027.34,64587.07,70137.41,63477.01,6.64,-291.15,33.63,-324.79,12.7,39.97,26.03,21.38,3238.47842857143,172.98,1939.21000000001,552.18,-1.96,67125.2,65497.76,4159.34,-280.93,629.760000000002,2257.2,-36.16,-1627.44,1627.44,0,1627.44,3.84,-27.27,-324.78,4440.27,-50,866125.35,65137,-0.329338164177261
2021-11-12 06:00:00,64758.5,64876.5,64500,64580.5,690.664,44690640.77,2021-11-12 06:00:00,64634.37,39.47,65138.27,64874.64,65006.45,65270.08,64742.82,65401.9,64611.01,0.81,-187.43,-213.71,26.27,9.72,24.91,31.38,32.36,739.794571428571,-8.03,372.079999999994,-37.63,-2.98,64928.05,64800.49,635.709999999999,108.449999999997,166.119999999995,293.68,-30.53,-127.560000000005,127.560000000005,0,0,9.47,-15.19,26.28,527.260000000002,7.14,873624.95,64580.5,-23.2518430485982
2021-11-14 17:00:00,63774,64280,63700,64216,1126.279,71998330.692,2021-11-14 17:00:00,64103,44.16,64660.15,64092.38,64376.27,64944.04,63808.49,65227.93,63524.61,1.76,-37.65,47.33,-84.99,18.81,25.55,16.65,19.59,930.292214285714,31.88,273.269999999997,73.63,-0.64,64323.05,64140.59,841.040000000001,-294.510000000002,37.5899999999965,220.050000000003,-25.84,-182.460000000006,182.460000000006,0,0,14.16,-6.74,-84.98,1135.55,-71.42,872708.98,64216,3.42729537809892
