start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason
2024-03-20 03:00:00,62923.2,63505.9,61618.0,61858.1,11379.103,711253942.1107,2024-03-20 03:00:00,62210.02,34.62,64529.54,62882.46,63706.0,65353.08,62058.93,66176.61,61235.39,5.17,-860.05,-807.02,-53.02,12.78,27.04,31.09,35.96,9535.734642857145,146.78,1495.9800000000032,-41.01,-3.59,63116.56,62569.6,3143.060000000005,-151.0899999999965,359.58000000000175,906.5400000000009,-35.38,-546.9599999999991,546.9599999999991,0.0,546.9599999999991,4.619999999999997,-14.26,-53.02999999999997,3294.1500000000015,-42.85,2845410.05,43.1,-2.1,1143.68,-8.743200000000162,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,70.9793058099287,-20.412705033765906,None
2024-03-20 04:00:00,61858.1,62359.7,61090.0,61663.8,12999.345,801993688.6506,2024-03-20 04:00:00,61694.32,31.95,64427.0,62601.82,63514.41,65339.59,61689.23,66252.18,60776.64,5.74,-916.1,-828.84,-87.26,11.77,28.18,31.8,36.25,9578.268428571431,42.53,1820.0900000000038,261.84,-3.86,62788.26,62219.48,3645.269999999997,-5.0899999999965075,525.1600000000035,1093.9400000000023,-38.05,-568.7799999999988,568.7799999999988,0.0,568.7799999999988,1.9499999999999993,-16.41,-87.25999999999999,3650.3599999999933,-78.57,2844159.97,43.0,-2.02,1152.68,-18.069600000000083,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,15.492509459993197,-45.97284154813114,None
2024-03-20 05:00:00,61663.8,61796.5,60761.2,61555.3,11814.754,723481742.1538,2024-03-20 05:00:00,61417.07,30.59,64318.0,62311.33,63314.66,65321.34,61307.99,66324.67,60304.66,6.33,-971.69,-857.41,-114.28,11.01,28.41,32.68,35.88,9567.811000000002,-10.45,1897.5900000000038,349.5,-1.99,62509.29,61898.52,3904.269999999997,-109.08000000000175,481.4499999999971,1092.2200000000012,-39.41,-610.7700000000041,610.7700000000041,0.0,610.7700000000041,0.5899999999999999,-17.4,-114.28000000000009,4013.3499999999985,-85.71,2850469.62,34.18,-3.66,1144.29,-23.277599999999712,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,-11.771636155329634,-61.88983565025892,None
2024-03-20 06:00:00,61555.3,62066.0,61530.0,61779.4,6301.894,389542804.5468,2024-03-20 06:00:00,61788.7,34.62,64224.73,62113.94,63169.33,65280.12,61058.55,66335.51,60003.16,6.68,-974.52,-880.83,-93.69,12.38,27.42,33.04,34.82,9158.612071428573,-409.19,1380.6300000000047,189.97,1.59,62273.0,61854.59,3491.4200000000055,-730.1499999999942,65.88999999999942,484.3000000000029,-35.38,-418.4100000000035,418.4100000000035,0.0,0.0,4.619999999999997,-15.040000000000001,-93.68999999999994,4221.57,-85.71,2850032.25,31.0,-4.62,1100.84,-12.520800000000055,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,1.2746835238778655,-24.672727786159886,None
2024-03-20 07:00:00,61779.4,63248.9,61754.7,62994.1,10599.172,663563424.488,2024-03-20 07:00:00,62747.95,43.7,64189.1,62069.31,63129.2,65248.99,61009.41,66308.89,59949.52,6.71,-889.12,-882.49,-6.62,18.69,24.83,31.69,33.25,9037.821000000002,-120.79,381.25,-23.2,10.27,62247.34,62211.93,2501.040000000001,-1738.5399999999936,-536.0199999999968,-500.6100000000006,-26.299999999999997,-35.40999999999622,35.40999999999622,0.0,0.0,13.700000000000003,-6.139999999999997,-6.6299999999999955,4239.5799999999945,-85.71,2857016.55,29.82,-3.55,1128.94,45.78480000000009,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,58.53810299895913,-13.795146962717173,None
2024-03-20 08:00:00,62994.1,63328.6,62715.4,62729.4,8264.655,520745853.265,2024-03-20 08:00:00,62875.7,44.8,64163.99,62046.12,63105.06,65222.93,60987.19,66281.86,59928.25,6.71,-801.88,-866.37,64.48,18.46,23.83,30.33,31.5,9156.24742857143,118.42,229.36000000000058,-34.97,7.08,62335.15,62477.44,2347.230000000003,-1888.5099999999948,-398.25999999999476,-540.5499999999956,-25.200000000000003,142.29000000000087,-142.29000000000087,0.0,0.0,14.799999999999997,-5.369999999999997,64.49000000000001,4235.739999999998,-71.42,2849129.28,35.95,-2.76,1092.1,33.07919999999986,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,62.39632815084333,32.711715062568786,None
2024-03-20 09:00:00,62729.4,63399.9,62664.9,63248.4,6370.226,401909914.8176,2024-03-20 09:00:00,63140.4,47.11,64163.74,62053.11,63108.42,65219.05,60997.8,66274.37,59942.48,6.68,-703.28,-833.75,130.47,18.03,22.66,28.98,30.28,9255.900000000003,99.65,-31.9800000000032,-40.54,0.5,62354.06,62742.62,2078.6500000000015,-2142.5999999999985,-397.77999999999884,-786.3400000000038,-22.89,388.56000000000495,-388.56000000000495,0.0,0.0,17.11,-4.629999999999999,130.47000000000003,4221.25,-71.42,2852873.41,36.59,-2.33,1066.59,57.99120000000012,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,65.84791476727169,30.267042914888133,None
2024-03-20 10:00:00,63248.4,63341.8,62859.1,63080.2,3502.91,220954255.4294,2024-03-20 10:00:00,63090.32,46.71,64161.33,62052.07,63106.7,65215.97,60997.43,66270.6,59942.8,6.68,-622.0,-791.4,169.39,17.42,21.9,27.72,29.16,8876.584142857146,-379.31,16.37999999999738,-6.58,-0.27,62418.88,62881.7,2125.6500000000015,-2092.8899999999994,-208.62000000000262,-671.4400000000023,-23.29,462.8199999999997,-462.8199999999997,0.0,0.0,16.71,-4.479999999999997,169.39999999999998,4218.540000000001,-64.28,2852579.51,38.2,-1.3,1024.89,49.91759999999995,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,63.03533156370277,39.668138579830796,None
2024-03-20 11:00:00,63080.2,63999.0,63004.3,63416.4,8624.182,547675362.2032,2024-03-20 11:00:00,63459.02,50.05,64188.4,62092.1,63140.25,65236.56,61043.95,66284.71,59995.8,6.64,-521.83,-737.49,215.65,20.8,20.38,25.81,28.22,9206.787714285716,330.2,-318.7699999999968,-29.01,4.28,62491.5,63112.62,1777.5400000000009,-2415.0699999999997,-346.3999999999942,-967.5199999999968,-19.950000000000003,621.1200000000026,-621.1200000000026,621.1200000000026,0.0,20.049999999999997,0.4200000000000017,215.65999999999997,4192.610000000001,-57.14,2851101.25,43.62,-0.71,1022.73,66.05519999999997,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,94.84995602817408,46.69717612128143,None
2024-03-20 12:00:00,63416.4,64384.0,63191.4,64082.9,11789.536,753737390.3933,2024-03-20 12:00:00,63935.3,54.06,64212.72,62219.23,63215.97,65209.46,61222.48,66206.21,60225.74,6.3,-399.4,-669.87,270.46,21.75,18.7,24.51,27.91,9393.09242857143,186.3,-719.3300000000017,-185.04,6.0,62683.19,63441.69,1274.1599999999962,-2712.8199999999997,-493.6100000000006,-1252.1100000000006,-15.939999999999998,758.5,-758.5,758.5,0.0,24.060000000000002,3.0500000000000007,270.47,3986.979999999996,50.0,2856937.69,51.85,1.51,1034.86,98.04720000000016,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,113.48755556989882,55.75456540506521,None
2024-03-20 13:00:00,64082.9,64090.0,63073.0,63613.1,9652.382,613193715.2567,2024-03-20 13:00:00,63597.3,50.93,64151.0,62353.57,63252.29,65049.72,61454.86,65948.43,60556.15,5.68,-325.9,-601.08,275.17,20.22,18.2,23.13,27.12,8998.53035714286,-394.56,-345.01000000000204,-419.21,-0.08,62894.64,63503.93,1452.4199999999983,-2142.4400000000023,-93.37000000000262,-702.6600000000035,-19.07,609.2900000000009,-609.2900000000009,609.2900000000009,0.0,20.93,2.0199999999999996,275.18000000000006,3594.8600000000006,50.0,2857537.52,54.01,2.43,1033.59,75.49680000000008,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,99.2552068289453,50.022898429116324,None
2024-03-20 14:00:00,63613.1,64360.7,63458.0,64243.6,6751.879,432099673.2842,2024-03-20 14:00:00,64076.47,54.91,64183.59,62477.97,63330.78,65036.4,61625.17,65889.2,60772.36,5.38,-226.37,-526.13,299.76,20.83,17.06,22.19,26.55,8688.098642857145,-310.43,-745.6900000000023,-343.36,0.21,63190.12,63732.95,959.9300000000003,-2451.300000000003,-343.5200000000041,-886.3499999999985,-15.090000000000003,542.8299999999945,-542.8299999999945,542.8299999999945,0.0,24.909999999999997,3.7699999999999996,299.76,3411.230000000003,50.0,2862537.67,52.41,1.75,1024.24,106.69088290585178,PositionState,lower,61971.5,64243.6,0.0,0.0,0,0.0,None,112.35961772750325,68.66049797084106,normal
2024-03-20 15:00:00,64243.6,64428.0,63391.2,63615.6,8195.344,523286891.9284,2024-03-20 15:00:00,63762.6,51.94,64157.95,62585.87,63371.91,64943.98,61799.83,65730.02,61013.79,4.96,-170.85,-455.08,284.22,19.8,15.82,21.4,26.07,8634.547071428575,-53.55,-390.68999999999505,-280.4,0.82,63409.45,63744.81,1181.3800000000047,-1962.7699999999968,-17.790000000000873,-353.15000000000146,-18.060000000000002,335.3600000000006,-335.3600000000006,0.0,0.0,21.939999999999998,3.9800000000000004,284.23,3144.1500000000015,71.42,2857889.85,52.66,2.0,1025.13,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-03-20 16:00:00,63615.6,63807.9,62055.6,63130.1,19722.613,1240471292.6312,2024-03-20 16:00:00,63030.92,45.73,64093.29,62585.57,63339.43,64847.15,61831.71,65601.01,61077.85,4.76,-183.77,-400.82,217.04,17.5,22.84,20.82,25.95,9711.999642857145,1077.45,308.51000000000204,-221.12,-10.34,63440.89,63459.25,1816.2300000000032,-1199.2099999999991,428.33000000000175,409.97000000000116,-24.270000000000003,18.360000000000582,-18.360000000000582,0.0,0.0,15.729999999999997,-5.34,217.04999999999998,3015.4400000000023,71.42,2862354.81,43.39,0.35,1077.07,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-03-20 17:00:00,63130.1,64837.7,62850.1,64147.2,14701.586,941802223.5574,2024-03-20 17:00:00,63995.55,53.61,64161.34,62642.5,63401.92,64920.76,61883.08,65680.17,61123.66,4.79,-114.85,-343.62,228.77,21.76,20.0,19.63,25.72,9949.31985714286,237.32,-593.6300000000047,-74.59,4.8,63565.32,63673.77,925.2099999999991,-2112.470000000001,-321.7800000000061,-430.2300000000032,-16.39,108.44999999999709,-108.44999999999709,0.0,0.0,23.61,1.7600000000000016,228.77,3037.6800000000003,85.71,2866841.62,52.96,2.87,1142.11,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-03-20 18:00:00,64147.2,65530.0,63975.0,65441.7,13892.17,898686483.2883,2024-03-20 18:00:00,65097.1,60.63,64460.45,62666.28,63563.36,65357.54,61769.19,66254.63,60872.1,5.64,28.32,-269.23,297.56,23.92,18.1,19.22,25.95,10013.093071428575,63.77,-1533.739999999998,624.27,8.32,63782.73,64243.1,260.4400000000023,-3327.909999999996,-854.0,-1314.3699999999953,-9.369999999999997,460.36999999999534,-460.36999999999534,0.0,0.0,30.630000000000003,5.82,297.55,3588.3499999999985,92.85,2879156.07,62.53,5.51,1171.6,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-03-20 19:00:00,65441.7,66065.5,65130.0,65808.3,10913.897,716127815.0248,2024-03-20 19:00:00,65703.02,63.87,64811.34,62722.94,63767.14,65855.54,61678.74,66899.74,60634.54,6.55,188.51,-177.68,366.2,25.85,17.06,19.31,26.18,9948.746142857144,-64.34,-1935.8800000000047,1025.22,5.13,64073.03,64827.07,152.51999999998952,-4024.280000000006,-875.9500000000044,-1629.9900000000052,-6.130000000000003,754.0400000000009,-754.0400000000009,754.0400000000009,0.0,33.87,8.790000000000003,366.19,4176.799999999996,100.0,2884068.78,70.67,6.97,1154.74,0.0,EntryPreparationState,upper,65808.3,67124.466,0.0,-63.3,0,0.0,SHORT,3.0548215042787885,-96.60282046489537,losscut
2024-03-20 20:00:00,65808.3,67855.0,65668.9,67082.3,18430.899,1234603885.3908,2024-03-20 20:00:00,66922.12,69.34,65387.94,62747.29,64067.61,66708.27,61426.96,68028.6,60106.63,8.24,409.12,-60.32,469.44,32.97,14.89,20.63,26.16,10815.103642857144,866.35,-2854.5099999999948,1602.51,11.21,64457.82,65665.09,-213.84999999999127,-5495.159999999996,-1257.0299999999988,-2464.2999999999956,-0.6599999999999966,1207.2699999999968,-1207.2699999999968,1207.2699999999968,0.0,39.34,18.08,469.44,5281.310000000005,100.0,2889470.49,73.22,8.3,1228.41,-63.3,PositionState,upper,65808.3,67124.466,0.0,0.0,0,0.0,None,3.0548215042787885,-96.60282046489537,losscut
2024-03-20 21:00:00,67082.3,67952.7,66934.3,67703.6,7866.597,531143593.3937,2024-03-20 21:00:00,67573.55,71.8,65987.0,62816.02,64401.51,67572.49,61230.53,69157.98,59645.04,9.84,629.26,77.59,551.67,31.56,14.0,21.91,26.12,10619.919714285717,-195.18,-3172.040000000001,1913.38,6.59,64862.07,66428.47,-1.0599999999976717,-6343.020000000004,-1145.0800000000017,-2711.480000000003,1.7999999999999972,1566.4000000000015,-1566.4000000000015,1566.4000000000015,0.0,41.8,17.56,551.67,6341.960000000006,100.0,2893488.76,72.85,7.69,1213.41,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-03-20 22:00:00,67703.6,68133.2,67370.0,67699.3,8530.256,577555867.263,2024-03-20 22:00:00,67725.45,72.35,66520.84,62915.31,64718.08,68323.61,61112.54,70126.37,59309.78,11.14,806.68,223.41,583.27,31.2,13.35,23.2,26.09,10638.891214285717,18.97,-3007.3699999999953,1733.32,-1.11,65320.75,66947.26,598.1600000000035,-6612.909999999996,-778.1900000000023,-2404.699999999997,2.3499999999999943,1626.5099999999948,-1626.5099999999948,1626.5099999999948,0.0,42.349999999999994,17.85,583.27,7211.07,42.85,2892319.65,73.01,7.71,1181.25,0.0,EntryPreparationState,upper,67699.3,65767.2,0.0,82.31831510813272,0,0.0,SHORT,85.22085619792252,-29.374124843240498,normal
2024-03-20 23:00:00,67699.3,68099.6,67451.0,67850.5,5058.981,343135658.9479,2024-03-20 23:00:00,67812.89,72.69,66961.83,63063.82,65012.82,68910.83,61114.81,70859.83,59165.81,11.99,943.47,367.42,576.05,29.93,12.81,24.41,26.06,10545.23085714286,-93.66,-2800.0699999999997,1336.06,-1.09,65735.91,67293.51,1097.9400000000023,-6698.080000000002,-519.3800000000047,-2076.979999999996,2.6899999999999977,1557.5999999999913,-1557.5999999999913,1557.5999999999913,0.0,42.69,17.119999999999997,576.05,7796.020000000004,42.85,2893492.75,72.84,7.4,1143.2,-9.952800000000298,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,7.703067978546368,-21.038735851035472,None
2024-03-21 00:00:00,67850.5,68287.7,67430.6,67670.9,7350.162,498571257.7666,2024-03-21 00:00:00,67765.02,72.17,67286.12,63263.75,65274.93,69297.3,61252.57,71308.48,59241.39,12.32,1036.07,501.15,534.92,29.5,12.11,25.65,25.73,10820.034571428576,274.8,-2490.090000000004,835.93,-1.0,66180.62,67482.11,1532.2799999999988,-6512.450000000004,-282.9100000000035,-1584.4000000000087,2.1700000000000017,1301.4900000000052,-1301.4900000000052,1301.4900000000052,0.0,42.17,17.39,534.92,8044.730000000003,57.14,2890264.03,70.79,7.4,1122.77,-2.0503999999999,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,8.607065508801224,-29.374124843240498,None
2024-03-21 01:00:00,67670.9,67975.0,67670.8,67809.7,2262.608,153475093.4537,2024-03-21 01:00:00,67816.29,72.4,67525.11,63508.83,65516.97,69533.24,61500.69,71541.38,59492.55,12.26,1100.91,621.1,479.8,28.9,11.86,26.8,25.65,10365.636428571432,-454.39,-2299.3199999999924,374.29,-0.78,66712.33,67615.78,1716.9500000000116,-6315.599999999991,-200.50999999999476,-1103.9599999999919,2.4000000000000057,903.4499999999971,-903.4499999999971,903.4499999999971,0.0,42.400000000000006,17.04,479.81000000000006,8032.550000000003,57.14,2890067.67,69.58,6.86,1064.3,-8.157599999999821,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,-2.037062273908123,-15.517260739771064,None
2024-03-21 02:00:00,67809.7,67956.7,67502.1,67551.1,2329.861,157868987.59,2024-03-21 02:00:00,67640.25,70.29,67693.88,63744.48,65719.18,69668.58,61769.78,71643.28,59795.08,12.01,1125.11,721.9,403.2,27.98,12.67,27.58,25.35,9689.945357142858,-675.69,-1921.070000000007,102.19,-2.33,67117.29,67625.57,2028.3300000000017,-5870.470000000001,-14.679999999993015,-522.9600000000064,0.29000000000000625,508.2800000000134,-508.2800000000134,508.2800000000134,0.0,40.290000000000006,15.31,403.2099999999999,7898.800000000003,57.14,2888240.06,65.76,5.79,1020.75,3.2207999999997807,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,5.438642792465725,-14.70632177880707,None
2024-03-21 03:00:00,67551.1,67755.0,66336.0,66641.6,10077.92,674456502.7008,2024-03-21 03:00:00,66843.55,61.58,67759.57,63892.96,65826.27,69692.87,61959.66,71626.18,60026.36,11.74,1067.7,791.06,276.63,25.27,19.38,26.55,24.37,9720.340928571432,30.39,-1017.2799999999988,-30.25,-10.33,67311.34,67312.76,2849.3199999999924,-4883.889999999999,469.20999999999185,467.7899999999936,-8.420000000000002,1.4199999999982538,-1.4199999999982538,0.0,0.0,31.58,5.890000000000001,276.6400000000001,7733.209999999992,57.14,2882502.96,65.31,5.1,1049.19,43.23879999999981,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,57.11273691160768,-5.768267766431837,None
2024-03-21 04:00:00,66641.6,66961.2,66480.1,66723.6,4715.558,314634559.0677,2024-03-21 04:00:00,66722.12,60.35,67785.24,64037.93,65911.59,69658.89,62164.28,71532.54,60290.63,11.37,1000.87,833.03,167.84,24.41,18.72,25.59,23.5,9574.88942857143,-145.45,-810.5299999999988,-214.3,-2.91,67424.58,67076.5,2936.770000000004,-4557.8399999999965,354.38000000000466,702.4600000000064,-9.649999999999999,-348.08000000000175,348.08000000000175,0.0,0.0,30.35,5.690000000000001,167.84000000000003,7494.610000000001,57.14,2882560.79,61.28,4.12,1008.61,39.63079999999964,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,50.72714651406996,29.407871425554003,None
2024-03-21 05:00:00,66723.6,67118.1,66073.5,67035.7,7064.896,470202594.4929,2024-03-21 05:00:00,66815.75,60.99,67811.62,64183.77,65997.7,69625.54,62369.85,71439.47,60555.92,10.99,944.57,855.33,89.23,22.61,20.21,24.17,22.49,9494.143142857143,-80.74,-818.0500000000029,-272.9,-4.15,67412.76,66972.2,2809.7899999999936,-4445.9000000000015,156.4499999999971,597.0099999999948,-9.009999999999998,-440.5599999999977,440.5599999999977,0.0,0.0,30.990000000000002,2.3999999999999986,89.24000000000001,7255.689999999995,57.14,2888511.1,67.02,4.78,1011.18,25.89840000000022,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,68.74505807297892,22.455066891385922,None
2024-03-21 06:00:00,67035.7,67339.5,66920.3,66990.9,4982.596,334472254.5894,2024-03-21 06:00:00,67060.39,62.7,67835.32,64362.49,66098.9,69571.74,62626.07,71308.16,60889.65,10.5,909.21,866.11,43.09,23.54,19.59,23.1,21.36,8441.284785714288,-1052.85,-961.4900000000052,-343.36,-0.25,67355.74,67007.47,2511.350000000006,-4434.32,-52.919999999998254,295.3500000000058,-7.299999999999997,-348.2700000000041,348.2700000000041,0.0,0.0,32.7,3.9499999999999993,43.10000000000002,6945.6700000000055,57.14,2885206.81,79.04,6.39,968.9,27.869600000000172,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,31.22029784650631,12.644034871852636,None
2024-03-21 07:00:00,66990.9,67307.1,66929.9,66993.1,2677.209,179578213.3405,2024-03-21 07:00:00,67055.8,62.65,67852.35,64527.72,66190.04,69514.66,62865.41,71176.97,61203.1,10.04,870.78,867.04,3.73,22.86,19.02,22.1,20.66,7582.400714285716,-858.88,-865.7600000000093,-350.21,0.82,67281.34,67026.8,2458.8600000000006,-4190.389999999999,-29.0,225.5399999999936,-7.350000000000001,-254.5399999999936,254.5399999999936,0.0,0.0,32.65,3.84,3.740000000000009,6649.25,50.0,2883426.73,74.25,4.78,926.63,27.77279999999946,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,30.794887244033998,14.079795655198449,None
2024-03-21 08:00:00,66993.1,67697.0,66993.1,67309.9,6315.869,425811392.0337,2024-03-21 08:00:00,67327.47,64.64,67908.75,64687.98,66298.36,69519.13,63077.59,71129.52,61467.21,9.71,852.42,864.12,-11.7,24.65,17.97,21.64,20.48,7041.236357142859,-541.16,-1029.1100000000006,-264.78,2.16,67227.4,67147.07,2191.6600000000035,-4249.880000000005,-180.39999999999418,-100.07000000000698,-5.359999999999999,-80.3299999999872,80.3299999999872,0.0,0.0,34.64,6.68,-11.700000000000045,6441.540000000008,42.85,2882795.95,72.39,3.42,910.72,13.833600000000114,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,27.994267444419346,-3.198078709823949,None
2024-03-21 09:00:00,67309.9,67382.9,66666.0,66865.2,4858.714,325302828.7488,2024-03-21 09:00:00,66944.82,59.8,67859.47,64860.39,66359.93,69359.0,63360.86,70858.54,61861.32,9.03,797.79,850.85,-53.05,23.25,19.54,20.71,20.67,6608.723285714288,-432.51,-584.890000000014,-438.93,-1.17,67136.27,67066.17,2414.179999999993,-3583.9600000000064,121.34999999999127,191.4499999999971,-10.200000000000003,-70.10000000000582,70.10000000000582,0.0,0.0,29.799999999999997,3.710000000000001,-53.06000000000006,5998.139999999999,35.71,2880637.35,65.42,1.89,896.88,33.400400000000175,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,42.48924745159839,10.720824439839543,None
2024-03-21 10:00:00,66865.2,67060.0,66679.3,66992.1,3140.213,210077115.5422,2024-03-21 10:00:00,66930.87,59.62,67820.29,65008.32,66414.3,69226.28,63602.33,70632.26,62196.34,8.46,744.79,829.64,-84.84,22.51,18.93,19.85,20.88,5516.531428571431,-1092.19,-516.5699999999924,-534.32,-1.52,67037.89,67012.05,2295.4100000000035,-3328.5399999999936,81.18000000000757,107.02000000000407,-10.380000000000003,-25.839999999996508,25.839999999996508,0.0,0.0,29.619999999999997,3.580000000000002,-84.85000000000002,5623.949999999997,28.57,2882657.42,54.58,0.01,860.01,27.816799999999784,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,41.89987651275551,25.02968730843595,None
2024-03-21 11:00:00,66992.1,67274.2,66743.9,67058.0,4006.696,268557723.6699,2024-03-21 11:00:00,67033.52,60.54,67730.53,65216.02,66473.28,68987.79,63958.76,70245.05,62701.51,7.56,702.97,804.31,-101.33,23.32,18.07,19.34,21.27,5240.824214285717,-275.7,-560.2400000000052,-727.64,0.92,66970.47,67020.63,1954.2699999999895,-3074.760000000002,-12.889999999999418,-63.05000000000291,-9.46,50.16000000000349,-50.16000000000349,0.0,0.0,30.54,5.25,-101.33999999999992,5029.029999999992,-35.71,2883397.1,52.16,-0.79,836.46,24.917200000000047,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,39.037217666948166,15.537713240757693,None
2024-03-21 12:00:00,67058.0,67490.0,67034.6,67279.3,4458.219,300004582.0994,2024-03-21 12:00:00,67270.8,62.65,67488.82,65609.64,66549.23,68428.41,64670.05,69368.0,63730.47,5.64,681.12,779.67,-98.55,24.29,17.34,19.15,21.78,4949.96442857143,-290.85,-721.570000000007,-1509.15,2.5,67017.94,67120.7,1157.6100000000006,-2600.75,-150.10000000000582,-252.86000000000058,-7.350000000000001,102.75999999999476,-102.75999999999476,0.0,0.0,32.65,6.949999999999999,-98.54999999999995,3758.3600000000006,-35.71,2883729.95,49.31,-0.67,809.24,15.179999999999563,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,26.15525286081238,5.9748374059997325,None
2024-03-21 13:00:00,67279.3,67745.0,66555.9,66757.4,10714.727,720521227.6826,2024-03-21 13:00:00,66953.92,58.17,67249.94,65925.6,66587.77,67912.11,65263.44,68574.28,64601.27,3.97,630.96,749.92,-118.96,21.82,19.67,18.15,21.9,5353.946285714287,403.98,-366.1499999999942,-1669.06,-3.83,67043.7,67053.98,958.1900000000023,-1690.479999999996,100.05999999999767,89.77999999999884,-11.829999999999998,10.279999999998836,-10.279999999998836,0.0,0.0,28.17,2.1499999999999986,-118.95999999999992,2648.6699999999983,-35.71,2876646.57,38.81,-1.26,836.37,38.14360000000006,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,47.36817529871105,-5.325131722189145,None
2024-03-21 14:00:00,66757.4,67442.7,66537.8,66892.8,5489.953,367944099.0074,2024-03-21 14:00:00,66941.52,58.0,67111.08,66131.85,66621.46,67600.7,65642.23,68090.31,65152.61,2.93,583.48,716.64,-133.15,20.14,18.31,17.2,22.0,5221.074214285717,-132.87,-320.0599999999977,-1206.5,-2.78,67057.67,67009.0,659.179999999993,-1299.2900000000081,67.47999999999593,116.14999999999418,-12.0,-48.669999999998254,48.669999999998254,0.0,0.0,28.0,1.8300000000000018,-133.15999999999997,1958.4700000000012,-35.71,2875464.13,39.85,-1.21,841.27,32.18599999999988,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,48.170251538789856,8.070870895268126,None
2024-03-21 15:00:00,66892.8,67025.4,66088.0,66588.7,9167.334,608972450.8127,2024-03-21 15:00:00,66572.7,52.91,67004.66,66228.97,66616.82,67392.5,65841.13,67780.35,65453.29,2.32,510.21,675.35,-165.14,18.55,20.65,16.35,21.96,5714.268928571431,493.19,44.120000000009895,-718.51,-5.61,67003.49,66834.48,819.8000000000029,-731.5699999999924,261.77999999999884,430.79000000000815,-17.090000000000003,-169.0100000000093,169.0100000000093,0.0,0.0,22.909999999999997,-2.099999999999998,-165.14000000000004,1551.3699999999953,-28.57,2876090.02,33.59,-1.83,848.13,45.56639999999989,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,68.10251080882672,26.56293802151613,None
2024-03-21 16:00:00,66588.7,66869.6,66203.0,66826.0,4667.983,310591630.417,2024-03-21 16:00:00,66681.14,54.18,67022.38,66223.51,66622.94,67421.82,65824.07,67821.26,65424.63,2.39,455.64,631.41,-175.76,17.5,19.48,15.56,21.06,5881.277642857145,167.0,-58.19999999999709,-161.81,-1.47,66961.86,66773.14,740.6800000000076,-857.0699999999924,92.0,280.72000000000116,-15.82,-188.72000000000116,188.72000000000116,0.0,0.0,24.18,-1.9800000000000004,-175.76999999999998,1597.75,-21.42,2880147.37,38.3,-1.41,835.17,35.12519999999968,PositionState,upper,67699.3,65767.2,0.0,0.0,0,0.0,None,63.006446300035535,33.46699759081703,None
