,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
13215,13347,1689015600000.0,30514.7,30820.0,30474.3,30818.3,12624.458,387023767.8156,2023-07-10 19:00:00,7.674e-05,-0.00046,62918.501,77.2,30469.69,30112.17,30290.93,30648.45,29933.41,30827.21,29754.65,82.88,20.68,62.19,35.43,10.59,21.51,22.11,4125.754000000002,800.28,55.51,352.25,19.05,30343.81,30609.08,PositionState,upper,30818.3,30288.1,0.0,-530.2000000000007,0.0,-530.2000000000007,-196.23333333333358,-122.81000000000131
13286,13418,1689271200000.0,31056.0,31479.0,31038.3,31239.1,24683.76,772106954.0632,2023-07-13 18:00:00,-9.45e-06,-0.000591,64050.939,74.76,30916.76,30388.99,30652.87,31180.65,30125.1,31444.53,29861.21,137.0,50.43,86.56,41.93,7.72,28.46,24.38,9639.795428571431,1647.27,61.7,340.83,8.82,30755.61,31077.23,PositionState,upper,31239.1,31088.0,0.0,-151.09999999999854,360.90000000000146,-151.09999999999854,118.48571428571579,131.54999999999927
13444,13576,1689840000000.0,30190.0,30315.0,30158.0,30248.6,4733.504,143176504.3046,2023-07-20 08:00:00,9.372e-05,-0.000576,66352.031,65.17,30130.74,29916.49,30023.61,30237.87,29809.36,30345.0,29702.23,49.98,18.12,31.85,26.89,13.35,14.87,14.27,2711.0934285714297,114.78,23.68,119.23,3.22,30053.61,30189.52,PositionState,upper,30248.6,29760.1,0.0,-488.5,65.60000000000218,-488.5,-64.88571428571284,-197.1700000000019
13526,13658,1690135200000.0,30101.6,30278.0,30056.4,30225.8,8530.351,257287027.1583,2023-07-23 18:00:00,4.184e-05,-0.000591,62617.085,78.34,30032.39,29831.96,29932.17,30132.61,29731.74,30232.82,29631.52,51.29,20.16,31.12,43.26,11.51,15.63,15.49,2111.2599285714305,506.65,30.9,181.79,21.46,29951.91,30116.59,PositionState,upper,30225.8,29934.2,0.0,-291.59999999999854,0.0,-291.59999999999854,-134.0749999999989,-93.18000000000029
13748,13880,1690934400000.0,29700.1,29838.9,29675.4,29810.0,13707.226,407830337.2772,2023-08-02 00:00:00,0.0001,-0.000208,66221.261,78.56,29474.56,28930.62,29202.59,29746.53,28658.65,30018.5,28386.68,111.45,12.3,99.14,41.02,17.35,29.19,29.13,8543.23842857143,832.93,63.93,399.61,19.99,29288.86,29637.22,PositionState,upper,29810.0,29444.0,0.0,-366.0,29.0,-366.0,-199.16923076923084,-149.5500000000029
13904,14036,1691496000000.0,29425.6,29584.9,29347.8,29559.9,17048.528,502513556.5841,2023-08-08 12:00:00,2.398e-05,-0.000498,71091.599,75.29,29343.41,29109.83,29226.62,29460.2,28993.04,29576.99,28876.24,76.37,44.2,32.17,42.4,11.23,24.18,21.42,3450.551285714287,1113.04,35.07,76.56,11.74,29272.28,29445.05,PositionState,upper,29559.9,29750.0,0.0,190.09999999999854,502.3999999999978,-215.10000000000218,193.933333333332,385.8199999999997
14052,14184,1692028800000.0,29587.4,29680.0,29587.3,29639.4,4920.478,145833397.5196,2023-08-14 16:00:00,0.0001,-0.000464,72397.267,75.09,29530.88,29343.39,29437.13,29624.62,29249.65,29718.36,29155.91,41.63,15.06,26.57,32.58,18.55,26.47,27.87,3376.5639285714306,-420.47,21.29,117.3,2.42,29460.55,29579.69,PositionState,upper,29639.4,29320.5,0.0,-318.90000000000146,0.0,-318.90000000000146,-160.03333333333407,-154.96999999999753
14269,14401,1692810000000.0,26384.6,26602.8,26354.5,26527.5,13252.114,351381603.8338,2023-08-23 17:00:00,1.921e-05,-0.000525,58609.417,72.66,26235.27,25921.01,26078.14,26392.4,25763.88,26549.53,25606.74,74.17,20.57,53.59,34.02,15.45,22.75,24.95,6389.175857142859,804.31,47.29,170.22,14.17,26091.1,26375.53,PositionState,upper,26527.5,26375.7,0.0,-151.79999999999927,86.5,-220.29999999999927,-82.31000000000003,35.06000000000131
14411,14543,1693321200000.0,27481.7,27545.6,27256.8,27408.9,21133.068,579150043.5855,2023-08-29 15:00:00,-1.24e-05,-0.000365,63085.817,85.87,26709.07,25851.7,26280.39,27137.76,25423.01,27566.44,24994.33,191.39,49.18,142.2,62.53,6.9,22.4,20.59,12407.562214285717,1326.02,118.79,1096.73,38.98,26312.76,27080.25,PositionState,upper,27408.9,27100.0,0.0,-308.90000000000146,574.3999999999978,-308.90000000000146,117.18333333333173,150.54999999999927
14536,14668,1693771200000.0,25999.1,26133.0,25954.6,26037.2,6208.856,161756242.0543,2023-09-03 20:00:00,3.99e-06,-0.00031958,58498.134,66.17,25953.23,25853.25,25903.24,26003.23,25803.26,26053.22,25753.26,26.44,13.36,13.07,35.94,13.72,21.37,19.41,2775.0900000000024,354.79,14.1,73.4,5.93,25910.92,25992.17,PositionState,upper,26037.2,25899.7,0.0,-137.5,0.0,-137.5,-79.9199999999997,-63.789999999997235
14633,14765,1694120400000.0,25993.6,26450.0,25990.1,26146.8,28355.902,743509708.8563,2023-09-07 21:00:00,2.06e-05,-0.00062425,58345.316,74.14,25945.88,25711.92,25828.9,26062.86,25594.94,26179.84,25477.96,67.57,29.3,38.27,44.37,6.49,35.87,35.32,5424.248785714287,1945.31,33.46,175.01,23.31,25865.36,26039.11,PositionState,upper,26146.8,26033.4,0.0,-113.39999999999782,198.29999999999927,-113.39999999999782,82.74615384615419,83.04000000000087
14794,14926,1694700000000.0,26567.9,26737.9,26511.6,26716.1,8053.347,214403819.1644,2023-09-14 14:00:00,-3.89e-06,-0.0004572,63684.666,70.69,26481.93,26185.77,26333.85,26630.01,26037.69,26778.09,25889.61,118.0,85.93,32.06,33.72,6.94,44.33,41.38,5773.382642857146,-80.87,40.23,153.77,0.7,26406.21,26601.71,PositionState,upper,26716.1,26468.7,0.0,-247.39999999999782,0.0,-247.39999999999782,-124.3818181818166,-96.2599999999984
14879,15011,1695006000000.0,26650.3,26673.1,26569.7,26647.1,2632.95,70106723.8892,2023-09-18 03:00:00,1.53e-06,-0.00030769,58436.683,62.74,26581.9,26462.46,26522.18,26641.62,26402.74,26701.34,26343.01,9.71,-4.9,14.61,28.33,17.67,19.76,15.65,2398.5605000000023,97.98,13.15,63.52,17.73,26509.05,26601.82,PositionState,upper,26647.1,26748.9,0.0,101.80000000000291,718.0,-32.0,298.05333333333476,392.7400000000016
15102,15234,1695808800000.0,26383.6,26479.7,26328.5,26427.3,10190.823,269150049.0898,2023-09-27 10:00:00,2.315e-05,-0.00063967,62336.981,67.75,26333.01,26185.41,26259.21,26406.81,26111.61,26480.61,26037.81,26.76,3.59,23.17,32.51,10.72,18.13,15.3,2280.7240000000015,422.68,17.68,106.48,16.57,26277.64,26370.31,PositionState,upper,26427.3,26182.9,0.0,-244.39999999999782,318.5,-244.39999999999782,106.60000000000073,30.840000000000146
15131,15263,1695913200000.0,26777.3,27069.5,26768.2,27006.1,20540.235,552554228.2788,2023-09-28 15:00:00,-9.43e-06,-0.00050184,60337.102,76.46,26675.64,26341.97,26508.8,26842.47,26175.14,27009.3,26008.3,107.15,58.26,48.88,42.26,8.21,30.72,24.09,5881.030285714288,1194.01,52.34,283.85,15.4,26565.24,26826.87,PositionState,upper,27006.1,26878.5,0.0,-127.59999999999854,158.90000000000146,-127.59999999999854,3.3043478260882218,106.61000000000058
15197,15329,1696150800000.0,27123.5,27226.3,27123.5,27209.0,4526.0,123044873.0503,2023-10-01 09:00:00,9.189e-05,-0.00037639,61194.712,73.1,27103.25,26982.54,27042.89,27163.61,26922.18,27223.97,26861.82,51.12,35.72,15.39,33.13,10.13,26.22,23.94,1445.6258571428586,268.52,17.47,65.58,4.05,27077.87,27157.17,PositionState,upper,27209.0,27058.2,0.0,-150.79999999999927,0.0,-150.79999999999927,-59.94444444444404,-68.5
15211,15343,1696201200000.0,27980.4,28017.1,27849.1,27979.0,8423.529,235266409.2541,2023-10-01 23:00:00,5.051e-05,-0.0005549,56654.737,87.17,27519.66,26996.75,27258.2,27781.11,26735.29,28042.57,26473.84,146.94,67.83,79.1,56.96,7.86,28.84,28.71,5483.558714285717,278.39,75.86,629.48,39.69,27298.66,27766.59,PositionState,upper,27979.0,27988.1,0.0,9.099999999998545,571.4000000000015,-76.20000000000073,156.47222222222203,320.4500000000007
15298,15430,1696514400000.0,27975.3,28115.0,27909.9,27946.8,11595.211,324645286.9177,2023-10-05 14:00:00,7.741e-05,-0.00057128,67048.037,68.54,27803.33,27606.03,27704.68,27901.97,27507.38,28000.62,27408.73,77.27,53.93,23.34,34.05,10.85,26.32,25.46,4561.747500000002,403.54,25.49,132.79,13.18,27736.52,27893.88,PositionState,upper,27946.8,27537.3,0.0,-409.5,0.0,-409.5,-204.75,-178.29000000000087
15497,15629,1697230800000.0,26971.7,27120.1,26836.0,27000.1,13650.192,368451186.5211,2023-10-13 21:00:00,0.0001,-0.000556,69035.492,62.52,26891.21,26739.34,26815.28,26967.14,26663.41,27043.07,26587.48,22.59,1.67,20.91,32.2,11.11,24.6,22.53,4713.982142857144,597.27,19.45,102.81,13.26,26812.73,26932.86,PositionState,upper,27000.1,26859.4,0.0,-140.6999999999971,0.0,-178.89999999999782,-115.96363636363475,-56.720000000001164
15542,15674,1697392800000.0,26970.0,27046.7,26938.0,27045.0,3005.687,81172544.9104,2023-10-15 18:00:00,8.953e-05,-0.00041387,67946.37,73.96,26942.03,26845.96,26893.99,26990.07,26797.92,27038.1,26749.89,23.8,8.08,15.72,37.66,13.49,21.32,19.54,1602.924571428573,185.64,15.89,90.81,10.13,26896.96,26987.42,PositionState,upper,27045.0,28204.2,0.0,1159.2000000000007,1488.7000000000007,-12.099999999998545,873.4348837209305,1328.920000000002
15601,15733,1697605200000.0,28714.4,28848.8,28615.0,28680.0,12070.867,346551165.0504,2023-10-18 05:00:00,-1.695e-05,-0.00052687,58264.699,63.51,28560.77,28325.43,28443.1,28678.44,28207.76,28796.11,28090.09,99.06,90.3,8.76,33.78,11.41,37.45,45.33,4737.17592857143,337.9,24.93,131.18,10.42,28479.28,28632.3,PositionState,upper,28680.0,28246.0,0.0,-434.0,0.0,-434.0,-158.65999999999985,-232.0699999999997
15647,15779,1697770800000.0,28966.9,29410.0,28901.7,29222.9,22035.108,643283945.7209,2023-10-20 03:00:00,-1.658e-05,-0.00022823,58332.042,75.88,28854.29,28459.45,28656.87,29051.71,28262.04,29249.12,28064.62,141.31,95.31,46.0,41.75,9.77,30.31,23.38,8478.562642857145,1214.42,59.57,243.34,18.96,28756.75,29014.46,PositionState,upper,29222.9,29850.0,0.0,627.0999999999985,971.5,-11.5,464.1187499999988,875.6000000000022
15718,15850,1698026400000.0,30332.9,30383.0,30166.3,30361.4,5684.288,172067005.6204,2023-10-23 02:00:00,5.084e-05,-0.00048451,59485.282,68.94,30147.5,29826.23,29986.86,30308.13,29665.59,30468.77,29504.95,87.51,39.23,48.28,36.3,13.13,22.18,25.65,4570.583142857145,260.6,39.42,220.06,10.19,30008.24,30270.08,PositionState,upper,30361.4,33667.8,0.0,3306.4000000000015,4223.299999999996,0.0,2184.606976744185,3483.1699999999983
15778,15910,1698242400000.0,34497.4,34846.9,34352.4,34787.9,12525.253,433790166.6184,2023-10-25 14:00:00,0.0001,0.00036792,59221.603,66.95,34394.77,33913.87,34154.32,34635.22,33673.41,34875.67,33432.96,245.51,233.74,11.76,28.18,11.28,36.08,40.45,7173.892642857145,596.37,66.69,267.95,3.24,34244.36,34585.76,PositionState,upper,34787.9,34537.5,0.0,-250.40000000000146,72.0,-301.59999999999854,-113.11250000000155,51.08999999999651
15953,16085,1698872400000.0,35500.2,35749.8,35143.8,35422.9,23400.294,828217224.6526,2023-11-01 21:00:00,0.0001,0.00086819,57098.73,69.28,34985.58,34345.55,34665.56,35305.59,34025.53,35625.61,33705.52,150.93,52.59,98.34,39.92,7.86,27.46,18.83,11775.827500000001,1488.06,79.7,620.67,11.39,34691.05,35225.52,PositionState,upper,35422.9,34951.5,0.0,-471.40000000000146,289.40000000000146,-471.40000000000146,-30.523529411765647,-57.96999999999389
16027,16159,1699138800000.0,35169.3,35279.0,35020.0,35075.0,9597.835,337308234.6064,2023-11-04 23:00:00,0.0001,0.00032728,59325.942,64.9,34926.01,34691.19,34808.6,35043.42,34573.78,35160.84,34456.36,71.45,37.41,34.04,33.43,11.06,16.47,15.75,2620.0252142857166,539.61,28.04,225.31,10.99,34837.56,35024.79,PositionState,upper,35075.0,34851.5,0.0,-223.5,222.09999999999854,-223.5,24.68000000000029,-42.13999999999942
16095,16227,1699383600000.0,35408.9,35619.4,35353.6,35480.0,10186.483,361261483.5976,2023-11-07 19:00:00,0.00010434,0.0006557,59970.38,68.24,35169.71,34758.18,34963.95,35375.47,34552.42,35581.24,34346.66,35.15,-32.93,68.08,32.11,15.93,26.38,20.3,6698.745500000002,636.81,54.31,291.73,19.61,34916.94,35293.4,PositionState,upper,35480.0,35238.9,0.0,-241.09999999999854,172.0,-241.09999999999854,-106.02857142857135,11.339999999996508
16119,16251,1699470000000.0,35622.2,35821.4,35563.2,35650.9,10100.199,360428151.7259,2023-11-08 19:00:00,0.000157,0.00081085,61280.406,62.71,35476.0,35269.28,35372.64,35579.36,35165.92,35682.72,35062.56,92.99,78.93,14.06,28.64,13.82,18.41,20.75,4755.298642857145,561.47,29.29,158.29,8.6,35424.62,35569.09,PositionState,upper,35650.9,36360.0,0.0,709.0999999999985,2277.2999999999956,-54.200000000004366,824.109090909089,1266.4900000000052
16160,16292,1699617600000.0,37107.2,37251.2,36823.6,37214.9,12253.247,453907303.319,2023-11-10 12:00:00,0.00045315,0.00080959,56048.999,62.45,36947.06,36537.39,36742.23,37151.89,36332.56,37356.73,36127.73,128.97,110.12,18.84,27.9,16.35,20.46,27.23,5213.8825000000015,504.26,49.76,138.13,7.1,36777.97,37054.42,PositionState,upper,37214.9,37086.0,0.0,-128.90000000000146,201.09999999999854,-215.0,18.74285714285517,151.95000000000437
16423,16729,1701190800000.0,37893.3,38274.6,37792.4,38235.2,20173.932,768577078.2849,2023-11-28 17:00:00,0.0001,0.00064739,61268.689,75.88,37667.01,37052.14,37359.57,37974.44,36744.71,38281.87,36437.28,162.55,44.46,118.08,37.93,9.2,27.06,28.2,6159.50942857143,1342.57,92.16,525.76,14.94,37458.53,37948.52,PositionState,upper,38235.2,37824.7,0.0,-410.5,114.90000000000146,-415.1999999999971,-187.31818181817917,29.12000000000262
16480,16786,1701396000000.0,37945.1,38093.5,37864.0,37991.4,4355.983,165438984.7579,2023-12-01 02:00:00,0.0001,3.554e-05,60014.095,60.5,37884.47,37691.75,37788.11,37980.83,37595.39,38077.19,37499.03,5.71,-21.99,27.71,23.8,16.02,16.19,14.36,3905.6002142857164,66.71,21.4,76.24,11.24,37778.56,37907.2,PositionState,upper,37991.4,41542.1,0.0,3550.699999999997,4072.7999999999956,0.0,1820.6931372549004,3769.220000000001
16589,16895,1701788400000.0,42206.0,42573.1,42107.6,42284.8,14644.856,619699900.8095,2023-12-05 15:00:00,0.0001,0.00022536,63176.976,65.79,41990.65,41626.47,41808.56,42172.74,41444.38,42354.83,41262.29,191.9,192.67,-0.77,33.41,11.45,36.71,43.17,5520.783285714288,664.17,50.12,183.11,6.11,41833.73,42149.94,PositionState,upper,42284.8,43768.3,0.0,1483.5,2032.5,0.0,1522.2799999999975,1729.489999999998
16667,16973,1702069200000.0,44403.6,44777.0,44267.2,44572.5,13834.108,615999881.6419,2023-12-08 21:00:00,0.00034051,0.00087345,61603.453,69.76,44167.22,43444.15,43805.69,44528.76,43082.62,44890.29,42721.09,199.18,96.61,102.56,34.64,11.5,23.0,22.48,6284.978000000003,402.83,80.72,424.87,13.55,43978.15,44361.38,PositionState,upper,44572.5,43874.5,0.0,-698.0,0.0,-698.0,-341.7333333333336,-300.5199999999968
16948,17254,1703080800000.0,43807.4,44220.8,43633.6,43902.4,22092.962,970858708.1633,2023-12-20 14:00:00,0.0001,0.00065049,58311.062,73.75,43360.04,42478.87,42919.46,43800.62,42038.29,44241.21,41597.71,262.26,144.54,117.72,38.47,8.61,27.22,23.91,6783.224500000003,1402.66,103.47,528.16,18.5,43113.48,43639.11,PositionState,upper,43902.4,43421.3,0.0,-481.09999999999854,277.59999999999854,-481.09999999999854,-169.90769230769365,-145.01000000000204
17241,17547,1704135600000.0,43153.8,43604.0,43140.7,43570.1,6668.097,289415040.1985,2024-01-01 19:00:00,0.00037274,0.00125013,56631.985,75.23,43054.17,42505.38,42779.78,43328.57,42230.98,43602.96,41956.59,171.95,95.16,76.79,37.43,10.18,19.67,17.06,2508.177500000002,351.34,83.19,396.82,17.67,42890.3,43275.78,PositionState,upper,43570.1,44823.8,0.0,1253.7000000000044,2247.800000000003,0.0,1459.884615384617,1707.7900000000009
17380,17686,1704636000000.0,44426.7,44509.6,44286.0,44418.9,4205.604,186709718.8261,2024-01-07 14:00:00,0.0001,0.00012315,58512.968,67.29,44207.99,43899.83,44053.91,44362.07,43745.76,44516.15,43591.68,108.44,69.55,38.88,26.01,12.87,11.3,11.31,2268.9442142857174,-18.0,38.42,254.26,7.75,44122.16,44332.63,PositionState,upper,44418.9,43922.8,0.0,-496.09999999999854,0.0,-496.09999999999854,-284.6666666666667,-272.82999999999447
17402,17708,1704715200000.0,44653.9,45211.1,44296.1,45118.0,29919.653,1341776121.9539,2024-01-08 12:00:00,0.0001,0.0004772,59022.162,70.54,44451.45,43669.83,44060.64,44842.26,43279.02,45233.07,42888.21,122.37,-3.33,125.7,34.85,14.62,20.78,16.54,7749.960071428575,1746.05,111.3,581.85,13.64,44070.96,44710.18,PositionState,upper,45118.0,46186.3,0.0,1068.300000000003,1964.0,-319.3000000000029,1239.0400000000006,1679.4599999999991
