,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
3280,3412,1678642200000.0,20627.8,20868.0,20555.8,20776.5,15032.561,311413545.1872,2023-03-12 17:30:00,9.121e-05,-0.000137,52217.775,79.49,20533.61,20327.78,20430.69,20636.52,20224.86,20739.44,20121.95,53.76,23.13,30.62,37.41,10.43,18.08,18.0,3664.182142857143,1011.37,36.39,255.75,21.36,20436.42,20637.86,PositionState,upper,20776.5,22028.3,0.0,1251.7999999999993,1678.0999999999985,-9.599999999998545,1084.871875,1513.619999999999
3320,3452,1678714200000.0,22426.3,22592.3,22232.5,22465.2,17284.42,387384278.9488,2023-03-13 13:30:00,-2.81e-05,-0.000551,50519.766,67.04,22312.89,21991.65,22152.27,22473.5,21831.04,22634.12,21670.42,136.44,158.33,-21.88,29.61,12.37,42.39,52.97,7648.436,1070.07,32.93,82.45,9.07,22146.64,22365.15,PositionState,upper,22465.2,24179.7,0.0,1714.5,1967.0,0.0,1671.2549999999992,1848.4399999999987
3363,3495,1678791600000.0,24580.0,24840.0,24448.0,24633.0,17380.527,428778176.691,2023-03-14 11:00:00,0.0001,0.000234,50810.193,70.58,24414.88,24196.91,24305.9,24523.86,24087.93,24632.84,23978.95,140.52,148.11,-7.58,35.37,7.72,53.2,53.61,5994.4839999999995,1133.71,34.44,153.26,7.82,24332.92,24537.44,PositionState,upper,24633.0,25005.6,0.0,372.59999999999854,1371.0999999999985,0.0,918.15625,788.760000000002
3451,3583,1678950000000.0,24569.5,24642.2,24525.0,24624.7,4477.887,110119875.3971,2023-03-16 07:00:00,0.0001,-5.9e-05,47729.178,60.99,24504.34,24301.57,24402.96,24605.73,24200.19,24707.11,24098.8,7.42,-35.86,43.29,21.27,15.72,16.8,19.48,2549.264,122.39,23.34,130.06,2.76,24389.06,24552.26,PositionState,upper,24624.7,24711.3,0.0,86.59999999999854,303.7999999999993,-154.70000000000073,118.27142857142773,200.85000000000218
3476,3608,1678995000000.0,24978.8,25030.0,24867.0,24949.1,4651.028,115947291.5552,2023-03-16 19:30:00,0.0001,0.0,48597.18,61.51,24856.7,24680.3,24768.5,24944.9,24592.09,25033.1,24503.89,75.02,72.23,2.78,27.3,13.72,15.3,16.82,5121.8715,-242.03,19.0,-4.68,8.2,24805.04,24906.95,PositionState,upper,24949.1,24686.4,0.0,-262.6999999999971,0.0,-262.6999999999971,-97.29999999999806,-107.04000000000087
3488,3620,1679016600000.0,25342.7,25730.0,25213.0,25654.5,17009.29,433179392.5662,2023-03-17 01:30:00,0.0001,0.000149,47956.284,75.01,25198.76,24751.54,24975.15,25422.37,24527.93,25645.98,24304.32,146.08,89.13,56.95,40.92,10.31,24.66,19.3,5143.036999999999,979.95,71.51,448.15,18.25,25058.82,25394.4,PositionState,upper,25654.5,27238.7,0.0,1584.2000000000007,1957.2999999999993,-85.0,1005.435483870968,1923.7699999999968
3612,3744,1679239800000.0,27486.4,27766.0,27434.7,27546.0,9244.963,254964279.1399,2023-03-19 15:30:00,0.0001,-1.7e-05,53909.385,71.5,27387.52,27033.83,27210.67,27564.36,26856.98,27741.21,26680.14,84.56,30.56,54.0,32.57,9.87,25.1,26.13,4211.916714285714,480.71,35.29,199.97,10.6,27291.27,27465.83,PositionState,upper,27546.0,27816.6,0.0,270.59999999999854,762.0,0.0,433.0263157894737,450.84999999999854
3732,3864,1679455800000.0,28190.4,28224.0,28133.0,28145.0,1739.799,49005803.6395,2023-03-22 03:30:00,-7.95e-06,-0.000411,53479.054,55.9,28122.54,28009.24,28065.89,28179.19,27952.59,28235.83,27895.95,34.28,31.64,2.63,24.85,15.67,12.18,14.57,1779.0670000000002,-26.64,8.32,3.89,5.66,28081.28,28132.39,PositionState,upper,28145.0,28087.6,0.0,-57.400000000001455,95.70000000000073,-57.400000000001455,25.444444444444443,6.200000000000728
3752,3884,1679491800000.0,28305.9,28385.1,28219.8,28273.4,5712.497,161740253.8438,2023-03-22 13:30:00,6.154e-05,-0.000526,54208.135,60.27,28223.2,28100.06,28161.63,28284.77,28038.49,28346.34,27976.92,39.34,27.29,12.05,24.13,12.9,13.35,15.51,2590.6354285714287,322.82,11.76,58.72,5.68,28174.97,28257.73,PositionState,upper,28273.4,28011.6,0.0,-261.8000000000029,396.5,-261.8000000000029,181.0999999999989,-16.450000000000728
3803,3935,1679583600000.0,28042.4,28780.0,27950.0,28468.4,36519.592,1035994643.7806,2023-03-23 15:00:00,8.682e-05,-2e-06,55153.41,74.79,27872.03,27389.23,27630.63,28113.43,27147.83,28354.83,26906.42,82.77,6.82,75.95,43.26,13.13,19.94,18.07,6632.746285714286,2336.72,88.19,480.19,34.48,27629.36,28087.41,PositionState,upper,28468.4,27881.8,0.0,-586.6000000000022,99.5,-586.6000000000022,-148.6125000000011,-15.619999999998981
3902,4034,1679761800000.0,27689.2,27724.4,27612.0,27614.0,1765.201,48829287.6919,2023-03-25 16:30:00,3.954e-05,-0.000528,52524.68,55.41,27616.99,27446.61,27531.8,27702.18,27361.43,27787.36,27276.24,20.12,-9.98,30.11,26.76,15.25,24.4,29.8,2252.4694285714286,4.33,8.64,66.15,-0.16,27554.68,27625.81,PositionState,upper,27614.0,27451.1,0.0,-162.90000000000146,0.0,-162.90000000000146,-81.45000000000073,-87.36000000000058
3935,4067,1679821200000.0,27641.0,27713.5,27604.4,27679.4,1576.367,43609039.8232,2023-03-26 09:00:00,-4.2e-05,-0.000518,52390.995,65.64,27582.2,27463.59,27522.89,27641.51,27404.28,27700.82,27344.97,30.07,15.62,14.44,31.57,10.52,19.11,17.98,1174.072357142857,65.65,16.47,54.2,12.71,27530.6,27623.73,PositionState,upper,27679.4,27680.8,0.0,1.3999999999978172,460.2999999999993,-32.400000000001455,115.72499999999854,116.68999999999869
3963,4095,1679871600000.0,28024.5,28130.0,27992.2,28034.3,3056.857,85787724.53039998,2023-03-26 23:00:00,4.325e-05,-0.000433,52057.575,66.19,27950.33,27730.69,27840.51,28060.15,27620.87,28169.97,27511.05,69.5,54.21,15.29,31.75,14.38,26.1,31.54,2065.912357142857,74.25,20.39,69.85,0.69,27868.11,27995.53,PositionState,upper,28034.3,27872.7,0.0,-161.59999999999854,0.0,-161.59999999999854,-73.54000000000015,-72.07999999999811
4051,4183,1680030000000.0,27322.7,27389.5,27144.9,27249.0,6823.107,185981799.6747,2023-03-28 19:00:00,0.0001,-0.0006,55775.535,61.81,27124.38,26849.43,26986.91,27261.85,26711.96,27399.32,26574.49,25.38,-17.01,42.39,28.67,12.65,16.32,17.53,4540.602857142857,-114.81,27.59,197.23,15.03,26992.55,27175.8,PositionState,upper,27249.0,28143.3,0.0,894.2999999999993,1247.5999999999985,-76.0,569.8340909090912,1077.0600000000013
4101,4233,1680120000000.0,28409.9,28440.0,28350.1,28434.7,2250.735,63935077.165,2023-03-29 20:00:00,0.0001,-0.000235,55812.746,62.0,28352.76,28206.2,28279.48,28426.05,28132.91,28499.33,28059.63,114.26,141.02,-26.76,23.37,12.48,37.97,44.97,3844.572714285714,-57.45,16.34,28.59,0.02,28306.74,28398.94,PositionState,upper,28434.7,28277.0,0.0,-157.70000000000073,27.899999999997817,-157.70000000000073,-47.62500000000091,-48.18000000000029
4114,4246,1680143400000.0,28817.8,29197.2,28814.0,28952.9,17687.26,513702042.9106,2023-03-30 02:30:00,0.0001,-0.000131,54586.004,72.28,28605.78,28261.67,28433.73,28777.84,28089.62,28949.89,27917.56,121.38,86.87,34.5,38.73,9.53,29.05,33.51,4471.680428571429,1099.44,54.64,332.23,25.22,28476.34,28765.82,PositionState,upper,28952.9,28390.0,0.0,-562.9000000000015,0.0,-562.9000000000015,-281.4500000000007,-187.90999999999985
4202,4334,1680301800000.0,28560.0,28633.4,28520.9,28557.1,2459.755,70271443.728,2023-03-31 22:30:00,-2.597e-05,-0.000456,54446.256,64.84,28442.17,28282.87,28362.52,28521.82,28203.22,28601.47,28123.57,100.62,89.53,11.08,25.84,11.35,29.29,29.84,2628.273,-105.15,20.47,-113.81,-1.25,28430.66,28527.24,PositionState,upper,28557.1,28410.0,0.0,-147.09999999999854,45.900000000001455,-147.09999999999854,-40.54374999999891,-49.9900000000016
4318,4450,1680510600000.0,28359.9,28466.6,28263.0,28318.0,6289.585,178270934.6878,2023-04-03 08:30:00,4.414e-05,-0.000682,55191.676,66.58,28168.48,27721.95,27945.21,28391.74,27498.68,28615.01,27275.42,5.27,-72.54,77.82,37.28,20.79,41.16,40.42,3348.7952857142855,-466.65,39.23,174.86,18.12,27895.65,28220.5,PositionState,upper,28318.0,27977.1,0.0,-340.90000000000146,76.29999999999927,-340.90000000000146,-84.10769230769213,-119.79000000000087
4399,4531,1680656400000.0,28657.2,28740.9,28535.7,28598.9,6027.781,172486978.3283,2023-04-05 01:00:00,-8.251e-05,-0.000237,51038.731,69.71,28396.14,28078.82,28237.48,28554.81,27920.16,28713.47,27761.49,89.68,47.97,41.71,36.58,11.48,22.91,21.11,3115.514857142857,281.26,38.04,271.77,14.38,28280.03,28511.45,PositionState,upper,28598.9,28484.8,0.0,-114.10000000000218,33.19999999999709,-159.8000000000029,-68.02000000000174,1.819999999999709
4539,4671,1680908400000.0,27948.3,27968.5,27880.9,27891.5,1193.667,33324699.0787,2023-04-07 23:00:00,4.025e-05,-0.00045,54743.694,49.34,27917.32,27867.15,27892.23,27942.4,27842.06,27967.49,27816.98,-5.57,-10.63,5.05,20.4,16.02,16.97,20.52,772.5084999999999,15.93,-0.08,1.95,7.58,27884.08,27901.2,PositionState,upper,27891.5,27884.2,0.0,-7.299999999999272,0.0,-7.299999999999272,-3.649999999999636,-8.5
4547,4679,1680922800000.0,27940.5,28065.9,27921.2,28037.7,3324.174,93041128.8385,2023-04-08 03:00:00,5.402e-05,-1e-05,54971.794,66.77,27947.3,27869.66,27908.48,27986.12,27830.84,28024.95,27792.02,11.76,-1.81,13.58,32.53,12.02,16.08,17.3,995.9925714285715,183.63,13.59,78.64,15.67,27909.87,27977.47,PositionState,upper,28037.7,28000.0,0.0,-37.70000000000073,90.79999999999927,-62.60000000000218,8.133333333332363,37.919999999998254
4627,4759,1681066800000.0,28012.0,28273.9,27982.9,28179.2,8047.127,226551034.5437,2023-04-09 19:00:00,6.249e-05,-0.000659,55175.774,75.65,28004.62,27861.67,27933.15,28076.1,27790.2,28147.57,27718.72,19.26,-8.09,27.35,43.48,12.79,24.95,25.14,1724.0415714285716,467.58,25.9,178.85,28.74,27933.37,28066.65,PositionState,upper,28179.2,28219.0,0.0,39.79999999999927,238.29999999999927,-80.90000000000146,98.17999999999957,182.65999999999985
4668,4800,1681140600000.0,28397.2,28580.0,28355.9,28419.2,7740.714,220441389.2973,2023-04-10 15:30:00,-5.131e-05,-0.000624,57896.662,65.94,28340.52,28235.19,28287.85,28393.19,28182.52,28445.85,28129.86,28.31,21.23,7.08,34.38,14.96,23.13,26.49,2535.496142857143,422.45,13.81,67.95,14.7,28285.77,28373.1,PositionState,upper,28419.2,30041.0,0.0,1621.7999999999993,1875.0999999999985,0.0,1315.0063829787225,1743.8199999999997
4724,4856,1681241400000.0,30406.9,30414.9,30085.0,30113.0,9498.306,287035340.4432,2023-04-11 19:30:00,0.0001,-0.000508,59572.707,51.17,30225.83,30058.83,30142.33,30309.32,29975.34,30392.82,29891.84,88.0,102.62,-14.61,27.85,14.72,31.49,38.5,4366.36,550.74,-3.08,57.32,5.06,30193.23,30207.62,PositionState,upper,30113.0,30061.8,0.0,-51.20000000000073,0.0,-51.20000000000073,-25.600000000000364,-72.90999999999985
4759,4891,1681304400000.0,30133.2,30337.4,30053.0,30154.5,9418.419,284380697.6576,2023-04-12 13:00:00,0.0001,-0.000578,59889.017,60.25,30090.41,29958.06,30024.23,30156.58,29891.88,30222.76,29825.71,4.97,-19.07,24.05,31.63,14.03,19.55,20.94,4110.182,558.1,13.7,92.39,18.03,30024.14,30109.46,PositionState,upper,30154.5,29998.2,0.0,-156.29999999999927,37.400000000001455,-156.29999999999927,-59.599999999999454,-44.32999999999811
4800,4932,1681378200000.0,30243.6,30261.1,30145.0,30195.2,3149.19,95094134.3943,2023-04-13 09:30:00,0.0001,-0.00014,57260.781,61.94,30146.08,30000.32,30073.2,30218.96,29927.44,30291.83,29854.56,51.31,34.55,16.76,32.7,12.29,23.56,20.71,2013.632357142857,-51.89,12.84,12.02,-1.14,30104.92,30188.07,PositionState,upper,30195.2,30233.0,0.0,37.79999999999927,236.79999999999927,-42.10000000000218,100.24090909090856,102.27000000000044
4831,4963,1681434000000.0,30739.9,30859.9,30692.9,30782.2,5216.274,160574794.3973,2023-04-14 01:00:00,0.0001,-0.000111,55883.111,76.14,30530.46,30247.64,30389.05,30671.87,30106.23,30813.28,29964.82,90.73,53.1,37.62,41.24,9.09,35.2,38.44,3135.7008571428573,42.36,41.38,262.96,14.85,30413.57,30665.83,PositionState,upper,30782.2,30606.5,0.0,-175.70000000000073,165.70000000000073,-186.70000000000073,-25.70833333333424,32.469999999997526
4963,5095,1681671600000.0,30495.9,30565.4,30408.0,30509.7,6044.985,184267118.9045,2023-04-16 19:00:00,0.0001,-3.4e-05,56624.415,70.78,30410.99,30261.56,30336.28,30485.71,30186.85,30560.42,30112.13,34.87,11.21,23.65,37.15,14.43,17.38,18.42,1713.0774285714288,363.41,18.25,124.56,14.77,30362.26,30460.15,PositionState,upper,30509.7,30306.8,0.0,-202.90000000000146,0.0,-202.90000000000146,-101.45000000000073,-76.68000000000029
5034,5166,1681799400000.0,29700.3,29728.0,29643.0,29709.5,1717.026,50955864.0902,2023-04-18 06:30:00,0.0001,-0.000328,56663.818,67.4,29610.42,29412.56,29511.49,29709.35,29313.63,29808.28,29214.7,20.79,-22.25,43.04,25.74,20.36,37.06,43.0,2594.5204999999996,31.17,20.85,134.4,5.52,29532.08,29661.18,PositionState,upper,29709.5,30021.8,0.0,312.2999999999993,677.4000000000015,-9.5,344.80000000000007,441.66999999999825
5063,5195,1681851600000.0,30422.9,30455.3,30311.5,30350.0,2872.637,87219244.0953,2023-04-18 21:00:00,0.0001,2e-06,58032.51,62.01,30271.94,30072.11,30172.03,30371.86,29972.2,30471.78,29872.28,116.2,120.26,-4.06,24.55,12.88,29.52,37.13,3847.261571428571,-301.1,18.73,-39.69,5.01,30220.22,30336.94,PositionState,upper,30350.0,30229.3,0.0,-120.70000000000073,32.5,-120.70000000000073,-17.290000000000145,-60.63999999999942
5243,5375,1682175600000.0,27470.4,27563.1,27371.7,27457.3,5974.772,164081309.2081,2023-04-22 15:00:00,0.0001,-0.00023,56945.054,60.69,27393.69,27250.04,27321.87,27465.52,27178.21,27537.35,27106.38,-6.49,-40.88,34.38,28.29,17.7,33.35,37.54,2096.9096428571424,353.63,14.25,84.76,16.03,27322.37,27416.95,PositionState,upper,27457.3,27534.8,0.0,77.5,384.6000000000022,0.0,182.7950000000008,225.38999999999942
5311,5443,1682298000000.0,27795.2,27989.0,27792.7,27805.1,8807.988,245654432.3767,2023-04-24 01:00:00,0.0001,-0.000483,54454.464,64.79,27676.85,27471.96,27574.4,27779.3,27369.51,27881.75,27267.06,32.53,-1.0,33.53,32.53,19.03,16.36,15.27,2455.439642857142,454.75,24.28,148.58,17.25,27593.31,27728.92,PositionState,upper,27805.1,27641.2,0.0,-163.89999999999782,0.0,-163.89999999999782,-75.94999999999891,-47.32999999999811
5393,5525,1682445600000.0,27609.6,27740.0,27546.8,27684.4,7756.573,214440225.0985,2023-04-25 18:00:00,7.472e-05,-0.00022,56258.154,70.52,27502.48,27305.5,27403.99,27600.97,27207.01,27699.46,27108.52,37.08,2.17,34.91,34.55,14.7,12.63,12.2,3536.7075714285706,327.26,29.52,195.25,15.38,27404.27,27583.22,PositionState,upper,27684.4,29062.8,0.0,1378.3999999999978,2263.5999999999985,-188.0,1052.5999999999988,1819.8199999999997
5484,5616,1682609400000.0,29256.7,29404.9,28804.1,29134.0,15774.199,459393198.3677,2023-04-27 15:30:00,8.932e-05,-0.000626,50336.362,55.85,29083.23,28875.28,28979.26,29187.21,28771.31,29291.19,28667.33,42.06,18.13,23.92,27.41,20.58,13.01,14.34,5812.932357142857,854.12,16.28,80.03,5.92,28985.02,29119.4,PositionState,upper,29134.0,29370.0,0.0,236.0,618.0,-19.299999999999272,331.0133333333339,365.9699999999975
5558,5690,1682742600000.0,29392.9,29393.0,29335.0,29354.9,804.577,23617390.5342,2023-04-29 04:30:00,6.136e-05,-0.00057,52706.144,54.88,29346.51,29272.19,29309.35,29383.67,29235.03,29420.83,29197.88,22.12,13.53,8.58,22.0,13.72,13.27,13.29,1263.5946428571424,21.96,4.78,-20.47,1.82,29317.51,29358.51,PositionState,upper,29354.9,29300.8,0.0,-54.10000000000218,3.899999999997817,-54.10000000000218,-15.900000000001455,-33.07999999999811
5627,5759,1682866800000.0,29373.4,29875.0,29373.4,29809.4,20784.356,616693103.5927,2023-04-30 15:00:00,1.77e-06,-0.000481,53709.527,84.3,29424.54,29166.25,29295.4,29553.69,29037.1,29682.83,28907.96,62.23,19.15,43.07,55.84,9.62,20.36,19.9,2793.959571428571,1380.47,54.11,396.69,35.17,29307.35,29561.14,PositionState,upper,29809.4,29344.1,0.0,-465.3000000000029,0.0,-465.3000000000029,-177.68888888889057,-86.89999999999782
5722,5854,1683037800000.0,28479.8,28618.2,28275.6,28352.0,19457.319,553868830.0411,2023-05-02 14:30:00,5.136e-05,-0.000418,52147.348,62.36,28223.25,27964.14,28093.69,28352.81,27834.58,28482.37,27705.02,47.67,1.97,45.69,34.36,12.56,20.72,24.14,4577.616285714285,1287.9,27.18,239.72,14.6,28124.61,28302.34,PositionState,upper,28352.0,28490.2,0.0,138.20000000000073,436.40000000000146,0.0,248.9238095238094,263.9399999999987
5784,5916,1683149400000.0,28838.3,29049.0,28838.3,28911.6,5989.948,173430595.2137,2023-05-03 21:30:00,0.0001,-0.000427,48722.291,68.37,28700.95,28326.5,28513.73,28888.18,28139.27,29075.41,27952.04,49.3,-4.72,54.02,30.95,12.1,21.28,23.31,7267.666428571428,5.59,41.88,221.31,10.28,28535.12,28776.41,PositionState,upper,28911.6,29045.1,0.0,133.5,318.3000000000029,0.0,170.22258064516274,329.6899999999987
5841,5973,1683252000000.0,29312.6,29534.7,29191.2,29236.1,10853.964,318721014.4944,2023-05-05 02:00:00,4.261e-05,-0.000364,52178.663,65.92,29078.7,28791.05,28934.88,29222.53,28647.23,29366.35,28503.4,44.64,-8.71,53.35,40.66,10.97,21.27,21.12,2822.2984999999994,616.46,31.71,265.46,22.7,28933.57,29169.34,PositionState,upper,29236.1,29054.9,0.0,-181.1999999999971,0.0,-181.1999999999971,-53.24166666666497,-74.52000000000044
5867,5999,1683298800000.0,29250.4,29347.1,29124.0,29284.4,5203.135,152095615.2456,2023-05-05 15:00:00,0.0001,-0.000441,52663.9,62.07,29199.69,29042.89,29121.29,29278.09,28964.49,29356.48,28886.09,37.96,25.56,12.39,24.68,19.11,18.16,21.17,4580.01,240.53,17.17,51.15,5.36,29126.44,29234.93,PositionState,upper,29284.4,29469.4,0.0,185.0,376.1999999999971,0.0,210.18260869565063,276.2900000000009
5963,6095,1683471600000.0,29029.4,29034.0,28920.2,28924.0,2228.156,64534725.4966,2023-05-07 15:00:00,-3.8e-06,-0.000518,51716.074,53.75,28938.38,28826.46,28882.42,28994.34,28770.5,29050.3,28714.55,19.78,3.48,16.3,25.74,14.26,14.42,15.43,1925.4686428571424,98.02,4.36,41.67,7.44,28891.74,28946.01,PositionState,upper,28924.0,28893.7,0.0,-30.299999999999272,17.200000000000728,-31.299999999999272,-8.73333333333297,-39.599999999998545
6054,6186,1683635400000.0,27757.0,27770.0,27701.0,27743.6,1664.207,46153967.7094,2023-05-09 12:30:00,8.542e-05,-0.000544,54651.38,58.88,27688.78,27556.93,27622.86,27754.71,27491.01,27820.63,27425.08,9.16,-17.15,26.31,25.58,16.16,26.02,31.73,1726.2106428571421,15.63,12.7,78.41,3.39,27624.65,27715.69,PositionState,upper,27743.6,27613.9,0.0,-129.6999999999971,0.0,-129.6999999999971,-59.39999999999903,-56.04999999999927
6103,6235,1683723600000.0,28156.9,28293.0,28012.6,28082.3,14553.803,409991163.4736,2023-05-10 13:00:00,5.003e-05,-0.000693,55536.807,73.26,27865.01,27536.33,27700.67,28029.35,27371.98,28193.69,27207.64,70.01,13.28,56.73,45.34,8.65,21.12,17.49,4284.712357142857,911.24,40.16,333.43,22.26,27712.35,27994.96,PositionState,upper,28082.3,27138.3,0.0,-944.0,190.60000000000218,-944.0,-50.38888888888849,-335.7099999999991
6216,6348,1683927000000.0,26795.7,26812.0,26676.7,26734.1,3614.081,96617644.6894,2023-05-12 21:30:00,6.428e-05,-0.000627,51476.265,60.7,26590.15,26252.0,26421.07,26759.23,26082.92,26928.3,25913.85,20.71,-43.84,64.56,26.46,19.88,20.31,24.3,4768.337642857142,-61.15,32.95,205.9,11.14,26402.32,26661.36,PositionState,upper,26734.1,26748.9,0.0,14.80000000000291,171.10000000000218,-63.599999999998545,44.67647058823679,116.95000000000073
6260,6392,1684006200000.0,26890.5,26890.5,26760.0,26824.2,1938.468,51985130.3753,2023-05-13 19:30:00,3.553e-05,-0.000428,52615.803,53.88,26829.14,26772.73,26800.94,26857.34,26744.53,26885.54,26716.33,22.96,24.16,-1.19,23.52,8.45,17.51,16.35,1430.1932142857138,-7.81,2.44,23.79,-6.08,26815.21,26831.92,PositionState,upper,26824.2,26767.1,0.0,-57.10000000000218,77.59999999999854,-57.10000000000218,30.588888888887595,-13.169999999998254
6297,6429,1684072800000.0,26898.0,26923.5,26839.7,26851.0,822.883,22117378.9651,2023-05-14 14:00:00,4.795e-05,-0.000566,52021.395,53.23,26859.92,26795.77,26827.84,26891.99,26763.7,26924.06,26731.62,9.45,5.12,4.33,22.31,16.06,10.03,12.07,884.7777142857138,16.06,2.43,16.89,3.19,26826.03,26857.39,PositionState,upper,26851.0,26837.5,0.0,-13.5,213.40000000000146,-13.5,95.39090909090936,20.760000000002037
6321,6453,1684116000000.0,27195.7,27238.5,27104.5,27147.8,2817.199,76530787.1557,2023-05-15 02:00:00,7.979e-05,-0.000419,51338.581,65.4,27033.27,26841.98,26937.62,27128.92,26746.33,27224.56,26650.69,40.12,15.07,25.04,32.79,16.86,17.03,16.92,1954.7829999999994,27.54,22.11,114.27,3.75,26940.92,27096.71,PositionState,upper,27147.8,27287.5,0.0,139.70000000000073,349.1000000000022,0.0,184.00800000000106,227.38999999999942
6350,6482,1684168200000.0,27473.6,27577.1,27354.4,27472.0,5253.599,144217054.5563,2023-05-15 16:30:00,5.153e-05,-0.000313,55402.296,62.71,27406.9,27318.37,27362.63,27451.16,27274.1,27495.43,27229.84,64.38,69.48,-5.1,29.53,10.51,38.16,39.31,2497.7504999999996,264.63,11.51,10.37,4.48,27392.07,27450.67,PositionState,upper,27472.0,27369.9,0.0,-102.09999999999854,17.900000000001455,-102.09999999999854,-18.024999999999636,-26.399999999997817
6417,6549,1684288800000.0,27153.3,27177.3,27108.7,27108.7,903.589,24527838.8611,2023-05-17 02:00:00,0.0001,-0.000524,57055.288,55.86,27099.48,26983.56,27041.52,27157.43,26925.61,27215.39,26867.65,9.91,-10.92,20.84,23.95,11.49,13.89,14.52,1302.4069999999995,35.43,7.06,46.15,7.23,27044.33,27109.43,PositionState,upper,27108.7,27013.1,0.0,-95.60000000000218,0.0,-95.60000000000218,-42.971428571429506,-70.45000000000073
6449,6581,1684346400000.0,27067.8,27150.0,27045.6,27133.4,2984.347,80874225.31669998,2023-05-17 18:00:00,7.675e-05,-0.000351,57615.072,68.09,26993.42,26727.8,26860.61,27126.23,26594.99,27259.04,26462.18,15.67,-37.8,53.47,27.92,13.07,29.35,27.33,4210.057999999999,-246.71,28.7,165.2,10.29,26859.41,27048.86,PositionState,upper,27133.4,27250.1,0.0,116.69999999999709,279.7999999999993,-46.30000000000291,185.6695652173898,228.34999999999854
6575,6707,1684573200000.0,26894.9,26899.0,26872.2,26879.4,380.935,10242274.9879,2023-05-20 09:00:00,0.0001,-0.000502,55896.948,54.71,26875.59,26841.5,26858.55,26892.64,26824.45,26909.69,26807.4,3.85,-0.63,4.49,24.65,17.32,8.17,8.01,329.8543571428566,10.07,2.2,13.15,2.63,26860.34,26878.16,PositionState,upper,26879.4,27095.0,0.0,215.59999999999854,354.1999999999971,-14.100000000002183,132.70714285714115,230.38000000000102
6666,6798,1684737000000.0,26883.0,26897.2,26790.4,26814.1,1781.591,47819997.0402,2023-05-22 06:30:00,0.0001,-0.000384,57755.443,55.1,26811.71,26673.81,26742.76,26880.66,26604.86,26949.61,26535.91,-19.06,-48.43,29.36,21.58,19.54,43.06,41.43,1815.0632142857137,77.98,7.5,9.02,7.55,26717.01,26807.92,PositionState,upper,26814.1,26789.6,0.0,-24.5,45.900000000001455,-24.5,16.25000000000109,2.070000000003347
6681,6813,1684764000000.0,26991.0,27028.0,26753.3,26931.9,10179.548,273728031.0262,2023-05-22 14:00:00,0.0001,-0.000475,57956.837,59.07,26890.24,26750.78,26820.51,26959.97,26681.05,27029.7,26611.32,25.83,12.13,13.69,29.57,15.65,24.54,31.38,2759.601714285714,650.54,11.71,19.72,15.46,26833.25,26906.38,PositionState,upper,26931.9,26779.9,0.0,-152.0,13.099999999998545,-152.0,-65.42857142857194,-85.46000000000276
6704,6836,1684805400000.0,26964.8,27133.0,26963.0,26982.8,7921.756,214200818.2323,2023-05-23 01:30:00,6.784e-05,-0.000421,56220.822,60.72,26919.76,26826.28,26873.02,26966.5,26779.54,27013.23,26732.81,21.61,13.39,8.21,32.01,11.16,18.22,18.11,1489.0887142857136,511.41,11.56,61.18,10.97,26881.27,26942.07,PositionState,upper,26982.8,27252.3,0.0,269.5,393.2000000000007,0.0,295.81666666666723,335.76000000000204
6822,6954,1685017800000.0,26405.6,26447.9,26337.7,26388.1,2938.778,77549006.84489998,2023-05-25 12:30:00,5.76e-05,-0.00051,60975.487,60.02,26326.64,26197.45,26262.05,26391.24,26132.86,26455.84,26068.26,10.81,-17.77,28.58,28.15,15.75,29.54,35.26,2049.960785714285,141.9,13.27,45.98,8.57,26275.15,26358.93,PositionState,upper,26388.1,26250.1,0.0,-138.0,4.30000000000291,-138.0,-42.433333333332484,-56.06999999999971
6836,6968,1685043000000.0,26494.9,26495.0,26405.0,26450.0,2287.866,60522506.9905,2023-05-25 19:30:00,5.212e-05,-0.000608,60440.897,60.27,26413.06,26253.68,26333.37,26492.74,26173.99,26572.43,26094.3,38.15,19.85,18.3,32.3,14.7,20.85,25.15,3034.1007857142854,-46.49,12.27,54.75,10.48,26341.5,26438.38,PositionState,upper,26450.0,26399.8,0.0,-50.20000000000073,30.099999999998545,-50.20000000000073,-0.1846153846157764,-18.68000000000029
6861,6993,1685088000000.0,26489.0,26520.7,26482.3,26500.9,1263.806,33485196.0984,2023-05-26 08:00:00,-1.91e-05,-0.000349,59709.398,62.05,26460.75,26376.41,26418.58,26502.92,26334.23,26545.09,26292.06,18.12,12.86,5.26,25.49,16.71,16.31,20.7,1279.4525714285708,-72.59,8.67,26.59,2.81,26415.14,26475.53,PositionState,upper,26500.9,26428.5,0.0,-72.40000000000146,0.0,-76.5,-51.77000000000116,-37.029999999998836
