open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
42016.5,42037.0,41831.0,41917.5,1431.252,59998611.3555,2022-01-10 06:00:00,49.74,42240.37,41664.27,41952.32,42528.42,41376.21,42816.48,41088.16,49.03,63.47,-14.43,21.3,22.1,10.31,11.77,1760.0052857142857,-97.94,34.81999999999971,-56.3,-4.0,41944.61,41977.93,610.9199999999983,-541.2900000000009,60.43000000000029,27.110000000000582,-20.259999999999998,19.740000000000002,-0.8000000000000007,-14.439999999999998,1152.2099999999991,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41917.5,42128.0,41900.0,42019.5,1561.078,65594549.9735,2022-01-10 07:00:00,51.81,42245.58,41671.85,41958.72,42532.44,41384.99,42819.31,41098.13,48.46,60.47,-12.0,22.22,20.99,9.78,11.11,1687.574357142857,-72.43,-60.779999999998836,-25.62,1.05,41926.05,41994.55,512.9400000000023,-634.510000000002,-24.94999999999709,-93.44999999999709,-18.189999999999998,21.810000000000002,1.2300000000000004,-12.009999999999998,1147.4500000000044,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42019.5,42070.0,41713.0,41805.0,1846.121,77253123.191,2022-01-10 08:00:00,47.39,42229.05,41659.11,41944.08,42514.02,41374.14,42798.99,41089.17,30.35,54.44,-24.09,20.5,23.43,9.56,11.23,1692.3945714285715,4.82,139.08000000000175,-3.55,-3.24,41920.38,41918.73,709.0199999999968,-430.8600000000006,113.7300000000032,115.37999999999738,-22.61,17.39,-2.9299999999999997,-24.089999999999996,1139.8799999999974,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41805.0,41900.0,41715.0,41796.0,1432.128,59897929.168,2022-01-10 09:00:00,47.2,42196.86,41663.09,41929.97,42463.74,41396.21,42730.62,41129.33,15.1,46.58,-31.47,19.65,22.46,9.35,11.38,1537.0250714285717,-155.36,133.97000000000116,-90.77,-1.6,41935.22,41869.64,667.739999999998,-399.7900000000009,73.63999999999942,139.22000000000116,-22.799999999999997,17.200000000000003,-2.8100000000000023,-31.479999999999997,1067.5299999999988,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41796.0,41960.0,41755.0,41786.5,1151.668,48208620.024,2022-01-10 10:00:00,47.0,42168.27,41664.35,41916.31,42420.22,41412.39,42672.18,41160.44,2.22,37.7,-35.48,20.1,21.4,8.9,11.23,1498.1507857142856,-38.87,129.80999999999767,-109.97,0.66,41931.44,41836.38,633.7200000000012,-374.1100000000006,49.87999999999738,144.94000000000233,-23.0,17.0,-1.2999999999999972,-35.480000000000004,1007.8300000000017,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41786.5,41787.0,41483.5,41567.5,3340.418,139032273.533,2022-01-10 11:00:00,42.41,42140.15,41626.03,41883.09,42397.22,41368.96,42654.28,41111.9,-25.36,25.09,-50.45,18.7,26.16,9.45,11.24,1672.9312142857143,174.78,315.5899999999965,-23.08,-5.71,41891.38,41728.83,829.7200000000012,-198.54000000000087,161.33000000000175,323.8799999999974,-27.590000000000003,12.409999999999997,-7.460000000000001,-50.45,1028.260000000002,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41567.5,41614.5,40950.0,40968.0,5809.468,239633860.4245,2022-01-10 12:00:00,32.94,42135.74,41456.14,41795.94,42475.53,41116.34,42815.33,40776.54,-94.5,1.17,-95.68,16.05,33.82,11.32,11.97,1998.477357142857,325.54,827.9400000000023,307.93,-11.71,41783.38,41424.49,1507.5299999999988,148.3399999999965,456.48999999999796,815.3799999999974,-37.06,2.9399999999999977,-17.77,-95.67,1359.1900000000023,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
40968.0,41068.0,40750.0,40791.0,5279.071,215949177.579,2022-01-10 13:00:00,30.76,42120.56,41279.9,41700.23,42540.89,40859.57,42961.22,40439.24,-161.72,-31.4,-130.32,14.96,35.8,13.45,13.04,2192.7404285714288,194.26,909.2300000000032,400.43,-5.71,41629.72,41171.09,1749.8899999999994,68.56999999999971,380.0899999999965,838.7200000000012,-39.239999999999995,0.7600000000000016,-20.839999999999996,-130.32,1681.3199999999997,0.0,EntryPreparationState,lower,40791.0,41899.0,0.0,1108.0,0,0.0,None,0
43770.5,43810.5,43500.0,43619.0,2184.623,95358259.4755,2022-01-13 11:00:00,54.1,43713.71,43488.45,43601.08,43826.34,43375.82,43938.97,43263.19,181.73,226.08,-44.34,26.94,16.52,42.78,43.5,1261.278428571429,-85.79,-17.919999999998254,-0.68,-9.28,43696.88,43716.22,207.3399999999965,-243.1800000000003,97.22000000000116,77.87999999999738,-15.899999999999999,24.1,10.420000000000002,-44.35000000000002,450.5199999999968,0.0,PositionState,upper,42539.0,43197.5,1080.0,0.0,0,0.0,None,0
43619.0,43789.0,43600.0,43788.5,1264.661,55299181.3735,2022-01-13 12:00:00,58.73,43730.79,43507.07,43618.93,43842.65,43395.21,43954.5,43283.35,175.94,216.05,-40.1,25.62,15.72,41.44,43.55,1290.5435714285718,29.26,-169.5699999999997,-8.54,-2.81,43729.5,43745.13,54.150000000001455,-393.2900000000009,-43.37000000000262,-59.0,-11.270000000000003,28.729999999999997,9.9,-40.110000000000014,447.4400000000023,0.0,PositionState,upper,42539.0,43197.5,1249.5,0.0,0,0.0,None,0
43788.5,43926.5,43663.0,43897.0,1524.474,66794774.788,2022-01-13 13:00:00,61.41,43761.92,43528.91,43645.41,43878.42,43412.4,43994.93,43295.9,178.05,208.45,-30.39,27.44,14.64,40.65,43.45,1317.233428571429,26.68,-251.5899999999965,34.88,1.58,43760.61,43805.88,-18.580000000001746,-484.59999999999854,-91.12000000000262,-136.38999999999942,-8.590000000000003,31.409999999999997,12.8,-30.399999999999977,466.0199999999968,0.0,PositionState,upper,42539.0,43197.5,1358.0,0.0,0,0.0,None,0
43897.0,44366.5,43842.5,44122.0,5928.683,261523622.8595,2022-01-13 14:00:00,66.3,43831.53,43550.07,43690.8,43972.26,43409.35,44112.98,43268.62,195.62,205.88,-10.25,34.65,12.77,41.04,43.63,1636.588642857143,319.35,-431.1999999999971,132.66,10.89,43810.27,43932.32,-149.73999999999796,-712.6500000000015,-189.6800000000003,-311.7300000000032,-3.700000000000003,36.3,21.88,-10.259999999999991,562.9100000000035,0.0,PositionState,upper,42539.0,43197.5,1583.0,0.0,0,0.0,None,0
44122.0,44150.0,42847.5,43197.5,10605.642,459343638.3775,2022-01-13 15:00:00,42.48,43828.21,43459.43,43643.82,44012.59,43275.05,44196.98,43090.66,133.41,191.39,-57.97,25.83,28.97,38.52,42.36,2305.9808571428575,669.39,446.3199999999997,268.46,-17.81,43754.5,43638.39,815.0899999999965,77.55000000000291,440.8899999999994,557.0,-27.520000000000003,12.479999999999997,-3.1400000000000006,-57.97999999999999,737.5399999999936,0.0,PositionState,upper,42539.0,43197.5,658.5,0.0,0,0.0,None,0
43197.5,43477.5,42973.5,43245.5,4780.256,206814829.085,2022-01-13 16:00:00,43.61,43815.93,43395.83,43605.88,44025.99,43185.78,44236.04,42975.73,86.98,170.51,-83.52,23.35,26.19,36.17,40.89,2575.2640714285712,269.28,360.3799999999974,143.0,-8.52,43706.72,43481.23,780.489999999998,-59.720000000001164,235.7300000000032,461.22000000000116,-26.39,13.61,-2.84,-83.52999999999999,840.2099999999991,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43245.5,43245.5,42582.0,42830.0,6115.639,261910925.356,2022-01-13 17:00:00,36.84,43812.73,43251.24,43531.99,44093.48,42970.5,44374.23,42689.75,16.47,139.7,-123.23,20.55,30.12,34.94,40.07,2920.7996428571428,345.53,701.989999999998,296.17,-9.2,43591.11,43220.74,1263.4800000000032,140.5,390.73999999999796,761.1100000000006,-33.16,6.840000000000003,-9.57,-123.22999999999999,1122.9800000000032,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
42830.0,42996.5,42669.0,42726.5,2080.857,89146299.8565,2022-01-13 18:00:00,35.37,43796.6,43113.95,43455.28,44137.93,42772.62,44479.26,42431.3,-47.21,102.32,-149.53,19.32,28.31,33.79,39.38,2992.8070714285714,72.0,728.7799999999988,309.81,-2.21,43466.27,43023.04,1411.4300000000003,46.12000000000262,296.5400000000009,739.7699999999968,-34.63,5.369999999999997,-8.989999999999998,-149.53,1365.3099999999977,0.0,EntryPreparationState,lower,42726.5,42951.5,0.0,225.0,0,0.0,None,0
43005.5,43080.0,42902.0,43077.5,842.178,36198115.57,2022-01-15 06:00:00,54.09,43325.03,42597.64,42961.34,43688.73,42233.94,44052.43,41870.25,49.21,38.76,10.44,25.81,19.05,23.33,26.51,1317.8670000000002,-119.37,-116.16000000000349,-149.75,1.94,43040.88,43024.07,611.2300000000032,-843.5599999999977,-53.43000000000029,-36.62000000000262,-15.909999999999997,24.090000000000003,6.759999999999998,10.450000000000003,1454.7900000000009,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43077.5,43081.0,42950.0,43077.5,907.746,39047507.6625,2022-01-15 07:00:00,54.09,43276.94,42667.86,42972.4,43581.49,42363.31,43886.03,42058.77,51.77,41.36,10.41,24.98,18.42,22.75,25.32,1278.6787142857145,-39.18,-105.09999999999854,-299.19,-0.51,43021.05,43045.44,503.98999999999796,-714.1900000000023,-32.05999999999767,-56.44999999999709,-15.909999999999997,24.090000000000003,6.559999999999999,10.410000000000004,1218.1800000000003,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43077.5,43111.0,42960.0,42996.5,669.393,28811860.471,2022-01-15 08:00:00,51.23,43196.96,42752.43,42974.69,43419.22,42530.16,43641.49,42307.9,46.73,42.44,4.29,24.78,17.7,22.31,25.05,1218.720785714286,-59.95,-21.80999999999767,-436.36,-0.3,43014.38,43025.86,422.72000000000116,-466.3399999999965,29.360000000000582,17.87999999999738,-18.770000000000003,21.229999999999997,7.080000000000002,4.289999999999999,889.0599999999977,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42996.5,43060.0,42888.5,43059.5,863.316,37088855.841,2022-01-15 09:00:00,53.3,43078.29,42887.25,42982.77,43173.81,42791.73,43269.33,42696.21,47.27,43.4,3.87,23.64,18.8,21.53,24.6,1074.810785714286,-143.9,-76.7300000000032,-669.25,-2.44,43012.0,43039.31,114.30999999999767,-267.7699999999968,-20.19000000000233,-47.5,-16.700000000000003,23.299999999999997,4.84,3.8700000000000045,382.07999999999447,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43059.5,43289.0,43000.0,43100.0,1956.294,84416089.62,2022-01-15 10:00:00,54.63,43087.08,42900.79,42993.93,43180.22,42807.65,43273.36,42714.51,50.39,44.8,5.59,27.92,17.35,21.66,24.88,1133.6025000000002,58.79,-106.06999999999971,-254.91,4.59,43026.83,43063.59,80.22000000000116,-292.34999999999854,-36.41000000000349,-73.16999999999825,-15.369999999999997,24.630000000000003,10.57,5.590000000000003,372.5699999999997,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43100.0,43100.5,42966.5,42993.0,981.719,42247588.739,2022-01-15 11:00:00,50.52,43088.11,42899.58,42993.84,43182.37,42805.32,43276.63,42711.06,43.72,44.58,-0.86,26.89,17.64,21.6,25.05,1079.6155714285717,-53.98,0.8399999999965075,10.89,2.96,43019.16,43035.35,189.37000000000262,-187.6800000000003,42.349999999998545,26.160000000003492,-19.479999999999997,20.520000000000003,9.25,-0.8599999999999994,377.0500000000029,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42993.0,43006.5,42563.0,42696.5,3415.409,146029169.0825,2022-01-15 12:00:00,41.27,43084.56,42846.49,42965.53,43203.59,42727.46,43322.63,42608.42,14.35,38.54,-24.18,23.75,26.18,20.4,24.34,1247.7660714285716,168.15,269.02999999999884,101.22,-12.71,42993.44,42899.81,507.0899999999965,30.959999999999127,203.30999999999767,296.9400000000023,-28.729999999999997,11.270000000000003,-2.4299999999999997,-24.189999999999998,476.1299999999974,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
42696.5,42951.0,42661.5,42909.5,2154.395,92278604.688,2022-01-15 13:00:00,48.56,43078.06,42842.32,42960.19,43195.93,42724.45,43313.8,42606.58,8.16,32.46,-24.3,21.96,24.2,19.29,23.52,1317.526642857143,69.76,50.69000000000233,16.56,-2.94,42990.61,42903.68,286.4300000000003,-185.0500000000029,-5.819999999999709,81.11000000000058,-21.439999999999998,18.560000000000002,-2.2399999999999984,-24.3,471.4800000000032,0.0,EntryPreparationState,lower,42909.5,43154.0,0.0,244.5,0,0.0,None,0
43027.5,43231.5,42601.0,43139.0,4925.644,211097977.4755,2022-01-16 13:00:00,52.53,43237.82,42920.13,43078.97,43396.66,42761.28,43555.51,42602.44,-11.42,-1.74,-9.68,18.79,29.46,13.11,17.03,1440.7806428571432,270.42,-60.029999999998836,-38.41,-8.5,43063.33,43064.42,257.6600000000035,-377.72000000000116,-74.58000000000175,-75.66999999999825,-17.47,22.53,-10.670000000000002,-9.68,635.3800000000047,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43139.0,43380.0,43025.0,43278.0,3476.788,150263049.369,2022-01-16 14:00:00,57.48,43256.17,42939.69,43097.93,43414.41,42781.45,43572.64,42623.21,6.21,-0.15,6.36,21.07,26.54,12.99,16.68,1597.7182142857146,156.93,-180.0699999999997,-10.5,1.05,43096.44,43149.85,136.4100000000035,-496.5500000000029,-128.15000000000146,-181.55999999999767,-12.520000000000003,27.479999999999997,-5.469999999999999,6.36,632.9600000000064,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43278.0,43322.0,43133.0,43210.0,1424.031,61521769.3745,2022-01-16 15:00:00,54.48,43246.68,42970.52,43108.6,43384.75,42832.44,43522.83,42694.37,14.53,2.78,11.75,19.94,25.12,12.89,15.92,1639.7248571428572,42.0,-101.40000000000146,-62.9,2.57,43097.61,43173.91,174.75,-377.5599999999977,-36.08999999999651,-112.38999999999942,-15.520000000000003,24.479999999999997,-5.18,11.75,552.3099999999977,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43210.0,43455.0,43170.0,43361.0,1664.668,72144487.8145,2022-01-16 16:00:00,59.52,43258.05,43007.22,43132.64,43383.46,42881.81,43508.88,42756.4,32.93,8.81,24.12,22.08,23.11,12.13,14.89,1627.1730714285716,-12.55,-228.36000000000058,-80.31,3.01,43117.27,43248.74,22.459999999999127,-479.1900000000023,-112.26000000000204,-243.7300000000032,-10.479999999999997,29.520000000000003,-1.0300000000000011,24.119999999999997,501.65000000000146,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43361.0,43382.5,43035.0,43040.5,1468.363,63378817.6655,2022-01-16 17:00:00,47.5,43241.4,43006.33,43123.86,43358.93,42888.79,43476.47,42771.25,21.41,11.33,10.07,19.98,24.61,12.0,14.21,1656.3285000000003,29.15,83.36000000000058,-32.8,-1.46,43114.11,43165.44,318.4300000000003,-151.70999999999913,124.94000000000233,73.61000000000058,-22.5,17.5,-4.629999999999999,10.08,470.1399999999994,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43040.5,43095.0,42950.0,43045.0,887.761,38204440.2175,2022-01-16 18:00:00,47.66,43228.43,43004.27,43116.35,43340.51,42892.19,43452.58,42780.12,12.49,11.56,0.93,19.16,26.0,12.23,13.84,1638.094928571429,-18.23,71.34999999999854,-46.34,-4.3,43111.16,43117.26,295.51000000000204,-152.80999999999767,72.26000000000204,66.16000000000349,-22.340000000000003,17.659999999999997,-6.84,0.9299999999999997,448.3199999999997,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43045.0,43045.0,42810.5,42819.0,1122.672,48167642.108,2022-01-16 19:00:00,40.92,43213.87,42962.19,43088.03,43339.71,42836.35,43465.55,42710.51,-12.65,6.72,-19.37,17.88,28.23,12.96,13.99,1672.7242142857144,34.62,269.02999999999884,36.62,-4.33,43100.83,42997.96,520.7099999999991,17.349999999998545,178.95999999999913,281.83000000000175,-29.08,10.920000000000002,-10.350000000000001,-19.37,503.3600000000006,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
42819.0,43081.0,42750.0,43005.5,1592.682,68400992.496,2022-01-16 20:00:00,47.51,43206.75,42953.59,43080.17,43333.33,42827.01,43459.92,42700.43,-17.34,1.9,-19.25,16.23,27.32,13.85,14.3,1718.6043571428575,45.88,74.66999999999825,2.15,-2.01,43102.83,43000.97,327.83000000000175,-178.48999999999796,-4.529999999998836,97.33000000000175,-22.490000000000002,17.509999999999998,-11.09,-19.24,506.3199999999997,0.0,EntryPreparationState,lower,43005.5,43175.5,0.0,170.0,0,0.0,None,0
43005.5,43053.5,42904.5,42964.5,640.931,27542671.162,2022-01-16 21:00:00,46.29,43197.37,42940.94,43069.15,43325.58,42812.72,43453.8,42684.51,-24.08,-3.29,-20.79,15.54,26.15,14.68,14.74,1704.784928571429,-13.81,104.65000000000146,0.16,-1.16,43095.83,42986.38,361.08000000000175,-151.77999999999884,21.87999999999738,131.33000000000175,-23.71,16.29,-10.61,-20.79,512.8600000000006,0.0,PositionState,lower,43005.5,43175.5,-41.0,0.0,0,0.0,None,0
42964.5,43227.5,42964.5,43175.5,896.922,38675822.869,2022-01-16 22:00:00,53.0,43205.74,42952.82,43079.28,43332.21,42826.36,43458.67,42699.89,-12.26,-5.08,-7.18,19.34,24.19,14.42,14.54,1693.2901428571429,-11.49,-96.22000000000116,-14.76,5.06,43099.88,43062.03,156.70999999999913,-349.1399999999994,-113.47000000000116,-75.62000000000262,-17.0,23.0,-4.850000000000001,-7.18,505.84999999999854,0.0,PositionState,lower,43005.5,43175.5,170.0,0.0,0,0.0,None,0
43175.5,43222.5,43050.0,43051.0,531.223,22916905.809,2022-01-16 23:00:00,49.1,43202.31,42950.87,43076.59,43328.03,42825.15,43453.75,42699.43,-12.79,-6.62,-6.16,18.37,22.97,14.19,13.95,1676.8942142857145,-16.39,25.589999999996508,3.65,4.05,43074.66,43057.61,277.02999999999884,-225.84999999999854,6.610000000000582,23.660000000003492,-20.9,19.1,-4.599999999999998,-6.169999999999999,502.8799999999974,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43051.0,43143.0,42868.5,42869.0,1191.861,51229477.263,2022-01-17 00:00:00,44.01,43190.13,42923.51,43056.82,43323.43,42790.2,43456.74,42656.89,-27.58,-10.81,-16.76,16.91,26.4,14.74,14.01,1683.9547142857148,7.06,187.8199999999997,26.17,-5.86,43036.77,42982.17,454.4300000000003,-78.80000000000291,113.16999999999825,167.7699999999968,-25.990000000000002,14.009999999999998,-9.489999999999998,-16.769999999999996,533.2300000000032,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42869.0,42928.0,42821.0,42884.0,1054.669,45214723.9575,2022-01-17 01:00:00,44.52,43178.44,42902.27,43040.36,43316.53,42764.19,43454.62,42626.1,-37.65,-16.18,-21.47,16.36,26.98,15.44,13.93,1602.4258571428575,-81.52,156.36000000000058,14.5,-2.59,42983.77,42942.9,432.52999999999884,-119.80999999999767,58.900000000001455,99.7699999999968,-25.479999999999997,14.520000000000003,-10.620000000000001,-21.47,552.3399999999965,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42884.0,42934.0,42805.5,42910.5,1048.688,44951432.1975,2022-01-17 02:00:00,45.46,43166.33,42889.65,43027.99,43304.67,42751.31,43443.01,42612.97,-43.0,-21.55,-21.45,15.7,26.38,16.14,14.63,1566.2073571428575,-36.21,117.48999999999796,-5.87,-0.6,42969.33,42929.94,394.16999999999825,-159.19000000000233,19.44000000000233,58.830000000001746,-24.54,15.46,-10.68,-21.45,553.3600000000006,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42910.5,42958.0,42652.0,42652.5,1857.126,79433561.1555,2022-01-17 03:00:00,38.57,43151.74,42832.71,42992.23,43311.26,42673.2,43470.77,42513.69,-67.29,-30.69,-36.59,14.24,28.59,17.38,15.19,1347.0275000000004,-219.17,339.7300000000032,72.84,-4.33,42925.72,42818.96,658.760000000002,20.69999999999709,166.45999999999913,273.22000000000116,-31.43,8.57,-14.35,-36.60000000000001,638.060000000005,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
42652.5,42790.0,42614.5,42624.5,1756.348,74974569.523,2022-01-17 04:00:00,37.89,43138.35,42776.06,42957.21,43319.49,42594.92,43500.64,42413.78,-87.78,-42.11,-45.66,13.46,28.2,18.67,15.78,1224.1389285714288,-122.88,332.7099999999991,93.09,-1.84,42904.11,42741.17,694.989999999998,-29.580000000001746,116.66999999999825,279.6100000000006,-32.11,7.890000000000001,-14.739999999999998,-45.67,724.5699999999997,0.0,EntryPreparationState,lower,42624.5,42357.0,0.0,-267.5,0,0.0,None,0
43251.5,43273.5,42981.0,43000.5,2113.159,91135066.5945,2022-01-20 17:00:00,66.41,42849.47,41893.88,42371.67,43327.26,41416.09,43805.06,40938.29,284.38,150.6,133.78,38.02,14.46,21.81,17.19,2809.7601428571434,77.56,-628.8300000000017,338.48,-7.17,42566.94,42985.62,326.76000000000204,-1584.4100000000035,-14.87999999999738,-433.5599999999977,-3.5900000000000034,36.41,23.560000000000002,133.78,1911.1700000000055,0.0,PositionState,upper,42940.0,41322.5,60.5,0.0,0,0.0,None,0
43000.5,43068.5,42814.0,42814.0,2928.558,125800038.273,2022-01-20 18:00:00,61.24,42906.58,41921.02,42413.8,43399.36,41428.24,43892.14,40935.46,282.66,177.01,105.65,35.69,17.59,22.67,17.31,2967.687785714286,157.92,-400.1999999999971,179.56,-8.3,42652.0,42916.97,585.3600000000006,-1385.760000000002,102.97000000000116,-162.0,-8.759999999999998,31.240000000000002,18.099999999999998,105.65000000000003,1971.1200000000026,0.0,PositionState,upper,42940.0,41322.5,-126.0,0.0,0,0.0,None,0
42814.0,43380.5,42812.0,42915.0,3007.545,129349461.9825,2022-01-20 19:00:00,62.92,42957.17,41965.9,42461.53,43452.81,41470.26,43948.44,40974.63,286.16,198.84,87.31,38.15,15.34,24.1,17.94,3121.3739285714287,153.68,-453.47000000000116,83.52,2.37,42744.83,42916.18,537.8099999999977,-1444.739999999998,1.180000000000291,-170.16999999999825,-7.079999999999998,32.92,22.81,87.32000000000002,1982.5499999999956,0.0,PositionState,upper,42940.0,41322.5,-25.0,0.0,0,0.0,None,0
42915.0,42963.5,42590.0,42735.0,2738.268,116966077.006,2022-01-20 20:00:00,58.07,42978.75,41996.41,42487.58,43469.92,41505.24,43961.09,41014.07,271.27,213.33,57.94,34.98,19.0,24.49,18.23,3235.9213571428577,114.54,-247.41999999999825,35.58,-4.37,42812.27,42843.71,734.9199999999983,-1229.760000000002,108.70999999999913,77.2699999999968,-11.93,28.07,15.979999999999997,57.93999999999997,1964.6800000000003,0.0,PositionState,upper,42940.0,41322.5,-205.0,0.0,0,0.0,None,0
42735.0,42735.0,41226.5,41322.5,11368.65,476159433.6415,2022-01-20 21:00:00,35.17,42901.92,41851.31,42376.62,43427.23,41326.01,43952.53,40800.7,143.84,199.43,-55.58,25.69,37.96,24.12,17.99,3959.4276428571434,723.5,1054.1200000000026,153.65,-31.42,42732.44,42235.22,2104.730000000003,3.5100000000020373,912.7200000000012,1409.9400000000023,-34.83,5.170000000000002,-12.27,-55.59,2101.220000000001,0.0,PositionState,upper,42940.0,41322.5,-1617.5,0.0,0,0.0,None,0
41322.5,41610.0,40800.0,41164.5,11032.739,455000034.1325,2022-01-20 22:00:00,33.57,42840.68,41681.68,42261.18,43420.18,41102.18,43999.68,40522.68,29.76,165.5,-135.73,22.27,39.92,24.42,17.93,4661.033285714286,701.6,1096.6800000000003,174.09,-14.66,42599.61,41806.93,2255.6800000000003,-62.31999999999971,642.4300000000003,1435.1100000000006,-36.43,3.5700000000000003,-17.650000000000002,-135.74,2318.0,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41164.5,41180.5,40600.0,40702.0,6188.287,252653863.3515,2022-01-20 23:00:00,29.37,42785.11,41440.25,42112.68,43457.54,40767.83,44129.97,40095.4,-96.84,113.03,-209.88,20.19,39.41,24.98,18.13,4991.599642857143,330.56,1410.6800000000003,364.65,-4.98,42350.94,41364.96,2755.540000000001,65.83000000000175,662.9599999999991,1648.9400000000023,-40.629999999999995,-0.629999999999999,-19.219999999999995,-209.87,2689.709999999999,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
40702.0,41111.0,40333.5,40930.5,5603.659,228396289.4195,2022-01-21 00:00:00,33.78,42727.06,41273.13,42000.09,43454.02,40546.17,44180.98,39819.21,-176.71,55.08,-231.79,17.8,38.8,25.85,18.66,5281.578428571428,289.97,1069.5899999999965,255.5,-3.85,42092.83,41191.17,2523.519999999997,-384.33000000000175,260.66999999999825,1162.3300000000017,-36.22,3.780000000000001,-20.999999999999996,-231.79000000000002,2907.8499999999985,0.0,EntryPreparationState,lower,40930.5,35438.5,0.0,-5492.0,0,0.0,None,0
35331.0,35443.0,35050.0,35100.0,2284.308,80533230.0495,2022-01-24 04:00:00,44.75,35782.57,35057.19,35419.88,36145.25,34694.51,36507.94,34331.82,-56.03,-54.27,-1.75,21.36,22.4,19.18,24.04,3028.2142142857147,-395.77,319.8799999999974,3.11,-2.39,35487.77,35296.49,1045.25,-405.48999999999796,196.48999999999796,387.7699999999968,-25.25,14.75,-1.0399999999999991,-1.759999999999998,1450.739999999998,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
35100.0,35243.0,34931.5,35190.0,2991.361,104910315.1865,2022-01-24 05:00:00,46.13,35754.0,35041.97,35397.99,36110.01,34685.96,36466.03,34329.95,-68.8,-57.18,-11.61,20.37,23.12,18.26,22.99,3037.419571428572,9.2,207.98999999999796,-54.44,-2.99,35479.5,35253.89,920.010000000002,-504.0400000000009,63.88999999999942,289.5,-23.869999999999997,16.130000000000003,-2.75,-11.619999999999997,1424.050000000003,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
35190.0,35324.0,35065.0,35257.0,2418.115,85175369.1415,2022-01-24 06:00:00,47.19,35727.17,35041.95,35384.56,36069.78,34699.34,36412.39,34356.73,-72.67,-60.28,-12.39,20.8,22.2,17.19,21.91,3035.3573571428574,-2.06,127.55999999999767,-88.84,0.36,35471.22,35255.13,812.7799999999988,-557.6600000000035,-1.8700000000026193,214.22000000000116,-22.810000000000002,17.189999999999998,-1.3999999999999986,-12.39,1370.4400000000023,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
35257.0,35275.5,34821.0,34874.0,3179.767,111443988.5915,2022-01-24 07:00:00,42.1,35691.11,34980.76,35335.93,36046.29,34625.58,36401.46,34270.4,-105.44,-69.31,-36.12,19.35,24.4,16.78,21.57,3177.7107857142864,142.35,461.9300000000003,10.03,-3.21,35403.27,35102.68,1172.2900000000009,-248.41999999999825,228.6800000000003,529.2699999999968,-27.9,12.100000000000001,-5.049999999999997,-36.129999999999995,1420.7099999999991,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
