open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
42696.5,42951.0,42661.5,42909.5,2154.395,92278604.688,2022-01-15 13:00:00,48.56,43078.06,42842.32,42960.19,43195.93,42724.45,43313.8,42606.58,8.16,32.46,-24.3,21.96,24.2,19.29,23.52,1317.526642857143,69.76,50.69000000000233,16.56,-2.94,42990.61,42903.68,286.4300000000003,-185.0500000000029,-5.819999999999709,81.11000000000058,-21.439999999999998,18.560000000000002,-2.2399999999999984,-24.3,471.4800000000032,0.0,EntryPreparationState,lower,42909.5,43154.0,0.0,244.5,0,0.0,None,0
42909.5,43294.5,42768.5,43154.0,3540.686,152442277.3385,2022-01-15 14:00:00,55.4,43099.36,42857.93,42978.65,43220.08,42737.21,43340.8,42616.5,22.73,30.51,-7.78,27.55,21.08,18.86,22.98,1487.534142857143,170.0,-175.34999999999854,3.73,6.92,43007.11,43003.81,66.08000000000175,-416.7900000000009,-150.19000000000233,-146.88999999999942,-14.600000000000001,25.4,6.470000000000002,-7.780000000000001,482.8700000000026,0.0,PositionState,lower,42909.5,43154.0,244.5,0.0,0,0.0,None,0
43154.0,43394.5,43067.0,43363.5,2198.575,95042563.603,2022-01-15 15:00:00,60.28,43155.13,42875.47,43015.3,43294.96,42735.64,43434.79,42595.8,50.59,34.53,16.05,27.79,19.4,18.79,22.64,1580.001285714286,92.46,-348.1999999999971,100.59,7.5,43038.88,43147.68,-68.54000000000087,-627.8600000000006,-215.8199999999997,-324.6200000000026,-9.719999999999999,30.28,8.39,16.060000000000002,559.3199999999997,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0
43363.5,43391.5,43205.0,43313.0,1602.215,69370581.892,2022-01-15 16:00:00,58.61,43194.33,42892.97,43043.65,43345.01,42742.29,43495.69,42591.61,67.82,41.19,26.62,26.49,18.49,18.71,22.37,1642.6024285714288,62.6,-269.34999999999854,118.27,-0.15,43065.05,43213.81,32.01000000000204,-570.7099999999991,-99.19000000000233,-247.9499999999971,-11.39,28.61,8.0,26.629999999999995,602.7200000000012,0.0,EntryPreparationState,upper,43313.0,43083.0,0.0,-230.0,0,0.0,None,0
42009.0,42125.0,41943.0,42049.5,1239.562,52097967.5295,2022-01-20 07:00:00,53.58,42095.75,41727.81,41911.78,42279.72,41543.84,42463.68,41359.88,9.61,-11.25,20.87,23.83,17.81,11.96,15.84,1253.8256428571433,-164.22,-137.72000000000116,-34.04,3.74,41890.88,41982.68,230.22000000000116,-505.6600000000035,-66.81999999999971,-158.62000000000262,-16.42,23.58,6.02,20.86,735.8800000000047,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42049.5,42065.0,41891.0,41976.5,1210.26,50775172.7075,2022-01-20 08:00:00,51.57,42099.97,41735.92,41917.94,42281.99,41553.89,42464.02,41371.87,13.14,-6.37,19.52,22.7,18.38,11.86,15.22,1215.1381428571433,-38.68,-58.55999999999767,8.07,-0.51,41923.44,41980.21,305.48999999999796,-422.6100000000006,3.709999999999127,-53.05999999999767,-18.43,21.57,4.32,19.51,728.0999999999985,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41976.5,42079.0,41830.5,42048.5,1560.358,65460953.5775,2022-01-20 09:00:00,53.43,42106.0,41754.76,41930.38,42281.62,41579.14,42457.24,41403.51,21.49,-0.8,22.3,21.15,18.78,11.43,14.49,1219.0098571428573,3.87,-118.12000000000262,-23.34,-3.08,41948.0,42007.52,233.12000000000262,-469.3600000000006,-40.9800000000032,-100.5,-16.57,23.43,2.3699999999999974,22.29,702.4800000000032,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42048.5,42130.5,42011.0,42079.5,1543.956,64963046.096,2022-01-20 10:00:00,54.24,42077.2,41811.96,41944.58,42209.82,41679.34,42342.44,41546.72,30.27,5.41,24.85,21.9,18.15,11.29,13.93,1201.6462142857144,-17.36,-134.91999999999825,-172.36,-0.16,41984.11,42036.31,130.3199999999997,-400.1600000000035,-43.19000000000233,-95.38999999999942,-15.759999999999998,24.240000000000002,3.75,24.86,530.4800000000032,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42079.5,42199.0,42048.5,42128.0,1480.54,62365870.2045,2022-01-20 11:00:00,55.54,42101.55,41822.55,41962.05,42241.04,41683.05,42380.54,41543.55,40.66,12.46,28.2,22.94,17.34,11.47,13.56,1199.0796428571432,-2.56,-165.9499999999971,-44.29,2.6,42001.72,42072.98,113.04000000000087,-444.9499999999971,-55.0199999999968,-126.27999999999884,-14.46,25.54,5.600000000000001,28.199999999999996,557.989999999998,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42128.0,42128.0,41946.5,42041.0,1695.66,71212510.5125,2022-01-20 12:00:00,52.64,42111.15,41827.98,41969.57,42252.74,41686.4,42394.32,41544.81,41.41,18.25,23.15,21.7,19.45,11.04,12.9,1246.2072142857146,47.12,-71.43000000000029,39.56,-2.3,42012.44,42060.19,211.73999999999796,-354.59999999999854,19.19000000000233,-28.55999999999767,-17.36,22.64,2.25,23.159999999999997,566.3399999999965,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42041.0,42450.0,41965.0,42360.0,4960.974,209827873.1435,2022-01-20 13:00:00,60.74,42170.38,41843.12,42006.75,42334.01,41679.49,42497.64,41515.86,66.96,27.99,38.97,27.73,16.83,12.0,12.92,1523.8697142857145,277.66,-353.25,99.88,7.41,42064.27,42180.11,-25.989999999997963,-680.510000000002,-179.88999999999942,-295.7300000000032,-9.259999999999998,30.740000000000002,10.900000000000002,38.97,654.5200000000041,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0
42360.0,43030.0,42359.5,42940.0,8692.827,371023311.1895,2022-01-20 14:00:00,70.58,42367.6,41823.66,42095.63,42639.57,41551.69,42911.53,41279.73,132.49,48.89,83.6,37.56,14.01,14.4,13.7,2046.3523571428575,522.48,-844.3700000000026,514.62,18.68,42181.33,42484.06,-300.4300000000003,-1388.3099999999977,-455.9400000000023,-758.6699999999983,0.5799999999999983,40.58,23.550000000000004,83.60000000000001,1087.8799999999974,0.0,EntryPreparationState,upper,42940.0,41322.5,0.0,-1617.5,0,0.0,None,0
35212.5,35413.5,35198.0,35318.5,1186.819,41922344.169,2022-01-23 17:00:00,45.72,35796.97,35146.66,35471.82,36122.13,34821.51,36447.28,34496.35,-93.99,-123.72,29.73,17.36,22.33,26.64,40.78,3184.9357142857148,-48.78,153.3199999999997,-24.0,0.78,35586.0,35353.16,803.6299999999974,-496.98999999999796,34.66000000000349,267.5,-24.28,15.719999999999999,-4.969999999999999,29.730000000000004,1300.6199999999953,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
35318.5,35375.0,34873.0,34947.0,3296.897,115722157.1805,2022-01-23 18:00:00,40.49,35740.38,35103.28,35421.83,36058.93,34784.73,36377.48,34466.18,-127.34,-124.44,-2.89,16.06,25.51,26.36,39.31,3291.5525000000007,106.61,474.83000000000175,-41.81,-5.05,35484.66,35190.69,1111.9300000000003,-162.2699999999968,243.69000000000233,537.6600000000035,-29.509999999999998,10.490000000000002,-9.450000000000003,-2.9000000000000057,1274.199999999997,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
