,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
2407,2539,1626346800000.0,31888.5,31986.5,31823.0,31920.0,2956.181,94361297.52,2021-07-15 11:00:00,-4.052e-05,0.00128,15968.15,31.76,32759.09,32200.84,32479.96,33038.21,31921.72,33317.34,31642.59,-115.76,-23.84,-91.91,14.48,28.03,18.23,20.39,2640.426142857143,150.08,559.9599999999991,297.78,-3.59,32398.66,32052.8,1118.2099999999991,1.7200000000011642,132.79999999999927,478.65999999999985,-38.239999999999995,1.7600000000000016,-13.55,-91.92,1116.489999999998,PositionState,lower,31920.0,31895.5,0.0,24.5,651.0,0.0,220.78125,0,228.38999999999942
2429,2561,1626426000000.0,31478.0,31516.5,31338.0,31402.0,2066.29,64885638.58,2021-07-16 09:00:00,0.0001,0.000132,14596.61,37.13,31941.97,31596.16,31769.06,32114.88,31423.25,32287.78,31250.34,-153.73,-155.2,1.46,10.54,27.45,30.86,31.37,1894.1581428571428,-20.08,367.0600000000013,15.2,-2.33,31728.83,31508.81,712.880000000001,21.25,106.81000000000131,326.83000000000175,-32.87,7.130000000000003,-16.91,1.4699999999999989,691.630000000001,PositionState,lower,31402.0,31688.0,0.0,-286.0,288.5,-286.0,19.875,0,32.210000000002765
2503,2635,1626692400000.0,31226.0,31463.0,31210.0,31289.5,2992.074,93620499.423,2021-07-19 11:00:00,0.0001,0.000244,15778.65,38.93,31702.23,31406.11,31554.17,31850.29,31258.05,31998.35,31109.99,-79.41,-42.79,-36.62,15.77,25.3,11.84,11.65,2064.5789285714286,88.15,264.66999999999825,13.68,0.6,31535.44,31324.75,560.7900000000009,-31.450000000000728,35.25,245.9399999999987,-31.07,8.93,-9.530000000000001,-36.62,592.2400000000016,PositionState,lower,31289.5,29808.0,0.0,1481.5,1871.5,0.0,1194.3170731707316,0,1553.9900000000016
2765,2897,1627635600000.0,38732.5,38780.0,38305.0,38779.5,5929.918,229959255.081,2021-07-30 09:00:00,0.0001,-0.000306,12976.014,33.7,39976.86,39282.38,39629.62,40324.11,38935.14,40671.35,38587.9,-132.99,-14.66,-118.33,13.76,33.51,14.53,11.25,2556.3444285714286,305.09,850.1200000000026,424.95,-5.39,39627.38,39018.7,1544.6100000000006,155.63999999999942,239.1999999999971,847.8799999999974,-36.3,3.700000000000003,-19.75,-118.33000000000001,1388.9700000000012,PositionState,lower,38779.5,39861.0,0.0,-1081.5,134.0,-1081.5,-182.22727272727272,0,-413.75
2827,2959,1627858800000.0,40283.5,40446.0,39389.0,39836.5,5820.184,231855759.916,2021-08-01 23:00:00,0.0001,3.9e-05,13207.636,24.76,41663.43,40641.82,41152.63,42174.24,40131.02,42685.04,39620.21,-258.61,-90.15,-168.46,8.03,38.46,27.38,24.97,3191.148357142857,311.87,1316.1299999999974,382.59,-5.52,40943.05,40279.48,2337.739999999998,294.5199999999968,442.9800000000032,1106.550000000003,-45.239999999999995,-5.239999999999998,-30.43,-168.46,2043.2200000000012,PositionState,lower,39836.5,38145.0,0.0,1691.5,2063.5,-428.5,1001.8196721311475,0,2230.75
2910,3042,1628157600000.0,38047.5,38253.5,37817.5,38041.5,3866.456,147085785.924,2021-08-05 10:00:00,-7.755e-05,0.000502,13934.97,28.54,39446.1,38427.1,38936.6,39955.6,37917.6,40465.1,37408.1,-94.19,110.0,-204.19,11.93,34.66,26.6,30.51,2560.8965,176.18,895.0999999999985,431.35,-1.58,38899.83,38227.08,1914.0999999999985,-123.90000000000146,185.58000000000175,858.3300000000017,-41.46,-1.4600000000000009,-22.729999999999997,-204.19,2038.0,PositionState,lower,38041.5,39033.5,0.0,-992.0,14.5,-992.0,-193.5,0,-320.2299999999959
3074,3206,1628748000000.0,45200.0,45250.0,44888.5,45249.5,3275.062,148194917.969,2021-08-12 06:00:00,0.0001,0.000847,13852.25,39.09,46242.89,45459.44,45851.17,46634.61,45067.72,47026.34,44676.0,-103.82,17.56,-121.39,14.46,28.32,20.64,23.01,2144.8305,93.9,601.6699999999983,217.05,-1.32,45691.72,45374.28,1385.1100000000006,-181.77999999999884,124.77999999999884,442.22000000000116,-30.909999999999997,9.090000000000003,-13.86,-121.38,1566.8899999999994,PositionState,lower,45249.5,44823.5,0.0,426.0,1260.0,-124.5,632.325,0,764.7799999999988
3148,3280,1629014400000.0,45819.5,45976.0,45630.0,45800.0,2384.804,109224023.2,2021-08-15 08:00:00,0.0001,0.001326,13154.297,32.2,47062.71,46307.49,46685.1,47440.32,45929.88,47817.93,45552.27,-161.69,-19.04,-142.64,13.38,31.86,20.22,22.4,1738.5880000000002,120.28,885.0999999999985,274.64,-2.24,46658.83,46010.58,1640.3199999999997,129.87999999999738,210.58000000000175,858.8300000000017,-37.8,2.200000000000003,-18.479999999999997,-142.65,1510.4400000000023,PositionState,lower,45800.0,46309.5,0.0,-509.5,0.0,-509.5,-203.22727272727272,0,-145.47999999999593
3209,3341,1629234000000.0,45031.5,45087.5,44783.5,44830.5,1639.567,73502608.3935,2021-08-17 21:00:00,0.00010737,0.00152,13494.531,29.87,46442.73,45369.3,45906.02,46979.44,44832.59,47516.16,44295.88,-328.08,-197.74,-130.34,16.28,35.64,21.14,22.88,2826.9057857142857,-50.85,1075.5199999999968,335.39,-1.89,45638.0,45089.35,2148.9400000000023,2.0899999999965075,258.84999999999854,807.5,-40.129999999999995,-0.129999999999999,-19.36,-130.33999999999997,2146.850000000006,PositionState,lower,44830.5,45289.0,0.0,-458.5,104.5,-612.0,-248.85294117647058,0,-52.599999999998545
3233,3365,1629320400000.0,44580.0,44830.5,44433.0,44624.0,1661.345,74135859.28,2021-08-18 21:00:00,0.00034051,0.000727,13449.142,38.41,45590.44,44880.46,45235.45,45945.44,44525.47,46300.43,44170.48,-163.77,-127.47,-36.3,15.27,30.51,22.98,26.09,2230.4492142857143,-21.64,611.4499999999971,72.54,-2.48,45295.61,44768.09,1321.4400000000023,-98.52999999999884,144.0899999999965,671.6100000000006,-31.590000000000003,8.409999999999997,-15.240000000000002,-36.30000000000001,1419.9700000000012,PositionState,lower,44624.0,44804.5,0.0,-180.5,524.0,-436.0,-9.307692307692308,0,51.05999999999767
3323,3455,1629644400000.0,48277.5,48550.0,47974.5,48550.0,4062.429,197230927.95,2021-08-22 15:00:00,0.0001,0.000522,14317.083,43.33,49157.14,48682.08,48919.61,49394.67,48444.55,49632.2,48207.02,-38.32,55.39,-93.71,14.88,32.77,15.89,19.0,1992.5979285714286,204.25,369.6100000000006,111.99,-6.15,48918.72,48585.68,844.6699999999983,-105.44999999999709,35.68000000000029,368.72000000000116,-26.67,13.329999999999998,-17.89,-93.71000000000001,950.1199999999953,PositionState,lower,48550.0,49299.5,0.0,-749.5,148.5,-749.5,-121.3125,0,-361.65000000000146
3370,3502,1629813600000.0,48693.0,48759.0,48375.0,48605.0,3869.046,188054980.83,2021-08-24 14:00:00,0.00023887,0.001042,15695.326,33.35,49679.9,49051.5,49365.7,49994.1,48737.3,50308.31,48423.09,-145.28,-51.14,-94.14,10.75,31.7,23.53,22.66,2594.5437857142856,33.82,760.6999999999971,275.58,-2.46,49363.66,48829.07,1389.0999999999985,132.3000000000029,224.0699999999997,758.6600000000035,-36.65,3.3500000000000014,-20.95,-94.14,1256.7999999999956,PositionState,lower,48605.0,48524.0,0.0,81.0,858.0,0.0,386.65625,0,529.0599999999977
3389,3521,1629882000000.0,47322.0,47588.5,47200.0,47328.5,4431.928,209756504.348,2021-08-25 09:00:00,0.00084837,0.001501,15708.229,32.29,48545.01,47890.52,48217.77,48872.25,47563.28,49199.49,47236.04,-352.24,-313.52,-38.71,9.16,33.96,43.39,38.89,2400.003928571429,160.58,889.2699999999968,-27.84,-1.71,48021.27,47553.25,1543.75,234.77999999999884,224.75,692.7699999999968,-37.71,2.289999999999999,-24.8,-38.72000000000003,1308.9700000000012,PositionState,lower,47328.5,48413.0,0.0,-1084.5,0.0,-1084.5,-392.4166666666667,0,-489.3199999999997
3410,3542,1629957600000.0,47086.0,47293.5,46750.0,46920.0,5507.727,258422550.84,2021-08-26 06:00:00,0.00021644,0.000955,15674.364,31.0,48876.52,47569.07,48222.8,49530.24,46915.35,50183.96,46261.63,-202.66,-14.27,-188.39,12.28,32.46,27.08,31.1,2998.6660714285713,247.2,1302.800000000003,141.88,-2.65,48271.38,47270.04,2610.239999999998,-4.650000000001455,350.0400000000009,1351.3799999999974,-39.0,1.0,-20.18,-188.39,2614.8899999999994,PositionState,lower,46920.0,47299.5,0.0,-379.5,107.0,-379.5,-83.42105263157895,0,110.54000000000087
3432,3564,1630036800000.0,46837.0,47037.5,46627.5,46949.0,2315.361,108703883.589,2021-08-27 04:00:00,0.00031777,0.001342,15522.382,42.88,47338.99,47021.19,47180.09,47497.88,46862.29,47656.78,46703.39,-188.67,-232.93,44.26,12.11,31.32,36.72,36.0,2274.950071428572,-87.08,231.0899999999965,-30.33,-1.71,47106.83,46989.34,548.8799999999974,-86.70999999999913,40.33999999999651,157.83000000000175,-27.119999999999997,12.880000000000003,-19.21,44.26000000000002,635.5899999999965,PositionState,lower,46949.0,47452.5,0.0,-503.5,0.0,-503.5,-223.625,0,-292.320000000007
3480,3612,1630209600000.0,48262.5,48320.0,47789.5,48191.5,3975.111,191566561.7565,2021-08-29 04:00:00,0.0001,0.001256,14703.599,40.81,49055.58,48454.8,48755.19,49355.98,48154.4,49656.37,47854.01,13.04,113.54,-100.5,21.73,35.75,16.69,18.87,2333.6757857142857,29.91,563.6900000000023,161.48,-7.89,48804.83,48393.7,1164.4800000000032,-37.099999999998545,202.1999999999971,613.3300000000017,-29.189999999999998,10.810000000000002,-14.02,-100.5,1201.5800000000017,PositionState,lower,48191.5,48666.0,0.0,-474.5,0.0,-474.5,-234.57692307692307,0,-140.15000000000146
3504,3636,1630296000000.0,48016.0,48176.0,47805.0,47930.0,2518.871,120729487.03,2021-08-30 04:00:00,0.00024224,0.001548,15066.444,36.27,48810.04,48222.77,48516.41,49103.68,47929.14,49397.31,47635.5,-96.5,-17.59,-78.91,16.15,33.27,15.61,16.71,1949.4795,74.58,586.4100000000035,146.31,-2.03,48547.61,48094.74,1173.6800000000003,-0.8600000000005821,164.73999999999796,617.6100000000006,-33.73,6.270000000000003,-17.120000000000005,-78.91,1174.5400000000009,PositionState,lower,47930.0,48200.0,0.0,-270.0,279.5,-270.0,-40.46153846153846,0,22.889999999999418
3523,3655,1630364400000.0,47634.5,47634.5,46908.0,47027.0,5888.61,276923662.47,2021-08-30 23:00:00,0.000257,0.001987,14332.863,30.62,48473.67,47740.13,48106.9,48840.44,47373.37,49207.21,47006.6,-135.78,-83.52,-52.25,14.99,40.72,22.12,21.86,2416.7920714285715,315.94,1079.9000000000015,290.26,-13.54,48165.44,47542.69,1813.4400000000023,346.3700000000026,515.6900000000023,1138.4400000000023,-39.379999999999995,0.620000000000001,-25.729999999999997,-52.260000000000005,1467.0699999999997,PositionState,lower,47027.0,47743.5,0.0,-716.5,114.0,-716.5,-111.22222222222223,0,125.42000000000553
3597,3729,1630630800000.0,48648.5,48777.5,48400.0,48609.0,2660.72,129334938.48,2021-09-03 01:00:00,0.0001,0.001202,16061.753,38.15,49755.86,48934.2,49345.03,50166.69,48523.36,50577.52,48112.53,49.46,236.61,-187.15,16.5,30.33,26.91,33.98,2357.084357142857,72.15,736.0299999999988,377.12,-4.23,49353.27,48848.33,1557.6900000000023,-85.63999999999942,239.33000000000175,744.2699999999968,-31.85,8.149999999999999,-13.829999999999998,-187.15,1643.3300000000017,PositionState,lower,48609.0,49477.5,0.0,-868.5,0.0,-868.5,-423.3333333333333,0,-355.11999999999534
3702,3834,1631008800000.0,50935.0,51278.5,50877.5,51150.5,2832.424,144879903.812,2021-09-07 10:00:00,0.0001,0.001125,17308.482,37.47,52433.88,51376.5,51905.19,52962.57,50847.81,53491.25,50319.13,14.74,212.91,-198.16,16.01,33.27,46.52,44.93,2558.6307142857145,133.48,754.6900000000023,140.23,-2.21,52060.22,51274.96,1812.0699999999997,-302.6900000000023,124.45999999999913,909.7200000000012,-32.53,7.469999999999999,-17.26,-198.17,2114.760000000002,PositionState,lower,51150.5,46585.5,0.0,4565.0,6054.5,0.0,4209.27027027027,0,4905.580000000002
3779,3911,1631286000000.0,45165.5,45641.0,44711.5,45445.0,5418.372,246237915.54,2021-09-10 15:00:00,0.0001,0.000867,14913.412,35.82,46568.98,45739.94,46154.46,46983.49,45325.43,47398.01,44910.91,-245.38,-126.35,-119.03,8.29,31.28,35.55,33.51,2876.1657142857143,272.93,709.4599999999991,277.51,-1.32,45942.16,45515.0,1538.489999999998,-119.56999999999971,70.0,497.1600000000035,-34.18,5.82,-22.990000000000002,-119.03,1658.0599999999977,PositionState,lower,45445.0,45472.0,0.0,-27.0,956.5,-272.0,191.0,0,194.86000000000058
3840,3972,1631505600000.0,44659.0,44818.5,44536.0,44774.0,2266.319,101472166.906,2021-09-13 04:00:00,0.0001,0.001328,14905.375,37.51,45889.28,45010.71,45449.99,46328.57,44571.42,46767.86,44132.13,-147.55,-18.37,-129.17,21.02,36.06,17.95,18.02,2079.9016428571426,100.73,675.989999999998,203.9,-2.17,45321.88,44872.85,1554.5699999999997,-202.58000000000175,98.84999999999854,547.8799999999974,-32.49,7.509999999999998,-15.040000000000003,-129.18,1757.1500000000015,PositionState,lower,44774.0,46140.0,0.0,-1366.0,313.5,-1366.0,-59.1,0,-544.0500000000029
3992,4124,1632052800000.0,47370.0,47450.0,47100.0,47295.0,3375.329,159636185.055,2021-09-19 12:00:00,0.0001,0.000561,16713.569,33.65,48214.94,47679.2,47947.07,48482.81,47411.33,48750.67,47143.47,-97.02,-17.93,-79.09,12.52,35.5,18.88,18.41,1577.3717142857145,202.9,652.0699999999997,232.05,-3.62,47911.72,47517.64,1187.8099999999977,116.33000000000175,222.63999999999942,616.7200000000012,-36.35,3.6499999999999986,-22.98,-79.09,1071.479999999996,PositionState,lower,47295.0,43404.5,0.0,3890.5,5651.0,-383.0,2401.81914893617,0,4260.550000000003
4046,4178,1632247200000.0,41696.0,42800.0,41642.0,42205.5,6533.374,275744316.357,2021-09-21 18:00:00,-0.00017869,-0.000118,14258.525,40.12,43414.34,42433.76,42924.05,43904.63,41943.47,44394.92,41453.18,-494.33,-500.64,6.31,9.3,29.81,61.35,67.55,3230.404571428571,293.16,718.5500000000029,-38.95,3.8,42745.05,42196.99,1699.1299999999974,-262.02999999999884,-8.510000000002037,539.5500000000029,-29.880000000000003,10.119999999999997,-20.509999999999998,6.310000000000002,1961.1599999999962,PositionState,lower,42205.5,42145.0,0.0,60.5,1692.5,0.0,838.9375,0,660.8099999999977
4110,4242,1632477600000.0,42382.5,42707.0,41957.0,42190.5,6598.511,278394478.3455,2021-09-24 10:00:00,-0.00029067,0.000542,15357.717,29.59,44667.76,43223.07,43945.41,45390.11,42500.72,46112.46,41778.37,-138.37,132.71,-271.09,17.58,36.36,24.41,24.23,3130.3656428571426,403.79,1754.9100000000035,922.7,-10.05,43895.83,42808.4,3199.6100000000006,310.22000000000116,617.9000000000015,1705.3300000000017,-40.41,-0.41000000000000014,-18.78,-271.08000000000004,2889.3899999999994,PositionState,lower,42190.5,42941.5,0.0,-751.0,1008.0,-751.0,120.72727272727273,0,218.72000000000116
4151,4283,1632625200000.0,42068.5,42400.0,41958.0,42214.5,1731.379,73089298.79549998,2021-09-26 03:00:00,0.0001,7.6e-05,14933.555,40.89,42669.92,42343.21,42506.56,42833.27,42179.85,42996.63,42016.5,-101.77,-74.1,-27.67,10.25,24.22,26.33,25.59,1528.6780714285717,-35.31,292.0599999999977,70.38,0.14,42498.61,42247.64,618.7699999999968,-34.650000000001455,33.13999999999942,284.1100000000006,-29.11,10.89,-13.969999999999999,-27.67,653.4199999999983,PositionState,lower,42214.5,43235.5,0.0,-1021.0,972.5,-1021.0,134.71428571428572,0,-181.87000000000262
4196,4328,1632787200000.0,42170.0,42431.0,41830.0,42338.0,3125.826,132341221.188,2021-09-28 00:00:00,0.0001,0.000153,15223.95,36.81,43557.94,42596.72,43077.33,44038.55,42116.11,44519.16,41635.5,-206.05,-72.51,-133.53,14.17,30.14,15.04,16.95,2418.9990714285714,83.85,739.3300000000017,142.28,-5.93,42842.94,42477.34,1700.550000000003,-221.88999999999942,139.3399999999965,504.9400000000023,-33.19,6.810000000000002,-15.97,-133.54000000000002,1922.4400000000023,PositionState,lower,42338.0,42160.5,0.0,177.5,1331.5,-278.5,473.0,0,601.2799999999988
4317,4449,1633222800000.0,47263.0,47595.0,47225.0,47522.0,1395.895,66335722.19,2021-10-03 01:00:00,0.0001,8.7e-05,15756.116,49.1,47924.66,47494.75,47709.7,48139.61,47279.8,48354.56,47064.84,168.62,300.79,-132.16,22.09,26.32,32.73,36.58,1426.7830714285715,29.26,187.6999999999971,52.45,-3.46,47840.0,47541.96,617.6100000000006,-242.1999999999971,19.959999999999127,318.0,-20.9,19.1,-4.23,-132.17000000000002,859.8099999999977,PositionState,lower,47522.0,47874.0,0.0,-352.0,0.0,-352.0,-150.16666666666666,0,-185.65000000000146
4486,4618,1633831200000.0,54455.5,54786.0,54135.0,54685.5,1650.149,90239223.1395,2021-10-10 02:00:00,0.0001371,0.00089,12951.35,48.45,54964.66,54610.25,54787.46,55141.87,54433.05,55319.07,54255.84,36.26,83.58,-47.32,20.57,26.56,14.71,16.24,1121.2037857142857,28.01,101.95999999999913,20.41,-7.75,54790.27,54690.98,456.3700000000026,-252.4499999999971,5.480000000003201,104.7699999999968,-21.549999999999997,18.450000000000003,-5.989999999999998,-47.32,708.8199999999997,PositionState,lower,54685.5,55100.5,0.0,-415.0,0.0,-415.0,-207.5,0,-204.75999999999476
4547,4679,1634050800000.0,56440.0,56686.5,56100.0,56368.5,3606.931,203506328.8385,2021-10-12 15:00:00,0.0001,0.001211,13799.558,41.18,57251.21,56637.42,56944.31,57558.1,56330.52,57865.0,56023.63,18.04,151.72,-133.68,18.52,24.89,18.24,20.49,2141.3169285714284,175.26,575.8099999999977,163.43,-2.66,57007.16,56553.92,1189.5999999999985,-37.9800000000032,185.41999999999825,638.6600000000035,-28.82,11.18,-6.370000000000001,-133.68,1227.5800000000017,PositionState,lower,56368.5,56424.0,0.0,-55.5,988.0,-55.5,461.625,0,442.29999999999563
4562,4694,1634104800000.0,55040.5,55530.0,54800.0,55399.5,2698.22,149051736.9385,2021-10-13 06:00:00,0.0001539,0.000279,12940.681,39.63,56687.34,55571.85,56129.6,57245.09,55014.1,57802.83,54456.36,-273.3,-204.17,-69.13,11.91,36.01,30.07,24.67,2057.219,-1.12,730.0999999999985,-117.73,-2.37,56037.5,55505.13,1845.5899999999965,-385.40000000000146,105.62999999999738,638.0,-30.369999999999997,9.630000000000003,-24.099999999999998,-69.13000000000002,2230.989999999998,PositionState,lower,55399.5,55785.0,0.0,-385.5,746.0,-385.5,365.8888888888889,0,126.5
4660,4792,1634457600000.0,60389.0,60954.5,60389.0,60729.0,1174.041,71275749.409,2021-10-17 08:00:00,0.00088118,0.000932,14498.221,46.81,61119.97,60719.21,60919.59,61320.35,60518.83,61520.73,60318.45,-62.96,3.86,-66.83,19.42,22.76,17.97,26.29,984.3431428571429,-14.43,190.5899999999965,-125.38,0.03,60895.11,60670.79,591.3499999999985,-210.16999999999825,-58.20999999999913,166.11000000000058,-23.189999999999998,16.810000000000002,-3.34,-66.82000000000001,801.5199999999968,PositionState,lower,60729.0,61260.0,0.0,-531.0,0.0,-531.0,-265.5,0,-294.59999999999854
4673,4805,1634504400000.0,59441.0,60830.0,59350.0,60678.5,2667.919,160360303.671,2021-10-17 21:00:00,0.0008968,0.001501,13308.119,48.3,61189.54,60403.4,60796.47,61582.61,60010.34,61975.68,59617.27,-128.04,-46.3,-81.74,13.59,34.02,16.42,17.2,1700.848642857143,103.04,117.97000000000116,198.64,3.83,60752.44,60401.55,904.1100000000006,-668.1600000000035,-276.9499999999971,73.94000000000233,-21.700000000000003,18.299999999999997,-20.430000000000003,-81.74,1572.270000000004,PositionState,lower,60678.5,61340.0,0.0,-661.5,0.0,-661.5,-330.75,0,-469.2199999999939
4763,4895,1634828400000.0,63714.5,63933.5,61880.0,63029.5,7933.073,499615563.5715,2021-10-21 15:00:00,0.00139719,0.00167,15374.835,31.91,65743.26,64164.03,64953.65,66532.87,63374.42,67322.49,62584.81,-213.13,84.99,-298.12,14.12,39.59,26.55,29.02,3732.491785714286,359.47,1924.1500000000015,509.03,-6.23,64952.38,63698.19,3503.3699999999953,344.91999999999825,668.6900000000023,1922.8799999999974,-38.09,1.9100000000000001,-25.470000000000006,-298.12,3158.449999999997,PositionState,lower,63029.5,63361.0,0.0,-331.5,783.5,-331.5,186.58823529411765,0,561.1500000000015
4786,4918,1634911200000.0,62471.0,62479.0,61000.0,61643.5,8981.611,554467650.755,2021-10-22 14:00:00,0.00089206,0.001701,16055.493,32.98,63583.68,62651.99,63117.84,64049.52,62186.15,64515.37,61720.31,-346.27,-328.53,-17.74,12.74,36.47,30.62,33.17,2070.4018571428574,468.99,1474.3399999999965,326.9,-13.83,63035.88,62308.39,2406.019999999997,542.6500000000015,664.8899999999994,1392.3799999999974,-37.02,2.979999999999997,-23.729999999999997,-17.74000000000001,1863.3699999999953,PositionState,lower,61643.5,61572.0,0.0,71.5,1502.0,0.0,677.5,0,1264.9099999999962
4829,4961,1635066000000.0,60585.5,61333.0,60536.0,60868.0,2050.486,125138991.33,2021-10-24 09:00:00,0.00032696,0.001058,16437.13499999,44.83,61252.81,60830.68,61041.75,61463.88,60619.62,61674.94,60408.55,-155.27,-131.9,-23.36,18.11,23.14,27.55,29.69,813.2392857142856,108.17,173.75,-22.47,10.12,60964.55,60793.56,595.8799999999974,-248.37999999999738,-74.44000000000233,96.55000000000291,-25.17,14.829999999999998,-5.030000000000001,-23.370000000000005,844.2599999999948,PositionState,lower,60868.0,60692.5,0.0,175.5,916.5,-158.0,411.3181818181818,0,328.0199999999968
4883,5015,1635260400000.0,62030.0,62808.5,61900.5,62580.0,2761.801,172340564.008,2021-10-26 15:00:00,0.00020487,0.001196,16590.47399999,50.09,62889.8,62325.97,62607.88,63171.71,62044.06,63453.63,61762.14,-13.95,73.12,-87.08,27.04,22.91,16.84,21.7,1261.027214285714,149.0,27.87999999999738,0.51,7.73,62590.77,62414.94,591.7099999999991,-535.9400000000023,-165.05999999999767,10.769999999996799,-19.909999999999997,20.090000000000003,4.129999999999999,-87.07000000000001,1127.6500000000015,PositionState,lower,62580.0,60559.0,0.0,2021.0,4253.0,0.0,2692.059523809524,0,2624.760000000002
4997,5129,1635670800000.0,60832.0,60904.0,60622.0,60749.5,1135.001,68953362.9955,2021-10-31 09:00:00,0.00025089,0.001513,16839.676,35.01,61846.08,61109.2,61477.64,62214.52,60740.76,62582.96,60372.32,-143.08,-35.7,-107.37,17.38,34.56,14.53,13.35,1093.3493571428571,35.19,728.1399999999994,201.6,-2.13,61431.16,60940.59,1465.0199999999968,-8.739999999997963,191.0899999999965,681.6600000000035,-34.99,5.009999999999998,-17.180000000000003,-107.38000000000001,1473.7599999999948,PositionState,lower,60749.5,60973.5,0.0,-224.0,385.0,-224.0,94.33333333333333,0,99.82999999999447
5016,5148,1635739200000.0,59921.5,60711.5,59444.0,60513.5,3084.568,185459050.4475,2021-11-01 04:00:00,0.00094655,0.000605,17095.068,43.16,61345.02,60503.49,60924.26,61765.79,60082.73,62186.56,59661.96,-156.57,-118.43,-38.14,10.63,29.67,23.32,23.6,1476.5575000000001,101.92,410.76000000000204,-21.22,-0.69,61010.5,60478.57,1252.2900000000009,-430.7699999999968,-34.93000000000029,497.0,-26.840000000000003,13.159999999999997,-19.04,-38.139999999999986,1683.0599999999977,PositionState,lower,60513.5,62176.5,0.0,-1663.0,0.0,-1663.0,-499.625,0,-932.25
5073,5205,1635944400000.0,62496.5,62668.5,61673.0,61859.0,4279.256,265843010.004,2021-11-03 13:00:00,0.00069439,0.001466,17885.445,37.87,63294.97,62537.3,62916.13,63673.8,62158.46,64052.64,61779.63,13.42,185.58,-172.16,14.01,28.91,23.49,28.72,1539.5290000000002,166.26,1057.1299999999974,484.9,-9.47,62939.66,62349.81,1814.800000000003,299.4599999999991,490.8099999999977,1080.6600000000035,-32.13,7.869999999999997,-14.9,-172.16000000000003,1515.3400000000038,PositionState,lower,61859.0,63214.5,0.0,-1355.5,0.0,-1355.5,-459.1666666666667,0,-422.9100000000035
5143,5275,1636196400000.0,60549.5,60671.0,60188.0,60412.0,2118.901,128025129.523,2021-11-06 11:00:00,0.00095084,0.001774,18598.31499999,36.26,61317.02,60832.67,61074.85,61559.19,60590.5,61801.37,60348.32,-208.56,-157.67,-50.89,14.0,32.17,18.23,19.23,881.617,121.18,662.8499999999985,184.29,-5.73,60997.66,60597.43,1147.1900000000023,178.5,185.4300000000003,585.6600000000035,-33.74,6.259999999999998,-18.17,-50.890000000000015,968.6900000000023,PositionState,lower,60412.0,61198.0,0.0,-786.0,77.5,-786.0,-251.16666666666666,0,-364.52999999999884
5250,5382,1636581600000.0,64275.0,65310.0,63888.0,65137.0,3306.712,213853258.156,2021-11-10 22:00:00,0.00064863,0.0011,16321.845,37.31,67915.97,65698.31,66807.14,69024.8,64589.48,70133.63,63480.65,-289.86,23.5,-313.37,12.7,39.97,26.03,21.38,3238.478428571428,172.98,1670.1399999999994,439.05,-1.96,67089.16,65296.76,3887.800000000003,-547.5199999999968,159.76000000000204,1952.1600000000035,-32.69,7.310000000000002,-27.27,-313.36,4435.32,PositionState,lower,65137.0,65201.5,0.0,-64.5,604.5,-284.5,150.46,0,197.19000000000233
5283,5415,1636700400000.0,64580.5,64680.0,64200.0,64509.5,1231.023,79355345.56649998,2021-11-12 07:00:00,0.0001,0.000765,17139.06299999,39.76,65146.56,64776.1,64961.33,65331.8,64590.86,65517.03,64405.63,-216.37,-218.45,2.08,9.09,27.36,32.72,32.95,800.9449285714285,61.15,451.83000000000175,22.04,-3.59,64850.94,64617.43,822.3000000000029,81.36000000000058,107.93000000000029,341.4400000000023,-30.240000000000002,9.759999999999998,-18.27,2.079999999999984,740.9400000000023,PositionState,lower,64509.5,64151.0,0.0,358.5,1362.5,-387.0,640.2857142857143,0,640.4800000000032
5341,5473,1636909200000.0,63774.0,64280.0,63700.0,64216.0,1126.279,71998330.692,2021-11-14 17:00:00,0.0001,0.000626,19220.038,47.1,64661.93,64085.9,64373.92,64949.95,63797.89,65237.96,63509.87,-35.21,45.9,-81.11,18.81,25.55,16.65,19.59,930.2922142857143,31.88,157.91999999999825,70.86,-0.64,64329.72,64127.17,733.9499999999971,-418.1100000000006,-88.83000000000175,113.72000000000116,-22.9,17.1,-6.740000000000002,-81.11,1152.0599999999977,PositionState,lower,64216.0,64360.0,0.0,-144.0,166.0,-144.0,-0.6,0,-153.84000000000378
5393,5525,1637096400000.0,59755.0,60961.5,59702.0,60506.0,1753.458,106013934.9475,2021-11-16 21:00:00,0.00067888,0.001069,19023.669,40.67,61432.56,60502.83,60967.7,61897.43,60037.97,62362.29,59573.1,-819.19,-916.46,97.27,13.46,31.85,57.66,55.94,2308.041357142857,13.98,461.6999999999971,-730.22,8.2,60421.5,60254.93,1391.4300000000003,-468.02999999999884,-251.0699999999997,-84.5,-29.33,10.670000000000002,-18.39,97.26999999999998,1859.4599999999991,PositionState,lower,60506.0,60518.0,0.0,-12.0,1526.0,-124.0,755.6071428571429,0,338.5400000000009
