,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
6216,6348,1640059200000.0,47939.5,48828.5,47939.5,48547.5,5102.097,247265283.278,2021-12-21 04:00:00,0.0001,-0.000506,15884.214,72.52,47627.91,46217.45,46922.68,48333.14,45512.22,49038.37,44806.99,288.47,67.04,221.42,40.24,10.4,22.79,18.46,1948.151357142857,92.64,-1624.8199999999997,1004.29,18.94,47194.0,47987.15,-214.36000000000058,-3035.279999999999,-560.3499999999985,-1353.5,2.519999999999996,42.519999999999996,29.840000000000003,221.43,2820.9199999999983,PositionState,upper,48547.5,48586.0,0.0,38.5,762.0,-127.5,274.57575757575756,0,819.8699999999953
6278,6410,1640282400000.0,50050.5,50745.0,50050.0,50553.0,4752.739,239866378.8505,2021-12-23 18:00:00,0.0001,-0.000546,16829.425,78.13,49499.01,48332.68,48915.85,50082.18,47749.51,50665.34,47166.35,256.37,40.84,215.53,43.4,10.29,21.98,21.09,1978.327,289.45,-1637.1500000000015,1180.3,17.61,49000.77,50006.95,-470.8199999999997,-2803.489999999998,-546.0500000000029,-1552.2300000000032,8.129999999999995,48.129999999999995,33.11,215.53,2332.6699999999983,PositionState,upper,50553.0,50864.0,0.0,311.0,1027.0,0.0,433.94642857142856,0,994.8500000000058
6354,6486,1640556000000.0,50765.0,51294.0,50761.0,50970.0,1733.149,88390350.34999998,2021-12-26 22:00:00,0.0001,-0.000393,16326.796,67.45,50628.08,49981.64,50304.86,50951.3,49658.42,51274.52,49335.2,49.47,-77.98,127.46,29.41,15.58,28.18,28.9,1346.7519285714286,40.07,-665.1399999999994,402.25,14.53,50343.27,50746.17,-18.69999999999709,-1311.5800000000017,-223.83000000000175,-626.7300000000032,-2.549999999999997,37.45,13.83,127.45,1292.8800000000047,PositionState,upper,50970.0,50579.5,0.0,-390.5,9.0,-390.5,-158.13636363636363,0,-55.63999999999942
6370,6502,1640613600000.0,51285.5,51812.0,51219.0,51510.0,3524.26,181374807.0615,2021-12-27 14:00:00,0.0001,0.000171,17249.801,69.88,51098.75,50546.13,50822.44,51375.07,50269.81,51651.38,49993.5,207.23,148.51,58.71,33.04,11.53,23.73,24.97,1262.0500714285715,156.72,-687.5599999999977,181.24,8.86,50929.94,51307.84,-134.9300000000003,-1240.1900000000023,-202.1600000000035,-580.0599999999977,-0.12000000000000455,39.879999999999995,21.509999999999998,58.72,1105.260000000002,PositionState,upper,51510.0,50967.5,0.0,-542.5,301.0,-542.5,-101.0,0,-160.20999999999913
6461,6593,1640941200000.0,48419.5,48545.0,48240.0,48290.0,2338.994,113174746.0635,2021-12-31 09:00:00,0.0001,9.1e-05,16836.142,64.93,47815.43,47048.47,47431.95,48198.91,46664.99,48582.39,46281.51,145.18,25.9,119.28,28.98,14.34,17.85,20.37,2008.0858571428569,87.64,-858.0500000000029,570.34,11.66,47458.55,48060.48,-91.08999999999651,-1625.010000000002,-229.5199999999968,-831.4499999999971,-5.069999999999993,34.93000000000001,14.64,119.28,1533.9200000000055,PositionState,upper,48290.0,47476.5,0.0,-813.5,0.0,-813.5,-338.875,0,-335.1800000000003
6517,6649,1641142800000.0,47758.0,48000.0,47319.5,47380.0,3539.379,168571691.643,2022-01-02 17:00:00,0.0001,-0.000159,15949.572,52.68,47488.83,47073.58,47281.21,47696.46,46865.96,47904.09,46658.33,48.48,26.05,22.42,29.26,13.24,16.1,17.26,1719.350642857143,204.67,-98.79000000000087,108.26,8.08,47290.22,47436.57,316.4599999999991,-514.0400000000009,56.56999999999971,-89.77999999999884,-17.32,22.68,16.020000000000003,22.429999999999996,830.5,PositionState,upper,47380.0,47058.0,0.0,-322.0,0.0,-322.0,-161.0,0,-189.29000000000087
6563,6695,1641308400000.0,47298.0,47475.0,46850.0,46911.0,3910.278,184553404.9465,2022-01-04 15:00:00,0.0001,0.000173,17374.736,55.7,46970.68,46298.93,46634.81,47306.56,45963.05,47642.44,45627.17,63.31,-49.16,112.47,24.15,12.31,17.3,18.23,1966.6589999999999,173.71,-276.1900000000023,294.8,0.72,46715.16,46974.84,395.5599999999977,-947.9499999999971,63.83999999999651,-195.8399999999965,-14.299999999999997,25.700000000000003,11.839999999999998,112.47,1343.5099999999948,PositionState,upper,46911.0,46556.5,0.0,-354.5,0.0,-354.5,-161.83333333333334,0,-257.8799999999974
6685,6817,1641747600000.0,42118.0,42200.0,41859.0,42086.5,2575.111,108278239.474,2022-01-09 17:00:00,0.0001,-9.6e-05,16992.941,57.07,41944.75,41574.88,41759.82,42129.69,41389.95,42314.62,41205.02,31.85,-8.64,40.5,21.64,22.78,13.24,16.17,1782.8677857142854,77.24,-326.6800000000003,-18.35,8.3,41737.83,41975.14,43.19000000000233,-696.5500000000029,-111.36000000000058,-348.66999999999825,-12.93,27.07,-1.1400000000000006,40.49,739.7400000000052,PositionState,upper,42086.5,41856.0,0.0,-230.5,596.5,-230.5,123.71428571428571,0,83.44000000000233
6733,6865,1641920400000.0,42671.0,43100.0,42280.0,42539.0,6539.983,278878340.3005,2022-01-11 17:00:00,8.221e-05,-0.000322,18368.65199999,60.95,42255.51,41649.61,41952.56,42558.45,41346.66,42861.4,41043.72,115.87,63.14,52.73,26.56,13.52,14.84,16.31,3372.294071428572,384.44,-586.4400000000023,291.58,8.09,41942.0,42364.91,19.44999999999709,-1192.3399999999965,-174.0899999999965,-597.0,-9.049999999999997,30.950000000000003,13.04,52.730000000000004,1211.7899999999936,PositionState,upper,42539.0,43197.5,0.0,658.5,1583.0,-11.0,746.3510638297872,0,1219.7799999999988
6828,6960,1642262400000.0,43363.5,43391.5,43205.0,43313.0,1602.215,69370581.892,2022-01-15 16:00:00,0.0001,-0.0005,18407.121,58.61,43194.33,42892.97,43043.65,43345.01,42742.29,43495.69,42591.61,67.82,41.19,26.62,26.49,18.49,18.71,22.37,1642.6024285714288,62.6,-269.34999999999854,118.27,-0.15,43065.05,43252.48,32.01000000000204,-570.7099999999991,-60.5199999999968,-247.9499999999971,-11.39,28.61,8.0,26.629999999999995,602.7200000000012,PositionState,upper,43313.0,43083.0,0.0,-230.0,162.0,-230.0,3.1875,0,-57.150000000001455
6946,7078,1642687200000.0,42360.0,43030.0,42359.5,42940.0,8692.827,371023311.1895,2022-01-20 14:00:00,0.0001,-0.000774,20994.677,70.58,42367.6,41823.66,42095.63,42639.57,41551.69,42911.53,41279.73,132.49,48.89,83.6,37.56,14.01,14.4,13.7,2046.3523571428575,522.48,-844.3700000000026,514.62,18.68,42181.33,42576.18,-300.4300000000003,-1388.3099999999977,-363.8199999999997,-758.6699999999983,0.5799999999999983,40.58,23.550000000000004,83.60000000000001,1087.8799999999974,PositionState,upper,42940.0,41322.5,0.0,-1617.5,313.5,-1617.5,-161.0,0,-500.8199999999997
7028,7160,1642982400000.0,36234.5,36235.0,35740.0,35824.0,3111.965,111783055.971,2022-01-24 00:00:00,6.391e-05,-0.000403,17402.20599999,54.16,35835.42,35127.82,35481.62,36189.23,34774.01,36543.03,34420.21,-0.16,-89.92,89.76,26.85,17.3,24.17,29.71,3342.8560000000007,-4.17,-342.3799999999974,157.97,11.15,35377.5,35808.94,365.2300000000032,-1049.989999999998,-15.059999999997672,-446.5,-15.840000000000003,24.159999999999997,9.55,89.76,1415.2200000000012,PositionState,upper,35824.0,35180.0,0.0,-644.0,0.0,-644.0,-276.3333333333333,0,-356.9599999999991
7049,7181,1643058000000.0,37205.5,37210.0,36725.5,36799.5,3807.406,140530680.5325,2022-01-24 21:00:00,0.0001,-0.000472,15754.633,63.85,36343.82,34103.89,35223.86,37463.79,32983.93,38583.76,31863.96,277.76,-90.45,368.21,32.23,12.21,25.06,20.33,10162.901571428572,44.83,-1575.6399999999994,763.27,5.9,35227.83,36639.65,664.2900000000009,-3815.5699999999997,-159.84999999999854,-1571.6699999999983,-6.149999999999999,33.85,20.019999999999996,368.21,4479.860000000001,PositionState,upper,36799.5,37549.5,0.0,750.0,1452.5,-949.5,168.17021276595744,0,1143.199999999997
7145,7277,1643403600000.0,37723.5,37964.0,37634.0,37760.0,2335.893,88291344.78149998,2022-01-28 21:00:00,-8.549e-05,-0.000872,17020.559,63.83,37379.12,36620.1,36999.61,37758.63,36240.59,38138.14,35861.07,197.29,95.16,102.12,27.91,12.84,15.13,14.33,3445.9153571428574,-77.56,-760.3899999999994,375.75,8.77,37155.72,37581.89,-1.3700000000026193,-1519.4100000000035,-178.11000000000058,-604.2799999999988,-6.170000000000002,33.83,15.07,102.13,1518.0400000000009,PositionState,upper,37760.0,37595.5,0.0,-164.5,335.0,-245.0,-38.888888888888886,0,183.16999999999825
7169,7301,1643490000000.0,38305.0,38769.0,38242.5,38322.0,3409.153,131216360.955,2022-01-29 21:00:00,4.215e-05,-0.000885,18726.326,66.26,37978.31,37537.71,37758.01,38198.61,37317.41,38418.9,37097.12,198.74,172.34,26.39,33.67,11.19,25.81,25.3,2526.7638571428574,127.31,-563.989999999998,301.18,10.04,37844.33,38176.17,-123.38999999999942,-1004.5899999999965,-145.83000000000175,-477.66999999999825,-3.739999999999995,36.260000000000005,22.480000000000004,26.400000000000006,881.1999999999971,PositionState,upper,38322.0,37806.5,0.0,-515.5,0.0,-515.5,-223.375,0,-198.8399999999965
7213,7345,1643648400000.0,38278.5,38617.0,38080.0,38426.5,6066.399,232687425.609,2022-01-31 17:00:00,-6.998e-05,-0.00137,19684.898,69.85,37971.89,37056.08,37513.98,38429.8,36598.17,38887.71,36140.26,84.01,-80.36,164.37,33.92,15.84,22.61,22.75,2942.8126428571436,349.77,-912.5199999999968,480.49,9.91,37533.61,38155.84,3.3000000000029104,-1828.3300000000017,-270.6600000000035,-892.8899999999994,-0.15000000000000568,39.849999999999994,18.080000000000002,164.37,1831.6300000000047,PositionState,upper,38426.5,38356.0,0.0,-70.5,669.0,-202.0,50.24074074074074,0,361.5900000000038
7299,7431,1643958000000.0,37939.5,38160.0,37810.0,37819.5,3893.99,147794755.9105,2022-02-04 07:00:00,-0.00016891,-0.000753,20640.93999999,63.98,37633.64,36788.35,37210.99,38056.28,36365.71,38478.93,35943.06,152.12,12.69,139.42,36.55,13.72,28.63,32.84,2332.6689285714288,96.29,-608.510000000002,342.05,6.97,37410.5,37741.19,236.77999999999884,-1453.7900000000009,-78.30999999999767,-409.0,-6.020000000000003,33.98,22.83,139.43,1690.5699999999997,PositionState,upper,37819.5,37421.5,0.0,-398.0,175.0,-398.0,6.928571428571429,0,-82.24000000000524
7308,7440,1643990400000.0,39479.5,40672.0,39451.5,40235.5,12192.224,488881514.423,2022-02-04 16:00:00,-0.00041531,-0.000401,19857.596,78.77,38739.71,37158.82,37949.27,39530.16,36368.37,40320.61,35577.92,499.73,267.49,232.24,47.59,9.69,38.12,32.44,5447.412214285715,737.2,-2286.230000000003,1166.59,23.91,38290.66,39436.93,-705.3399999999965,-3867.1299999999974,-798.5699999999997,-1944.8399999999965,8.769999999999996,48.769999999999996,37.900000000000006,232.24,3161.790000000001,PositionState,upper,40235.5,41283.0,0.0,1047.5,1494.5,0.0,1115.5425531914893,0,2009.6500000000015
7364,7496,1644192000000.0,42350.0,42440.0,41595.0,41782.5,4464.501,187162812.268,2022-02-07 00:00:00,-7.551e-05,-0.000581,19335.215,54.67,41826.05,41430.48,41628.27,42023.83,41232.7,42221.61,41034.92,139.97,122.23,17.74,32.64,6.93,37.09,33.12,2549.2766428571435,261.37,-154.2300000000032,298.9,10.47,41697.05,41876.0,241.33000000000175,-549.8000000000029,93.5,-85.44999999999709,-15.329999999999998,24.67,25.71,17.739999999999995,791.1300000000047,PositionState,upper,41782.5,43830.0,0.0,2047.5,3079.0,0.0,1677.2058823529412,0,2226.5
7448,7580,1644494400000.0,44809.0,44974.0,44560.0,44821.5,4284.342,191739716.518,2022-02-10 12:00:00,-2.443e-05,4.1e-05,19020.52,65.66,44567.93,43887.55,44227.74,44908.12,43547.37,45248.3,43207.18,179.9,106.92,72.98,30.16,12.58,18.38,18.3,2527.9581428571432,164.15,-593.760000000002,220.08,2.49,44255.61,44716.83,86.62000000000262,-1274.1299999999974,-104.66999999999825,-565.8899999999994,-4.340000000000003,35.66,17.58,72.98,1360.75,PositionState,upper,44821.5,43632.0,0.0,-1189.5,0.0,-1189.5,-594.75,0,-542.4199999999983
7453,7585,1644512400000.0,45379.0,45924.5,44956.5,45296.0,8013.928,363987410.6745,2022-02-10 17:00:00,-0.00010229,-0.000372,19387.467,62.63,44955.26,43949.53,44452.39,45458.13,43446.66,45961.0,42943.79,271.14,165.42,105.71,30.24,17.39,18.23,16.63,5837.495857142858,355.01,-843.6100000000006,431.66,-0.42,44687.55,45139.4,162.12999999999738,-1849.3399999999965,-156.59999999999854,-608.4499999999971,-7.369999999999997,32.63,12.849999999999998,105.72,2011.469999999994,PositionState,upper,45296.0,44336.0,0.0,-960.0,0.0,-960.0,-359.6666666666667,0,-392.3000000000029
7558,7690,1644890400000.0,43419.5,43649.0,43356.0,43508.5,3081.441,134002857.6445,2022-02-15 02:00:00,0.0001,-0.001022,18500.687,71.08,42936.52,42170.28,42553.4,43319.64,41787.16,43702.76,41404.03,212.33,94.26,118.06,35.74,17.06,20.08,22.08,3002.994285714286,-131.37,-955.0999999999985,566.84,13.47,42606.38,43241.13,-188.86000000000058,-1721.3399999999965,-267.3700000000026,-902.1200000000026,1.0799999999999983,41.08,18.680000000000003,118.07000000000001,1532.479999999996,PositionState,upper,43508.5,43880.5,0.0,372.0,1016.0,-68.5,475.22222222222223,0,717.8300000000017
7757,7889,1645606800000.0,38644.5,38983.0,38579.0,38843.0,4048.714,157167807.1695,2022-02-23 09:00:00,-0.000165,-0.000425,20398.114,66.91,38321.09,37706.32,38013.71,38628.48,37398.93,38935.87,37091.54,194.51,100.99,93.51,31.47,11.97,22.38,19.97,2982.3537857142865,8.23,-829.2900000000009,462.19,9.0,38103.88,38591.48,-214.5199999999968,-1444.0699999999997,-251.5199999999968,-739.1200000000026,-3.0900000000000034,36.91,19.5,93.52,1229.550000000003,PositionState,upper,38843.0,38069.0,0.0,-774.0,140.5,-774.0,-154.94444444444446,0,-242.0500000000029
7793,7925,1645736400000.0,38398.0,38672.0,38178.5,38392.0,3397.845,130462708.974,2022-02-24 21:00:00,-0.00027387,-0.000135,17147.544,69.24,37568.83,35507.5,36538.17,38599.5,34476.83,39630.17,33446.17,147.16,-277.02,424.18,40.28,11.9,33.67,36.72,7811.7105,-418.76,-1853.8300000000017,1169.58,15.99,36593.16,37969.35,207.5,-3915.1699999999983,-422.65000000000146,-1798.8399999999965,-0.7600000000000051,39.239999999999995,28.380000000000003,424.17999999999995,4122.669999999998,PositionState,upper,38392.0,39000.5,0.0,608.5,1351.5,-544.0,501.6818181818182,0,1234.8600000000006
7883,8015,1646060400000.0,39795.0,40927.0,39563.0,40798.5,15893.516,641580138.982,2022-02-28 15:00:00,-0.00021537,0.0,20325.765,73.38,39340.18,37796.22,38568.2,40112.16,37024.24,40884.14,36252.26,220.95,-62.61,283.57,39.15,12.77,17.63,20.07,5085.063714285715,707.58,-2230.300000000003,1555.69,23.04,38687.38,39881.85,-686.3399999999965,-3774.260000000002,-916.6500000000015,-2111.1200000000026,3.3799999999999955,43.379999999999995,26.38,283.56,3087.9200000000055,PositionState,upper,40798.5,43814.0,0.0,3015.5,3814.5,0.0,2533.1071428571427,0,4038.220000000001
7931,8063,1646233200000.0,44803.0,45372.0,43800.0,44107.0,20725.422,922363238.0385,2022-03-02 15:00:00,-0.00010436,-0.000286,19672.51099999,53.78,44226.92,43711.8,43969.36,44484.48,43454.24,44742.03,43196.69,248.33,315.9,-67.57,27.82,12.76,34.02,38.23,4773.603142857143,1264.2,-137.63999999999942,134.5,11.0,44026.55,44194.04,377.4800000000032,-652.760000000002,87.04000000000087,-80.44999999999709,-16.22,23.78,15.06,-67.56999999999996,1030.2400000000052,PositionState,upper,44107.0,43741.0,0.0,-366.0,113.0,-366.0,-84.33333333333333,0,-220.02999999999884
8087,8219,1646794800000.0,39360.0,41446.5,39328.5,41194.5,20793.06,840743225.171,2022-03-09 03:00:00,0.0001,-0.00041,20235.857,77.41,39568.04,38415.05,38991.54,40144.54,37838.55,40721.04,37262.05,314.69,131.36,183.33,44.64,8.9,19.88,18.14,5819.983714285715,1108.7,-2202.959999999999,1378.13,23.11,39077.88,40180.44,-1049.9599999999991,-3355.949999999997,-1014.0599999999977,-2116.6200000000026,7.409999999999997,47.41,35.74,183.32999999999998,2305.989999999998,PositionState,upper,41194.5,40923.5,0.0,-271.0,1325.0,-271.0,705.1304347826087,0,1221.5999999999985
8228,8360,1647302400000.0,39645.5,39799.5,39359.0,39546.0,2897.644,114619017.0895,2022-03-15 00:00:00,0.0001,-0.00054,19503.96,65.15,39250.76,38669.56,38960.16,39541.36,38378.96,39831.96,38088.37,154.35,73.91,80.43,33.03,15.73,17.88,19.63,3540.2006428571435,73.03,-585.8399999999965,159.8,-4.32,39001.0,39440.13,-4.639999999999418,-1167.0400000000009,-105.87000000000262,-545.0,-4.849999999999994,35.150000000000006,17.3,80.44,1162.4000000000015,PositionState,upper,39546.0,38834.0,0.0,-712.0,0.0,-712.0,-356.0,0,-303.0699999999997
8248,8380,1647374400000.0,39712.0,39850.0,39382.0,39433.0,3559.456,140868366.053,2022-03-15 20:00:00,0.0001,2e-06,20902.749,60.15,39376.51,38697.2,39036.86,39716.17,38357.54,40055.83,38017.89,158.03,65.81,92.22,27.38,13.55,15.5,14.52,3806.592500000001,123.9,-396.1399999999994,51.67,1.91,39163.38,39462.38,283.16999999999825,-1075.4599999999991,29.37999999999738,-269.6200000000026,-9.850000000000001,30.15,13.829999999999998,92.22,1358.6299999999974,PositionState,upper,39433.0,39143.5,0.0,-289.5,1433.0,-289.5,127.375,0,172.76000000000204
8317,8449,1647622800000.0,41379.5,41695.5,41325.0,41615.0,6351.241,263493269.565,2022-03-18 17:00:00,-0.00015262,-0.000493,22103.116,71.15,41100.57,40449.5,40775.03,41426.11,40123.96,41751.65,39798.42,107.7,0.49,107.2,32.2,16.73,16.97,17.14,3785.9602142857148,371.16,-839.9700000000012,481.62,10.91,40743.16,41329.92,-188.88999999999942,-1491.0400000000009,-285.08000000000175,-871.8399999999965,1.1500000000000057,41.150000000000006,15.470000000000002,107.21000000000001,1302.1500000000015,PositionState,upper,41615.0,41810.0,0.0,195.0,565.5,-16.5,211.86764705882354,0,576.1399999999994
8399,8531,1647918000000.0,41822.0,42573.0,41822.0,42215.0,8161.426,344429735.6455,2022-03-22 03:00:00,9.647e-05,-0.000499,22071.468,69.38,41586.24,40973.66,41279.95,41892.53,40667.37,42198.83,40361.08,93.38,-24.13,117.51,35.73,15.6,26.04,25.95,3637.492714285715,143.78,-935.0500000000029,606.22,25.88,41320.22,41840.08,-322.47000000000116,-1547.6299999999974,-374.91999999999825,-894.7799999999988,-0.6200000000000045,39.379999999999995,20.129999999999995,117.50999999999999,1225.1599999999962,PositionState,upper,42215.0,42268.0,0.0,53.0,769.5,-4.5,381.6764705882353,0,578.3199999999997
8444,8576,1648080000000.0,42851.5,43250.0,42735.0,43007.5,6943.698,298536836.5795,2022-03-24 00:00:00,5.813e-05,-0.00067,20601.45599999,64.85,42663.24,42133.22,42398.23,42928.24,41868.22,43193.25,41603.21,117.98,46.53,71.45,30.23,13.96,14.58,16.69,3375.484214285715,395.4,-609.2699999999968,315.05,10.3,42439.66,42811.78,-79.26000000000204,-1139.2799999999988,-195.72000000000116,-567.8399999999965,-5.150000000000006,34.849999999999994,16.27,71.45,1060.0199999999968,PositionState,upper,43007.5,44150.5,0.0,1143.0,1918.0,-317.0,695.5365853658536,0,1538.4000000000015
8513,8645,1648328400000.0,44524.0,44524.5,44211.0,44394.0,2437.18,108076015.5295,2022-03-26 21:00:00,-0.00030897,-0.000743,24547.077,53.2,44435.83,44262.73,44349.28,44522.38,44176.18,44608.92,44089.63,39.71,43.31,-3.6,24.27,18.51,12.67,15.04,1585.656071428572,97.77,-44.720000000001164,-2.55,3.83,44328.5,44412.43,128.37999999999738,-217.8199999999997,18.43000000000029,-65.5,-16.799999999999997,23.200000000000003,5.759999999999998,-3.6000000000000014,346.1999999999971,PositionState,upper,44394.0,44321.0,0.0,-73.0,0.0,-73.0,-36.5,0,-45.720000000001164
8517,8649,1648342800000.0,44675.0,44720.0,44551.0,44700.0,1624.281,72508513.978,2022-03-27 01:00:00,0.0001,-0.000636,24804.626,62.95,44546.2,44290.12,44418.16,44674.24,44162.09,44802.28,44034.05,78.42,51.63,26.79,25.69,13.97,15.17,14.83,1661.494428571429,25.02,-281.8399999999965,151.37,4.06,44461.61,44623.33,-25.760000000002037,-537.9100000000035,-76.66999999999825,-238.38999999999942,-7.049999999999997,32.95,11.72,26.79,512.1500000000015,PositionState,upper,44700.0,44515.5,0.0,-184.5,11.0,-184.5,-79.8,0,-77.27000000000407
8532,8664,1648396800000.0,44819.5,44999.5,44706.0,44910.0,4799.946,215235452.787,2022-03-27 16:00:00,-0.00011119,-0.000806,26263.847,65.32,44728.24,44455.96,44592.1,44864.38,44319.82,45000.51,44183.69,85.53,67.98,17.54,26.55,11.95,20.05,19.14,1676.0597142857148,78.82,-317.90000000000146,109.94,6.22,44611.83,44800.08,-45.62000000000262,-590.1800000000003,-109.91999999999825,-298.16999999999825,-4.680000000000007,35.31999999999999,14.600000000000001,17.549999999999997,544.5599999999977,PositionState,upper,44910.0,47122.5,0.0,2212.5,3038.0,-118.0,1978.515625,0,2574.159999999996
8706,8838,1649023200000.0,46994.0,47493.0,46567.5,46682.5,13184.215,620143573.3455,2022-04-03 22:00:00,0.0001,1.3e-05,23369.188,55.88,46643.7,46231.37,46437.54,46849.87,46025.21,47056.03,45819.05,106.53,63.81,42.71,33.53,11.0,21.49,23.91,2809.5166428571433,877.26,-244.95999999999913,-22.28,14.8,46529.5,46691.48,167.37000000000262,-657.2900000000009,8.980000000003201,-153.0,-14.119999999999997,25.880000000000003,22.53,42.72,824.6600000000035,PositionState,upper,46682.5,46411.5,0.0,-271.0,0.0,-271.0,-135.5,0,-139.99000000000524
8852,8984,1649548800000.0,42726.5,42750.0,42570.0,42621.0,1147.34,48962031.379,2022-04-10 00:00:00,0.0001,-0.000102,23671.285,51.02,42637.95,42445.44,42541.69,42734.2,42349.19,42830.45,42252.93,-53.43,-112.15,58.71,16.16,17.94,28.78,30.91,1436.2212857142863,3.5,-79.30999999999767,74.03,4.19,42528.33,42618.52,113.19999999999709,-271.8099999999977,-2.4800000000032014,-92.66999999999825,-18.979999999999997,21.020000000000003,-1.7800000000000011,58.720000000000006,385.00999999999476,PositionState,upper,42621.0,42625.5,0.0,4.5,171.5,0.0,84.125,0,55.140000000006694
8870,9002,1649613600000.0,43077.0,43239.0,43049.5,43075.5,1603.273,69174100.8865,2022-04-10 18:00:00,-1.954e-05,-0.000802,23924.374,65.57,42861.09,42568.01,42714.55,43007.63,42421.47,43154.17,42274.93,72.6,21.2,51.4,33.13,10.13,22.18,21.79,1875.499571428572,69.38,-360.9499999999971,198.69,13.25,42736.55,42986.22,-67.87000000000262,-654.0299999999988,-89.27999999999884,-338.9499999999971,-4.430000000000007,35.56999999999999,23.0,51.39999999999999,586.1599999999962,PositionState,upper,43075.5,42700.0,0.0,-375.5,125.0,-375.5,-64.75,0,-96.13000000000466
8940,9072,1649865600000.0,41140.0,41306.0,40927.5,40995.5,5134.707,211082936.931,2022-04-13 16:00:00,-0.00012295,-6.9e-05,24677.264,64.63,40633.41,39842.39,40237.9,41028.92,39446.88,41424.44,39051.37,153.02,11.41,141.61,29.03,13.52,21.78,23.59,4931.463714285715,166.45,-757.5999999999985,363.69,2.93,40293.16,40876.02,33.419999999998254,-1548.6200000000026,-119.4800000000032,-702.3399999999965,-5.3700000000000045,34.629999999999995,15.510000000000002,141.61,1582.0400000000009,PositionState,upper,40995.5,40935.5,0.0,-60.0,454.5,-60.0,205.47368421052633,0,186.67000000000553
9063,9195,1650308400000.0,40633.0,40740.0,40405.0,40664.5,3998.118,162133204.9935,2022-04-18 19:00:00,-0.00017139,-0.000328,22266.701,70.47,40240.01,39117.59,39678.8,40801.21,38556.39,41362.42,37995.18,71.56,-142.31,213.87,40.48,15.18,32.65,32.53,5122.476285714286,-157.64,-985.6999999999971,542.68,6.88,39681.94,40432.69,136.70999999999913,-2108.1100000000006,-231.80999999999767,-982.5599999999977,0.46999999999999886,40.47,25.299999999999997,213.87,2244.8199999999997,PositionState,upper,40664.5,41245.5,0.0,581.0,1417.0,-77.0,501.6666666666667,0,1017.1100000000006
9127,9259,1650538800000.0,42223.0,42679.0,42215.0,42422.0,6013.426,255270167.1685,2022-04-21 11:00:00,0.0001,-0.000345,24535.757,69.52,42029.15,41376.68,41702.91,42355.38,41050.44,42681.62,40724.21,195.23,117.59,77.64,34.81,11.71,21.89,24.16,2972.3007857142866,262.84,-719.0899999999965,393.35,10.68,41814.72,42212.74,-66.62000000000262,-1371.5599999999977,-209.26000000000204,-607.2799999999988,-0.480000000000004,39.519999999999996,23.1,77.63999999999999,1304.939999999995,PositionState,upper,42422.0,41814.5,0.0,-607.5,216.0,-607.5,-70.25,0,-145.09999999999854
9232,9364,1650916800000.0,40211.0,40299.0,40036.0,40166.5,2391.749,96052255.5735,2022-04-25 20:00:00,7.912e-05,-0.000351,24139.353,67.57,39832.34,38790.59,39311.47,40353.22,38269.72,40874.09,37748.84,144.67,-48.65,193.33,25.13,13.03,29.8,31.09,7205.2194285714295,-293.18,-855.0299999999988,515.62,-3.13,39400.16,40028.94,186.72000000000116,-1896.7799999999988,-137.55999999999767,-766.3399999999965,-2.430000000000007,37.56999999999999,12.1,193.32,2083.5,PositionState,upper,40166.5,39796.5,0.0,-370.0,403.5,-370.0,229.66666666666666,0,47.029999999998836
9301,9433,1651165200000.0,39884.5,40277.0,39850.0,40249.5,7274.75,291332326.0745,2022-04-28 17:00:00,-0.0001296,-0.000759,24982.531,66.59,39754.46,39192.58,39473.52,40035.39,38911.64,40316.33,38630.7,183.68,137.13,46.54,25.42,14.11,22.51,20.82,6786.610214285714,376.08,-775.9800000000032,335.66,-2.18,39620.16,39938.1,-214.11000000000058,-1337.8600000000006,-311.40000000000146,-629.3399999999965,-3.4099999999999966,36.59,11.310000000000002,46.55000000000001,1123.75,PositionState,upper,40249.5,39509.5,0.0,-740.0,0.0,-740.0,-383.15,0,-277.29999999999563
9437,9569,1651654800000.0,38950.0,39084.0,38780.0,38860.5,5382.195,209417344.8635,2022-05-04 09:00:00,0.0001,-0.000653,28950.465,69.01,38633.58,37907.81,38270.69,38996.46,37544.92,39359.35,37182.03,86.98,-49.07,136.05,34.28,13.13,24.65,24.24,3382.971071428572,88.38,-589.8099999999977,338.76,4.29,38300.66,38774.56,135.95999999999913,-1315.5800000000017,-85.94000000000233,-559.8399999999965,-0.9899999999999949,39.010000000000005,21.15,136.05,1451.5400000000009,PositionState,upper,38860.5,39005.5,0.0,145.0,979.5,-168.5,534.3448275862069,0,478.20000000000437
