,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
8597,8729,1688212800000.0,30515.8,30630.0,30501.4,30566.4,2576.011,78778841.1605,2023-07-01 12:00:00,0.0001,59137.545,61.54,30505.34,30408.32,30456.83,30553.84,30359.81,30602.35,30311.3,16.88,0.74,16.13,26.05,12.64,13.02,14.6,844.1843571428572,147.49,11.54,50.9,8.89,30468.37,30528.15,PositionState,upper,30566.4,30564.6,0.0,-1.8000000000029104,73.39999999999782,-34.30000000000291,8.726923076921313,57.68999999999869
8699,8831,1688396400000.0,30720.0,30942.9,30720.0,30935.0,11100.875,342703788.4363,2023-07-03 15:00:00,0.0001,62167.241,72.71,30742.12,30596.59,30669.36,30814.89,30523.83,30887.65,30451.06,29.61,8.27,21.34,34.79,13.75,10.93,10.55,1705.2322857142858,655.2,27.97,171.99,18.54,30670.01,30807.38,PositionState,upper,30935.0,31113.9,0.0,178.90000000000146,392.40000000000146,0.0,189.68518518518545,349.47999999999956
8825,8957,1688623200000.0,30570.9,30633.0,30546.0,30591.9,1775.03,54295446.1567,2023-07-06 06:00:00,4.675e-05,61954.023,60.73,30534.45,30438.88,30486.67,30582.24,30391.09,30630.02,30343.31,10.11,-7.82,17.93,28.0,19.25,25.35,32.75,1134.7995,53.11,11.07,61.13,11.16,30499.05,30556.09,PositionState,upper,30591.9,30832.9,0.0,241.0,770.7999999999993,0.0,381.22499999999883,446.84999999999854
8887,9019,1688734800000.0,30185.0,30269.9,30111.7,30264.6,2977.204,89912996.69259998,2023-07-07 13:00:00,0.0001,62115.032,59.2,30195.77,30074.91,30135.34,30256.21,30014.48,30316.64,29954.05,-2.89,-27.21,24.31,21.45,16.9,21.29,24.0,2307.7833571428573,81.09,13.59,52.34,7.95,30145.77,30205.54,PositionState,upper,30264.6,30221.7,0.0,-42.89999999999782,132.40000000000146,-42.89999999999782,57.2400000000016,57.95000000000073
8986,9118,1688913000000.0,30225.1,30451.0,30225.1,30327.1,5298.002,160811872.6662,2023-07-09 14:30:00,0.0001,61091.935,59.61,30294.85,30245.05,30269.95,30319.75,30220.15,30344.65,30195.25,9.3,9.07,0.23,40.98,22.62,16.8,17.2,1010.2985714285714,358.78,6.02,15.59,23.44,30274.4,30288.33,PositionState,upper,30327.1,30278.8,0.0,-48.29999999999927,8.900000000001455,-48.29999999999927,-7.849999999999454,12.87999999999738
9042,9174,1689013800000.0,30331.8,30555.0,30331.8,30514.7,7737.713,235624519.4042,2023-07-10 18:30:00,7.674e-05,64255.256,71.57,30354.75,30175.94,30265.35,30444.16,30086.54,30533.56,29997.13,60.37,38.68,21.69,37.85,12.53,23.7,20.4,2167.7004285714283,462.05,26.25,77.34,15.09,30320.6,30412.55,PositionState,upper,30514.7,30288.1,0.0,-226.60000000000218,367.7999999999993,-226.60000000000218,130.11428571428456,93.31000000000131
9168,9300,1689240600000.0,30470.8,30593.2,30470.7,30561.4,3841.839,117361498.318,2023-07-13 09:30:00,6.11e-05,69677.98699999,67.76,30457.2,30318.76,30387.98,30526.42,30249.54,30595.64,30180.32,10.2,-20.98,31.18,30.34,15.4,24.95,26.71,1297.5382857142856,239.98,18.25,102.19,15.38,30398.8,30495.2,PositionState,upper,30561.4,31325.0,0.0,763.5999999999985,1120.5,-57.400000000001455,535.023809523808,852.7000000000007
9322,9454,1689517800000.0,30387.8,30417.0,30324.1,30387.8,2143.349,65115549.2164,2023-07-16 14:30:00,0.0001,62601.757,67.88,30334.8,30247.56,30291.18,30378.43,30203.94,30422.05,30160.31,22.7,10.58,12.11,33.96,11.55,23.35,22.65,784.3612857142858,138.94,10.17,6.19,12.37,30305.6,30360.98,PositionState,upper,30387.8,30317.2,0.0,-70.59999999999854,5.200000000000728,-70.59999999999854,-24.574999999999363,-19.63000000000102
9438,9570,1689726600000.0,29909.9,30063.4,29907.6,30041.9,4171.521,125154562.8516,2023-07-19 00:30:00,7.668e-05,67580.344,62.65,29938.07,29763.32,29850.7,30025.45,29675.94,30112.83,29588.56,-2.31,-33.6,31.28,26.7,22.9,28.61,28.52,1475.8219285714283,176.35,20.13,57.92,13.42,29841.35,29955.87,PositionState,upper,30041.9,29983.0,0.0,-58.900000000001455,84.39999999999782,-80.90000000000146,-7.146666666667928,53.590000000000146
9496,9628,1689831000000.0,30026.7,30177.8,30021.9,30120.4,4352.768,131091412.6561,2023-07-20 05:30:00,6.37e-06,67443.714,65.24,30027.58,29910.54,29969.06,30086.11,29852.01,30144.63,29793.49,18.22,3.99,14.22,32.66,15.68,12.25,13.6,1015.5672142857142,245.38,15.93,49.44,14.5,29981.81,30051.97,PositionState,upper,30120.4,30110.0,0.0,-10.400000000001455,234.0,-13.700000000000728,101.68333333333209,113.61999999999898
9639,9771,1690088400000.0,29892.6,29963.6,29881.1,29949.1,1894.188,56682128.5435,2023-07-23 05:00:00,9.174e-05,62853.018,64.28,29894.94,29790.22,29842.58,29947.3,29737.86,29999.67,29685.5,12.48,-3.72,16.2,27.75,19.16,24.79,22.76,1201.0869285714286,99.66,11.21,49.55,13.17,29859.78,29907.75,PositionState,upper,29949.1,29878.6,0.0,-70.5,0.0,-70.5,-47.09166666666594,-18.43999999999869
9662,9794,1690129800000.0,29905.6,29961.5,29898.6,29942.9,1204.518,36069709.7828,2023-07-23 16:30:00,4.184e-05,63328.279,61.07,29908.09,29866.93,29887.51,29928.66,29846.36,29949.24,29825.78,10.36,8.09,2.27,27.21,12.9,16.98,19.21,572.914357142857,63.39,5.82,16.83,10.21,29888.51,29918.06,PositionState,upper,29942.9,29934.2,0.0,-8.700000000000728,282.8999999999978,-8.700000000000728,127.01818181818057,84.77999999999884
9753,9885,1690293600000.0,29260.0,29323.3,29230.2,29256.3,2592.378,75877054.6763,2023-07-25 14:00:00,-6.11e-06,66319.14999999,63.02,29201.92,29108.07,29154.99,29248.84,29061.14,29295.77,29014.22,11.74,-2.52,14.27,32.77,13.97,22.61,28.35,1526.4294285714284,139.88,10.65,49.25,13.02,29160.48,29223.56,PositionState,upper,29256.3,29185.9,0.0,-70.39999999999782,8.700000000000728,-94.59999999999854,-34.82499999999951,-6.270000000000437
9800,9932,1690378200000.0,29240.0,29303.5,29217.2,29287.6,1893.563,55425790.435,2023-07-26 13:30:00,8.84e-05,66339.81,63.45,29240.79,29176.21,29208.5,29273.08,29143.91,29305.37,29111.62,8.72,0.54,8.17,29.12,16.25,16.93,20.05,877.9095714285714,-60.48,8.33,26.92,6.43,29203.31,29255.09,PositionState,upper,29287.6,29336.7,0.0,49.10000000000218,272.40000000000146,-31.899999999997817,67.00000000000121,120.27999999999884
9898,10030,1690554600000.0,29424.7,29518.0,29402.6,29472.9,7575.485,223132383.177,2023-07-28 14:30:00,1.787e-05,68020.215,76.4,29350.18,29172.81,29261.5,29438.87,29084.13,29527.55,28995.44,40.42,8.7,31.71,40.46,9.7,24.26,22.67,2005.8174285714285,401.27,22.25,143.56,16.97,29287.98,29410.84,PositionState,upper,29472.9,29285.0,0.0,-187.90000000000146,4.099999999998545,-187.90000000000146,-87.20000000000134,-86.7400000000016
9995,10127,1690729200000.0,29370.3,29444.9,29368.8,29406.6,3398.179,99933242.3467,2023-07-30 15:00:00,3.28e-05,66251.50599999,69.02,29344.06,29272.06,29308.06,29380.06,29236.06,29416.06,29200.06,11.64,-0.78,12.42,35.6,16.38,23.0,19.74,1133.9234285714285,231.28,10.37,64.62,22.58,29311.87,29368.61,PositionState,upper,29406.6,29192.2,0.0,-214.39999999999782,0.0,-214.39999999999782,-63.47999999999847,-99.0
10098,10230,1690914600000.0,29089.2,29272.7,29089.2,29264.0,7162.859,209016527.4626,2023-08-01 18:30:00,0.0001,70987.25,71.42,29061.91,28856.03,28958.97,29164.85,28753.08,29267.79,28650.14,21.12,-23.89,45.01,29.17,26.3,43.66,41.18,4701.5085714285715,442.68,32.11,186.3,21.39,28957.52,29138.2,PositionState,upper,29264.0,29550.1,0.0,286.09999999999854,710.5,-78.70000000000073,271.5759999999999,454.9399999999987
10312,10444,1691299800000.0,29075.5,29093.5,29075.4,29093.5,316.104,9192406.7737,2023-08-06 05:30:00,0.0001,67962.67,61.98,29073.82,29044.18,29059.0,29088.64,29029.37,29103.45,29014.55,5.16,1.48,3.68,34.96,22.84,12.2,14.63,203.3151428571429,10.4,3.63,12.89,6.43,29059.36,29080.43,PositionState,upper,29093.5,29054.9,0.0,-38.599999999998545,0.0,-38.599999999998545,-19.299999999999272,-12.770000000000437
10343,10475,1691355600000.0,29125.0,29195.0,29125.0,29173.4,2055.839,59977019.5142,2023-08-06 21:00:00,0.0001,68322.40399999,71.3,29116.38,29036.02,29076.2,29156.56,28995.84,29196.74,28955.65,17.4,5.8,11.59,37.52,13.0,15.82,13.44,574.6063571428571,18.24,10.22,54.09,14.54,29091.05,29136.5,PositionState,upper,29173.4,29074.6,0.0,-98.80000000000291,0.0,-98.80000000000291,-49.400000000001455,-30.950000000000728
10354,10486,1691375400000.0,29145.3,29212.7,29142.4,29184.9,909.014,26529499.7103,2023-08-07 02:30:00,0.0001,68389.902,61.86,29142.7,29061.87,29102.29,29183.12,29021.46,29223.53,28981.04,21.35,13.4,7.95,33.28,19.54,14.08,12.57,930.1873571428572,56.66,8.7,23.22,6.6,29108.29,29159.0,PositionState,upper,29184.9,29113.4,0.0,-71.5,0.0,-71.5,-28.285714285715844,-26.900000000001455
10407,10539,1691470800000.0,29210.3,29266.9,29210.3,29261.8,1544.98,45177321.281,2023-08-08 05:00:00,0.0001,69715.288,61.44,29205.32,29132.05,29168.69,29241.96,29095.41,29278.6,29058.77,35.64,32.65,2.99,28.79,13.09,24.04,21.9,647.6892857142857,56.06,9.79,-29.39,6.95,29185.27,29230.51,PositionState,upper,29261.8,29174.6,0.0,-87.20000000000073,0.0,-87.20000000000073,-42.11666666666679,-39.5199999999968
10419,10551,1691492400000.0,29286.0,29391.3,29259.6,29331.1,5628.307,165048369.0516,2023-08-08 11:00:00,2.398e-05,70424.304,66.34,29254.06,29162.21,29208.14,29299.98,29116.29,29345.9,29070.37,30.64,24.13,6.5,42.05,10.94,30.85,26.93,1406.3497142857143,378.42,12.95,55.46,16.08,29212.73,29286.67,PositionState,upper,29331.1,29698.0,0.0,366.90000000000146,632.9000000000015,0.0,361.9709677419368,472.7400000000016
10520,10652,1691674200000.0,29575.0,29685.0,29561.5,29669.8,4923.276,145868231.5461,2023-08-10 13:30:00,0.0001,70418.742,62.88,29590.72,29509.24,29549.98,29631.46,29468.51,29672.2,29427.77,0.45,-16.53,16.98,31.49,10.68,16.72,16.8,1797.4967142857142,318.92,12.61,55.56,8.44,29545.03,29612.93,PositionState,upper,29669.8,29488.6,0.0,-181.20000000000073,0.0,-181.20000000000073,-86.40000000000025,-67.45000000000073
10569,10701,1691762400000.0,29456.9,29573.0,29447.0,29497.9,11517.572,339928601.4968,2023-08-11 14:00:00,0.0001,73123.817,62.44,29456.67,29398.51,29427.59,29485.75,29369.42,29514.83,29340.34,3.28,-7.43,10.72,33.35,21.13,19.8,19.42,1584.0477142857142,765.69,7.4,32.08,17.67,29425.33,29468.8,PositionState,upper,29497.9,29390.0,0.0,-107.90000000000146,0.0,-107.90000000000146,-42.46666666666715,-37.0
10675,10807,1691953200000.0,29413.3,29433.2,29413.3,29433.1,566.349,16665595.3643,2023-08-13 19:00:00,0.0001,70253.018,63.71,29409.72,29366.63,29388.18,29431.26,29345.09,29452.81,29323.54,1.65,-5.96,7.61,34.72,24.26,27.16,26.17,538.3625714285714,14.67,4.72,15.2,7.68,29382.17,29416.92,PositionState,upper,29433.1,29358.5,0.0,-74.59999999999854,0.0,-74.59999999999854,-25.933333333331877,-34.05999999999767
10714,10846,1692023400000.0,29437.0,29577.0,29437.0,29518.6,7854.098,231876755.1076,2023-08-14 14:30:00,0.0001,70800.167,65.17,29437.08,29365.91,29401.49,29472.66,29330.32,29508.24,29294.74,14.65,8.16,6.49,36.64,15.57,16.69,20.54,1469.5794999999998,514.2,12.32,48.92,22.09,29402.61,29461.07,PositionState,upper,29518.6,29478.2,0.0,-40.39999999999782,120.80000000000291,-40.39999999999782,56.80000000000187,68.2400000000016
10956,11088,1692459000000.0,26047.8,26214.5,26013.8,26203.6,5807.661,151810414.0143,2023-08-19 15:30:00,-7.12e-06,56507.356,66.03,26054.2,25890.76,25972.48,26135.92,25809.04,26217.64,25727.33,12.48,-22.32,34.81,33.15,11.59,19.55,21.4,1554.8135,327.45,24.32,139.56,10.24,25971.64,26104.39,PositionState,upper,26203.6,26045.0,0.0,-158.59999999999854,36.900000000001455,-158.59999999999854,-89.23636363636251,-36.43000000000029
11014,11146,1692563400000.0,26153.8,26307.0,26142.7,26219.1,4608.11,120894638.7063,2023-08-20 20:30:00,1.83e-05,58391.967,64.04,26162.8,26073.05,26117.92,26207.68,26028.17,26252.55,25983.3,14.74,4.92,9.81,32.87,15.92,20.03,22.29,1693.3972857142858,247.14,10.63,31.68,18.02,26117.94,26177.08,PositionState,upper,26219.1,26106.0,0.0,-113.09999999999854,0.0,-113.09999999999854,-43.48749999999882,-35.960000000002765
11150,11282,1692808200000.0,26327.2,26476.0,26315.5,26384.6,6812.3,179780562.0723,2023-08-23 16:30:00,1.921e-05,57851.55,75.41,26195.52,25927.9,26061.71,26329.33,25794.09,26463.14,25660.28,63.97,19.46,44.5,36.14,11.61,19.91,14.59,4298.4455,454.4,33.98,196.02,11.22,26072.83,26296.73,PositionState,upper,26384.6,26307.2,0.0,-77.39999999999782,256.90000000000146,-77.39999999999782,116.60000000000151,142.11999999999898
11338,11470,1693146600000.0,26129.9,26169.3,26118.8,26133.4,1514.563,39593360.9858,2023-08-27 14:30:00,-2.401e-05,57406.838,75.98,26093.38,26032.09,26062.74,26124.03,26001.44,26154.68,25970.8,21.87,14.3,7.56,39.81,13.34,17.06,17.28,2532.451357142857,86.89,7.44,38.52,15.84,26077.17,26115.75,PositionState,upper,26133.4,26051.9,0.0,-81.5,16.599999999998545,-81.5,-10.642857142858182,-23.11999999999898
11434,11566,1693319400000.0,26939.2,27696.0,26900.4,27481.7,59833.377,1636548389.1334,2023-08-29 14:30:00,-1.24e-05,62949.926,91.26,26604.02,25853.36,26228.69,26979.35,25478.02,27354.69,25102.69,166.34,32.24,134.09,67.1,4.13,27.18,22.03,10333.25992857143,4218.97,131.89,1100.86,42.31,26267.69,26981.31,PositionState,upper,27481.7,27355.2,0.0,-126.5,501.59999999999854,-126.5,206.5583333333328,477.25
11627,11759,1693666800000.0,25851.0,25947.9,25851.0,25934.8,3008.576,77959195.02079998,2023-09-02 15:00:00,2.816e-05,57770.505,69.31,25848.69,25778.47,25813.58,25883.8,25743.37,25918.91,25708.26,17.88,6.59,11.29,31.39,13.21,16.72,15.63,916.441642857144,173.35,12.76,72.63,10.76,25824.11,25881.13,PositionState,upper,25934.8,25801.1,0.0,-133.70000000000073,0.0,-133.70000000000073,-71.73333333333296,-52.87000000000262
11658,11790,1693722600000.0,25878.4,25934.1,25878.3,25900.4,1002.781,25985228.2751,2023-09-03 06:30:00,0.0001,57572.037,61.45,25877.35,25844.68,25861.01,25893.68,25828.35,25910.02,25812.01,14.56,11.65,2.9,33.86,11.34,26.53,23.38,309.36250000000103,51.15,4.13,6.94,5.77,25867.13,25889.46,PositionState,upper,25900.4,25883.7,0.0,-16.700000000000728,40.39999999999782,-27.30000000000291,3.669230769229426,14.150000000001455
11684,11816,1693769400000.0,25945.3,26005.4,25940.5,25999.1,1134.285,29470424.5194,2023-09-03 19:30:00,3.99e-06,58326.531,65.98,25939.41,25860.02,25899.72,25979.11,25820.33,26018.81,25780.63,14.61,4.94,9.67,35.03,13.18,29.73,32.88,1404.729142857144,-476.76,10.46,39.75,3.96,25891.63,25961.8,PositionState,upper,25999.1,25926.6,0.0,-72.5,38.10000000000218,-72.5,-31.479999999998473,-21.75
11869,12001,1694102400000.0,25768.7,25880.0,25762.3,25820.6,2717.926,70176731.8186,2023-09-07 16:00:00,2.06e-05,59297.281,61.17,25771.88,25683.78,25727.83,25815.93,25639.73,25859.98,25595.68,3.11,-7.39,10.5,29.16,10.33,21.39,21.72,1701.2507142857155,167.33,9.76,18.09,6.9,25709.16,25781.5,PositionState,upper,25820.6,26205.7,0.0,385.1000000000022,524.5,-5.599999999998545,318.0272727272742,445.369999999999
12084,12216,1694489400000.0,25856.7,25900.0,25714.6,25785.6,7662.207,197653480.6902,2023-09-12 03:30:00,4.155e-05,57839.044,71.38,25513.96,25094.41,25304.18,25723.73,24884.63,25933.51,24674.86,37.83,-51.28,89.12,43.8,13.95,45.5,48.88,3483.710857142858,463.73,50.67,488.98,28.6,25308.53,25650.53,PositionState,upper,25785.6,26018.6,0.0,233.0,509.40000000000146,-159.5,188.23928571428718,439.6700000000019
12144,12276,1694597400000.0,26010.5,26189.0,25985.7,26135.7,7155.694,186705529.9717,2023-09-13 09:30:00,-3.967e-05,59588.013,64.11,26012.95,25889.41,25951.18,26074.71,25827.65,26136.48,25765.88,15.38,-6.18,21.57,34.52,11.86,22.88,25.93,2310.381500000001,429.46,19.42,99.32,11.21,25952.48,26052.69,PositionState,upper,26135.7,26075.1,0.0,-60.60000000000218,226.20000000000073,-60.60000000000218,41.30588235294015,97.65000000000146
12199,12331,1694696400000.0,26447.3,26755.1,26443.7,26651.8,12766.203,339707450.1273,2023-09-14 13:00:00,-3.89e-06,63543.023,73.0,26452.64,26236.16,26344.4,26560.88,26127.92,26669.12,26019.68,73.45,45.59,27.85,47.01,9.66,39.77,33.48,2839.46192857143,822.66,32.36,163.96,8.98,26386.36,26534.93,PositionState,upper,26651.8,26555.0,0.0,-96.79999999999927,64.29999999999927,-96.79999999999927,-27.9249999999995,53.23999999999796
12266,12398,1694817000000.0,26486.2,26841.3,26486.2,26761.3,11790.57,314493995.0927,2023-09-15 22:30:00,7.45e-05,61759.191,74.38,26547.25,26336.19,26441.72,26652.78,26230.66,26758.31,26125.13,19.63,-21.64,41.27,45.91,11.47,21.2,24.41,1966.2840000000012,739.82,33.63,202.74,26.7,26449.71,26610.12,PositionState,upper,26761.3,26542.8,0.0,-218.5,0.0,-218.5,-130.56153846153728,-38.56999999999971
12369,12501,1695002400000.0,26452.7,26695.0,26447.1,26638.4,4844.5,128855891.4469,2023-09-18 02:00:00,1.53e-06,58851.886,66.48,26537.57,26455.65,26496.61,26578.53,26414.69,26619.48,26373.73,-0.29,-11.76,11.46,31.26,19.87,27.78,21.6,1309.2148571428584,326.25,14.93,65.95,26.92,26491.93,26549.82,PositionState,upper,26638.4,26890.1,0.0,251.6999999999971,726.6999999999971,-43.80000000000291,285.37741935483723,510.880000000001
12430,12562,1695112200000.0,26927.1,27070.0,26905.4,27053.2,5460.396,147294886.4531,2023-09-19 08:30:00,5.051e-05,61503.947,67.16,26929.06,26754.14,26841.6,27016.52,26666.68,27103.97,26579.22,21.76,-7.14,28.91,39.17,16.33,15.42,18.24,1294.4397857142867,349.98,22.26,110.0,16.1,26855.61,26965.39,PositionState,upper,27053.2,26963.3,0.0,-89.90000000000146,224.79999999999927,-89.90000000000146,103.54545454545355,99.33000000000175
12638,12770,1695486600000.0,26545.9,26595.9,26545.7,26595.9,509.4,13536353.5066,2023-09-23 16:30:00,2.647e-05,58981.26,59.05,26571.77,26546.88,26559.32,26584.22,26534.43,26596.66,26521.99,1.65,-0.73,2.38,20.91,18.24,17.25,18.01,283.10407142857247,21.28,3.84,12.67,7.96,26560.09,26573.34,PositionState,upper,26595.9,26576.0,0.0,-19.900000000001455,16.0,-19.900000000001455,-2.833333333334546,10.700000000000728
12754,12886,1695695400000.0,26300.7,26344.3,26284.0,26342.0,765.957,20158659.6147,2023-09-26 02:30:00,-5.563e-05,60165.634,60.1,26303.07,26243.38,26273.23,26332.92,26213.54,26362.77,26183.69,20.44,19.54,0.89,22.84,17.13,15.19,21.36,963.3108571428583,-37.23,7.23,3.34,5.53,26282.81,26314.46,PositionState,upper,26342.0,26281.2,0.0,-60.79999999999927,19.900000000001455,-60.79999999999927,-15.550000000000182,-15.5099999999984
12816,12948,1695807000000.0,26272.4,26389.0,26264.5,26383.6,5315.258,139949845.2021,2023-09-27 09:30:00,2.315e-05,62363.463,69.2,26282.86,26210.23,26246.54,26319.17,26173.92,26355.48,26137.61,21.62,11.85,9.77,36.1,13.69,9.66,9.65,824.3914285714296,344.68,14.42,63.36,20.65,26255.45,26319.15,PositionState,upper,26383.6,26328.9,0.0,-54.69999999999709,362.2000000000007,-54.69999999999709,177.20000000000147,173.84000000000015
12845,12977,1695859200000.0,26359.5,26535.8,26349.0,26523.4,5402.599,142887704.2814,2023-09-28 00:00:00,5.036e-05,59061.467,65.12,26398.33,26255.82,26327.07,26469.58,26184.57,26540.83,26113.32,10.39,-10.36,20.76,29.4,18.44,23.37,26.21,2037.8572857142867,230.33,20.65,28.27,14.2,26321.71,26426.66,PositionState,upper,26523.4,26357.4,0.0,-166.0,0.0,-166.0,-104.01428571428707,-53.220000000001164
12872,13004,1695907800000.0,26531.2,26578.9,26462.3,26566.5,2754.973,73058991.3627,2023-09-28 13:30:00,-9.43e-06,59635.42,62.35,26508.61,26405.3,26456.96,26560.26,26353.65,26611.91,26302.0,38.12,29.44,8.68,28.77,8.87,31.85,26.95,1861.7760714285723,109.08,11.52,26.61,-0.93,26487.85,26534.4,PositionState,upper,26566.5,26880.2,0.0,313.7000000000007,643.5,0.0,421.40740740740756,407.09999999999854
12971,13103,1696086000000.0,26983.4,27065.6,26971.6,27004.2,2359.854,63768628.3663,2023-09-30 15:00:00,5.418e-05,60470.95,64.79,26970.13,26919.07,26944.6,26995.66,26893.54,27021.19,26868.01,16.76,11.39,5.37,36.24,12.82,17.9,13.1,759.8534285714294,125.06,6.27,26.81,7.8,26952.65,26986.52,PositionState,upper,27004.2,26986.3,0.0,-17.900000000001455,50.20000000000073,-26.700000000000728,1.9571428571424414,26.659999999999854
13002,13134,1696141800000.0,27076.9,27129.0,27076.9,27117.1,1664.037,45106904.5629,2023-10-01 06:30:00,0.0001,60841.724,71.14,27072.57,26990.48,27031.53,27113.61,26949.44,27154.65,26908.4,26.44,18.13,8.3,34.22,13.23,22.07,23.69,512.1259285714293,89.23,9.0,33.31,10.48,27051.48,27091.17,PositionState,upper,27117.1,27104.1,0.0,-13.0,91.90000000000146,-23.899999999997817,41.11764705882503,54.75
13033,13165,1696197600000.0,27164.2,28350.0,27138.1,27855.2,33552.733,931692892.4348,2023-10-01 22:00:00,5.051e-05,59674.11,88.54,27348.64,27018.72,27183.68,27513.6,26853.76,27678.57,26688.8,61.16,13.83,47.33,69.78,9.24,29.65,30.02,3101.727714285715,2313.25,70.68,506.97,70.77,27184.58,27494.71,PositionState,upper,27855.2,28021.7,0.0,166.5,695.2000000000007,-25.700000000000728,274.29166666666595,684.010000000002
13171,13303,1696446000000.0,27615.3,27825.0,27615.3,27746.6,12256.034,339951325.3244,2023-10-04 19:00:00,9.079e-05,64006.583,68.86,27609.88,27423.03,27516.45,27703.3,27329.61,27796.72,27236.19,42.09,19.4,22.68,35.93,11.83,22.85,24.07,3258.363785714286,753.58,24.22,85.75,14.47,27529.58,27659.87,PositionState,upper,27746.6,27664.9,0.0,-81.69999999999709,50.5,-143.1999999999971,-39.00624999999832,22.0
13208,13340,1696512600000.0,27993.7,28088.0,27875.0,27975.3,10453.365,292505012.9941,2023-10-05 13:30:00,7.741e-05,65648.923,72.25,27834.38,27622.36,27728.37,27940.39,27516.35,28046.4,27410.34,58.24,26.91,31.33,40.79,10.1,25.58,23.88,2875.9905000000003,673.2,25.98,202.72,19.38,27761.65,27912.35,PositionState,upper,27975.3,27657.3,0.0,-318.0,66.29999999999927,-318.0,-70.05000000000018,-102.7599999999984
13249,13381,1696586400000.0,27675.3,27759.0,27661.9,27753.9,3018.972,83660685.0592,2023-10-06 10:00:00,5.197e-05,64022.749,68.66,27653.41,27496.13,27574.77,27732.05,27417.49,27810.69,27338.85,40.04,12.85,27.18,32.54,13.71,17.6,16.57,1514.183428571429,181.33,18.86,62.72,8.98,27603.46,27700.32,PositionState,upper,27753.9,27231.4,0.0,-522.5,0.0,-522.5,-129.66666666666788,-238.0
13260,13392,1696606200000.0,27816.8,28043.1,27814.1,27931.0,14574.496,407036408.7566,2023-10-06 15:30:00,5.197e-05,61472.618,63.92,27775.86,27474.31,27625.08,27926.63,27323.54,28077.41,27172.76,49.35,21.18,28.17,36.59,20.61,20.36,17.52,6785.228428571429,924.49,32.2,102.72,13.54,27618.62,27820.01,PositionState,upper,27931.0,27878.9,0.0,-52.099999999998545,93.20000000000073,-66.79999999999927,5.470000000000073,73.75
13329,13461,1696730400000.0,28000.7,28077.7,27989.7,28042.4,2039.2,57175526.355,2023-10-08 02:00:00,-8.017e-05,64566.536,70.22,27985.4,27896.79,27941.09,28029.71,27852.48,28074.02,27808.17,20.91,8.97,11.93,35.38,14.77,14.83,17.06,663.5455000000005,82.62,10.65,55.45,15.88,27957.53,28006.61,PositionState,upper,28042.4,27915.8,0.0,-126.60000000000218,13.599999999998545,-126.60000000000218,-38.150000000001455,-47.54000000000087
13590,13722,1697200200000.0,26849.3,26925.0,26843.0,26921.1,3301.661,88776216.54559998,2023-10-13 12:30:00,8.044e-05,70170.725,64.26,26852.36,26766.68,26809.52,26895.2,26723.84,26938.04,26681.01,20.77,14.01,6.75,25.99,17.49,17.71,16.68,1535.079214285715,196.64,11.74,43.52,1.79,26807.22,26873.69,PositionState,upper,26921.1,26783.6,0.0,-137.5,0.0,-137.5,-68.34999999999945,-54.37999999999738
13607,13739,1697230800000.0,26971.7,27120.1,26836.0,26984.5,11683.23,315331272.2552,2023-10-13 21:00:00,0.0001,69035.492,66.83,26887.67,26728.74,26808.2,26967.13,26649.28,27046.59,26569.82,21.55,0.02,21.52,32.86,12.15,17.42,17.28,2981.271857142858,681.05,18.54,93.63,18.06,26800.76,26925.35,PositionState,upper,26984.5,26821.2,0.0,-163.29999999999927,15.599999999998545,-163.29999999999927,-40.80000000000018,-31.81999999999971
13695,13827,1697389200000.0,26913.0,26999.0,26910.9,26975.1,2521.556,67959004.4382,2023-10-15 17:00:00,8.953e-05,67591.947,66.36,26916.61,26854.0,26885.3,26947.91,26822.69,26979.22,26791.39,13.62,5.09,8.53,37.24,13.65,21.39,17.51,1072.3401428571433,166.02,9.45,41.35,15.39,26894.27,26936.96,PositionState,upper,26975.1,28266.4,0.0,1291.300000000003,2529.7000000000007,-5.099999999998545,778.2375000000018,1396.0900000000001
13815,13947,1697605200000.0,28714.4,28772.7,28627.6,28687.9,6230.87,178785133.4778,2023-10-18 05:00:00,-1.695e-05,58264.699,65.75,28573.56,28382.75,28478.16,28668.97,28287.34,28764.37,28191.94,50.74,23.27,27.47,35.86,10.53,19.21,16.82,2470.9664285714284,353.65,22.07,130.91,18.95,28490.92,28640.4,PositionState,upper,28687.9,28479.0,0.0,-208.90000000000146,0.0,-208.90000000000146,-66.96666666666776,-96.47000000000116
13882,14014,1697725800000.0,28481.4,28750.0,28474.3,28665.4,8841.482,253156256.2906,2023-10-19 14:30:00,-2.73e-06,62284.181,71.43,28521.92,28321.95,28421.93,28621.9,28221.96,28721.89,28121.98,65.05,41.58,23.47,29.92,8.14,25.16,20.17,2810.7969285714285,552.9,25.61,80.7,5.82,28483.77,28572.62,PositionState,upper,28665.4,28586.0,0.0,-79.40000000000146,68.69999999999709,-131.5,-18.040000000001115,53.22999999999956
