,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,bb_direction,state,entry_price,current_profit,exit_price,bb_profit,profit_max,profit_min,profit_mean,profit_ma,entry_volume
332,1704664800.0,44243.9,44243.9,43768.9,43863.2,5474.911,240616842.9342,2024-01-07 22:00:00,0.0001,0.0,57177.422,44.74,44220.47,43918.14,44069.31,44371.63,43766.98,44522.79,43615.82,45.56,65.62,-20.06,15.84,26.76,10.6,9.29,3416.916642857144,250.52,206.11000000000055,40.56,-9.93,44118.01,44055.24,508.4300000000003,-96.21999999999387,192.04000000000087,254.81000000000492,-25.26,14.740000000000002,-10.920000000000002,-20.06,604.6499999999942,,,43716.0,,,,,,,,8632.148
333,1704668400.0,43863.2,44028.7,43577.0,43936.2,7650.394,335034406.4017,2024-01-07 23:00:00,0.0001,0.00015559,56648.332,47.0,44208.18,43905.08,44056.63,44359.73,43753.53,44511.28,43601.97,29.72,58.44,-28.72,13.99,28.6,12.29,9.99,3797.652928571429,380.73,120.43000000000028,-10.8,-6.04,44064.37,44007.62,423.5300000000061,-182.66999999999825,71.42000000000553,128.17000000000553,-23.0,17.0,-14.61,-28.72,606.2000000000044,,,43716.0,,,,,,,,8632.148
334,1704672000.0,43936.2,43997.7,43630.2,43641.9,4709.897,206293669.9727,2024-01-08 00:00:00,0.0001,9.4e-07,56475.498,39.91,44195.78,43838.48,44017.13,44374.43,43659.83,44553.08,43481.18,-6.5,45.45,-51.96,12.69,25.94,13.86,10.79,4064.2443571428585,266.59,375.2299999999959,96.5,-0.49,44017.81,43861.33,732.5299999999988,17.93000000000029,219.4300000000003,375.9099999999962,-30.090000000000003,9.909999999999997,-13.250000000000002,-51.95,714.5999999999985,lower,EntryPreparationState,43716.0,,,,,,,,8632.148
335,1704675600.0,43641.9,43819.8,43610.8,43716.0,2339.577,102313934.0445,2024-01-08 01:00:00,0.0001,0.0,56838.59,42.27,44179.44,43797.46,43988.45,44370.44,43606.46,44561.43,43415.47,-28.89,30.58,-59.48,12.01,25.05,15.38,11.63,4107.581642857144,43.33,272.4499999999971,64.08,-1.08,43994.83,43803.2,654.4400000000023,-109.54000000000087,87.19999999999709,278.83000000000175,-27.73,12.270000000000003,-13.04,-59.47,763.9800000000032,lower,PositionState,43716.0,,43920.3,-204.3000000000029,353.0,-204.3000000000029,100.6199999999997,63.13999999999942,8632.148
336,1704866400.0,45997.5,46088.3,45883.3,46025.7,1873.153,86158817.5245,2024-01-10 06:00:00,0.0001,0.00014612,54934.37,47.16,46616.95,45793.68,46205.32,47028.59,45382.04,47440.23,44970.4,-63.82,16.22,-80.05,9.02,25.08,42.02,36.18,10064.928214285716,-175.04,179.62000000000262,12.25,1.01,46036.83,46018.22,1002.8899999999994,-643.6599999999962,-7.479999999995925,11.130000000004657,-22.840000000000003,17.159999999999997,-16.06,-80.03999999999999,1646.5499999999956,,,45135.9,,,,,,,,12238.667
337,1704870000.0,46025.7,46045.0,45738.5,45773.6,3280.453,150450729.228,2024-01-10 07:00:00,0.0001,0.00018581,55217.889,43.36,46586.9,45741.5,46164.2,47009.6,45318.8,47432.29,44896.1,-87.59,-4.53,-83.05,8.61,26.09,42.61,36.48,10017.140785714288,-47.78,390.59999999999854,36.04,-1.01,45982.83,45920.37,1236.0,-454.7999999999956,146.77000000000407,209.2300000000032,-26.64,13.36,-17.48,-83.06,1690.7999999999956,,,45135.9,,,,,,,,12238.667
338,1704873600.0,45773.6,45877.9,45322.4,45340.8,7345.57,334889424.6651,2024-01-10 08:00:00,0.0001,0.00043634,55207.631,37.74,46556.58,45614.98,46085.78,47027.38,45144.18,47498.18,44673.38,-139.74,-31.57,-108.16,7.91,30.06,43.73,36.7,10203.39492857143,186.25,744.9799999999959,173.41,-5.07,45895.36,45688.54,1686.5799999999945,-196.62000000000265,347.739999999998,554.5599999999977,-32.26,7.740000000000002,-22.15,-108.17000000000002,1883.199999999997,,,45135.9,,,,,,,,12238.667
339,1704877200.0,45340.8,45728.8,45324.3,45680.1,5887.884,268232990.4754,2024-01-10 09:00:00,0.0001,0.00023209,56109.084,43.88,46512.43,45581.86,46047.14,46977.72,45116.57,47443.0,44651.28,-151.93,-55.65,-96.28,7.43,28.25,44.78,36.81,10394.021071428571,190.62,367.0400000000009,-4.26,0.62,45873.98,45685.16,1297.6200000000026,-563.5299999999988,5.060000000004948,193.88000000000463,-26.12,13.880000000000004,-20.82,-96.28,1861.1500000000012,,,45135.9,,,,,,,,12238.667
340,1704880800.0,45680.1,45757.6,45538.6,45544.4,2915.984,133131290.171,2024-01-10 10:00:00,0.0001,0.00021034,56188.974,42.09,46476.1,45522.43,45999.26,46952.94,45045.59,47429.77,44568.75,-170.58,-78.63,-91.95,7.63,27.3,45.6,38.29,10371.589357142857,-22.43,454.8600000000006,-3.45,0.66,45828.93,45628.86,1408.5400000000009,-498.81000000000495,84.45999999999913,284.52999999999884,-27.91,12.090000000000003,-19.67,-91.95000000000002,1907.3500000000056,,,45135.9,,,,,,,,12238.667
341,1704884400.0,45544.4,45676.8,44881.0,45544.0,10413.354,472090430.9091,2024-01-10 11:00:00,0.0001,0.00043282,56187.638,42.09,46418.25,45493.56,45955.9,46880.6,45031.21,47342.94,44568.86,-183.28,-99.56,-83.72,6.74,33.76,47.11,40.04,5061.44142857143,-5310.14,411.9000000000015,-82.74,-7.14,45778.72,45594.91,1336.5999999999983,-512.7900000000009,50.91000000000349,234.7200000000012,-27.91,12.090000000000003,-27.02,-83.72,1849.3899999999996,,,45135.9,,,,,,,,12238.667
342,1704888000.0,45544.0,45688.0,44354.5,44678.0,27359.806,1231001889.9307,2024-01-10 12:00:00,0.0001,0.00035162,56039.135,32.33,46348.37,45320.03,45834.2,46862.53,44805.86,47376.7,44291.7,-260.23,-131.7,-128.53,5.56,34.75,48.91,41.86,6107.634642857143,1046.19,1156.199999999997,134.93,-3.06,45617.48,45228.14,2184.529999999999,127.86000000000058,550.1399999999994,939.4800000000032,-37.67,2.3299999999999983,-29.19,-128.53000000000003,2056.6699999999983,lower,EntryPreparationState,45135.9,,,,,,,,12238.667
343,1704891600.0,44678.0,45448.8,44301.0,45135.9,19471.604,875541083.7517,2024-01-10 13:00:00,0.0001,0.00031518,56929.601,40.22,46280.63,45254.76,45767.69,46793.56,44741.83,47306.49,44228.89,-281.02,-161.56,-119.45,4.79,30.57,50.62,43.64,7122.192357142858,1014.55,631.7900000000009,-23.01,2.22,45524.44,45191.24,1657.6599999999962,-394.0699999999997,55.33999999999651,388.5400000000009,-29.78,10.22,-25.78,-119.45999999999998,2051.729999999996,lower,PositionState,45135.9,,46426.0,-1290.0999999999983,231.90000000000143,-1290.0999999999983,-423.4999999999982,-557.9400000000023,12238.667
344,1705046400.0,46017.3,46021.9,45629.7,45868.1,5654.146,258925613.4215,2024-01-12 08:00:00,0.0001,0.00015657,58092.356,43.18,46858.39,45660.12,46259.26,47457.52,45060.99,48056.66,44461.85,-131.87,-67.44,-64.42,17.7,22.66,10.58,14.17,4700.911357142859,-91.24,391.1600000000035,-131.06,-1.71,46088.08,45995.33,1589.4199999999985,-807.1100000000006,127.2300000000032,219.9800000000032,-26.82,13.18,-4.960000000000001,-64.43,2396.529999999999,,,44501.5,,,,,,,,46348.523
345,1705050000.0,45868.1,46111.0,45530.2,45960.6,10820.01,496022779.1087,2024-01-12 09:00:00,0.0001,0.00047257,58528.489,44.81,46800.59,45661.04,46230.81,47370.36,45091.26,47940.14,44521.49,-137.96,-81.55,-56.41,16.33,22.23,10.92,14.03,5164.896285714286,463.98,270.2099999999991,-208.79,-1.92,46049.66,45981.44,1409.760000000002,-869.3399999999965,20.840000000003783,89.06000000000495,-25.19,14.810000000000002,-5.900000000000002,-56.41000000000001,2279.0999999999985,,,44501.5,,,,,,,,46348.523
346,1705053600.0,45960.6,46157.0,45853.9,46077.9,3653.102,168026143.7253,2024-01-12 10:00:00,0.0001,0.00015589,58013.704,46.9,46476.18,45956.32,46216.25,46736.11,45696.39,46996.04,45436.46,-131.81,-91.6,-40.21,16.28,21.31,11.1,13.83,4507.642285714287,-657.25,138.34999999999854,-1326.53,-0.49,46041.72,46020.02,658.2099999999991,-381.5100000000021,-57.88000000000466,-36.18000000000029,-23.1,16.9,-5.029999999999998,-40.21000000000001,1039.7200000000012,,,44501.5,,,,,,,,46348.523
347,1705057200.0,46077.9,46290.0,45956.5,45968.8,4778.556,220422228.1163,2024-01-12 11:00:00,0.0001,0.000149,57901.626,45.19,46421.24,45964.12,46192.68,46649.8,45735.56,46878.36,45507.01,-134.19,-100.12,-34.07,17.39,20.3,10.86,13.42,4537.026142857144,29.38,223.87999999999735,-759.72,2.07,46020.04,45999.53,681.0,-233.24000000000524,30.729999999995925,51.23999999999796,-24.81,15.189999999999998,-2.91,-34.06999999999999,914.2400000000052,,,44501.5,,,,,,,,46348.523
348,1705060800.0,45968.8,46139.0,45680.0,45887.7,4638.053,212885541.1132,2024-01-12 12:00:00,0.0001,0.00015619,57769.464,43.91,46399.64,45927.63,46163.64,46635.65,45691.62,46871.66,45455.61,-141.0,-108.29,-32.7,16.25,22.91,11.29,13.4,4668.805357142858,131.77,275.9400000000023,-56.52,-2.64,46008.1,45954.8,747.9500000000044,-196.07999999999447,67.10000000000582,120.40000000000146,-26.090000000000003,13.909999999999997,-6.66,-32.709999999999994,944.0299999999988,,,44501.5,,,,,,,,46348.523
349,1705064400.0,45887.7,45966.1,45603.0,45794.3,5881.607,269388834.6918,2024-01-12 13:00:00,0.0001,0.00020669,57846.958,42.42,46365.61,45891.31,46128.46,46602.75,45654.17,46839.9,45417.02,-152.17,-117.07,-35.1,15.4,22.82,11.87,13.17,4932.292714285715,263.48,334.1599999999962,-9.59,-1.9,45989.35,45890.6,808.4499999999971,-140.13000000000466,96.29999999999563,195.04999999999563,-27.58,12.420000000000002,-7.42,-35.099999999999994,948.5800000000016,,,44501.5,,,,,,,,46348.523
350,1705068000.0,45794.3,46037.0,45280.0,45483.1,17843.903,813726002.801,2024-01-12 14:00:00,0.0001,0.00067627,58939.259,37.81,46319.5,45814.49,46067.0,46572.01,45561.98,46824.52,45309.47,-184.02,-130.46,-53.55,13.77,24.91,13.08,13.32,5722.10292857143,789.81,583.9000000000015,28.54,-4.57,45908.75,45727.6,1088.9100000000035,78.88000000000466,244.5,425.6500000000015,-32.19,7.810000000000002,-11.14,-53.56,1010.0299999999988,lower,EntryPreparationState,44501.5,,,,,,,,46348.523
351,1705071600.0,45483.1,45501.9,44358.4,44501.5,26650.493,1195698746.8933,2024-01-12 15:00:00,0.0001,0.0006846,61408.35,27.62,46316.44,45519.36,45917.9,46714.98,45120.82,47113.53,44722.28,-285.18,-161.4,-123.77,11.75,33.08,15.54,14.12,7285.517071428571,1563.41,1416.4000000000017,553.39,-11.81,45728.81,45237.16,2213.480000000003,619.3199999999997,735.6600000000035,1227.3099999999977,-42.38,-2.379999999999999,-21.33,-123.78,1594.1600000000035,lower,PositionState,44501.5,,43016.5,1485.0,1979.699999999997,659.6999999999971,1542.1717948717942,2394.4500000000044,46348.523
352,1705240800.0,42895.0,43022.0,42780.4,42824.0,2995.153,128468539.6013,2024-01-14 14:00:00,0.0001,5.163e-05,61316.253,44.79,43029.2,42777.67,42903.43,43154.96,42651.9,43280.72,42526.14,-90.8,-127.84,37.03,17.48,21.02,24.91,30.9,1891.3080714285727,57.88,79.43000000000029,-3.06,4.33,42931.11,42852.64,330.9599999999991,-172.09999999999854,28.639999999999414,107.11000000000058,-25.21,14.79,-3.539999999999999,37.040000000000006,503.0599999999977,,,42561.8,,,,,,,,7026.051
353,1705244400.0,42824.0,42968.7,42808.0,42909.1,1422.984,61038941.218,2024-01-14 15:00:00,0.0001,8.625e-05,61934.739,47.8,43029.17,42778.77,42903.97,43154.38,42653.57,43279.58,42528.36,-81.25,-118.52,37.26,16.63,20.0,23.79,30.13,1921.5714285714296,30.26,-5.129999999997381,-11.01,1.63,42919.17,42875.22,245.27999999999884,-255.52999999999884,-33.87999999999738,10.069999999999707,-22.200000000000003,17.799999999999997,-3.370000000000001,37.27,500.8099999999977,,,42561.8,,,,,,,,7026.051
354,1705248000.0,42909.1,42981.2,42863.5,42938.8,1758.109,75466820.6782,2024-01-14 16:00:00,0.0001,0.00012532,61886.089,48.84,43033.46,42781.12,42907.29,43159.63,42654.94,43285.81,42528.77,-70.48,-108.91,38.43,16.41,19.26,22.66,29.39,1978.356642857144,56.78,-31.51000000000204,3.29,-0.33,42908.58,42900.65,220.82999999999447,-283.8600000000006,-38.150000000001455,-30.220000000001164,-21.16,18.840000000000003,-2.8500000000000014,38.42999999999999,504.6899999999951,,,42561.8,,,,,,,,7026.051
355,1705251600.0,42938.8,43028.7,42890.0,42990.0,1410.015,60591531.6554,2024-01-14 17:00:00,0.0001,0.00012475,61924.637,50.68,43042.19,42788.14,42915.16,43169.21,42661.12,43296.24,42534.09,-57.15,-98.56,41.4,17.21,18.4,21.28,28.67,1923.1204285714296,-55.23,-74.83999999999651,8.65,1.44,42906.02,42936.39,179.20999999999913,-328.8799999999974,-53.61000000000058,-83.9800000000032,-19.32,20.68,-1.1899999999999975,41.41,508.0899999999965,,,42561.8,,,,,,,,7026.051
356,1705255200.0,42990.0,43023.6,42835.5,42900.0,1575.215,67619424.4875,2024-01-14 18:00:00,0.0001,2.544e-05,61873.002,47.45,43037.11,42790.33,42913.72,43160.5,42666.94,43283.89,42543.55,-53.23,-89.49,36.25,16.15,19.05,20.35,27.88,1906.5858571428585,-16.53,13.720000000001164,-4.94,-0.91,42885.56,42921.83,260.5,-233.05999999999767,21.830000000001743,-14.440000000002328,-22.55,17.450000000000003,-2.900000000000002,36.26,493.5599999999977,,,42561.8,,,,,,,,7026.051
357,1705258800.0,42900.0,42939.9,42633.9,42658.1,4144.317,177196443.091,2024-01-14 19:00:00,0.0001,-3.048e-05,61786.271,40.07,43020.86,42757.89,42889.37,43152.35,42626.4,43283.84,42494.91,-68.86,-85.37,16.5,14.59,23.58,20.58,27.14,2117.7114285714297,211.12,231.27000000000407,23.68,-7.14,42857.85,42816.34,494.25,-31.69999999999709,158.23999999999796,199.75,-29.93,10.07,-8.989999999999998,16.510000000000005,525.9499999999971,,,42561.8,,,,,,,,7026.051
358,1705262400.0,42658.1,42765.8,42046.2,42511.3,11300.787,480366849.7749,2024-01-14 20:00:00,0.0001,3.095e-05,61681.485,36.37,43001.46,42705.28,42853.37,43149.54,42557.19,43297.63,42409.1,-92.02,-86.7,-5.32,11.71,35.02,22.67,27.25,2794.552785714287,676.84,342.0699999999997,58.25,-15.88,42821.33,42694.32,638.239999999998,45.88999999999942,183.0199999999968,310.02999999999884,-33.63,6.369999999999997,-23.31,-5.319999999999993,592.3499999999985,lower,EntryPreparationState,42561.8,,,,,,,,7026.051
359,1705266000.0,42511.3,42603.8,41920.0,42561.8,10905.984,461263978.0705,2024-01-14 21:00:00,0.0001,0.00022987,61420.616,38.47,42985.8,42665.39,42825.6,43146.01,42505.19,43306.21,42344.99,-105.1,-90.38,-14.71,9.75,32.24,24.87,27.48,3399.653142857144,605.1,263.79999999999563,45.66,-2.05,42798.67,42641.31,584.2099999999991,-56.61000000000058,79.50999999999476,236.86999999999531,-31.53,8.469999999999999,-22.49,-14.72,640.8199999999997,lower,PositionState,42561.8,,42603.7,-41.89999999999418,830.8000000000029,-41.89999999999418,253.857142857146,149.27999999999884,7026.051
360,1705572000.0,42747.8,42786.3,42388.6,42460.1,4976.324,211813694.0535,2024-01-18 10:00:00,0.0001,0.00028188,57983.771,40.64,42841.17,42558.96,42700.07,42982.27,42417.86,43123.38,42276.75,-18.27,-20.79,2.51,13.86,27.2,20.56,22.23,2049.7965714285724,-44.37,239.9700000000012,27.89,-10.57,42710.45,42646.64,522.1699999999983,-42.23999999999796,186.54000000000087,250.34999999999852,-29.36,10.64,-13.34,2.52,564.4099999999962,,,41823.0,,,,,,,,13691.997
361,1705575600.0,42460.1,42565.3,42401.6,42555.1,3417.144,145200102.5221,2024-01-18 11:00:00,0.0001,0.00025042,57592.072,44.55,42823.54,42548.98,42686.26,42960.82,42411.69,43098.11,42274.41,-27.85,-22.2,-5.64,13.13,25.77,21.41,22.71,2107.9547857142866,58.15,131.1600000000035,-29.13,-1.27,42698.65,42610.02,405.7200000000012,-143.40999999999622,54.919999999998254,143.5500000000029,-25.450000000000003,14.549999999999995,-12.64,-5.650000000000002,549.1299999999974,,,41823.0,,,,,,,,13691.997
362,1705579200.0,42555.1,42561.6,42347.5,42450.1,3406.107,144557980.4424,2024-01-18 12:00:00,0.0001,0.00029679,58130.862,41.31,42793.15,42534.38,42663.77,42922.54,42405.0,43051.92,42275.61,-43.41,-26.44,-16.96,12.23,25.74,22.42,23.12,2165.167642857144,57.21,213.66999999999825,-53.03,-1.59,42682.63,42546.05,472.4400000000023,-45.09999999999855,95.95000000000437,232.52999999999884,-28.69,11.310000000000002,-13.509999999999998,-16.969999999999995,517.5400000000009,,,41823.0,,,,,,,,13691.997
363,1705582800.0,42450.1,42688.8,42369.3,42519.5,4942.267,210202053.2743,2024-01-18 13:00:00,0.0001,5.472e-05,58615.966,44.2,42766.62,42533.43,42650.03,42883.22,42416.83,42999.82,42300.24,-49.57,-31.06,-18.5,14.97,23.17,22.36,22.96,2401.571142857144,236.4,130.52999999999884,-89.43,4.4,42664.65,42535.43,363.7200000000012,-102.66999999999824,15.930000000000293,145.15000000000146,-25.8,14.200000000000005,-8.200000000000001,-18.51,466.3899999999994,,,41823.0,,,,,,,,13691.997
364,1705586400.0,42519.5,42766.6,42436.7,42752.9,5482.318,233480451.4465,2024-01-18 14:00:00,0.0001,0.00039499,58866.045,52.64,42777.32,42542.33,42659.82,42894.82,42424.83,43012.31,42307.33,-35.21,-31.89,-3.31,15.83,20.86,21.74,22.77,2696.9725000000008,295.4,-93.08000000000176,-35.72,5.91,42661.6,42622.41,141.91999999999825,-328.0699999999997,-130.48999999999796,-91.30000000000292,-17.36,22.64,-5.029999999999999,-3.3200000000000003,469.989999999998,,,41823.0,,,,,,,,13691.997
365,1705590000.0,42752.9,42829.0,42621.2,42629.3,4170.159,178155000.4371,2024-01-18 15:00:00,0.0001,0.00034807,58171.84,48.46,42774.24,42539.59,42656.92,42891.56,42422.27,43008.89,42304.95,-33.42,-32.2,-1.21,16.73,19.54,20.74,22.36,2871.4371428571435,174.46,27.619999999995343,10.9,3.08,42642.2,42625.17,262.2599999999948,-207.0300000000061,-4.130000000004657,12.89999999999418,-21.54,18.46,-2.8099999999999987,-1.2199999999999989,469.2900000000009,,,41823.0,,,,,,,,13691.997
366,1705593600.0,42629.3,42629.3,41745.0,41967.6,19434.235,818231440.6703,2024-01-18 16:00:00,0.0001,0.00047319,58116.578,33.24,42783.86,42398.67,42591.27,42976.46,42206.08,43169.05,42013.48,-84.42,-42.64,-41.77,12.96,37.44,22.72,23.49,4165.798857142859,1294.36,623.6699999999983,297.82,-20.76,42536.35,42362.14,1008.8600000000006,238.4800000000032,394.5400000000009,568.75,-36.76,3.240000000000002,-24.48,-41.78,770.3799999999974,lower,EntryPreparationState,41823.0,,,,,,,,13691.997
367,1705597200.0,41967.6,42213.5,41459.4,41823.0,18668.676,780980302.9228,2024-01-18 17:00:00,0.0001,0.00025755,57442.824,30.95,42779.16,42257.04,42518.1,43040.22,41995.97,43301.29,41734.91,-134.95,-61.1,-73.84,10.74,37.51,25.06,24.73,5424.092571428572,1258.29,695.0999999999985,358.77,-6.05,42433.93,42146.48,1217.2200000000012,172.97000000000116,323.4800000000032,610.9300000000003,-39.05,0.9499999999999992,-26.77,-73.85,1044.25,lower,PositionState,41823.0,,41815.1,7.900000000001455,1411.5999999999983,7.900000000001455,591.4600000000003,822.7900000000009,13691.997
368,1705863600.0,41684.3,41724.1,41633.3,41724.1,582.988,24295449.8825,2024-01-21 19:00:00,0.0001,0.0,58906.514,53.11,41750.0,41627.6,41688.8,41811.2,41566.41,41872.4,41505.21,17.08,24.01,-6.92,17.3,18.05,9.58,8.97,1500.4584285714295,-13.69,-35.299999999995634,-4.03,2.34,41710.94,41696.2,87.09999999999854,-157.68999999999505,-27.90000000000145,-13.159999999996217,-16.89,23.11,-0.75,-6.930000000000003,244.7899999999936,,,41324.0,,,,,,,,5488.463
369,1705867200.0,41724.1,41770.0,41620.0,41644.0,1580.762,65926920.4599,2024-01-21 20:00:00,0.0001,-9.75e-06,58843.824,47.81,41745.99,41623.08,41684.53,41807.45,41561.62,41868.91,41500.16,11.55,21.51,-9.96,18.36,16.62,9.25,8.84,1537.4940714285724,37.03,40.52999999999884,5.63,1.6,41702.46,41675.32,163.4499999999971,-82.37999999999738,31.31999999999971,58.45999999999913,-22.19,17.810000000000002,1.7399999999999984,-9.96,245.82999999999447,,,41324.0,,,,,,,,5488.463
370,1705870800.0,41644.0,41816.1,41608.3,41783.3,1405.015,58613563.648,2024-01-21 21:00:00,0.0001,0.0,58958.767,56.02,41758.12,41629.76,41693.94,41822.3,41565.58,41886.48,41501.4,18.2,20.85,-2.64,18.76,14.86,9.42,8.71,1588.1194285714298,50.62,-89.36000000000058,7.14,3.22,41708.4,41718.51,39.0,-217.7200000000012,-64.79000000000087,-74.90000000000146,-13.979999999999997,26.020000000000003,3.900000000000002,-2.650000000000002,256.7200000000012,,,41324.0,,,,,,,,5488.463
371,1705874400.0,41783.3,41787.4,41620.8,41637.4,966.499,40313757.9463,2024-01-21 22:00:00,0.0001,0.0,58816.582,47.58,41754.03,41623.08,41688.56,41819.51,41557.6,41884.99,41492.12,11.57,19.0,-7.42,17.19,13.61,9.57,8.64,1588.703785714287,0.58,51.15999999999622,20.04,0.08,41685.15,41686.06,182.11000000000055,-79.80000000000291,48.65999999999622,47.75,-22.42,17.58,3.580000000000002,-7.43,261.9100000000035,,,41324.0,,,,,,,,5488.463
372,1705878000.0,41637.4,41680.0,41493.0,41585.6,2900.28,120562000.9917,2024-01-21 23:00:00,0.0001,8.609e-05,58791.506,44.99,41748.37,41609.13,41678.75,41817.98,41539.52,41887.6,41469.9,2.11,15.62,-13.51,15.61,18.64,9.52,8.92,1712.1579285714297,123.45,93.15000000000146,13.76,-8.18,41664.17,41645.88,232.38000000000463,-46.08000000000175,60.27999999999884,78.56999999999971,-25.01,14.990000000000002,-3.030000000000001,-13.51,278.4600000000064,,,41324.0,,,,,,,,5488.463
373,1705881600.0,41585.6,41687.7,41456.0,41653.3,3355.042,139504414.2188,2024-01-22 00:00:00,0.0001,0.0,58946.21,48.9,41746.36,41606.29,41676.33,41816.4,41536.25,41886.43,41466.22,0.07,12.51,-12.43,13.9,18.35,9.83,9.18,1739.775285714287,27.61,23.02999999999884,0.15,-3.0,41664.86,41648.84,163.09999999999854,-117.05000000000292,-4.460000000006403,11.559999999997672,-21.1,18.9,-4.450000000000001,-12.44,280.15000000000146,,,41324.0,,,,,,,,5488.463
374,1705885200.0,41653.3,41695.0,41250.0,41375.5,8340.77,345262774.4845,2024-01-22 01:00:00,0.0001,7.899e-05,58705.027,37.2,41745.08,41550.27,41647.67,41842.48,41452.87,41939.88,41355.47,-23.68,5.27,-28.95,11.34,23.5,11.62,10.29,2256.672642857144,516.89,272.16999999999825,107.87,-9.41,41639.91,41539.5,466.9800000000032,77.37000000000262,164.0,264.4100000000035,-32.8,7.200000000000003,-12.16,-28.95,389.6100000000006,lower,EntryPreparationState,41324.0,,,,,,,,5488.463
375,1705888800.0,41375.5,41432.1,41263.9,41324.0,2562.267,105931700.1804,2024-01-22 02:00:00,0.0001,4.335e-05,58159.322,35.5,41740.12,41493.58,41616.85,41863.39,41370.31,41986.66,41247.04,-46.13,-5.0,-41.12,10.55,21.86,13.28,11.51,2337.1177857142866,80.44,292.84999999999854,129.55,-1.7,41601.27,41453.3,539.3899999999994,46.30999999999767,129.3000000000029,277.2699999999968,-34.5,5.5,-11.31,-41.13,493.08000000000175,lower,PositionState,41324.0,,39471.9,1852.0999999999983,2560.0999999999985,117.19999999999708,1342.259090909091,2153.510000000002,5488.463
376,1706634000.0,43483.7,43591.2,43280.2,43370.6,3667.731,159235642.1422,2024-01-30 17:00:00,0.0001,-0.00053618,59514.689,55.95,43401.58,43161.85,43281.72,43521.44,43041.99,43641.3,42922.13,177.39,219.34,-41.95,24.01,10.64,38.27,37.57,5167.861000000002,-6.67,-88.87999999999738,-31.97,-0.96,43401.76,43401.94,150.84000000000378,-328.6100000000006,31.340000000003783,31.16000000000349,-14.049999999999995,25.950000000000003,13.37,-41.95000000000002,479.4500000000044,upper,PositionState,42908.3,188.5,43302.1,,,,,,4325.845
377,1706637600.0,43370.6,43471.1,43255.3,43350.1,3751.127,162674421.0663,2024-01-30 18:00:00,0.0001,-0.00063989,59329.477,55.23,43387.47,43188.99,43288.23,43486.71,43089.74,43585.95,42990.5,162.31,207.93,-45.61,22.74,10.69,38.11,37.99,5284.986428571429,117.12,-61.86999999999534,-93.09,-1.17,43406.66,43381.2,136.61000000000058,-260.3600000000006,31.099999999998545,56.56000000000495,-14.770000000000003,25.23,12.05,-45.620000000000005,396.9700000000012,upper,PositionState,42908.3,168.0,43302.1,,,,,,4325.845
378,1706641200.0,43350.1,43563.5,43318.9,43522.3,2299.609,99897889.9908,2024-01-30 19:00:00,0.0001,-0.0003754,59323.496,59.89,43410.83,43210.21,43310.52,43511.14,43109.9,43611.46,43009.58,162.39,198.82,-36.43,23.65,10.04,38.27,38.25,5289.0285,4.04,-211.7800000000061,-30.46,0.28,43412.46,43437.64,-11.160000000003492,-412.4000000000015,-84.66000000000349,-109.84000000000378,-10.11,29.89,13.61,-36.43000000000001,401.239999999998,upper,PositionState,42908.3,340.2000000000044,43302.1,,,,,,4325.845
379,1706644800.0,43522.3,43742.2,43455.1,43534.0,5258.311,229319629.0671,2024-01-30 20:00:00,0.0001,-0.00058672,58832.802,60.19,43418.17,43245.44,43331.8,43504.54,43159.07,43590.91,43072.7,161.53,191.37,-29.83,26.39,9.33,38.95,38.79,5462.472357142858,173.44,-202.1999999999971,-31.33,4.36,43414.05,43476.18,-29.459999999999127,-374.9300000000003,-57.81999999999971,-119.94999999999708,-9.810000000000002,30.19,17.060000000000002,-29.840000000000003,345.4700000000012,upper,PositionState,42908.3,351.90000000000146,43302.1,,,,,,4325.845
380,1706648400.0,43534.0,43669.9,43457.1,43519.9,2560.211,111504357.2099,2024-01-30 21:00:00,0.0001,-0.00062465,58304.3,59.6,43438.78,43260.66,43349.72,43527.84,43171.59,43616.9,43082.53,157.9,184.67,-26.77,24.98,8.83,39.57,38.84,5509.736857142858,47.26,-170.1800000000003,4.18,1.83,43429.92,43493.67,7.939999999995052,-348.31000000000495,-26.2300000000032,-89.9800000000032,-10.4,29.6,16.15,-26.769999999999985,356.25,upper,PositionState,42908.3,337.8000000000029,43302.1,,,,,,4325.845
381,1706652000.0,43519.9,43543.8,43302.0,43302.1,2224.647,96619710.2625,2024-01-30 22:00:00,0.0001,-0.00059685,58489.956,51.32,43428.04,43262.32,43345.18,43510.91,43179.46,43593.77,43096.59,135.87,174.91,-39.03,23.44,12.24,38.99,38.3,5295.1545000000015,-214.58,43.08000000000175,-1.5,-6.36,43433.32,43417.04,208.81000000000492,-122.63999999999942,114.94000000000231,131.22000000000116,-18.68,21.32,11.2,-39.03999999999999,331.4500000000044,upper,,42908.3,120.0,43302.1,,,,,,4325.845
