,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
11650,11782,1683381600000.0,28941.2,28941.2,28532.0,28597.0,19489.084,558698457.4101,2023-05-06 14:00:00,0.0001,-0.000271,52809.819,25.89,29449.4,28978.47,29213.93,29684.87,28743.0,29920.33,28507.53,-78.8,10.9,-89.7,12.75,41.96,24.22,24.32,5382.455285714286,729.66,-64.93,320.95,-11.79,29163.17,28829.53,PositionState,lower,28597.0,28903.4,0.0,-306.40000000000146,29.599999999998545,-329.90000000000146,-214.10434782608687,-37.19000000000233
11682,11814,1683496800000.0,28750.1,28826.0,28699.8,28722.8,3230.749,92923279.05980001,2023-05-07 22:00:00,3.148e-05,-0.000433,51144.885,38.66,28936.62,28800.43,28868.52,29004.71,28732.33,29072.81,28664.24,-36.74,-30.47,-6.27,15.75,28.56,16.86,17.93,3456.1685000000007,31.2,-15.34,24.43,-2.8,28878.52,28772.42,PositionState,lower,28722.8,27743.6,0.0,979.2000000000007,1393.2999999999993,0.0,899.8307692307683,1092.5899999999965
11770,11902,1683813600000.0,27195.2,27336.0,26928.9,27114.0,19267.036,522691813.7965,2023-05-11 14:00:00,3.42e-05,-0.000308,53900.309,33.72,27599.11,27293.31,27446.21,27752.01,27140.41,27904.91,26987.51,-113.45,-82.28,-31.17,14.5,35.53,34.73,31.86,5625.513857142859,1089.81,-34.97,97.84,-5.29,27359.22,27204.76,PositionState,lower,27114.0,26734.1,0.0,379.90000000000146,854.2000000000007,-52.099999999998545,499.0875000000002,638.6899999999987
11908,12040,1684310400000.0,26836.5,26850.0,26760.0,26799.1,4615.193,123700347.5194,2023-05-17 08:00:00,0.0001,-0.000404,57552.523,34.39,27085.91,26923.03,27004.47,27167.36,26841.58,27248.8,26760.14,-53.09,-36.6,-16.48,13.73,26.33,18.2,20.23,2919.604500000001,195.77,-21.61,62.29,-1.91,27001.88,26859.92,PositionState,lower,26799.1,26896.4,0.0,-97.30000000000291,186.79999999999927,-97.30000000000291,37.12222222222004,37.919999999998254
11942,12074,1684432800000.0,26476.4,26644.6,26400.3,26607.1,10680.755,283535380.6338,2023-05-18 18:00:00,0.0001,-0.000462,54397.435,31.38,27340.27,26853.1,27096.68,27583.86,26609.51,27827.45,26365.92,-79.78,14.29,-94.08,9.65,35.8,28.5,29.62,8002.3951428571445,661.77,-51.54,307.93,-1.24,27073.08,26700.28,PositionState,lower,26607.1,26896.1,0.0,-289.0,0.0,-296.2000000000007,-216.12105263158026,-166.52000000000044
12072,12204,1684900800000.0,26772.5,26796.3,26696.0,26794.7,4767.784,127530230.278,2023-05-24 04:00:00,0.0001,-0.000298,55501.488,31.55,27247.42,26960.78,27104.1,27390.74,26817.45,27534.07,26674.13,-37.38,19.75,-57.14,10.99,38.26,22.46,25.84,3911.6880714285726,-8.92,-32.56,172.06,-2.82,27087.42,26878.51,PositionState,lower,26794.7,26388.1,0.0,406.6000000000022,687.7999999999993,0.0,409.62424242424305,554.9799999999996
12241,12373,1685509200000.0,27244.4,27265.5,27012.4,27079.8,19988.485,542578614.9981,2023-05-31 05:00:00,0.0001,-0.000254,58240.894,24.48,27826.68,27424.12,27625.4,28027.95,27222.85,28229.23,27021.57,-94.12,-30.22,-63.9,11.07,40.96,18.43,16.62,5325.651500000001,1093.76,-57.43,273.66,-9.99,27580.61,27268.99,PositionState,lower,27079.8,27170.2,0.0,-90.40000000000146,180.09999999999854,-90.40000000000146,11.622222222221657,149.33000000000175
12263,12395,1685588400000.0,26711.6,26827.3,26584.6,26765.8,8228.188,219876145.538,2023-06-01 03:00:00,0.0001,-0.000494,57734.234,32.64,27195.56,26955.32,27075.44,27315.68,26835.19,27435.81,26715.07,-135.99,-130.86,-5.13,11.31,35.47,37.23,37.24,5877.46842857143,110.53,-32.59,78.92,-2.47,27017.68,26833.18,PositionState,lower,26765.8,27087.0,0.0,-321.2000000000007,0.0,-321.2000000000007,-104.35714285714337,-154.75
12359,12491,1685934000000.0,26920.4,26920.4,26771.5,26834.0,7113.148,190962656.022,2023-06-05 03:00:00,0.0001,-0.000298,57795.238,28.57,27200.15,26987.27,27093.71,27306.6,26880.82,27413.04,26774.38,-43.09,-4.42,-38.66,16.95,29.37,14.07,15.72,3690.369500000001,326.13,-27.34,126.86,-7.27,27084.23,26912.69,PositionState,lower,26834.0,26014.3,0.0,819.7000000000007,1308.5,0.0,762.2222222222222,1071.119999999999
12481,12613,1686373200000.0,25755.4,25797.4,25450.0,25515.5,20514.414,525252637.3489,2023-06-10 05:00:00,8.18e-05,-0.000254,57924.497,13.84,26574.75,26028.94,26301.84,26847.66,25756.03,27120.56,25483.12,-148.62,-57.09,-91.52,7.67,47.73,20.12,15.84,5696.972357142858,1125.79,-82.77,444.19,-9.63,26237.83,25781.42,PositionState,lower,25515.5,26008.3,0.0,-492.7999999999993,0.0,-492.7999999999993,-140.14615384615368,-26.31000000000131
12593,12725,1686776400000.0,24924.0,25173.0,24813.4,25105.5,11947.977,299247046.6372,2023-06-14 21:00:00,-1.58e-05,-0.000563,57881.826,26.08,26060.87,25490.7,25775.79,26345.95,25205.62,26631.04,24920.54,-130.81,-36.79,-94.02,6.65,45.63,25.28,21.92,8346.568642857144,744.85,-70.54,475.71,0.35,25744.04,25259.39,PositionState,lower,25105.5,25134.4,0.0,-28.900000000001455,193.59999999999854,-88.59999999999854,84.80952380952381,200.70000000000073
13087,13219,1688554800000.0,30415.2,30471.7,30317.1,30390.2,7718.766,234765353.4486,2023-07-05 11:00:00,0.0001,-0.000284,61794.613,23.13,30877.49,30606.23,30741.86,31013.12,30470.6,31148.75,30334.97,-96.95,-57.07,-39.88,6.18,35.48,36.66,30.08,3220.680571428573,440.58,-37.02,115.52,0.89,30696.32,30477.94,PositionState,lower,30390.2,30570.9,0.0,-180.70000000000073,83.29999999999927,-180.70000000000073,-46.22105263157822,-37.86000000000058
13193,13325,1688936400000.0,30180.2,30205.8,30122.8,30142.2,1543.271,46561543.5892,2023-07-09 21:00:00,0.0001,-0.000189,61174.078,37.95,30290.28,30203.31,30246.8,30333.77,30159.83,30377.25,30116.34,-9.09,6.4,-15.5,17.15,19.98,16.44,13.8,1888.0620714285724,57.54,-11.01,36.21,-2.15,30252.35,30178.79,PositionState,lower,30142.2,30171.7,0.0,-29.5,108.20000000000073,-44.89999999999782,25.257142857144053,39.26000000000204
13310,13442,1689357600000.0,30675.8,30750.6,30009.3,30075.8,36647.717,1110926976.996,2023-07-14 18:00:00,0.0001,-0.000522,62107.533,24.83,31348.9,30730.78,31039.84,31657.96,30421.73,31967.02,30112.67,-56.86,67.56,-124.43,14.34,39.94,33.19,38.98,7470.288714285715,2476.05,-101.47,624.55,-19.14,31025.81,30512.94,PositionState,lower,30075.8,30280.7,0.0,-204.90000000000146,0.0,-263.7000000000007,-186.49487179487232,253.88999999999942
13382,13514,1689616800000.0,30015.0,30048.2,29610.0,29781.0,18394.578,548248013.4897,2023-07-17 18:00:00,7.613e-05,-0.000414,67376.57399999,22.68,30278.72,30047.98,30163.35,30394.09,29932.62,30509.46,29817.25,-70.53,-35.81,-34.72,9.1,44.3,35.75,30.28,5067.018500000001,1274.32,-40.25,193.86,-8.97,30123.34,29935.48,PositionState,lower,29781.0,30224.7,0.0,-443.7000000000007,0.0,-443.7000000000007,-166.42500000000018,-131.04999999999927
13727,13859,1690858800000.0,28919.0,28941.6,28800.0,28825.7,7375.973,212939041.9988,2023-08-01 03:00:00,0.0001,-0.000294,68232.14999999,24.95,29337.17,29042.88,29190.02,29484.32,28895.73,29631.47,28748.58,-81.35,-43.15,-38.2,12.0,35.89,21.4,16.98,4792.94892857143,183.72,-38.36,144.77,-3.57,29135.3,28947.37,PositionState,lower,28825.7,29264.0,0.0,-438.2999999999993,10.0,-438.2999999999993,-93.36874999999941,-146.83000000000175
13815,13947,1691175600000.0,29054.1,29101.3,29000.2,29021.4,3979.37,115594504.4379,2023-08-04 19:00:00,0.0001,-0.000295,67717.215,34.97,29235.05,29119.22,29177.13,29292.97,29061.3,29350.89,29003.38,-21.99,-6.81,-15.17,15.73,33.43,14.9,15.2,3082.2580000000016,187.35,-16.39,62.57,-2.49,29178.32,29078.33,PositionState,lower,29021.4,29063.9,0.0,-42.5,65.80000000000291,-83.39999999999782,-27.24166666666512,27.140000000003056
13981,14113,1691773200000.0,29350.7,29388.0,29313.0,29332.1,2491.812,73124961.13629998,2023-08-11 17:00:00,6.988e-05,-0.000304,70999.432,38.9,29457.4,29377.26,29417.33,29497.48,29337.19,29537.55,29297.12,-29.92,-27.83,-2.08,15.6,28.86,21.6,19.22,3416.104571428573,61.31,-8.96,13.38,-2.31,29400.3,29358.25,PositionState,lower,29332.1,29421.7,0.0,-89.60000000000218,0.0,-89.60000000000218,-54.01666666666824,-50.31999999999971
14035,14167,1691967600000.0,29312.5,29329.2,29286.7,29301.3,1473.3,43180792.2159,2023-08-13 23:00:00,0.0001,-9.1e-05,70292.795,33.59,29407.76,29346.72,29377.24,29438.28,29316.2,29468.8,29285.68,-16.64,-9.54,-7.09,17.84,39.94,21.17,17.29,1290.7877857142873,75.89,-8.0,20.07,-2.81,29369.56,29324.89,PositionState,lower,29301.3,29388.0,0.0,-86.70000000000073,41.599999999998545,-86.70000000000073,-2.6200000000004366,-15.340000000000146
14076,14208,1692115200000.0,29320.3,29360.0,29255.0,29280.1,3962.539,116127256.8757,2023-08-15 16:00:00,0.0001,0.0,71349.386,38.72,29416.41,29339.76,29378.08,29454.74,29301.43,29493.06,29263.1,-17.38,-8.72,-8.66,19.8,20.69,14.53,17.96,2037.5382142857159,224.41,-10.31,31.76,-5.05,29372.05,29321.38,PositionState,lower,29280.1,26203.6,0.0,3076.5,3457.199999999997,-54.0,1633.3729166666653,3253.0200000000004
14291,14423,1692889200000.0,26105.1,26155.0,25967.5,25985.5,11215.953,292261467.8263,2023-08-24 15:00:00,2.141e-05,-0.000453,58961.724,34.35,26446.75,26186.56,26316.65,26576.85,26056.46,26706.95,25926.36,-1.16,58.0,-59.17,18.87,29.57,22.74,23.22,4677.703785714288,595.61,-34.85,145.36,-7.59,26343.3,26113.28,PositionState,lower,25985.5,26039.9,0.0,-54.400000000001455,159.5,-176.09999999999854,-52.87857142857138,141.90999999999985
14460,14592,1693497600000.0,26911.4,26911.5,26200.3,26220.4,51983.42,1379589197.4616,2023-08-31 16:00:00,8.82e-06,-0.00080134,58762.609,18.54,27317.87,26865.94,27091.91,27543.84,26639.97,27769.81,26414.0,-104.11,-24.82,-79.29,15.43,39.78,16.64,16.65,8764.074285714289,3670.44,-91.72,642.38,-22.77,27053.87,26629.53,PositionState,lower,26220.4,25814.4,0.0,406.0,755.1000000000022,-95.59999999999854,323.5543478260883,822.9799999999996
14603,14735,1694012400000.0,25607.4,25654.1,25532.5,25574.0,3856.939,98739688.1067,2023-09-06 15:00:00,6.42e-06,-0.00055158,61327.259,33.67,25768.94,25654.52,25711.73,25826.15,25597.31,25883.36,25540.1,-29.65,-14.58,-15.06,13.32,22.76,12.81,12.9,2219.4262857142876,218.16,-14.5,47.38,-2.37,25693.01,25619.33,PositionState,lower,25574.0,25846.3,0.0,-272.2999999999993,0.0,-272.2999999999993,-95.09999999999975,-105.39999999999782
14723,14855,1694444400000.0,25138.2,25192.0,24915.0,25103.4,19741.875,494788385.3847,2023-09-11 15:00:00,2.295e-05,-0.00046446,59219.815,22.89,25833.04,25420.46,25626.75,26039.33,25214.17,26245.62,25007.88,-116.96,-51.25,-65.71,7.54,42.75,39.47,40.96,8652.098500000004,1225.68,-55.09,294.01,-0.99,25572.58,25246.83,PositionState,lower,25103.4,25785.6,0.0,-682.1999999999971,95.60000000000218,-682.1999999999971,-86.21538461538344,-232.1999999999971
14816,14948,1694779200000.0,26415.5,26460.5,26320.0,26349.0,7089.726,187148333.3656,2023-09-15 12:00:00,1.452e-05,-0.00046346,62545.91,40.95,26596.93,26443.45,26520.19,26673.67,26366.7,26750.41,26289.96,24.54,58.0,-33.45,21.39,21.72,40.76,45.76,2927.172785714288,352.96,-18.02,64.19,-6.14,26550.01,26432.15,PositionState,lower,26349.0,26449.9,0.0,-100.90000000000146,126.59999999999854,-100.90000000000146,0.6599999999994907,18.280000000002474
14958,15090,1695290400000.0,26736.1,26787.4,26621.0,26633.0,15162.259,404964201.3121,2023-09-21 10:00:00,5.862e-05,-0.00046665,60709.595,29.5,27115.49,26843.53,26979.51,27251.47,26707.55,27387.45,26571.57,-72.75,-31.72,-41.03,12.11,33.68,19.86,16.8,5433.848642857144,668.14,-36.48,150.47,-2.42,26938.1,26741.75,PositionState,lower,26633.0,26656.2,0.0,-23.200000000000728,225.40000000000146,-84.29999999999927,33.91363636363663,103.36999999999898
15044,15176,1695600000000.0,26232.9,26236.1,25971.3,26236.1,15552.937,406055378.2657,2023-09-25 00:00:00,1.607e-05,-0.00047974,56954.884,25.73,26595.19,26382.51,26488.85,26701.53,26276.17,26807.87,26169.83,-57.67,-22.7,-34.97,8.59,43.39,24.41,20.03,4502.03892857143,1079.72,-26.61,135.76,-5.52,26463.67,26299.1,PositionState,lower,26236.1,26227.5,0.0,8.599999999998545,186.09999999999854,0.0,100.31874999999809,125.45999999999913
15255,15387,1696359600000.0,27287.2,27413.5,27232.9,27258.5,6827.672,186420444.7224,2023-10-03 19:00:00,6.702e-05,-0.00042351,62818.566,37.25,27605.59,27378.53,27492.06,27719.12,27264.99,27832.65,27151.46,-111.06,-90.83,-20.22,10.05,25.68,34.7,33.65,4958.887500000002,353.03,-24.57,51.98,-1.5,27395.5,27301.76,PositionState,lower,27258.5,27442.9,0.0,-184.40000000000146,0.0,-184.40000000000146,-117.56923076923115,-117.89000000000306
15389,15521,1696842000000.0,27732.3,27783.6,27400.0,27530.7,18780.707,517811880.5926,2023-10-09 09:00:00,-1.491e-05,-0.00043007,65227.334,27.1,27925.01,27745.75,27835.38,28014.64,27656.12,28104.27,27566.49,-42.34,-12.21,-30.13,10.25,41.75,17.09,15.68,3429.502857142859,1225.16,-32.06,167.32,-16.28,27832.31,27659.24,PositionState,lower,27530.7,27664.1,0.0,-133.39999999999782,139.79999999999927,-133.39999999999782,-1.2555555555550706,42.56000000000131
15417,15549,1696942800000.0,27411.0,27464.0,27323.0,27384.0,8098.193,221768629.2925,2023-10-10 13:00:00,2.403e-05,-0.0003724,66322.2,33.05,27641.73,27495.32,27568.52,27714.94,27422.11,27788.15,27348.9,-46.95,-32.32,-14.62,14.57,33.63,22.81,26.91,2932.9730000000013,523.31,-19.43,35.04,-4.9,27564.51,27434.59,PositionState,lower,27384.0,27273.7,0.0,110.29999999999927,388.5,-69.90000000000146,99.90476190476208,261.47999999999956
15444,15576,1697040000000.0,26770.9,26782.3,26588.0,26675.4,18533.158,494675259.9669,2023-10-11 16:00:00,0.0001,-0.0002344,69870.306,25.46,27334.65,26925.14,27129.9,27539.41,26720.39,27744.16,26515.64,-139.51,-106.55,-32.95,10.92,39.56,29.75,24.05,7875.809500000001,-0.64,-47.84,110.59,-5.89,27071.92,26810.6,PositionState,lower,26675.4,26818.5,0.0,-143.09999999999854,52.60000000000218,-214.39999999999782,-79.17272727272587,31.469999999997526
15830,15962,1698429600000.0,33613.6,33691.6,33401.7,33612.7,8836.611,296491862.4059,2023-10-27 18:00:00,0.0001,0.00049157,59693.708,35.83,34169.99,33827.84,33998.92,34341.07,33656.76,34512.15,33485.68,-113.49,-70.07,-43.41,9.38,30.49,26.23,25.02,5556.541357142859,441.89,-40.65,120.65,-0.0,33946.33,33696.95,PositionState,lower,33612.7,33943.5,0.0,-330.8000000000029,0.0,-330.8000000000029,-215.1125000000029,-219.2100000000064
16087,16219,1699354800000.0,34665.9,34759.8,34636.0,34650.0,3745.162,129962699.7269,2023-11-07 11:00:00,0.0001,0.00060654,62511.458,34.87,35036.01,34793.13,34914.57,35157.45,34671.69,35278.89,34550.25,-69.65,-33.7,-35.94,11.33,27.09,18.53,15.17,3232.117928571431,117.97,-27.84,56.19,-0.65,34869.58,34712.49,PositionState,lower,34650.0,34875.9,0.0,-225.90000000000146,0.0,-225.90000000000146,-116.22857142857227,-92.20999999999913
16224,16356,1699848000000.0,36947.3,37003.0,36844.9,36959.4,3696.528,136518841.9371,2023-11-13 04:00:00,0.00031492,0.00074584,54587.931,41.2,37179.6,37035.89,37107.74,37251.46,36964.03,37323.31,36892.17,-8.33,12.68,-21.02,19.71,24.1,11.97,10.77,2678.764071428573,92.76,-15.62,56.62,-4.48,37119.32,37011.16,PositionState,lower,36959.4,36677.5,0.0,281.90000000000146,693.0,-104.5,206.17407407407504,385.8700000000026
16262,16394,1699984800000.0,36117.8,36148.3,34542.9,35253.5,41988.279,1489461662.4181,2023-11-14 18:00:00,0.00011821,0.00026063,56937.439,24.22,36683.26,36052.84,36368.05,36998.47,35737.63,37313.68,35422.42,-216.32,-132.54,-83.77,7.75,56.37,43.42,41.87,9726.142285714288,2860.04,-117.31,571.05,-23.7,36241.22,35738.29,PositionState,lower,35253.5,36529.2,0.0,-1275.699999999997,0.0,-1275.699999999997,-342.3714285714294,-306.97000000000116
16371,16677,1701003600000.0,37649.6,37650.0,37331.0,37536.0,6288.602,235741851.9138,2023-11-26 13:00:00,0.0001,0.00035059,58424.812,32.27,37791.06,37657.57,37724.32,37857.81,37590.82,37924.56,37524.08,-21.93,1.75,-23.68,9.26,32.87,17.57,18.96,1999.6245000000022,413.93,-19.81,90.45,1.53,37724.03,37610.36,PositionState,lower,37536.0,37611.7,0.0,-75.69999999999709,294.0,-75.69999999999709,140.33750000000055,132.3000000000029
16393,16699,1701082800000.0,37112.5,37153.9,36865.0,37035.3,9220.193,341572721.4704,2023-11-27 11:00:00,0.0001,-0.00014383,58799.374,31.19,37519.86,37207.13,37363.49,37676.22,37050.76,37832.58,36894.4,-112.34,-88.2,-24.14,11.54,39.17,35.09,31.9,3948.4232142857168,467.87,-34.55,75.18,-2.99,37272.88,37133.13,PositionState,lower,37035.3,37091.5,0.0,-56.19999999999709,274.5,-56.19999999999709,87.20000000000255,110.77999999999884
16632,16938,1701943200000.0,43392.0,43471.5,43062.7,43170.0,13585.343,587364046.9471,2023-12-07 10:00:00,0.00010721,0.00062149,63054.111,33.16,43965.76,43538.92,43752.34,44179.18,43325.5,44392.6,43112.08,-17.78,90.69,-108.48,13.06,32.08,25.7,29.07,5639.099285714287,665.14,-61.3,254.87,-1.55,43776.14,43376.74,PositionState,lower,43170.0,43706.6,0.0,-536.5999999999985,0.0,-536.5999999999985,-225.54999999999927,-191.63999999999942
16720,17026,1702260000000.0,43264.4,43280.9,40167.7,42002.6,62533.988,2621453482.6614,2023-12-11 02:00:00,0.00033285,0.00086895,61357.424,14.87,44051.27,43202.8,43627.03,44475.5,42778.57,44899.73,42354.34,-206.95,-65.2,-141.74,6.79,68.03,20.25,20.54,7613.055285714288,4298.08,-171.0,1134.19,-45.73,43571.18,42755.9,PositionState,lower,42002.6,41892.2,0.0,110.40000000000146,1199.4000000000015,-406.8000000000029,180.3559999999992,1006.260000000002
16828,17134,1702648800000.0,42307.6,42376.0,42003.0,42202.6,9715.25,409706955.3822,2023-12-15 14:00:00,0.00015354,0.00028265,56323.348,35.85,42950.28,42477.24,42713.76,43186.8,42240.72,43423.32,42004.2,-65.06,18.34,-83.4,16.12,35.37,19.51,20.35,4174.22785714286,485.98,-53.8,189.33,-4.19,42663.83,42362.58,PositionState,lower,42202.6,42360.0,0.0,-157.40000000000146,384.59999999999854,-157.40000000000146,115.24285714285672,123.72000000000116
16885,17191,1702854000000.0,41735.2,41768.0,41255.5,41395.2,9462.225,392520998.3161,2023-12-17 23:00:00,0.0001,0.00032706,56053.806,30.87,42154.16,41781.06,41967.61,42340.72,41594.5,42527.27,41407.95,-100.69,-70.26,-30.42,13.22,37.74,27.21,26.81,4444.636285714288,538.39,-60.25,190.83,-9.38,41968.88,41646.18,PositionState,lower,41395.2,41386.4,0.0,8.799999999995634,549.2999999999956,0.0,257.70666666666415,450.5699999999997
17053,17359,1703458800000.0,43003.4,43235.0,42913.0,43022.3,6304.326,271664734.8977,2023-12-24 23:00:00,0.0001,0.0005948,54953.184,24.58,43759.64,43338.5,43549.07,43970.21,43127.94,44180.78,42917.37,-120.68,-49.69,-70.98,9.26,42.21,18.33,14.51,3525.1066428571444,378.77,-55.44,228.4,-1.72,43493.83,43150.94,PositionState,lower,43022.3,43684.5,0.0,-662.1999999999971,65.40000000000146,-662.1999999999971,-165.77857142856894,-289.2099999999991
17084,17390,1703570400000.0,42807.5,42856.7,42570.8,42721.5,6835.126,291997726.6031,2023-12-26 06:00:00,0.0003048,0.0007772,56135.606,28.2,43627.33,43098.93,43363.13,43891.54,42834.73,44155.74,42570.52,-89.66,-7.78,-81.87,10.77,37.31,23.67,25.46,3648.978214285716,155.39,-67.54,245.69,-3.75,43367.28,42934.23,PositionState,lower,42721.5,42506.0,0.0,215.5,667.4000000000015,-84.5,245.215384615384,461.06000000000495
17166,17472,1703865600000.0,42293.9,42384.8,41844.7,42003.1,16018.24,675476932.9675,2023-12-29 16:00:00,0.000435,0.00072353,57330.675,35.04,42878.21,42397.76,42637.98,43118.43,42157.54,43358.66,41917.31,-75.0,-48.48,-26.51,16.21,32.09,20.61,23.19,5203.067285714287,914.94,-66.82,166.02,-10.02,42661.02,42314.08,PositionState,lower,42003.1,42063.3,0.0,-60.200000000004366,389.29999999999563,-200.90000000000146,9.886363636362313,309.3000000000029
17282,17588,1704283200000.0,43736.2,43749.9,40210.0,42797.1,117274.089,4924818214.3729,2024-01-03 12:00:00,0.00035429,8.047e-05,60012.081,24.97,45433.54,44217.77,44825.66,46041.43,43609.88,46649.32,43001.99,-171.63,83.07,-254.7,9.37,57.9,30.02,32.33,13956.594142857144,8000.09,-213.52,1295.08,-32.16,44797.38,43642.39,PositionState,lower,42797.1,43205.0,0.0,-407.90000000000146,591.1999999999971,-417.3000000000029,-92.425000000002,517.4400000000023
17504,17810,1705071600000.0,45483.1,45501.9,44358.4,44501.5,26650.493,1195698746.8933,2024-01-12 15:00:00,0.0001,0.0006846,61408.35,25.56,46262.68,45507.17,45884.93,46640.44,45129.41,47018.2,44751.66,-271.1,-159.37,-111.72,9.86,30.97,16.29,13.62,8141.216857142861,1681.11,-145.62,730.79,-11.77,45728.81,45088.3,PositionState,lower,44501.5,43016.5,0.0,1485.0,1979.699999999997,0.0,1503.6174999999994,2218.9300000000003
17560,17866,1705273200000.0,42275.4,42320.7,41708.8,41731.0,12828.507,538170062.4276,2024-01-14 23:00:00,0.0001,0.0,61619.65,23.75,42983.5,42364.14,42673.82,43293.18,42054.46,43602.87,41744.77,-203.38,-119.86,-83.52,8.56,31.44,28.89,28.5,4606.606428571432,784.07,-99.23,462.81,-4.89,42608.38,42085.98,PositionState,lower,41731.0,42603.7,0.0,-872.6999999999971,0.0,-872.6999999999971,-582.3666666666662,-439.8999999999942
