,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
695,827,1621339200000.0,45340.0,45363.0,42713.0,43028.5,9026.514,388397357.649,2021-05-18 12:00:00,0.00019122,6277.512,36.68,48192.41,43947.38,46069.89,50314.92,41824.87,52437.43,39702.35,-1802.01,-1866.04,64.03,9.3,33.7,54.83,52.56,7992.8991428571435,407.22,-320.15,-45.53,-5.57,44484.88,44039.01,PositionState,lower,50460.0,37596.0,7431.5,0.0,0.0,0.0,0.0,0.0
696,828,1621353600000.0,43028.5,43840.0,42432.0,43286.5,6593.536,285411096.064,2021-05-18 16:00:00,0.0001,6395.802,37.77,47912.58,43697.03,45804.81,50020.36,41589.26,52128.13,39481.48,-1808.05,-1854.45,46.39,8.82,32.99,55.04,52.54,8276.431857142858,283.53,-265.08,-246.08,-0.73,44275.72,43662.75,PositionState,lower,50460.0,37596.0,7173.5,0.0,0.0,0.0,0.0,0.0
697,829,1621368000000.0,43286.5,43560.0,42317.5,42903.5,4487.033,192509420.3155,2021-05-18 20:00:00,0.0001,6781.286,36.76,47600.64,43456.34,45528.49,49672.79,41384.19,51744.94,39312.05,-1822.73,-1848.1,25.37,8.41,31.88,55.27,53.01,8280.827285714286,4.39,-276.31,-437.05,0.22,43959.44,43283.12,PositionState,lower,50460.0,37596.0,7556.5,0.0,0.0,0.0,0.0,0.0
698,830,1621382400000.0,42903.5,43598.5,40154.0,40616.0,14722.422,597965891.952,2021-05-19 00:00:00,0.00027203,7007.01,31.37,47306.57,42814.69,45060.63,49552.51,40568.76,51798.45,38322.82,-1995.94,-1877.67,-118.27,7.38,35.66,56.01,53.78,8415.052714285714,134.22,-467.86,347.58,-5.21,43652.88,41949.56,PositionState,lower,50460.0,37596.0,9844.0,0.0,0.0,0.0,0.0,0.0
699,831,1621396800000.0,40616.0,40870.0,38487.5,40325.0,19533.495,787688185.875,2021-05-19 04:00:00,0.00027203,7249.074,30.75,47056.4,42162.84,44609.62,49503.18,39716.06,51949.96,37269.28,-2132.11,-1928.56,-203.55,6.76,38.53,57.02,54.76,8963.080857142857,548.02,-451.0,683.09,-4.52,43222.27,41137.28,PositionState,lower,50460.0,37596.0,10135.0,0.0,0.0,0.0,0.0,0.0
700,832,1621411200000.0,40325.0,40790.0,36257.5,38670.5,20600.203,796620150.1115,2021-05-19 08:00:00,0.00053728,7294.607,27.45,46696.44,41391.54,44043.99,49348.89,38739.09,52001.34,36086.64,-2346.49,-2012.14,-334.34,5.77,40.09,58.29,55.9,9718.434714285713,755.35,-565.63,773.34,-3.17,42680.88,39903.89,PositionState,lower,50460.0,37596.0,11789.5,0.0,0.0,0.0,0.0,0.0
701,833,1621425600000.0,38670.5,39189.0,28801.0,37361.0,105879.316,3955757125.076,2021-05-19 12:00:00,0.00053728,6650.802,25.14,46213.47,40601.56,43407.51,49019.43,37795.6,51825.38,34989.65,-2592.16,-2128.15,-464.01,4.24,48.49,60.12,57.04,16237.145071428573,6518.71,-636.47,459.73,-10.91,41854.88,38632.44,PositionState,lower,50460.0,37596.0,13099.0,0.0,0.0,0.0,0.0,0.0
702,834,1621440000000.0,37361.0,40555.0,36163.5,39331.5,22011.703,865753296.5445,2021-05-19 16:00:00,0.00023685,19838.848,34.11,45707.31,40331.33,43019.32,48395.3,37643.34,51083.29,34955.35,-2597.91,-2222.1,-375.81,7.13,43.27,60.95,57.8,17431.088285714286,1193.94,-388.19,-801.32,6.57,41206.94,38981.97,PositionState,lower,50460.0,37596.0,11128.5,0.0,0.0,0.0,0.0,0.0
703,835,1621454400000.0,39331.5,40192.0,36700.0,36727.0,11770.446,432293170.242,2021-05-19 20:00:00,0.00023685,19097.478,29.14,45255.91,39584.2,42420.05,48091.77,36748.34,50927.62,33912.49,-2780.58,-2333.8,-446.78,6.53,39.61,61.71,58.61,17703.61457142857,272.52,-599.26,-32.66,5.95,40249.94,37854.48,PositionState,lower,50460.0,37596.0,13733.0,0.0,0.0,0.0,0.0,0.0
704,836,1621468800000.0,36727.0,38552.5,34950.0,38339.0,20270.492,777150392.788,2021-05-20 00:00:00,-0.00214698,18306.658,35.41,44939.18,39123.58,42031.38,47846.98,36215.78,50754.79,33307.98,-2763.41,-2419.72,-343.69,5.97,40.38,62.61,59.2,18345.404785714283,641.79,-388.67,-15.76,-1.93,39728.88,38096.74,PositionState,lower,50460.0,37596.0,12121.0,0.0,0.0,0.0,0.0,0.0
