,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
9377,9509,1689616800000.0,30015.0,30048.2,29961.8,30008.5,1865.297,55961840.797,2023-07-17 18:00:00,7.613e-05,67376.57399999,34.13,30231.02,30085.0,30158.01,30304.03,30012.0,30377.04,29938.99,-45.29,-28.05,-17.24,11.22,31.27,31.84,29.97,2357.4120714285714,-63.28,-15.74,9.4,-1.0,30139.27,30041.26,PositionState,lower,30008.5,30224.7,0.0,-216.20000000000073,227.5,-216.20000000000073,50.36250000000018,-60.080000000001746
9413,9545,1689681600000.0,29866.5,29908.6,29801.8,29833.3,3029.016,90442755.7402,2023-07-18 12:00:00,-3.259e-05,68945.338,35.44,30062.07,29919.25,29990.66,30133.48,29847.84,30204.88,29776.43,-50.57,-36.74,-13.82,14.55,30.52,23.5,20.53,2186.6669285714283,182.14,-16.56,7.1,-2.05,29958.67,29880.88,PositionState,lower,29833.3,29916.9,0.0,-83.60000000000218,146.29999999999927,-91.5,4.307692307691468,33.35000000000218
9466,9598,1689777000000.0,29853.7,29884.0,29761.2,29808.7,4489.597,133869602.9377,2023-07-19 14:30:00,0.0001,68564.35,37.04,30010.96,29878.81,29944.89,30077.04,29812.73,30143.12,29746.65,-19.41,0.94,-20.35,20.15,28.98,16.15,17.76,2248.667571428571,159.38,-14.33,18.27,-8.37,29931.47,29857.73,PositionState,lower,29808.7,29941.7,0.0,-133.0,0.0,-133.0,-62.90000000000024,-43.650000000001455
9515,9647,1689865200000.0,29760.1,29832.0,29687.2,29820.5,6060.789,180495793.3647,2023-07-20 15:00:00,9.372e-05,64418.936,32.21,30252.91,29964.92,30108.92,30396.91,29820.93,30540.9,29676.93,-15.72,42.29,-58.02,13.86,43.28,32.76,28.27,4615.584,367.72,-30.36,99.18,-4.51,30123.43,29891.67,PositionState,lower,29820.5,29859.7,0.0,-39.20000000000073,247.59999999999854,-39.20000000000073,80.48571428571424,72.38999999999942
9627,9759,1690066800000.0,29790.9,29797.0,29608.6,29682.2,5108.419,151667683.4865,2023-07-22 23:00:00,6.647e-05,63265.676,24.51,29863.11,29774.15,29818.63,29907.6,29729.67,29952.08,29685.19,-29.48,-18.96,-10.52,7.75,44.21,24.26,17.49,753.5633571428571,327.85,-14.36,60.06,-21.11,29799.36,29740.7,PositionState,lower,29682.2,29829.1,0.0,-146.89999999999782,0.0,-146.89999999999782,-84.05999999999912,-56.73999999999796
9697,9829,1690192800000.0,29158.2,29371.9,29093.9,29346.1,9924.296,290478140.9596,2023-07-24 10:00:00,5.915e-05,59865.923,30.11,29899.38,29538.9,29719.14,30079.63,29358.66,30259.87,29178.42,-117.6,-69.95,-47.64,7.21,53.42,34.24,30.52,3725.7185,468.98,-39.27,106.7,0.26,29661.34,29400.26,PositionState,lower,29346.1,29174.3,0.0,171.79999999999927,319.0,0.0,200.97037037036864,240.9399999999987
9727,9859,1690246800000.0,29097.8,29097.9,29043.8,29050.0,974.309,28317411.985,2023-07-25 01:00:00,7.692e-05,66448.585,32.86,29192.06,29114.92,29153.49,29230.63,29076.36,29269.2,29037.79,-62.38,-80.5,18.12,12.73,34.69,52.87,59.27,819.4029285714286,-19.11,-10.89,-6.09,-3.43,29136.46,29089.4,PositionState,lower,29050.0,29129.9,0.0,-79.90000000000146,0.0,-79.90000000000146,-38.927272727273454,-24.7699999999968
9850,9982,1690468200000.0,29374.9,29390.4,29301.3,29330.3,2792.951,81951094.71449998,2023-07-27 14:30:00,4.395e-05,67721.849,38.28,29480.64,29382.74,29431.69,29529.59,29333.79,29578.54,29284.84,2.49,20.34,-17.84,17.02,27.16,20.87,21.13,1342.8185,131.09,-10.68,30.47,-5.3,29440.46,29370.72,PositionState,lower,29330.3,29228.5,0.0,101.79999999999927,201.79999999999927,0.0,124.38999999999942,158.54000000000087
10065,10197,1690855200000.0,29193.1,29208.0,28670.0,28960.0,18974.547,548667261.9547,2023-08-01 02:00:00,0.0001,69982.17999999,27.33,29269.93,29147.34,29208.63,29331.22,29086.04,29392.52,29024.74,-39.33,-30.23,-9.09,11.81,49.02,28.19,29.32,2360.614857142857,1291.21,-26.16,123.93,-34.09,29195.21,29091.29,PositionState,lower,28960.0,28943.4,0.0,16.599999999998545,192.70000000000073,-26.700000000000728,69.28571428571415,218.04999999999927
10142,10274,1690993800000.0,29255.4,29356.8,28901.6,29014.1,18691.502,543108102.5202,2023-08-02 16:30:00,0.0001,68743.922,26.97,29513.0,29239.68,29376.34,29649.65,29103.03,29786.31,28966.37,-78.21,-33.02,-45.18,11.98,43.92,25.84,26.64,4368.092571428571,1262.53,-38.13,115.68,-16.47,29299.32,29148.8,PositionState,lower,29014.1,29246.2,0.0,-232.10000000000218,0.0,-232.10000000000218,-141.23684210526432,-60.36999999999898
10170,10302,1691044200000.0,29118.4,29118.4,29030.0,29077.2,1821.452,52955631.9569,2023-08-03 06:30:00,0.0001,67910.062,39.95,29192.31,29118.43,29155.37,29229.25,29081.49,29266.19,29044.54,-39.35,-40.22,0.86,13.37,31.14,31.45,34.04,875.4533571428572,67.97,-8.22,12.0,-7.45,29131.39,29100.4,PositionState,lower,29077.2,29141.1,0.0,-63.89999999999782,50.20000000000073,-63.89999999999782,-2.9714285714279476,-17.229999999999563
10242,10374,1691173800000.0,29102.1,29131.0,28922.2,29054.1,7833.579,227350841.0623,2023-08-04 18:30:00,0.0001,67789.75199999,28.7,29243.33,29137.09,29190.21,29296.44,29083.97,29349.56,29030.85,-11.53,4.08,-15.62,16.55,40.93,22.21,19.61,2158.2815714285716,506.02,-14.31,44.06,-15.95,29204.55,29106.02,PositionState,lower,29054.1,29102.5,0.0,-48.400000000001455,98.5,-48.400000000001455,8.77272727272562,28.93000000000029
10379,10511,1691420400000.0,29019.2,29020.6,28903.1,28926.4,4067.504,117778416.3077,2023-08-07 15:00:00,8.676e-05,70910.451,34.33,29092.39,29005.73,29049.06,29135.72,28962.4,29179.06,28919.07,-28.35,-15.27,-13.07,14.36,25.66,13.67,14.11,1590.0838571428571,256.95,-12.91,17.15,-6.19,29029.27,28971.41,PositionState,lower,28926.4,29135.0,0.0,-208.59999999999854,74.20000000000073,-208.59999999999854,-18.099999999998545,-63.849999999998545
10478,10610,1691598600000.0,29697.6,29733.0,29500.1,29507.0,10304.015,304956393.0177,2023-08-09 16:30:00,0.0001,71310.276,33.43,29878.45,29667.12,29772.79,29984.12,29561.45,30089.79,29455.79,-16.9,20.44,-37.35,17.86,29.04,26.56,26.75,4708.594428571429,687.98,-27.97,70.86,-12.97,29798.91,29618.77,PositionState,lower,29507.0,29598.5,0.0,-91.5,101.70000000000073,-91.5,-5.05384615384621,48.20999999999913
10546,10678,1691721000000.0,29410.0,29410.7,29338.3,29366.9,1149.632,33771091.84,2023-08-11 02:30:00,0.0001,71446.446,34.95,29474.7,29418.06,29446.38,29503.01,29389.75,29531.33,29361.43,-20.26,-17.7,-2.56,16.04,35.98,18.38,17.79,611.8393571428571,15.36,-8.36,14.59,-7.96,29440.69,29398.7,PositionState,lower,29366.9,29450.0,0.0,-83.09999999999854,0.0,-83.09999999999854,-40.71428571428468,-29.61999999999898
10682,10814,1691965800000.0,29355.2,29355.2,29266.6,29312.5,2083.731,61064760.5231,2023-08-13 22:30:00,0.0001,70083.897,31.42,29411.9,29351.28,29381.59,29442.22,29320.96,29472.53,29290.65,-7.39,-1.08,-6.31,17.16,42.26,26.1,29.88,880.847857142857,120.18,-7.27,14.79,-5.41,29391.55,29340.76,PositionState,lower,29312.5,29389.2,0.0,-76.70000000000073,113.70000000000073,-76.70000000000073,19.26000000000022,11.119999999998981
10772,10904,1692127800000.0,29167.9,29216.7,29126.3,29178.5,2388.208,69669669.6726,2023-08-15 19:30:00,0.0001,70758.711,31.82,29390.4,29254.79,29322.59,29458.21,29186.98,29526.01,29119.18,-41.36,-23.08,-18.28,7.52,41.86,31.2,22.46,2510.439785714286,108.91,-15.16,50.62,0.18,29286.89,29211.61,PositionState,lower,29178.5,29248.9,0.0,-70.40000000000146,4.5,-70.40000000000146,-35.32666666666676,-27.2599999999984
10791,10923,1692162000000.0,29201.6,29201.9,29180.0,29188.6,533.26,15567618.8255,2023-08-16 05:00:00,0.0001,72477.327,39.43,29250.13,29209.65,29229.89,29270.36,29189.42,29290.6,29169.18,-26.19,-30.06,3.86,10.0,29.97,43.76,43.06,523.6614285714286,-11.75,-4.35,-30.0,-2.6,29219.76,29199.23,PositionState,lower,29188.6,29159.6,0.0,29.0,107.0,-8.100000000002183,29.814999999999053,62.02000000000044
10813,10945,1692201600000.0,29099.2,29099.4,28940.6,28965.1,9675.165,280604864.0139,2023-08-16 16:00:00,0.0001,73945.971,30.19,29188.01,29081.7,29134.86,29241.17,29028.55,29294.33,28975.39,-37.85,-28.48,-9.36,8.36,47.07,54.84,51.17,2388.5649285714285,591.6,-17.86,77.27,-13.17,29104.99,29043.11,PositionState,lower,28965.1,29138.9,0.0,-173.8000000000029,0.0,-173.8000000000029,-96.8666666666686,-57.590000000000146
10822,10954,1692217800000.0,28971.0,29035.2,28818.9,28973.5,10900.7,315428303.5514,2023-08-16 20:30:00,0.0001,72071.172,37.02,29177.49,29041.52,29109.51,29245.48,28973.53,29313.47,28905.55,-34.28,-23.57,-10.71,10.51,40.63,48.6,50.97,3521.4907142857146,625.94,-14.31,25.37,-3.64,29106.31,29011.9,PositionState,lower,28973.5,26228.6,0.0,2744.9000000000015,3088.0,0.0,1530.2510416666664,2868.7800000000025
10938,11070,1692426600000.0,25897.6,25912.3,25803.1,25822.9,1658.817,42880970.2701,2023-08-19 06:30:00,-1.898e-05,55796.867,34.02,26056.62,25908.4,25982.51,26130.72,25834.3,26204.83,25760.19,-79.88,-75.85,-4.03,13.1,28.07,26.57,29.75,1165.4987142857142,59.53,-16.8,4.87,-3.26,25926.28,25863.32,PositionState,lower,25822.9,25968.8,0.0,-145.89999999999782,4.30000000000291,-145.89999999999782,-55.074999999998,-56.720000000001164
11041,11173,1692612000000.0,26017.5,26017.5,25865.7,25960.0,5823.425,151092204.7663,2023-08-21 10:00:00,-2.506e-05,58763.813,35.79,26105.18,26008.88,26057.03,26153.33,25960.74,26201.47,25912.59,-29.88,-22.19,-7.68,16.11,32.83,13.77,15.37,1466.7905714285714,376.23,-10.22,9.81,-14.64,26026.29,25996.05,PositionState,lower,25960.0,26034.7,0.0,-74.70000000000073,29.599999999998545,-74.70000000000073,-17.820000000000437,-14.569999999999709
11051,11183,1692630000000.0,26095.9,26120.0,25794.2,25853.0,10744.856,278375433.2941,2023-08-21 15:00:00,-2.506e-05,58624.823,36.94,26086.05,25962.63,26024.34,26147.77,25900.92,26209.48,25839.21,-23.08,-22.18,-0.89,22.39,33.08,15.71,14.43,2815.294571428571,633.86,-18.04,43.47,-24.48,26011.38,25964.01,PositionState,lower,25853.0,26053.4,0.0,-200.40000000000146,0.0,-200.40000000000146,-112.51999999999971,-55.02000000000044
11101,11233,1692720000000.0,25926.0,25936.5,25813.5,25850.0,6374.303,164910862.7718,2023-08-22 16:00:00,-3.76e-06,58953.485,25.17,26053.84,25946.58,26000.21,26107.47,25892.95,26161.09,25839.32,-31.67,-15.9,-15.76,10.02,30.09,18.02,15.59,1876.4020714285714,422.42,-15.81,73.83,-10.0,25981.22,25905.22,PositionState,lower,25850.0,26006.9,0.0,-156.90000000000146,0.0,-156.90000000000146,-78.45000000000073,-50.840000000000146
11104,11236,1692725400000.0,25929.1,25935.3,25705.8,25822.0,9470.096,244278130.2479,2023-08-22 17:30:00,-3.76e-06,58534.35,34.6,26043.2,25912.06,25977.63,26108.78,25846.48,26174.35,25780.91,-39.29,-24.15,-15.13,12.31,26.93,18.73,15.89,3416.3574999999996,622.48,-16.37,38.91,-12.81,25944.16,25882.29,PositionState,lower,25822.0,25906.0,0.0,-84.0,196.59999999999854,-84.0,22.883333333332605,51.04999999999927
11142,11274,1692793800000.0,25903.3,25909.5,25830.0,25830.1,2348.518,60734044.0938,2023-08-23 12:30:00,5.724e-05,56794.419,34.03,26028.16,25903.68,25965.92,26090.4,25841.44,26152.64,25779.19,-19.13,4.6,-23.73,15.61,29.88,13.03,11.91,1720.3208571428572,108.73,-14.3,54.46,-4.43,25952.69,25874.42,PositionState,lower,25830.1,26005.1,0.0,-175.0,0.0,-175.0,-66.26666666666763,-60.210000000002765
11193,11325,1692885600000.0,26343.5,26368.8,26186.9,26188.8,6274.359,164737345.9311,2023-08-24 14:00:00,2.141e-05,61352.159,32.07,26463.22,26329.39,26396.31,26530.14,26262.48,26597.05,26195.57,-18.17,10.36,-28.53,17.53,32.47,15.12,16.43,2233.2662142857143,383.18,-21.84,106.51,-8.79,26394.24,26275.94,PositionState,lower,26188.8,26161.6,0.0,27.200000000000728,203.29999999999927,0.0,116.17499999999927,146.04999999999927
11368,11500,1693200600000.0,25990.0,25990.0,25860.1,25950.7,5527.608,143291647.8104,2023-08-28 05:30:00,5.189e-05,56929.48,33.44,26068.24,25993.24,26030.74,26105.74,25955.74,26143.24,25918.24,-23.79,-15.47,-8.31,9.12,40.71,25.11,20.36,1109.0804285714287,367.57,-8.42,3.3,-18.58,26009.07,25976.89,PositionState,lower,25950.7,25987.9,0.0,-37.20000000000073,45.900000000001455,-37.20000000000073,13.546153846154574,15.639999999999418
11476,11608,1693395000000.0,27369.2,27372.5,27320.1,27329.3,1493.163,40832376.7569,2023-08-30 11:30:00,6.125e-05,63464.268,45.11,27458.05,27372.6,27415.32,27500.77,27329.87,27543.5,27287.15,1.49,22.94,-21.45,18.35,31.55,17.7,22.39,1387.0052857142869,52.48,-9.06,-39.21,-2.26,27402.93,27362.05,PositionState,lower,27329.3,27415.9,0.0,-86.60000000000218,0.0,-86.60000000000218,-41.75000000000091,-26.260000000002037
11482,11614,1693405800000.0,27290.1,27331.2,26969.5,27100.0,14849.107,402870342.8841,2023-08-30 14:30:00,6.125e-05,62313.806,34.75,27445.56,27283.88,27364.72,27526.41,27203.04,27607.25,27122.2,-33.39,-3.68,-29.7,10.84,38.39,23.37,20.93,4230.21492857143,1014.63,-27.86,134.68,-13.55,27336.84,27216.43,PositionState,lower,27100.0,27265.0,0.0,-165.0,0.0,-165.0,-69.86666666666699,9.360000000000582
11532,11664,1693495800000.0,27130.9,27134.8,26750.0,26911.4,16447.547,442454554.1686,2023-08-31 15:30:00,5.61e-05,60274.626,26.11,27243.69,27083.08,27163.38,27324.0,27002.77,27404.3,26922.47,-43.34,-20.97,-22.37,19.57,43.81,14.57,13.2,4609.2847142857145,1134.33,-26.52,120.79,-22.89,27142.45,27025.58,PositionState,lower,26911.4,26031.2,0.0,880.2000000000007,1000.7000000000007,0.0,824.8170731707331,1019.75
11577,11709,1693576800000.0,25990.4,25990.4,25883.2,25899.8,3940.107,102177378.3914,2023-09-01 14:00:00,1.899e-05,59065.28,32.79,26050.31,25978.8,26014.56,26086.07,25943.05,26121.82,25907.29,-49.35,-62.48,13.13,15.08,32.77,39.5,46.12,2040.0953571428581,227.0,-12.07,16.88,-1.33,25999.83,25955.38,PositionState,lower,25899.8,25763.6,0.0,136.20000000000073,536.5999999999985,0.0,211.72142857142822,235.7400000000016
11735,11867,1693861200000.0,25822.5,25828.0,25650.0,25753.2,5855.433,150628284.8868,2023-09-04 21:00:00,8.406e-05,58077.093,34.05,25895.39,25823.49,25859.44,25931.34,25787.53,25967.3,25751.58,-23.72,-18.28,-5.43,14.23,32.91,18.94,22.91,2269.047500000001,373.09,-11.18,28.61,-13.45,25856.68,25797.85,PositionState,lower,25753.2,25736.0,0.0,17.200000000000728,135.40000000000146,-58.70000000000073,37.03461538461586,79.71999999999753
11815,11947,1694005200000.0,25702.4,25727.7,25676.5,25691.1,1356.009,34846147.2377,2023-09-06 13:00:00,6.42e-06,60649.732,41.11,25753.6,25712.25,25732.92,25774.27,25691.57,25794.95,25670.9,-11.28,-6.51,-4.77,14.17,21.39,11.2,13.02,694.531000000001,64.78,-4.41,-19.52,-1.63,25723.54,25703.98,PositionState,lower,25691.1,25846.3,0.0,-155.20000000000073,136.09999999999854,-155.20000000000073,52.50999999999876,-16.67000000000189
11904,12036,1694165400000.0,26117.0,26130.7,26017.0,26033.4,4666.489,121716376.0841,2023-09-08 09:30:00,5.989e-05,61379.486,40.05,26251.96,26112.15,26182.06,26321.87,26042.24,26391.77,25972.34,23.63,62.46,-38.83,23.64,28.02,37.51,45.14,1748.2452142857153,210.35,-15.63,76.47,-8.02,26193.23,26097.32,PositionState,lower,26033.4,25886.3,0.0,147.10000000000218,248.40000000000146,0.0,192.80952380952485,247.5099999999984
11960,12092,1694266200000.0,25835.8,25846.5,25784.8,25812.0,1214.566,31354399.8475,2023-09-09 13:30:00,4.25e-06,59162.109,35.63,25864.7,25835.98,25850.34,25879.07,25821.62,25893.43,25807.25,-11.04,-8.33,-2.7,15.82,31.24,11.58,13.49,395.868000000001,78.59,-4.04,12.31,-9.88,25844.77,25825.68,PositionState,lower,25812.0,25862.1,0.0,-50.099999999998545,0.0,-50.099999999998545,-22.37499999999909,-20.979999999999563
12016,12148,1694367000000.0,25704.9,25715.4,25658.9,25686.9,1316.424,33818100.7586,2023-09-10 17:30:00,9.439e-05,60342.731,32.02,25817.82,25733.02,25775.42,25860.22,25690.62,25902.61,25648.22,-29.88,-21.84,-8.04,7.32,32.96,38.79,30.96,1132.6777142857152,55.99,-9.31,19.22,-2.88,25753.09,25712.08,PositionState,lower,25686.9,25786.2,0.0,-99.29999999999927,0.0,-99.29999999999927,-39.63999999999869,-37.659999999999854
12057,12189,1694440800000.0,25601.9,25621.1,25185.5,25372.5,31460.915,798148930.5267,2023-09-11 14:00:00,2.295e-05,59627.868,30.39,25781.59,25552.42,25667.01,25896.18,25437.84,26010.77,25323.25,-59.88,-35.55,-24.33,8.42,44.33,31.05,26.57,4397.035428571429,2190.44,-31.0,116.31,-23.64,25611.34,25503.42,PositionState,lower,25372.5,25196.2,0.0,176.29999999999927,364.7000000000007,0.0,223.3499999999998,329.17999999999665
12244,12376,1694777400000.0,26505.4,26525.1,26350.3,26415.5,6070.698,160583067.2324,2023-09-15 11:30:00,1.452e-05,63628.73,36.07,26610.34,26515.2,26562.77,26657.91,26467.63,26705.48,26420.06,-3.43,11.7,-15.13,16.65,31.06,27.11,31.67,1455.8322857142869,386.27,-15.5,33.27,-14.74,26567.95,26489.67,PositionState,lower,26415.5,26415.0,0.0,0.5,193.09999999999854,-1.2999999999992724,70.72499999999968,116.2599999999984
12318,12450,1694910600000.0,26490.1,26509.7,26388.9,26456.5,2564.567,67833246.9107,2023-09-17 00:30:00,7.234e-05,59588.227,38.88,26550.48,26494.9,26522.69,26578.27,26467.11,26606.06,26439.32,-4.2,2.74,-6.94,13.45,31.83,13.85,13.09,669.6513571428583,59.99,-6.97,12.66,-12.13,26526.26,26486.21,PositionState,lower,26456.5,26519.8,0.0,-63.29999999999927,0.0,-63.29999999999927,-28.616666666666788,-18.040000000000873
12500,12632,1695238200000.0,26924.9,26946.9,26825.0,26911.9,4135.182,111202636.6638,2023-09-20 19:30:00,2.605e-05,60310.284,35.14,27176.27,27015.07,27095.67,27256.87,26934.47,27337.47,26853.87,-16.95,2.99,-19.94,12.7,26.28,15.69,14.39,4217.98992857143,92.52,-19.34,49.34,-3.32,27115.19,26977.82,PositionState,lower,26911.9,27170.3,0.0,-258.3999999999978,0.0,-258.3999999999978,-123.62499999999909,-122.34000000000015
12527,12659,1695286800000.0,26913.3,26929.4,26804.5,26805.7,6058.268,162719079.5236,2023-09-21 09:00:00,5.862e-05,61488.913,33.68,27062.08,26928.52,26995.3,27128.86,26861.74,27195.63,26794.96,-41.18,-24.72,-16.45,12.2,28.64,13.51,13.11,1578.5108571428584,320.14,-19.95,38.25,-6.69,26980.19,26876.01,PositionState,lower,26805.7,26626.5,0.0,179.20000000000073,398.1000000000022,0.0,203.52187500000093,292.5099999999984
12692,12824,1695583800000.0,26429.9,26498.0,26408.9,26438.5,2625.108,69467693.1695,2023-09-24 19:30:00,6.269e-05,57380.745,35.3,26596.75,26500.87,26548.81,26644.69,26452.93,26692.63,26404.99,-17.42,-3.28,-14.14,13.58,35.02,21.19,21.08,1836.494000000001,160.31,-11.6,56.47,-3.85,26543.65,26471.1,PositionState,lower,26438.5,26147.9,0.0,290.59999999999854,398.5,-64.40000000000146,237.03055555555522,356.2999999999993
12779,12911,1695740400000.0,26183.0,26191.9,26103.0,26106.4,1185.223,30996679.2426,2023-09-26 15:00:00,1.948e-05,62379.754,33.19,26266.18,26166.9,26216.54,26315.82,26117.26,26365.47,26067.62,-33.15,-19.89,-13.26,11.84,27.87,18.93,16.25,2028.3627142857151,41.64,-11.59,9.25,-2.81,26190.49,26140.09,PositionState,lower,26106.4,26219.3,0.0,-112.89999999999782,0.0,-112.89999999999782,-40.099999999998545,-33.029999999998836
12921,13053,1695996000000.0,26878.5,26895.1,26641.0,26766.2,13982.842,374160699.1836,2023-09-29 14:00:00,1.418e-05,61573.817,35.63,27040.38,26881.63,26961.0,27119.75,26802.26,27199.12,26722.89,-16.29,10.59,-26.89,15.52,37.56,18.29,19.99,3472.0912857142866,905.64,-20.5,58.41,-18.25,26951.09,26848.8,PositionState,lower,26766.2,26907.9,0.0,-141.70000000000073,0.0,-141.70000000000073,-78.5099999999995,-17.850000000002183
13110,13242,1696336200000.0,27483.2,27513.9,27424.1,27460.1,1161.521,31905895.621,2023-10-03 12:30:00,0.0001,60589.347,40.91,27608.0,27515.47,27561.73,27654.27,27469.2,27700.54,27422.93,-52.25,-54.49,2.24,13.82,25.73,24.46,28.55,1531.4990714285718,1.66,-10.7,23.06,-0.83,27534.59,27485.4,PositionState,lower,27460.1,27430.4,0.0,29.69999999999709,201.59999999999854,-74.20000000000073,71.78181818181639,85.10000000000218
13390,13522,1696840200000.0,27798.3,27828.3,27690.3,27732.3,6128.418,170091011.0656,2023-10-09 08:30:00,-1.491e-05,65193.968,33.38,27909.74,27797.18,27853.46,27966.03,27740.89,28022.31,27684.61,-22.77,-7.01,-15.76,13.68,35.26,16.59,16.86,1083.5946428571435,286.67,-12.75,34.38,-11.55,27839.71,27773.01,PositionState,lower,27732.3,27583.2,0.0,149.09999999999854,351.2000000000007,-7.799999999999272,224.9789473684204,265.15999999999985
13444,13576,1696937400000.0,27541.1,27562.4,27482.0,27494.7,2063.879,56807786.8144,2023-10-10 11:30:00,2.403e-05,65820.444,35.54,27649.06,27558.94,27604.0,27694.12,27513.89,27739.17,27468.83,-4.72,8.99,-13.72,20.22,29.29,17.48,16.04,1222.9027857142862,126.96,-11.5,28.38,-7.8,27618.44,27539.24,PositionState,lower,27494.7,27554.0,0.0,-59.29999999999927,110.70000000000073,-59.29999999999927,29.316666666667516,52.81000000000131
13474,13606,1696991400000.0,27350.1,27350.1,27000.0,27102.7,17459.429,473902608.632,2023-10-11 02:30:00,8.565e-05,67522.739,27.3,27459.23,27314.77,27387.0,27531.46,27242.54,27603.68,27170.31,-43.58,-29.54,-14.03,11.49,43.61,17.0,19.03,2186.378571428572,1026.42,-29.91,143.71,-25.72,27376.93,27245.51,PositionState,lower,27102.7,27273.7,0.0,-171.0,107.20000000000073,-171.0,14.753333333334256,62.219999999997526
13500,13632,1697038200000.0,26819.7,26882.2,26717.7,26770.9,10697.872,286730512.8504,2023-10-11 15:30:00,7.159e-05,68246.46,26.73,27218.61,26960.99,27089.8,27347.41,26832.19,27476.22,26703.38,-81.97,-51.53,-30.44,9.43,35.58,32.02,36.91,4739.701642857143,611.74,-33.56,112.82,-0.44,27056.34,26862.29,PositionState,lower,26770.9,26822.6,0.0,-51.69999999999709,148.10000000000218,-51.69999999999709,56.837500000001455,72.2400000000016
13551,13683,1697130000000.0,26664.9,26678.3,26556.7,26592.2,4532.798,120594924.7004,2023-10-12 17:00:00,0.0001,71092.37,34.56,26784.92,26661.93,26723.42,26846.41,26600.44,26907.9,26538.94,-43.74,-32.34,-11.39,14.05,28.03,21.45,20.0,2876.0177142857146,186.07,-13.82,13.26,-2.15,26684.59,26636.07,PositionState,lower,26592.2,26717.5,0.0,-125.29999999999927,0.0,-125.29999999999927,-73.89999999999885,-63.51000000000204
13653,13785,1697313600000.0,26852.7,26852.7,26800.0,26820.7,895.55,24019620.0423,2023-10-14 20:00:00,0.0001,67313.77,39.19,26893.63,26845.4,26869.51,26917.75,26821.28,26941.87,26797.16,-5.06,2.16,-7.22,17.43,27.88,13.13,12.79,499.4893571428577,24.8,-5.14,12.51,-10.2,26869.41,26839.29,PositionState,lower,26820.7,26850.1,0.0,-29.399999999997817,26.299999999999272,-29.399999999997817,-2.428571428570909,0.930000000000291
13684,13816,1697369400000.0,26861.9,26866.0,26843.4,26844.3,242.541,6513587.0597,2023-10-15 11:30:00,6.929e-05,67248.235,40.53,26882.54,26858.4,26870.47,26894.61,26846.33,26906.68,26834.27,2.94,5.42,-2.47,21.68,32.52,14.5,13.39,280.8662142857148,0.53,-2.75,4.2,-4.8,26878.43,26859.3,PositionState,lower,26844.3,26909.9,0.0,-65.60000000000218,15.700000000000728,-65.60000000000218,-10.37500000000091,-14.700000000000728
13857,13989,1697680800000.0,28223.4,28263.7,28161.2,28161.2,2188.535,61721692.1106,2023-10-19 02:00:00,4.369e-05,60262.753,37.31,28353.13,28240.96,28297.04,28409.21,28184.87,28465.3,28128.79,-21.81,-18.99,-2.81,14.24,28.83,16.48,18.07,1592.2295714285715,40.17,-14.29,28.78,-3.2,28303.88,28226.79,PositionState,lower,28161.2,28324.2,0.0,-163.0,0.0,-163.0,-77.01428571428498,-62.349999999998545
14040,14172,1698010200000.0,29790.9,29831.1,29675.9,29734.8,1751.623,52120921.9903,2023-10-22 21:30:00,5.399e-05,61026.86,35.61,29901.51,29802.62,29852.07,29950.96,29753.17,30000.41,29703.73,-27.37,-16.27,-11.1,13.76,29.86,14.78,15.72,876.044357142857,-31.7,-12.34,36.88,-6.8,29842.07,29775.4,PositionState,lower,29734.8,30024.9,0.0,-290.1000000000022,0.0,-290.1000000000022,-125.10000000000097,-135.89999999999782
14271,14403,1698426000000.0,33875.9,33901.4,33350.0,33725.3,13261.886,445866393.2654,2023-10-27 17:00:00,0.0001,59725.24,35.41,34128.67,33886.07,34007.37,34249.97,33764.77,34371.28,33643.46,-62.45,-33.1,-29.34,13.4,40.1,16.89,14.57,3519.9838571428577,886.99,-29.68,67.51,-19.02,33976.93,33829.48,PositionState,lower,33725.3,33853.4,0.0,-128.09999999999854,275.3000000000029,-128.09999999999854,17.010000000003494,5.5
14335,14467,1698541200000.0,34090.0,34105.9,33965.2,34010.1,1531.365,52101920.2884,2023-10-29 01:00:00,0.0001,58397.3,38.14,34165.25,34072.68,34118.97,34211.54,34026.4,34257.82,33980.11,-9.74,6.98,-16.73,19.26,27.84,20.2,24.93,530.2941428571428,81.91,-11.45,40.08,-9.27,34119.82,34054.71,PositionState,lower,34010.1,34076.0,0.0,-65.90000000000146,20.099999999998545,-65.90000000000146,-21.100000000001852,-2.209999999999127
14552,14684,1698931800000.0,35176.5,35243.5,34614.0,34951.5,18417.659,643717977.4883,2023-11-02 13:30:00,0.00018541,60779.9,35.32,35428.97,35172.69,35300.83,35557.11,35044.55,35685.24,34916.42,-2.63,49.79,-52.43,17.09,36.84,26.07,32.63,3642.0525000000002,1109.89,-36.76,26.45,-21.54,35324.86,35112.95,PositionState,lower,34951.5,35018.5,0.0,-67.0,484.40000000000146,-67.0,165.06153846153867,170.25999999999476
