,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction
2560,2692,1695240000000.0,26911.9,27083.8,26902.0,27082.4,5808.182,156732359.5661,2023-09-20 20:00:00,2.605e-05,-0.00045771,60505.833,49.46,27181.55,27017.88,27099.72,27263.38,26936.05,27345.22,26854.21,0.7,13.33,-12.62,14.41,27.19,13.89,16.02,6340.951928571429,54.53,17.31999999999971,-3.56,-2.62,27106.06,27058.29,180.97999999999956,-146.35000000000218,-24.110000000000582,23.659999999999854,-20.54,19.46,-12.780000000000001,-12.63,327.33000000000175,PositionState,lower,27082.4,27110.6,0.0,-28.19999999999709,1.5,-28.19999999999709,-10.224999999998545,0
2574,2706,1695290400000.0,26736.1,26787.4,26621.0,26633.0,15162.259,404964201.3121,2023-09-21 10:00:00,5.862e-05,-0.00046665,60709.595,29.5,27115.49,26843.53,26979.51,27251.47,26707.55,27387.45,26571.57,-72.75,-31.72,-41.03,12.11,33.68,19.86,16.8,5433.848642857143,668.14,346.5099999999984,150.47,-2.42,26938.1,26741.75,618.4700000000012,74.54999999999927,108.75,305.09999999999854,-40.5,-0.5,-21.57,-41.03,543.9200000000019,PositionState,lower,26633.0,26656.2,0.0,-23.200000000000728,225.40000000000146,-84.29999999999927,33.91363636363663,0
2599,2731,1695380400000.0,26576.5,26640.5,26576.5,26629.8,1253.091,33358726.968,2023-09-22 11:00:00,1.66e-06,-0.00052854,60634.878,46.51,26673.64,26610.57,26642.11,26705.18,26579.04,26736.71,26547.5,-45.17,-62.96,17.79,11.31,23.48,35.07,34.48,2239.2170000000006,-47.35,12.31000000000131,-9.84,0.13,26627.57,26617.94,75.38000000000102,-50.7599999999984,-11.860000000000582,-2.2299999999995634,-23.490000000000002,16.509999999999998,-12.17,17.79,126.13999999999942,PositionState,lower,26629.8,26664.9,0.0,-35.10000000000218,57.29999999999927,-35.10000000000218,12.49999999999909,0
2608,2740,1695412800000.0,26524.0,26554.6,26492.4,26524.3,1980.957,52533037.9056,2023-09-22 20:00:00,2.708e-05,-0.00053267,59710.058,40.27,26642.38,26560.88,26601.63,26683.13,26520.13,26723.88,26479.38,-40.93,-41.04,0.1,12.36,22.89,32.3,34.25,2638.309071428572,12.1,77.33000000000175,12.67,-0.18,26581.64,26538.64,158.83000000000175,-4.169999999998254,14.340000000000146,57.340000000000146,-29.729999999999997,10.270000000000003,-10.530000000000001,0.10999999999999943,163.0,PositionState,lower,26524.3,26592.4,0.0,-68.10000000000218,0.0,-68.10000000000218,-37.20000000000073,0
2660,2792,1695600000000.0,26232.9,26236.1,25971.3,26236.1,15552.937,406055378.2657,2023-09-25 00:00:00,1.607e-05,-0.00047974,56954.884,25.73,26595.19,26382.51,26488.85,26701.53,26276.17,26807.87,26169.83,-57.67,-22.7,-34.97,8.59,43.39,24.41,20.03,4502.038928571429,1079.72,252.75,135.76,-5.52,26463.67,26299.1,465.4300000000003,40.06999999999971,63.0,227.5699999999997,-44.269999999999996,-4.27,-34.8,-34.97,425.3600000000006,PositionState,lower,26236.1,26227.5,0.0,8.599999999998545,186.09999999999854,0.0,100.31874999999809,0
2700,2832,1695744000000.0,26113.8,26285.0,26103.7,26205.0,4824.405,126482584.1383,2023-09-26 16:00:00,4.889e-05,-0.00047726,62404.859,45.61,26289.84,26176.26,26233.05,26346.63,26119.46,26403.42,26062.67,-27.21,-15.97,-11.24,19.98,18.12,14.69,18.72,3091.8735714285717,223.79,28.049999999999272,11.43,6.18,26210.58,26178.86,141.63000000000102,-85.54000000000087,-26.139999999999418,5.580000000001746,-24.39,15.61,1.8599999999999994,-11.24,227.1700000000019,PositionState,lower,26205.0,26234.5,0.0,-29.5,44.599999999998545,-29.5,12.524999999999636,0
2868,3000,1696348800000.0,27330.4,27434.0,27310.0,27380.0,5773.269,158055196.3204,2023-10-03 16:00:00,6.702e-05,-0.00018807,62686.773,40.76,27639.87,27465.99,27552.93,27726.82,27379.05,27813.76,27292.1,-98.25,-77.69,-20.56,9.96,24.2,33.53,34.2,4562.762500000001,270.72,172.9300000000003,-146.93,1.24,27479.7,27380.19,346.8199999999997,-0.9500000000007276,0.18999999999869033,99.70000000000073,-29.240000000000002,10.759999999999998,-14.239999999999998,-20.560000000000002,347.77000000000044,PositionState,lower,27380.0,27442.9,0.0,-62.900000000001455,121.5,-62.900000000001455,6.149999999999636,0
2937,3069,1696597200000.0,27231.4,27696.2,27132.0,27510.9,24205.726,663591771.8505,2023-10-06 13:00:00,5.197e-05,-0.00054983,62714.889,48.48,27655.3,27434.6,27544.95,27765.66,27324.25,27876.01,27213.9,-12.2,-9.79,-2.4,14.67,27.78,17.76,19.26,6227.090285714286,1656.98,34.04999999999927,1.23,-5.19,27556.92,27487.05,254.7599999999984,-186.65000000000146,-23.850000000002183,46.0199999999968,-21.520000000000003,18.479999999999997,-13.110000000000001,-2.41,441.40999999999985,PositionState,lower,27510.9,27655.5,0.0,-144.59999999999854,0.0,-144.59999999999854,-72.29999999999927,0
3005,3137,1696842000000.0,27732.3,27783.6,27400.0,27530.7,18780.707,517811880.5926,2023-10-09 09:00:00,-1.491e-05,-0.00043007,65227.334,27.1,27925.01,27745.75,27835.38,28014.64,27656.12,28104.27,27566.49,-42.34,-12.21,-30.13,10.25,41.75,17.09,15.68,3429.502857142858,1225.16,304.6800000000003,167.32,-16.28,27832.31,27659.24,483.9399999999987,125.41999999999825,128.54000000000087,301.6100000000006,-42.9,-2.8999999999999986,-31.5,-30.130000000000003,358.52000000000044,PositionState,lower,27530.7,27664.1,0.0,-133.39999999999782,139.79999999999927,-133.39999999999782,-1.2555555555550706,0
3033,3165,1696942800000.0,27411.0,27464.0,27323.0,27384.0,8098.193,221768629.2925,2023-10-10 13:00:00,2.403e-05,-0.0003724,66322.2,33.05,27641.73,27495.32,27568.52,27714.94,27422.11,27788.15,27348.9,-46.95,-32.32,-14.62,14.57,33.63,22.81,26.91,2932.9730000000004,523.31,184.52000000000044,35.04,-4.9,27564.51,27434.59,330.9399999999987,38.11000000000058,50.590000000000146,180.5099999999984,-36.95,3.049999999999997,-19.060000000000002,-14.630000000000003,292.8299999999981,PositionState,lower,27384.0,27273.7,0.0,110.29999999999927,388.5,-69.90000000000146,99.90476190476208,0
3060,3192,1697040000000.0,26770.9,26782.3,26588.0,26675.4,18533.158,494675259.9669,2023-10-11 16:00:00,0.0001,-0.0002344,69870.306,25.46,27334.65,26925.14,27129.9,27539.41,26720.39,27744.16,26515.64,-139.51,-106.55,-32.95,10.92,39.56,29.75,24.05,7875.8095,-0.64,454.5,110.59,-5.89,27071.92,26810.6,864.0099999999984,44.98999999999796,135.1999999999971,396.5199999999968,-44.54,-4.539999999999999,-28.64,-32.959999999999994,819.0200000000004,PositionState,lower,26675.4,26818.5,0.0,-143.09999999999854,52.60000000000218,-214.39999999999782,-79.17272727272587,0
3416,3548,1698321600000.0,34111.6,34353.7,34089.3,34270.7,7007.45,239943266.9987,2023-10-26 12:00:00,0.0001,0.00013902,59233.711,45.16,34644.87,34293.53,34469.2,34820.55,34117.85,34996.22,33942.18,11.75,97.72,-85.96,15.02,24.74,22.03,27.89,5253.583357142858,293.67,198.5,76.31,-0.5,34466.35,34264.39,549.8500000000058,-152.84999999999854,-6.309999999997672,195.65000000000146,-24.840000000000003,15.159999999999997,-9.719999999999999,-85.97,702.7000000000044,PositionState,lower,34270.7,34251.7,0.0,19.0,484.5,0.0,170.499999999998,0
3446,3578,1698429600000.0,33613.6,33691.6,33401.7,33612.7,8836.611,296491862.4059,2023-10-27 18:00:00,0.0001,0.00049157,59693.708,35.83,34169.99,33827.84,33998.92,34341.07,33656.76,34512.15,33485.68,-113.49,-70.07,-43.41,9.38,30.49,26.23,25.02,5556.541357142859,441.89,386.22000000000116,120.65,-0.0,33946.33,33696.95,728.3700000000026,44.06000000000495,84.25,333.63000000000466,-34.17,5.829999999999998,-21.11,-43.42,684.3099999999977,PositionState,lower,33612.7,33943.5,0.0,-330.8000000000029,0.0,-330.8000000000029,-215.1125000000029,0
3666,3798,1699221600000.0,34656.8,35039.0,34640.0,34989.4,5875.917,204486597.9284,2023-11-05 22:00:00,0.0001,0.0005565,59916.995,50.69,35117.12,34842.67,34979.89,35254.34,34705.45,35391.56,34568.22,0.24,29.48,-29.23,15.72,27.9,25.13,26.99,4945.04492857143,197.22,-9.510000000002037,36.31,-3.45,34959.0,34916.33,264.93999999999505,-283.95000000000437,-73.06999999999971,-30.400000000001455,-19.310000000000002,20.689999999999998,-12.179999999999998,-29.240000000000002,548.8899999999994,PositionState,lower,34989.4,35035.8,0.0,-46.400000000001455,0.0,-46.400000000001455,-23.200000000000728,0
3703,3835,1699354800000.0,34665.9,34759.8,34636.0,34650.0,3745.162,129962699.7269,2023-11-07 11:00:00,0.0001,0.00060654,62511.458,34.87,35036.01,34793.13,34914.57,35157.45,34671.69,35278.89,34550.25,-69.65,-33.7,-35.94,11.33,27.09,18.53,15.17,3232.117928571431,117.97,264.5699999999997,56.19,-0.65,34869.58,34712.49,507.4499999999971,21.69000000000233,62.48999999999796,219.58000000000175,-35.13,4.869999999999997,-15.76,-35.95,485.75999999999476,PositionState,lower,34650.0,34875.9,0.0,-225.90000000000146,0.0,-225.90000000000146,-116.22857142857227,0
3811,3943,1699743600000.0,36925.0,37193.8,36802.3,37163.0,4583.173,169511544.8593,2023-11-11 23:00:00,0.00025548,0.0007345,53670.165,53.6,37171.45,37016.91,37094.18,37248.73,36939.63,37326.0,36862.36,6.94,24.04,-17.09,18.04,26.65,12.53,14.15,2664.235357142859,182.0,-68.81999999999971,7.65,5.14,37091.67,37076.45,85.7300000000032,-223.37000000000262,-86.55000000000291,-71.33000000000175,-16.4,23.6,-8.61,-17.099999999999998,309.1000000000058,PositionState,lower,37163.0,37135.8,0.0,27.19999999999709,236.90000000000146,0.0,134.85714285714286,0
3840,3972,1699848000000.0,36947.3,37003.0,36844.9,36959.4,3696.528,136518841.9371,2023-11-13 04:00:00,0.00031492,0.00074584,54587.931,41.2,37179.6,37035.89,37107.74,37251.46,36964.03,37323.31,36892.17,-8.33,12.68,-21.02,19.71,24.1,11.97,10.77,2678.764071428573,92.76,148.3399999999965,56.62,-4.48,37119.32,37011.16,292.0599999999977,4.629999999997381,51.76000000000204,159.91999999999825,-28.799999999999997,11.200000000000003,-4.390000000000001,-21.009999999999998,287.4300000000003,PositionState,lower,36959.4,36677.5,0.0,281.90000000000146,693.0,-104.5,206.17407407407504,0
3876,4008,1699977600000.0,36173.6,36467.6,36137.1,36300.0,9489.837,344634115.0146,2023-11-14 16:00:00,0.00011821,0.00069522,56813.068,41.21,36677.12,36371.01,36524.06,36830.17,36217.96,36983.22,36064.9,-116.3,-105.85,-10.44,12.34,38.82,40.0,39.36,6434.872428571432,545.31,224.05999999999767,-76.33,-2.29,36453.18,36328.39,530.1699999999983,-82.04000000000087,28.389999999999418,153.1800000000003,-28.79,11.21,-26.48,-10.450000000000003,612.2099999999991,PositionState,lower,36300.0,35813.9,0.0,486.09999999999854,1046.5,0.0,702.6882352941166,0
4042,4174,1700575200000.0,37031.6,37039.5,36424.0,36653.9,22769.256,836711182.2297,2023-11-21 14:00:00,0.0001,0.00056948,58194.24,29.42,37468.16,37044.63,37256.4,37679.92,36832.87,37891.69,36621.11,-65.35,20.92,-86.28,8.53,39.08,28.86,27.21,4313.596714285717,1362.12,602.5,300.04,-15.56,37211.53,36895.28,1026.0199999999968,178.97000000000116,241.37999999999738,557.6299999999974,-40.58,-0.5799999999999983,-30.549999999999997,-86.27,847.0499999999956,PositionState,lower,36653.9,36702.3,0.0,-48.400000000001455,912.8000000000029,-546.0,75.70000000000145,0
4234,4554,1701943200000.0,43392.0,43471.5,43062.7,43170.0,13585.343,587364046.9471,2023-12-07 10:00:00,0.00010721,0.00062149,63054.111,33.16,43965.76,43538.92,43752.34,44179.18,43325.5,44392.6,43112.08,-17.78,90.69,-108.48,13.06,32.08,25.7,29.07,5639.099285714289,665.14,582.3399999999965,254.87,-1.55,43776.14,43376.74,1009.1800000000003,155.5,206.73999999999796,606.1399999999994,-36.84,3.1599999999999966,-19.019999999999996,-108.47,853.6800000000003,PositionState,lower,43170.0,43706.6,0.0,-536.5999999999985,0.0,-536.5999999999985,-225.54999999999927,0
4306,4626,1702202400000.0,43637.6,43764.8,43637.6,43739.1,2817.32,123110063.5083,2023-12-10 10:00:00,0.0003097,0.00091618,59845.521,43.23,44002.33,43768.75,43885.54,44119.12,43651.96,44235.91,43535.17,-45.88,-24.12,-21.76,14.36,26.44,22.65,19.86,2605.7937857142892,93.35,146.44000000000233,31.61,-0.78,43859.22,43752.14,380.0200000000041,-87.13999999999942,13.040000000000873,120.12000000000262,-26.770000000000003,13.229999999999997,-12.080000000000002,-21.76,467.1600000000035,PositionState,lower,43739.1,43924.8,0.0,-185.70000000000437,0.0,-185.70000000000437,-73.10000000000097,0
4322,4642,1702260000000.0,43264.4,43280.9,40167.7,42002.6,62533.988,2621453482.6614,2023-12-11 02:00:00,0.00033285,0.00086895,61357.424,14.87,44051.27,43202.8,43627.03,44475.5,42778.57,44899.73,42354.34,-206.95,-65.2,-141.74,6.79,68.03,20.25,20.54,7613.055285714288,4298.08,1624.4300000000003,1134.19,-45.73,43571.18,42755.9,2472.9000000000015,775.9700000000012,753.3000000000029,1568.5800000000017,-55.13,-15.13,-61.24,-141.75,1696.9300000000003,PositionState,lower,42002.6,41892.2,0.0,110.40000000000146,1199.4000000000015,-406.8000000000029,180.3559999999992,0
4362,4682,1702404000000.0,40716.9,41463.6,40683.9,41347.9,12648.123,521008253.967,2023-12-12 18:00:00,0.0001,0.00067188,60598.728,44.33,41882.39,41277.71,41580.05,42184.73,40975.37,42487.07,40673.03,-204.72,-175.67,-29.04,13.02,29.14,36.98,45.08,7777.509500000003,566.36,232.15000000000146,26.18,2.34,41499.72,41214.57,836.8300000000017,-372.52999999999884,-133.33000000000175,151.8199999999997,-25.67,14.329999999999998,-16.12,-29.05000000000001,1209.3600000000006,PositionState,lower,41347.9,41526.0,0.0,-178.09999999999854,211.20000000000437,-178.09999999999854,60.38333333333503,0
4430,4750,1702648800000.0,42307.6,42376.0,42003.0,42202.6,9715.25,409706955.3822,2023-12-15 14:00:00,0.00015354,0.00028265,56323.348,35.85,42950.28,42477.24,42713.76,43186.8,42240.72,43423.32,42004.2,-65.06,18.34,-83.4,16.12,35.37,19.51,20.35,4174.227857142861,485.98,511.1600000000035,189.33,-4.19,42663.83,42362.58,984.2000000000044,38.12000000000262,159.9800000000032,461.2300000000032,-34.15,5.850000000000001,-19.249999999999996,-83.4,946.0800000000017,PositionState,lower,42202.6,42360.0,0.0,-157.40000000000146,384.59999999999854,-157.40000000000146,115.24285714285672,0
4467,4787,1702782000000.0,41890.3,42037.1,41882.7,41951.1,1660.905,69700098.8519,2023-12-17 03:00:00,0.00017286,0.00059473,55137.987,34.84,42448.9,42053.78,42251.34,42646.46,41856.22,42844.02,41658.66,-85.2,-28.82,-56.37,11.76,23.96,20.2,22.02,2650.391500000003,-253.74,300.23999999999796,91.45,-0.68,42192.82,41982.27,695.3600000000006,-94.87999999999738,31.169999999998254,241.72000000000116,-35.16,4.840000000000003,-12.200000000000001,-56.38,790.239999999998,PositionState,lower,41951.1,42154.3,0.0,-203.20000000000437,301.1999999999971,-203.20000000000437,4.149999999998856,0
4487,4807,1702854000000.0,41735.2,41768.0,41255.5,41395.2,9462.225,392520998.3161,2023-12-17 23:00:00,0.0001,0.00032706,56053.806,30.87,42154.16,41781.06,41967.61,42340.72,41594.5,42527.27,41407.95,-100.69,-70.26,-30.42,13.22,37.74,27.21,26.81,4444.6362857142885,538.39,572.4100000000035,190.83,-9.38,41968.88,41646.18,945.5200000000041,199.3000000000029,250.9800000000032,573.6800000000003,-39.129999999999995,0.870000000000001,-24.520000000000003,-30.429999999999993,746.2200000000012,PositionState,lower,41395.2,41386.4,0.0,8.799999999995634,549.2999999999956,0.0,257.70666666666415,0
4530,4850,1703008800000.0,41880.6,42272.3,41836.7,42251.9,6438.294,271064735.9698,2023-12-19 18:00:00,0.00013946,0.00062305,58825.471,45.68,42900.75,42179.06,42539.9,43261.6,41818.21,43622.44,41457.36,53.61,207.61,-153.99,15.12,24.72,31.34,34.07,6290.136500000003,151.19,288.0,148.29,-1.18,42605.91,42216.2,1009.6999999999971,-433.6900000000023,-35.700000000004366,354.01000000000204,-24.32,15.68,-9.6,-154.0,1443.3899999999994,PositionState,lower,42251.9,42549.1,0.0,-297.1999999999971,0.0,-297.1999999999971,-106.07499999999891,0
4638,4958,1703397600000.0,43535.0,43596.2,43470.3,43589.7,2308.977,100536427.2179,2023-12-24 06:00:00,0.0001,0.00080137,53893.068,42.41,43828.42,43646.27,43737.34,43919.49,43555.2,44010.56,43464.12,-4.47,13.87,-18.34,19.37,24.21,12.61,11.33,1738.4612142857175,65.81,147.63999999999942,2.9,-3.66,43755.1,43639.22,329.7900000000009,-34.5,49.520000000004075,165.40000000000146,-27.590000000000003,12.409999999999997,-4.84,-18.34,364.2900000000009,PositionState,lower,43589.7,43793.0,0.0,-203.3000000000029,0.0,-203.3000000000029,-84.86250000000382,0
4655,4975,1703458800000.0,43003.4,43235.0,42913.0,43022.3,6304.326,271664734.8977,2023-12-24 23:00:00,0.0001,0.0005948,54953.184,24.58,43759.64,43338.5,43549.07,43970.21,43127.94,44180.78,42917.37,-120.68,-49.69,-70.98,9.26,42.21,18.33,14.51,3525.1066428571457,378.77,526.7699999999968,228.4,-1.72,43493.83,43150.94,947.9099999999962,105.63999999999942,128.63999999999942,471.52999999999884,-45.42,-5.420000000000002,-32.95,-70.99000000000001,842.2699999999968,PositionState,lower,43022.3,43684.5,0.0,-662.1999999999971,65.40000000000146,-662.1999999999971,-165.77857142856894,0
4689,5009,1703570400000.0,42807.5,42856.7,42570.8,42721.5,6835.126,291997726.6031,2023-12-26 06:00:00,0.0003048,0.0007772,56135.606,25.57,43630.03,43124.64,43377.33,43882.72,42871.94,44135.42,42619.25,-95.3,-7.81,-87.49,9.09,37.24,23.34,24.22,3285.3236428571463,340.69,655.8300000000017,391.54,-3.23,43355.63,42934.21,1161.2200000000012,150.44000000000233,212.70999999999913,634.1299999999974,-44.43,-4.43,-28.150000000000002,-87.49,1010.7799999999988,PositionState,lower,42721.5,42506.0,0.0,215.5,667.4000000000015,-84.5,245.215384615384,0
4763,5083,1703836800000.0,42309.8,42560.7,42304.8,42516.3,4118.121,174812939.7308,2023-12-29 08:00:00,0.00044001,0.00096681,58103.238,44.47,42771.15,42516.67,42643.91,42898.39,42389.43,43025.64,42262.19,-109.15,-111.73,2.58,12.22,25.36,25.99,25.88,3808.6944285714317,88.53,127.61000000000058,-127.62,-0.3,42556.46,42494.49,382.0899999999965,-126.87000000000262,-21.810000000004948,40.15999999999622,-25.53,14.469999999999999,-13.139999999999999,2.5799999999999983,508.9599999999991,PositionState,lower,42516.3,42693.1,0.0,-176.79999999999563,0.0,-176.79999999999563,-88.39999999999782,0
4771,5091,1703865600000.0,42293.9,42384.8,41844.7,42003.1,16018.24,675476932.9675,2023-12-29 16:00:00,0.000435,0.00072353,57330.675,35.04,42878.21,42397.76,42637.99,43118.44,42157.54,43358.66,41917.32,-75.03,-48.52,-26.5,16.21,32.09,20.65,23.25,5203.067285714288,914.94,634.8899999999994,166.04,-10.02,42661.02,42314.08,1115.3400000000038,154.44000000000233,310.9800000000032,657.9199999999983,-34.96,5.039999999999999,-15.880000000000003,-26.509999999999998,960.9000000000015,PositionState,lower,42003.1,42063.3,0.0,-60.200000000004366,389.29999999999563,-200.90000000000146,9.886363636362313,0
