,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
3764,3896,1679513400000.0,27528.5,27536.6,26617.9,26642.6,27306.12,737181263.7226,2023-03-22 19:30:00,6.755e-05,-0.000498,55354.252,18.88,28553.26,27661.23,28107.24,28999.28,27215.21,29445.29,26769.19,-134.75,31.03,-165.79,13.25,35.19,23.55,17.8,15951.995928571429,1820.62,-154.17,764.43,-10.32,28145.05,27263.74,PositionState,lower,26642.6,27606.8,0.0,-964.2000000000007,0.0,-964.2000000000007,-601.8285714285727,-210.34000000000015
3839,3971,1679648400000.0,28023.0,28179.0,28000.0,28173.5,3934.874,110555469.889,2023-03-24 09:00:00,0.0001,-0.000198,53022.237,50.42,28251.65,28117.42,28184.53,28318.77,28050.3,28385.89,27983.18,20.11,46.66,-26.54,16.5,27.57,11.72,13.87,2345.441,222.84,-1.17,-7.77,-0.67,28209.69,28141.94,PositionState,lower,28173.5,28078.4,0.0,95.09999999999854,611.2000000000007,0.0,204.02727272727233,138.04999999999927
3857,3989,1679680800000.0,27599.2,27729.0,27552.5,27729.0,3204.226,88587164.9721,2023-03-24 18:00:00,6.691e-05,-0.000309,52506.412,42.25,28066.91,27749.65,27908.28,28225.54,27591.02,28384.18,27432.38,-98.4,-69.25,-29.15,8.88,29.34,35.69,27.41,7182.683642857143,88.16,-18.87,-29.82,0.15,27859.33,27708.64,PositionState,lower,27729.0,27625.5,0.0,103.5,546.0,-103.59999999999854,195.27647058823533,149.25
3908,4040,1679772600000.0,27242.1,27285.7,27132.0,27175.6,5302.485,144295530.3399,2023-03-25 19:30:00,3.954e-05,-0.000392,51644.514,33.11,27572.29,27334.58,27453.43,27691.14,27215.73,27809.99,27096.88,-48.06,-16.19,-31.86,16.12,33.37,21.54,26.22,3290.620571428571,289.43,-29.25,88.0,-5.42,27466.46,27264.48,PositionState,lower,27175.6,27456.1,0.0,-280.5,0.0,-280.5,-168.26666666666702,-148.6700000000019
3994,4126,1679927400000.0,27333.7,27408.5,26912.3,26936.7,16630.761,452567946.8956,2023-03-27 14:30:00,9.65e-06,-0.000666,54768.25,17.87,27915.08,27470.11,27692.6,28137.57,27247.62,28360.05,27025.14,-112.69,-31.16,-81.53,8.14,42.44,21.32,18.92,4759.101142857143,1108.76,-79.56,451.06,-10.8,27662.92,27234.49,PositionState,lower,26936.7,27068.9,0.0,-132.20000000000073,46.79999999999927,-229.39999999999782,-86.7187499999992,226.10000000000218
4033,4165,1679997600000.0,26870.0,26918.2,26702.2,26758.0,5388.774,144457419.2535,2023-03-28 10:00:00,8.063e-05,-0.000433,57172.67,33.11,27047.67,26910.64,26979.16,27116.19,26842.12,27184.71,26773.61,-70.69,-67.17,-3.51,15.8,30.69,21.43,24.67,2114.696785714286,307.04,-23.27,50.4,-6.39,26964.56,26842.69,PositionState,lower,26758.0,27044.1,0.0,-286.09999999999854,28.0,-286.09999999999854,-98.22499999999945,-99.14000000000306
4138,4270,1680186600000.0,28387.3,28475.6,28337.1,28418.4,3386.395,96216128.312,2023-03-30 14:30:00,0.0001,-0.000156,55740.053,44.01,28615.24,28457.83,28536.53,28693.94,28379.12,28772.65,28300.42,2.72,35.79,-33.07,17.39,29.11,12.9,15.06,3218.7285,-131.92,-12.44,46.94,-2.11,28546.12,28441.94,PositionState,lower,28418.4,28112.9,0.0,305.5,588.5,0.0,343.5900000000014,389.6899999999987
4172,4304,1680247800000.0,27788.4,27807.2,27486.6,27729.8,10495.446,290160118.1813,2023-03-31 07:30:00,8.299e-05,-0.00016,53230.053,30.53,28186.43,27918.28,28052.35,28320.5,27784.2,28454.57,27650.13,-76.89,-46.54,-30.34,12.5,40.15,24.66,26.34,3124.9327857142857,258.49,-33.96,116.54,-7.27,28026.54,27827.82,PositionState,lower,27729.8,28094.1,0.0,-364.2999999999993,0.0,-364.2999999999993,-129.73636363636385,-171.86999999999898
4239,4371,1680368400000.0,28310.0,28368.7,28299.0,28352.7,947.357,26841880.6066,2023-04-01 17:00:00,1.4e-06,-0.000361,55038.274,46.11,28430.21,28348.28,28389.25,28471.17,28307.32,28512.13,28266.36,-22.43,-16.43,-5.99,14.27,29.11,20.04,19.4,1494.4635714285712,2.76,-3.84,-0.99,-1.27,28364.51,28350.68,PositionState,lower,28352.7,28410.4,0.0,-57.70000000000073,25.799999999999272,-57.70000000000073,-7.699999999999688,-32.45000000000073
4279,4411,1680440400000.0,28254.7,28263.8,28120.0,28257.1,6073.56,171198956.2308,2023-04-02 13:00:00,4.341e-05,-0.000329,55330.812,34.6,28418.78,28298.76,28358.77,28478.79,28238.75,28538.8,28178.74,-34.43,-18.26,-16.17,11.94,38.85,19.03,15.79,1759.8177857142857,408.62,-10.7,21.09,-9.7,28332.42,28272.28,PositionState,lower,28257.1,28155.9,0.0,101.19999999999709,329.3999999999978,-41.20000000000073,145.23181818181646,157.36999999999898
4305,4437,1680487200000.0,27702.4,27797.9,27653.1,27759.8,2853.003,79128861.12829998,2023-04-03 02:00:00,9.336e-05,-0.000474,52980.192,33.39,28160.61,27913.63,28037.12,28284.1,27790.14,28407.59,27666.65,-90.8,-68.96,-21.83,11.48,44.25,39.68,37.83,3070.277642857143,96.46,-29.19,103.2,-1.41,27998.97,27819.08,PositionState,lower,27759.8,27907.0,0.0,-147.20000000000073,102.89999999999782,-147.20000000000073,29.672727272726743,0.9100000000034925
4342,4474,1680553800000.0,27740.9,27794.9,27410.0,27564.4,8716.782,240575652.2788,2023-04-03 20:30:00,2.306e-05,-0.000613,52835.891,30.67,28165.41,27827.68,27996.55,28334.28,27658.81,28503.15,27489.94,-62.53,-14.84,-47.68,15.51,35.04,19.94,26.13,4529.677214285714,134.13,-45.49,129.59,-9.23,27950.14,27737.29,PositionState,lower,27564.4,27903.0,0.0,-338.59999999999854,56.5,-338.59999999999854,-197.51666666666551,-117.5099999999984
4425,4557,1680703200000.0,28399.2,28477.5,28084.0,28160.0,12358.514,348781405.0869,2023-04-05 14:00:00,0.0001,-0.000768,53750.111,31.76,28542.99,28368.58,28455.78,28630.19,28281.38,28717.39,28194.18,0.97,41.88,-40.91,13.8,28.29,29.89,32.66,3770.282285714286,786.66,-31.13,203.57,-10.25,28464.01,28308.11,PositionState,lower,28160.0,28186.8,0.0,-26.799999999999272,252.5,-26.799999999999272,130.40000000000012,214.84000000000015
4461,4593,1680768000000.0,27893.0,27926.3,27822.0,27899.5,3913.003,109073332.7032,2023-04-06 08:00:00,1.126e-05,-0.000482,53441.766,35.0,28112.25,27965.99,28039.12,28185.37,27892.87,28258.5,27819.74,-55.05,-46.35,-8.7,11.73,34.87,29.87,27.98,1432.1134285714286,73.78,-14.7,23.02,-4.45,28010.51,27929.99,PositionState,lower,27899.5,27983.0,0.0,-83.5,61.0,-91.5,-15.277777777777374,-13.659999999999854
4509,4641,1680854400000.0,27823.7,27914.0,27780.5,27913.7,2311.606,64380867.174,2023-04-07 08:00:00,9.198e-05,-0.0003,54833.828,44.61,28022.89,27906.56,27964.73,28081.06,27848.39,28139.23,27790.22,-27.65,-12.85,-14.8,7.75,29.63,27.31,19.16,1513.777857142857,105.03,-5.36,9.22,1.42,27947.61,27895.96,PositionState,lower,27913.7,27951.9,0.0,-38.20000000000073,122.10000000000218,-38.20000000000073,38.66923076923167,-15.659999999999854
4577,4709,1680976800000.0,27925.6,27941.5,27872.1,27925.8,1647.957,46004923.7868,2023-04-08 18:00:00,5.449e-05,-0.000426,54781.076,38.82,28015.44,27956.95,27986.19,28044.68,27927.7,28073.93,27898.45,-9.22,2.12,-11.35,13.66,30.12,18.88,23.66,956.1082142857143,91.1,-6.36,-13.94,-1.42,27983.51,27941.23,PositionState,lower,27925.8,27951.2,0.0,-25.400000000001455,47.70000000000073,-25.400000000001455,11.745454545454281,9.020000000000437
4738,4870,1681266600000.0,29929.7,29978.6,29810.0,29909.3,4409.791,131814999.6337,2023-04-12 02:30:00,0.0001,-0.000181,58179.115,39.04,30237.77,30024.4,30131.08,30344.45,29917.72,30451.13,29811.03,-3.18,36.52,-39.71,17.79,26.01,22.72,26.27,3036.9745714285714,-363.46,-23.34,81.39,-4.89,30148.31,29985.61,PositionState,lower,29909.3,30038.9,0.0,-129.60000000000218,8.299999999999272,-129.60000000000218,-33.16000000000095,5.380000000001019
4860,4992,1681486200000.0,30221.9,30304.2,30070.0,30231.3,9071.189,273953124.8422,2023-04-14 15:30:00,0.0001,-0.000196,53269.872,30.53,30789.41,30424.27,30606.84,30971.98,30241.7,31154.55,30059.13,-52.94,18.16,-71.1,14.48,34.95,24.62,29.2,4439.057785714285,511.86,-39.52,197.52,-5.81,30578.92,30324.78,PositionState,lower,30231.3,30418.3,0.0,-187.0,93.0,-187.0,-30.500000000000362,-27.17000000000189
4905,5037,1681567200000.0,30331.3,30369.3,30292.6,30360.0,1698.689,51538726.1601,2023-04-15 14:00:00,0.0001,-0.000187,54216.467,45.69,30415.25,30362.97,30389.11,30441.39,30336.83,30467.53,30310.69,-8.04,-4.87,-3.17,15.73,28.26,10.77,10.82,945.4035,73.96,-3.05,-8.62,-1.62,30388.38,30363.92,PositionState,lower,30360.0,30388.9,0.0,-28.900000000001455,1.2000000000007276,-28.900000000001455,-9.233333333333576,-11.210000000002765
4909,5041,1681574400000.0,30320.1,30329.3,30260.1,30314.2,2531.288,76691794.33599998,2023-04-15 16:00:00,0.0001,2.3e-05,54810.567,41.24,30407.89,30339.85,30373.87,30441.91,30305.83,30475.93,30271.81,-16.25,-9.27,-6.97,15.83,30.77,14.23,11.63,1112.8390714285713,125.85,-6.28,19.33,-7.69,30364.47,30330.9,PositionState,lower,30314.2,30339.9,0.0,-25.700000000000728,67.20000000000073,-25.700000000000728,20.269230769231328,22.75
4928,5060,1681608600000.0,30234.0,30262.0,30225.0,30236.1,710.131,21477187.8366,2023-04-16 01:30:00,0.0001,-2e-05,55226.423,38.68,30332.03,30265.75,30298.89,30365.17,30232.62,30398.31,30199.48,-24.49,-20.68,-3.81,13.01,38.14,27.45,23.78,924.0587142857142,5.14,-6.61,-5.02,-1.98,30290.48,30249.0,PositionState,lower,30236.1,30295.7,0.0,-59.60000000000218,0.5,-59.60000000000218,-21.985714285715535,-26.840000000000146
4949,5081,1681646400000.0,30218.6,30264.6,30212.4,30237.7,957.155,28943432.018,2023-04-16 12:00:00,0.0001,-9.1e-05,57128.326,40.0,30319.5,30249.85,30284.68,30354.32,30215.03,30389.15,30180.2,-12.73,-5.5,-7.23,18.22,27.84,19.5,24.95,802.6050714285715,4.94,-4.93,1.47,-1.37,30282.55,30243.22,PositionState,lower,30237.7,30308.2,0.0,-70.5,2.100000000002183,-70.5,-18.799999999999272,-36.719999999997526
4974,5106,1681691400000.0,30043.3,30110.5,29776.0,29836.4,13561.916,405575302.033,2023-04-17 00:30:00,0.0001,-0.000151,54340.701,26.46,30390.79,30114.34,30252.56,30529.02,29976.11,30667.25,29837.88,-54.6,-7.2,-47.4,13.13,42.63,16.72,15.26,3330.9402142857143,910.36,-43.8,223.43,-13.47,30231.08,30003.06,PositionState,lower,29836.4,29464.3,0.0,372.1000000000022,548.4000000000015,-169.5,197.27547169811461,575.7700000000004
5083,5215,1681887600000.0,29999.9,30102.0,29957.8,30101.9,3016.035,90610666.5955,2023-04-19 07:00:00,0.0001,-0.000345,57980.612,44.58,30293.98,30098.67,30196.33,30391.63,30001.02,30489.28,29903.37,-16.04,18.05,-34.1,13.81,25.13,19.43,22.98,1935.3212142857142,80.32,-9.93,22.7,-2.3,30172.97,30094.22,PositionState,lower,30101.9,28970.0,0.0,1131.9000000000015,1391.6000000000022,0.0,947.9574468085117,1175.5699999999997
5140,5272,1681990200000.0,28745.2,28751.1,28580.0,28603.1,6204.547,177722975.1067,2023-04-20 11:30:00,0.0001,-0.00026,56700.26,32.46,28930.99,28776.02,28853.51,29008.48,28698.53,29085.97,28621.04,-86.69,-82.64,-4.05,11.57,34.12,45.32,51.51,2445.2201428571425,328.45,-26.35,80.97,-3.77,28808.66,28697.51,PositionState,lower,28603.1,28879.3,0.0,-276.2000000000007,0.0,-276.2000000000007,-127.10000000000097,-93.56000000000131
5149,5281,1682006400000.0,28489.9,28650.0,28222.0,28560.8,15752.328,447921900.7561,2023-04-20 16:00:00,0.0001,-0.000169,54862.018,38.22,28867.93,28637.81,28752.87,28982.99,28522.76,29098.04,28407.7,-92.57,-78.51,-14.05,8.78,40.26,47.06,46.76,5775.323357142856,1046.6,-20.22,29.06,-4.72,28707.35,28581.83,PositionState,lower,28560.8,28315.0,0.0,245.79999999999927,480.7999999999993,-4.700000000000728,287.2583333333326,296.3500000000022
5177,5309,1682056800000.0,28155.6,28210.7,28105.0,28152.0,1966.994,55390154.9631,2023-04-21 06:00:00,0.0001,-0.000293,56269.507,39.14,28309.76,28211.37,28260.56,28358.95,28162.17,28408.15,28112.98,-72.81,-85.71,12.89,11.33,26.87,41.03,47.36,1781.3626428571424,-33.55,-11.43,-11.59,-2.54,28230.71,28175.27,PositionState,lower,28152.0,28170.2,0.0,-18.200000000000728,295.7000000000007,-18.200000000000728,103.26923076923077,72.25
5200,5332,1682098200000.0,27894.0,27970.2,27821.1,27890.0,6543.456,182565465.8014,2023-04-21 17:30:00,0.0001,-0.000317,57493.694,38.82,28140.14,27972.1,28056.12,28224.16,27888.07,28308.19,27804.05,-62.5,-50.59,-11.9,8.86,24.31,31.11,34.97,4224.275785714285,213.59,-17.49,-0.02,-0.41,28028.37,27926.63,PositionState,lower,27890.0,27393.6,0.0,496.40000000000146,673.2999999999993,-36.900000000001455,530.104,567.1399999999994
5230,5362,1682152200000.0,27236.0,27269.0,27180.0,27213.0,1930.995,52569049.5803,2023-04-22 08:30:00,0.0001,-5.6e-05,56904.318,35.19,27378.7,27283.9,27331.3,27426.1,27236.5,27473.5,27189.1,-86.17,-104.9,18.72,12.14,29.67,41.72,48.06,1255.476214285714,10.19,-12.45,-0.97,-3.82,27304.4,27239.71,PositionState,lower,27213.0,27299.0,0.0,-86.0,0.0,-86.0,-32.17499999999973,-39.76000000000204
5292,5424,1682263800000.0,27389.7,27480.0,27364.0,27459.5,2485.555,68157594.4333,2023-04-23 15:30:00,0.0001,-0.000453,55263.982,41.38,27646.0,27492.96,27569.48,27722.52,27416.43,27799.04,27339.91,-24.61,-4.62,-19.99,16.0,28.27,16.04,16.94,2438.345928571428,107.51,-11.56,39.67,-2.62,27567.48,27471.77,PositionState,lower,27459.5,27567.1,0.0,-107.59999999999854,0.0,-107.59999999999854,-57.0666666666657,-60.48999999999796
5327,5459,1682326800000.0,27174.9,27317.6,27150.0,27289.8,4095.954,111598423.2981,2023-04-24 09:00:00,0.0001,-0.000315,55477.075,36.04,27702.14,27349.08,27525.61,27878.67,27172.55,28055.2,26996.02,-67.88,-12.85,-55.02,10.94,35.22,22.12,18.64,3180.074714285714,168.24,-24.81,92.81,0.29,27479.68,27297.58,PositionState,lower,27289.8,27536.1,0.0,-246.29999999999927,0.0,-246.29999999999927,-87.46666666666654,-158.7699999999968
5343,5475,1682355600000.0,27100.0,27373.5,26933.0,27331.6,13997.296,380232554.0704,2023-04-24 17:00:00,3.695e-05,-0.000533,55276.176,46.63,27516.68,27262.03,27389.35,27644.01,27134.7,27771.33,27007.38,-70.57,-54.1,-16.46,14.31,30.28,22.74,24.19,5490.607357142857,849.0,-6.08,-11.21,-3.74,27358.72,27267.27,PositionState,lower,27331.6,27434.8,0.0,-103.20000000000073,0.0,-103.20000000000073,-45.53333333333406,-108.18999999999869
5445,5577,1682539200000.0,27871.8,27984.8,27200.0,27530.0,41537.877,1145742179.8984,2023-04-26 20:00:00,5.947e-05,-0.000826,49527.243,22.07,29768.47,28462.46,29115.46,30421.48,27809.45,31074.49,27156.44,-45.72,226.9,-272.63,14.14,51.05,62.23,67.79,12129.049785714285,2335.0,-166.9,659.93,-12.29,29227.45,28083.71,PositionState,lower,27530.0,29393.1,0.0,-1863.0999999999985,0.0,-1863.0999999999985,-879.3666666666674,-801.9700000000012
5519,5651,1682672400000.0,29238.1,29280.0,29112.0,29204.3,4649.184,135812253.3277,2023-04-28 09:00:00,0.0001,-0.000395,52708.579,39.23,29473.97,29310.93,29392.45,29555.49,29229.42,29637.01,29147.9,-11.92,25.17,-37.09,16.02,27.03,10.46,11.04,2522.995785714285,264.08,-19.8,77.98,-1.83,29390.42,29262.21,PositionState,lower,29204.3,29258.9,0.0,-54.60000000000218,188.70000000000073,-116.60000000000218,5.274999999999409,68.81999999999971
5585,5717,1682791200000.0,29140.0,29200.0,29132.7,29170.4,1377.351,40180638.3293,2023-04-29 18:00:00,1.043e-05,-0.000559,52534.975,38.27,29319.68,29211.42,29265.55,29373.81,29157.29,29427.94,29103.16,-25.6,-9.16,-16.44,10.89,34.15,18.79,14.79,1467.4966428571422,66.63,-10.02,29.92,-1.38,29256.06,29182.44,PositionState,lower,29170.4,29197.8,0.0,-27.399999999997817,87.0,-73.0,-6.190909090907636,2.8299999999981083
5649,5781,1682906400000.0,28489.5,28666.9,28405.0,28573.9,6975.688,199303763.385,2023-05-01 02:00:00,8.58e-05,-0.000232,48929.532,26.58,29518.68,28905.34,29212.01,29825.35,28598.66,30132.03,28291.99,-134.86,-37.81,-97.05,9.97,45.85,29.35,30.97,4360.765714285714,-354.47,-67.17,304.32,-1.78,29138.43,28725.61,PositionState,lower,28573.9,28063.6,0.0,510.3000000000029,912.2000000000007,-73.09999999999854,324.23050847457773,706.8300000000017
5767,5899,1683118800000.0,28297.3,28297.3,28120.0,28222.1,8196.22,231228588.3474,2023-05-03 13:00:00,0.0001,-0.000217,50651.684,30.22,28636.23,28402.74,28519.48,28752.97,28286.0,28869.71,28169.26,-30.33,13.48,-43.82,11.29,32.73,21.04,21.12,3282.389785714285,461.13,-31.31,115.93,-7.03,28518.66,28322.88,PositionState,lower,28222.1,28465.0,0.0,-242.90000000000146,16.0,-242.90000000000146,-77.81250000000045,-78.63999999999942
5816,5948,1683207000000.0,28868.9,28899.4,28631.2,28744.6,10133.528,291344297.8208,2023-05-04 13:30:00,0.0001,-0.0004,54282.199,35.3,29138.04,28922.8,29030.42,29245.66,28815.19,29353.28,28707.57,14.6,66.04,-51.43,18.32,29.02,30.09,31.73,3959.201357142857,625.07,-30.09,150.96,-9.93,29068.31,28866.05,PositionState,lower,28744.6,28868.8,0.0,-124.20000000000073,45.0,-186.40000000000146,-80.53181818181953,26.93000000000029
5863,5995,1683291600000.0,28934.8,29026.8,28878.2,28989.9,4004.054,115923068.8643,2023-05-05 13:00:00,0.0001,-0.000513,52386.757,44.43,29146.21,29000.61,29073.41,29219.02,28927.81,29291.82,28855.0,3.65,25.94,-22.28,13.02,28.39,20.72,25.05,3465.5154285714284,227.31,-8.79,15.52,-4.73,29074.16,29011.25,PositionState,lower,28989.9,29160.9,0.0,-171.0,0.0,-171.0,-85.5,-74.81999999999971
5911,6043,1683378000000.0,29095.9,29095.9,28956.0,29026.7,4136.18,120060475.2483,2023-05-06 13:00:00,0.0001,0.0,52355.564,28.21,29364.37,29177.25,29270.81,29457.93,29083.68,29551.49,28990.12,-69.77,-43.23,-26.54,9.64,34.35,28.87,25.24,2263.2587857142853,110.6,-25.68,80.34,-3.25,29208.63,29100.3,PositionState,lower,29026.7,28926.9,0.0,99.79999999999927,459.2999999999993,0.0,239.47916666666728,230.05999999999767
5956,6088,1683459000000.0,28749.9,28905.8,28744.0,28825.1,2440.701,70375992.6181,2023-05-07 11:30:00,-3.8e-06,-0.000374,51409.884,47.92,28879.2,28794.28,28836.74,28921.66,28751.83,28964.12,28709.37,-17.99,-15.65,-2.34,19.14,23.35,14.6,17.42,1331.6844999999994,124.11,-1.22,-50.98,3.15,28834.23,28807.34,PositionState,lower,28825.1,28876.8,0.0,-51.70000000000073,0.0,-51.70000000000073,-25.850000000000364,-34.72999999999956
5977,6109,1683496800000.0,28750.1,28826.0,28699.8,28788.0,2289.369,65846818.6566,2023-05-07 22:00:00,3.148e-05,-0.000572,51144.885,42.06,28925.25,28814.84,28870.04,28980.45,28759.63,29035.65,28704.43,-11.76,1.95,-13.71,14.66,27.86,13.37,14.09,1601.8891428571424,4.37,-8.63,27.04,-4.0,28860.75,28807.45,PositionState,lower,28788.0,27667.2,0.0,1120.7999999999993,1458.5,0.0,849.8745454545453,1178.5900000000001
6042,6174,1683613800000.0,27471.3,27571.4,27425.3,27533.0,1972.672,54251672.0103,2023-05-09 06:30:00,0.0001,-0.000578,55006.082,43.56,27651.42,27534.99,27593.21,27709.64,27476.77,27767.85,27418.56,-54.04,-58.0,3.95,11.96,24.01,37.16,43.26,1337.818071428571,70.38,-6.33,-15.9,2.85,27569.36,27524.07,PositionState,lower,27533.0,27654.1,0.0,-121.09999999999854,0.0,-121.09999999999854,-55.13333333333261,-78.31999999999971
6058,6190,1683642600000.0,27412.8,27626.0,27403.0,27530.1,4335.884,119335979.366,2023-05-09 14:30:00,8.542e-05,-0.000263,55525.914,45.33,27681.35,27519.29,27600.32,27762.38,27438.26,27843.41,27357.23,-14.59,-8.84,-5.74,17.25,25.24,23.71,28.65,2492.254928571428,188.18,-7.38,6.45,-2.21,27617.41,27533.16,PositionState,lower,27530.1,27692.2,0.0,-162.10000000000218,148.1999999999971,-162.10000000000218,25.319999999998252,-34.349999999998545
6143,6275,1683795600000.0,27374.6,27403.9,27328.0,27385.0,1926.241,52719751.0928,2023-05-11 09:00:00,3.42e-05,-0.000359,51441.115,41.23,27538.58,27426.66,27482.62,27594.54,27370.7,27650.5,27314.74,-59.96,-57.96,-2.0,14.09,37.13,35.69,34.64,1537.6077142857137,80.1,-10.28,-32.75,-1.23,27449.73,27393.77,PositionState,lower,27385.0,27523.8,0.0,-138.79999999999927,0.0,-138.79999999999927,-43.57142857142909,-71.86000000000058
6153,6285,1683813600000.0,27195.2,27336.0,27000.0,27202.4,10366.778,281738579.0672,2023-05-11 14:00:00,3.42e-05,-0.000522,53900.309,35.17,27488.22,27312.7,27400.46,27575.99,27224.94,27663.75,27137.18,-68.91,-53.42,-15.48,10.17,29.9,35.55,34.61,3969.022428571428,655.29,-20.85,77.95,-4.17,27370.54,27246.3,PositionState,lower,27202.4,27017.8,0.0,184.60000000000218,372.8000000000029,0.0,213.70000000000155,266.3199999999997
6178,6310,1683858600000.0,26821.2,26822.1,26510.0,26629.9,8521.885,227022176.7829,2023-05-12 02:30:00,3.612e-05,-0.000405,55114.492,28.63,27022.96,26856.26,26939.61,27106.31,26772.91,27189.66,26689.56,-107.14,-100.5,-6.63,15.03,38.01,35.8,40.9,2408.682,91.82,-32.59,25.75,-14.09,26879.26,26744.32,PositionState,lower,26629.9,26441.5,0.0,188.40000000000146,469.40000000000146,-68.09999999999854,222.46521739130566,327.65999999999985
6207,6339,1683910800000.0,26274.1,26380.9,26261.1,26338.0,1635.174,43044612.8589,2023-05-12 17:00:00,6.428e-05,-0.000356,55498.872,42.83,26433.39,26328.41,26380.9,26485.88,26275.92,26538.37,26223.43,-78.08,-95.22,17.13,19.59,17.28,22.36,33.1,2542.7958571428567,-11.67,-4.51,-13.26,-0.75,26349.36,26319.35,PositionState,lower,26338.0,26447.0,0.0,-109.0,406.0,-109.0,69.50000000000061,38.13999999999942
6272,6404,1684027800000.0,26683.9,26723.3,26677.0,26716.7,817.012,21811616.4106,2023-05-14 01:30:00,7.907e-05,-0.000528,52087.782,41.96,26854.85,26734.43,26794.64,26915.06,26674.22,26975.26,26614.01,-12.02,9.42,-21.44,13.22,25.0,26.94,21.09,1655.6929285714282,-390.19,-8.2,21.5,-0.75,26790.56,26719.97,PositionState,lower,26716.7,26793.8,0.0,-77.09999999999854,0.0,-77.09999999999854,-46.43333333333309,-51.63999999999942
6294,6426,1684067400000.0,26735.5,26862.0,26735.5,26858.0,1889.577,50651690.9328,2023-05-14 12:30:00,4.795e-05,-0.000471,52080.554,55.53,26842.57,26787.23,26814.9,26870.23,26759.56,26897.9,26731.9,-0.21,3.08,-3.3,21.38,21.44,9.77,13.27,774.3130714285709,101.71,4.54,5.34,7.67,26813.5,26814.13,PositionState,lower,26858.0,26845.0,0.0,13.0,13.0,0.0,6.5,-15.430000000000291
6365,6497,1684195200000.0,27148.4,27288.0,27132.6,27277.2,3255.025,88574345.9941,2023-05-16 00:00:00,3.473e-05,-0.000425,55546.14,45.97,27412.25,27249.93,27331.09,27493.41,27168.77,27574.57,27087.62,-17.8,8.52,-26.32,15.19,23.48,24.14,31.58,1877.1622857142852,-351.62,-5.68,18.61,0.38,27303.33,27250.54,PositionState,lower,27277.2,27167.8,0.0,109.40000000000146,393.90000000000146,0.0,192.4933333333344,136.69000000000233
6405,6537,1684267200000.0,26918.7,26973.5,26884.6,26966.7,1508.877,40646378.2524,2023-05-16 20:00:00,8.434e-05,-0.000317,58194.31,43.96,27065.87,26986.73,27026.3,27105.43,26947.16,27145.0,26907.59,-35.11,-34.38,-0.72,13.98,19.66,15.28,17.4,2175.736785714285,16.5,-6.27,5.92,-1.51,27008.04,26970.12,PositionState,lower,26966.7,27020.4,0.0,-53.70000000000073,27.100000000002183,-53.70000000000073,-20.21249999999918,-33.4900000000016
6429,6561,1684310400000.0,26836.5,26840.0,26760.0,26773.8,2729.213,73124367.2229,2023-05-17 08:00:00,0.0001,-0.000397,57552.523,31.06,27072.09,26895.81,26983.95,27160.23,26807.66,27248.37,26719.52,-41.59,-15.01,-26.58,15.21,34.97,15.78,14.02,1762.8487142857139,142.88,-22.11,85.7,-2.85,26961.13,26841.58,PositionState,lower,26773.8,26896.4,0.0,-122.60000000000218,161.5,-122.60000000000218,15.899999999998625,9.040000000000873
6497,6629,1684432800000.0,26476.4,26636.0,26400.3,26598.8,8581.494,227714931.5929,2023-05-18 18:00:00,0.0001,-0.00023,54397.435,27.09,27321.79,26831.52,27076.65,27566.93,26586.38,27812.07,26341.24,-134.09,-56.9,-77.19,8.16,40.64,29.65,29.63,5976.7152857142855,568.2,-50.3,232.25,-0.34,26988.08,26679.4,PositionState,lower,26598.8,26865.2,0.0,-266.40000000000146,0.0,-304.5,-185.24736842105324,-158.12999999999738
6628,6760,1684668600000.0,26887.0,26915.6,26734.3,26822.3,4588.62,123114440.9171,2023-05-21 11:30:00,0.0001,-0.000279,57247.351,24.35,27111.87,26932.92,27022.4,27201.34,26843.45,27290.81,26753.98,-35.77,-4.21,-31.56,10.79,40.64,24.14,27.71,1712.036785714285,266.19,-21.05,76.22,-7.11,26993.74,26882.09,PositionState,lower,26822.3,26727.7,0.0,94.59999999999854,248.29999999999927,-120.0,34.68333333333268,184.09999999999854
6738,6870,1684866600000.0,27113.0,27172.8,27110.3,27122.0,1021.067,27714745.0361,2023-05-23 18:30:00,2.217e-05,-0.000595,60197.884,39.46,27292.33,27159.38,27225.85,27358.8,27092.91,27425.27,27026.44,-5.71,24.91,-30.62,15.15,24.66,22.62,30.49,2121.5018571428564,-18.32,-10.94,39.78,-1.06,27224.81,27140.18,PositionState,lower,27122.0,27238.3,0.0,-116.29999999999927,0.0,-116.29999999999927,-61.82999999999993,-73.2599999999984
6756,6888,1684899000000.0,26921.0,26922.9,26654.7,26772.5,13577.172,363232320.7346,2023-05-24 03:30:00,0.0001,-0.000607,57061.877,20.76,27227.91,27017.12,27122.51,27333.3,26911.73,27438.69,26806.34,-60.9,-24.44,-36.46,7.56,50.44,26.45,23.74,2223.3379999999997,893.95,-36.85,206.18,-13.44,27094.9,26904.76,PositionState,lower,26772.5,26414.9,0.0,357.59999999999854,570.5999999999985,-39.400000000001455,228.4029411764702,570.119999999999
